numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,value,quantit,quantity_unit,prix_unitaire,remarks
268,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Imports,Flandre,40,Quincaille ; de fer,Flandre autrichienne,88716,147861,livres,.6,
269,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Imports,Flandre,40,Quinquina,Flandre autrichienne,675,135,livres,5,
270,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Imports,Saint-Quentin,40,Quinquina,Flandre autrichienne,1680,420,livres,4,
271,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Imports,Flandre,40,Racines ; d'esquine,Flandre autrichienne,346,577,livres,.6,
272,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Imports,Flandre,40,Racines ; de galanga,Flandre autrichienne,120,300,livres,.4,
273,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Imports,Flandre,40,Racines ; de jalap,Flandre autrichienne,537,239,livres,2.25,
274,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Imports,Flandre,40,Racines ; de salsepareille,Flandre autrichienne,100,50,livres,2,
275,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Imports,Flandre,40,Racines ; de turbit,Flandre autrichienne,50,25,livres,2,
276,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Imports,Charleville,40,Raisin ; sec,Flandre autrichienne,40,200,livres,.2,
277,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Imports,Flandre,40,Raisin ; sec,Flandre autrichienne,5,18,livres,.3,
278,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Imports,Flandre,41,Rhubarbe,Flandre autrichienne,7650,170,livres,45,
279,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Imports,Flandre,41,Ruban ; de fil,Flandre autrichienne,22820,10867,livres,2.1,
280,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Imports,Saint-Quentin,41,Ruban ; de fil,Flandre autrichienne,75,,,,
281,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Imports,Flandre,41,Sabots,Flandre autrichienne,14,,,,
282,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Imports,Flandre,42,Salsepareille,Flandre autrichienne,480,240,livres,2,
283,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Imports,Saint-Quentin,42,Saumon ; frais,Flandre autrichienne,9648,603,en nombre,16,
284,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Imports,Saint-Quentin,42,Saumon ; fumés,Flandre autrichienne,252,28,en nombre,9,
285,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Imports,Flandre,42,Saumon ; salés,Flandre autrichienne,422,6.5,tonne,65,
286,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Imports,Flandre,42,Saumon ; salés,Flandre autrichienne,16,55,livres,.3,
287,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Imports,Flandre,42,Sels ; regerat,Flandre autrichienne,106,1060,livres,.1,
288,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Imports,Flandre,42,Sels ; de saturne,Flandre autrichienne,103,,,,
289,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Imports,Flandre,43,Soye ; tricoter,Flandre autrichienne,1800,45,livres,40,
290,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Imports,Flandre,43,Soye ; de porc,Flandre autrichienne,90,100,livres,.9,
291,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Imports,Saint-Quentin,43,Stofiche,Flandre autrichienne,147,590,livres,.25,
292,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Imports,Flandre,43,Sucre ; candy,Flandre autrichienne,27,48.5,livres,.575,arrondi
293,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Imports,Flandre,43,Sucre ; en pain,Flandre autrichienne,69,103,livres,.675,arrondi
294,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Imports,Flandre,44,Tableaux,Flandre autrichienne,2708,,,,
295,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Imports,Flandre,44,Terbenthine,Flandre autrichienne,72,289,livres,.25,
296,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Imports,Charleville,44,Thé,Flandre autrichienne,65,13,livres,5,
297,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Imports,Flandre,44,Thé,Flandre autrichienne,474,146,livres,3.25,
298,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Imports,Saint-Quentin,44,Thé,Flandre autrichienne,36,12,livres,3,
299,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Imports,Flandre,44,Toile ; blanche,Flandre autrichienne,31542,12617,livres,2.5,
300,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Imports,Saint-Quentin,44,Toile ; blanche,Flandre autrichienne,2160,1080,livres,2,
301,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Imports,Saint-Quentin,44,Toile ; blanche,Flandre autrichienne,705624,235208,livres,3,
302,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Imports,Flandre,44,Toile ; cirée,Flandre autrichienne,1771,1265,livres,1.4,
303,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Imports,Flandre,44,Toile ; cirée,Flandre autrichienne,134,,,,
304,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Imports,Saint-Quentin,44,Toile ; cirée,Flandre autrichienne,126,,,,
305,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Imports,Flandre,45,Toile ; commune,Flandre autrichienne,306,245,aunes,1.25,
306,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Imports,Flandre,45,Toile ; commune,Flandre autrichienne,392071,261381,livres,1.5,
307,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Imports,Saint-Quentin,45,Toile ; commune,Flandre autrichienne,702,562,aunes,1.25,
308,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Imports,Saint-Quentin,45,Toile ; commune,Flandre autrichienne,1552,2070,livres,.75,
309,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Imports,Flandre,45,Toile ; de crin,Flandre autrichienne,20,,,,
310,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Imports,Saint-Quentin,45,Toile ; crüe,Flandre autrichienne,537,1793,livres,.3,
311,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Imports,Flandre,45,Toile ; fine,Flandre autrichienne,2138,1069,livres,2,
312,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Imports,Saint-Quentin,45,Toile ; fine,Flandre autrichienne,232,58,aunes,4,
313,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Imports,Flandre,45,Toile ; grosse,Flandre autrichienne,360033,400037,livres,.9,
314,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Imports,Saint-Quentin,45,Toile ; grosse,Flandre autrichienne,3418,6837,livres,.5,
315,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Imports,Amiens,45,Toile ; de lin,Flandre autrichienne,145,116,aunes,1.25,
316,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Imports,Flandre,45,Toile ; linge ; de table,Flandre autrichienne,38346,19173,livres,2,
317,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Imports,Flandre,45,Toile ; linge ; de table,Flandre autrichienne,24,6,livres,4,
318,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Imports,Saint-Quentin,45,Toile ; linge ; de table,Flandre autrichienne,4236,1059,livres,4,
319,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Imports,Saint-Quentin,45,Toile ; à matelats,Flandre autrichienne,226,,,,
320,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Imports,Flandre,46,Vernis,Flandre autrichienne,18,,,,
321,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Imports,Flandre,46,Verres ; communs,Flandre autrichienne,250,250,livres,1,
322,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Imports,Flandre,46,Verres ; cristalins,Flandre autrichienne,25,12.5,livres,2,
323,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Imports,Flandre,46,Vin; blanc,Flandre autrichienne,55,1,piece,55,
324,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Imports,Flandre,46,Vin; blanc,Flandre autrichienne,195,3,tonneaux,65,
325,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Imports,Flandre,46,Vin; blanc,Flandre autrichienne,180,2.25,onces,80,
326,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Imports,Flandre,46,Vin; blanc,Flandre autrichienne,1818,2272.5,pots,.8,
327,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Imports,Saint-Quentin,46,Vin; blanc,Flandre autrichienne,12,24,bouteilles,.5,
328,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Imports,Flandre,47,Vin ; d'Espagne,Flandre autrichienne,3075,10.25,aimes,300,
329,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Imports,Saint-Quentin,47,Vin ; d'Espagne,Flandre autrichienne,450,3,quarteaux,150,
330,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Imports,Saint-Quentin,47,Vin ; d'Espagne,Flandre autrichienne,125,12.5,veltes,10,
331,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Imports,Saint-Quentin,47,Vin ; de liqueur,Flandre autrichienne,62,25,pots,2.5,
332,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Imports,Flandre,47,Vin ; du Rhin,Flandre autrichienne,333,1.33,aimes,250,arrondi
333,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Imports,Flandre,48,Vinaigre,Flandre autrichienne,605,,,,
334,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Imports,Flandre,48,Yeux ; d'ecrevisses,Flandre autrichienne,125,50,livres,2.5,
335,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Flandre,2,Acier,Flandre autrichienne,99,330,livres,.3,
336,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Saint-Quentin,2,Agremens ; de soye,Flandre autrichienne,3384,70.5,livres,48,
337,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Saint-Quentin,2,Agremens ; de soye,Flandre autrichienne,480,6,livres,80,
338,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Saint-Quentin,2,Agremens ; de soye,Flandre autrichienne,525,21,livres,25,
339,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Flandre,2,Alun,Flandre autrichienne,60,300,livres,.2,
340,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Flandre,2,Amandes,Flandre autrichienne,1192,2650,livres,.45,
341,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Flandre,2,Amandes,Flandre autrichienne,4287,14290,livres,.3,
342,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Rouen,2,Amandes,Flandre autrichienne,11,25,livres,.45,
343,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Flandre,2,Amidon,Flandre autrichienne,56081,280409,livres,.2,
344,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Bourgogne,3,Anchois,Flandre autrichienne,231,231,livres,1,
345,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Châlons,3,Anchois,Flandre autrichienne,31,31,livres,1,
346,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Flandre,3,Anchois,Flandre autrichienne,330,440,livres,.75,
347,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Saint-Quentin,3,Anchois,Flandre autrichienne,20,20,livres,1,
348,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Châlons,3,Arbres ; a planter,Flandre autrichienne,20,,,,
349,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Flandre,3,Arbres ; a planter,Flandre autrichienne,130,,,,
350,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Nantes,3,Arbres ; a planter,Flandre autrichienne,17,68,livres,.25,
351,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Saint-Quentin,3,Arbres ; a planter,Flandre autrichienne,176,,,,
352,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Flandre,3,Arcenic,Flandre autrichienne,170,340,livres,.5,
353,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Charleville,3,Ardoises,Flandre autrichienne,19262,770.5,milliers,25,
354,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Flandre,3,Ardoises,Flandre autrichienne,1105,42.5,milliers,26,
355,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Flandre,3,Argent ; vif,Flandre autrichienne,75,15,livres,5,
356,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Flandre,3,Argenterie,Flandre autrichienne,1125,,,,
357,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Flandre,3,Azur,Flandre autrichienne,56,140,livres,.4,
358,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Saint-Quentin,3,Bagues ; d'or,Flandre autrichienne,45,5,livres,9,
359,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Flandre,4,Baleine ; coupée,Flandre autrichienne,328,164,livres,2,
360,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Saint-Quentin,4,Baleine ; coupée,Flandre autrichienne,60,20,livres,3,
361,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Amiens,4,Baracan,Flandre autrichienne,735,245,livres,3,
362,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Flandre,4,Baracan,Flandre autrichienne,11820,394,piece,30,
363,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Saint-Quentin,4,Bas ; de coton,Flandre autrichienne,8,2,piece,4,
364,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Châlons,4,Bas ; de laine,Flandre autrichienne,100,10,livres,10,
365,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Flandre,4,Bas ; de laine,Flandre autrichienne,10026,1671,piece,6,
366,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Saint-Quentin,4,Bas ; de laine,Flandre autrichienne,526,175.5,livres,3,
367,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Saint-Quentin,4,Bas ; de laine,Flandre autrichienne,86,23,piece,3.75,
368,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Saint-Quentin,4,Bas ; de laine,Flandre autrichienne,210,14,livres,15,
369,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Saint-Quentin,4,Bas ; de peaux,Flandre autrichienne,8,2,piece,4,
370,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Saint-Quentin,4,Bas ; de poil,Flandre autrichienne,12,5,piece,2.5,
371,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Bourgogne,4,Bas ; de soye,Flandre autrichienne,40,1,estimée,40,
372,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Châlons,4,Bas ; de soye,Flandre autrichienne,225,5,livres,45,
373,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Flandre,4,Bas ; de soye,Flandre autrichienne,3400,85,livres,40,
374,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Lyon,4,Bas ; de soye,Flandre autrichienne,14340,358.5,livres,40,
375,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Saint-Quentin,4,Bas ; de soye,Flandre autrichienne,12777,319.44,livres,40,319 livres et 7 onces
376,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Flandre,4,Batteaux,Flandre autrichienne,1800,6,livres,300,
377,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Saint-Quentin,5,Bazannes ; tannés,Flandre autrichienne,342,342,livres,1,
378,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Rennes,5,Bazin,Flandre autrichienne,3900,130,livres,30,
379,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Flandre,5,Beure,Flandre autrichienne,5827,14568,livres,.4,
380,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Saint-Quentin,5,Billes ; d'yvoire,Flandre autrichienne,12,4,livres,3,
381,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Flandre,5,Bled ; froment,Flandre autrichienne,3065,306.5,rasières,10,
382,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Flandre,5,Bled ; froment,Flandre autrichienne,3000,30000,livres,.1,
383,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Saint-Quentin,5,Blonde ; de soye,Flandre autrichienne,2472,6.44,livres,384,6 livres et 7 onces
384,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Flandre,5,Bois ; à batir,Flandre autrichienne,230,2300,livres,.1,
385,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Flandre,5,Bois ; à bruler,Flandre autrichienne,1425,2850,en nombre,.5,
386,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Bourgogne,5,Bois ; d'inde,Flandre autrichienne,300,600,livres,.5,
387,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Saint-Quentin,5,Bois ; ouvré,Flandre autrichienne,150,,,,
388,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Flandre,6,Bois ; à teinde,Flandre autrichienne,2435,16235,livres,.15,
389,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Flandre,6,Bonnets ; de coton,Flandre autrichienne,15,3,douzaines,5,
390,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Saint-Quentin,6,Bonnets ; d'enfants,Flandre autrichienne,72,8,douzaines,9,
391,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Saint-Quentin,6,Bonnets ; de gaze,Flandre autrichienne,22,15,livres,1.5,
392,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Châlons,6,Bonnets ; de laine,Flandre autrichienne,840,70,livres,12,
393,Demba,Fonds Gournay - M86,National toutes directions partenaires manquantsSaint-Brieuc/1751 (-).csv,National toutes directions partenaires manquants,1751,Exports,Flandre,6,Bonnets ; de laine,Flandre autrichienne,117,13,douzaines,9,
