numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks
151,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,4,Sel du Croisic,Hollande,615,muids,16,,,
152,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,4,Sel du Croisic,Hollande,178,muids,15,,,
153,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,4,Sel du Croisic,Hollande,181,muids,14,,,
154,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,4,Sel de Bourgneuf,Hollande,1658,charges,34,,,
155,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,4,Sel de Bourgneuf,Hollande,711,charges,33,,,
156,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,4,Sel de Bourgneuf,Hollande,32,charges,32,,,
157,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,4,Sel de Bourgneuf,Hollande,883,charges,29,,,
158,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,4,Sel de Bourgneuf,Hollande,242,charges,24,,,
159,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,4,Sel de Bourgneuf,Hollande,393,charges,23,,,
160,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,4,Sel de Bourgneuf,Hollande,"2270,5",charges,20,,,
161,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,4,Sel de Bourgneuf,Hollande,21,sacs,0,,,
162,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,4,Salpêtre,Hollande,33250,livres,"0,5",,,Prix unitaire en pourcentage
163,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,4,Squine,Hollande,4025,livres,"0,25",,,Prix unitaire en pourcentage
164,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,4,Soye tanis,Hollande,33176,livres,"9,2",,,
165,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,4,Soye nankin,Hollande,5561,livres,"14,6",,,
166,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,4,Soucis,Hollande,"20,5",pièces,35,,,
167,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,4,Satin,Hollande,89,pièces,"87,85",,,
168,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,4,Satin rayé,Hollande,120,pièces,"78,5",,,
169,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,4,Soulas,Hollande,18,pièces,0,,,pas de prix indiqué
170,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,4,Salempouris blanc,Hollande,400,pièces,"20,15",,,
171,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,4,Serviettes et napes de toile peinte,Hollande,9,pièces,15,,,
172,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,4,sacss vieux de toile ,Hollande,2100,livres,"0,25",,,
173,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,4,Thé divers,Hollande,167404,livres,"3,25",,,
174,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,4,Tabac filé,Hollande,1540,livres,"0,4",,,
175,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,4,Tabac en poudre,Hollande,447,livres,"0,65",,,
176,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,4,Tabac de St Domingue,Hollande,73,livres,"0,9",,,
177,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,5,Toile de Bretagne,Hollande,6660,livres,4,,,
178,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,5,Toile peinte ,Hollande,363,pièces,18,,,
179,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,5,Thepaïs,Hollande,138,pièces,"22,65",,,
180,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,5,Tarmatanne,Hollande,76,pièces,25,,,
181,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,5,Tapis et courte pointe,Hollande,14,pièces,50,,,
182,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,5,Vin nantois,Hollande,54,Tonneaux,50,,,Droits sur le vin et le vinaigre à 49 sous le Tonneaux
183,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,5,Vin d'Amont,Hollande,"481,5",Tonneaux,150,,,Droits sur le vin et le vinaigre à 49 sous le Tonneaux
184,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,5,Vin de Bordeaux,Hollande,1,bariques,200,,,Droits sur le vin et le vinaigre à 49 sous le Tonneaux
185,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,5,Vinaigre,Hollande,3,Tonneaux,40,,,Droits sur le vin et le vinaigre à 49 sous le Tonneaux
186,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,5,Vinaigre,Hollande,2,quarts,5,,,Droits sur le vin et le vinaigre à 49 sous le Tonneaux
187,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,5,Alibanis,Nord,80,pièces,"13,1",,,
188,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,5,Armoisin,Nord,154,pièces,30,,,
189,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,5,Baffetas,Nord,1060,pièces,"8,05",,,
190,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,5,Bazins,Nord,24,pièces,"16,25",,,
191,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,5,Bois rouge,Nord,19000,livres,"0,313",,,Prix unitaire en pourcentage
192,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,5,Chataignes,Nord,300,boisseaux,"0,5",,,
193,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,5,Citrons confits,Nord,148,livres,"0,6",,,Prix unitaire en pourcentage
194,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,5,Confitures,Nord,333,livres,"0,5",,,Prix unitaire en pourcentage
195,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,5,Caffé de moka,Nord,281,livres,"1,9",,,
196,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,5,Caffé de Bourbon,Nord,508238,livres,"0,675",,,
197,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,5,Caffé des isles,Nord,652208,livres,"0,5",,,
198,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,5,Cacao,Nord,2640,livres,"0,8",,,Prix unitaire en pourcentage
199,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,5,Cochenille mesteque,Nord,11465,livres,"16,5",,,
200,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,5,Coton en laine,Nord,64430,livres,"0,7",,,Prix unitaire en pourcentage
201,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,5,Cotonade,Nord,108,aunes,2,,,
202,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,5,Coupis,Nord,14,pièces,18,,,
203,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,5,Chitte,Nord,43,pièces,58,,,
204,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,5,Chuquelas,Nord,"253,25",pièces,18,,,
205,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,5,Caladaris,Nord,106,pièces,"18,05",,,
206,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,5,Cirçaka,Nord,15,pièces,"16,4",,,
207,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,5,Cabarets vernis,Nord,4,pièces,"3,4",,,
208,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,5,Cendre de la monnoye,Nord,28000,livres,0,,,pas de prix indiqué
209,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,5,Damas divers,Nord,366,pièces,100,,,
210,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,5,Darins,Nord,20,pièces,27,,,
211,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,5,Eau de vie,Nord,239,bariques,70,,,Droits à 3 livres et 5 sous la bariques
212,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,5,Eau de vie,Nord,11,Veltes,"2,4",,,Droits à 3 livres et 5 sous la bariques
213,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,5,Ecorce d'arbre,Nord,108,pièces,"11,6",,,
214,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,5,Elatchas,Nord,714,pièces,13,,,
215,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,5,Fichus de mousseline brodés en couleur,Nord,84,pièces,18,,,
216,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,5,Gingembre,Nord,26600,livres,"0,12",,,Prix unitaire en pourcentage
217,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,5,Gomme senegal,Nord,47725,livres,"0,4",,,Prix unitaire en pourcentage
218,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,6,Gomme arabique,Nord,281700,livres,"0,4",,,Pourcentage oublié par le scripteur
219,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,6,Galanga,Nord,11400,livres,6,,,
220,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,6,Gros de Tours,Nord,1,pièces,120,,,
221,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,6,Guinée,Nord,12472,pièces,35,,,
222,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,6,Guinée bleu,Nord,180,pièces,"15,5",,,
223,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,6,Guingan,Nord,347,pièces,16,,,
224,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,6,Guingan de Pontichery,Nord,39,pièces,"8,35",,,
225,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,6,Garas,Nord,9692,pièces,"9,65",,,
226,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,6,Gourgourans,Nord,136,pièces,"83,25",,,
227,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,6,Gaze,Nord,30,pièces,40,,,
228,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,6,Huile d'olive,Nord,750,livres,"0,7",,,Prix unitaire en pourcentage
229,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,6,Indigo,Nord,158533,livres,"4,5",,,
230,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,6,Jamavart,Nord,50,pièces,55,,,
231,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,6,Lampas,Nord,44,pièces,"150,25",,,
232,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,6,Miel,Nord,38475,livres,"0,18",,,Prix unitaire en pourcentage
233,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,6,Mousseline brodée,Nord,3,pièces,25,,,
234,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,6,Mousseline brochée,Nord,1,pièces,18,,,
235,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,6,Mouchoirs divers,Nord,28,pièces,12,,,
236,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,6,Mouchoirs de soye,Nord,4,pièces,30,,,
237,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,6,Mouchoirs mazulipatan,Nord,20,pièces,"22,1",,,
238,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,6,Mouchoirs de Pontichery,Nord,462,pièces,"22,65",,,
239,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,6,Mouchoirs de fil organdis,Nord,68,pièces,"64,55",,,
240,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,6,Mouchoirs peints,Nord,"170,5",pièces,20,,,
241,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,6,Mouchoirs et fichus de toile peinte,Nord,23,pièces,"1,25",,,
242,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,6,Noix,Nord,8,Milliers,1,,,
243,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,6,Nankin,Nord,5,pièces,5,,,
244,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,6,Nelis,Nord,117,pièces,"14,05",,,
245,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,6,Pruneaux de Ste Catherine,Nord,1050,livres,"0,2",,,Prix unitaire en pourcentage
246,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,6,Pruneaux communs,Nord,2000,livres,"0,075",,,Prix unitaire en pourcentage
247,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,6,Poivre,Nord,1430,livres,"1,5",,,
248,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,6,Pekin uni,Nord,295,pièces,72,,,
249,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,6,Pinasses,Nord,286,pièces,"12,55",,,
250,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,6,Porcelaines,Nord,50,livres,5,,,
251,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,6,Pierres a fusil,Nord,"3609,5",Milliers,4,,,
252,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,6,Rocou,Nord,23664,livres,"0,6",,,Prix unitaire en pourcentage
253,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,6,Rotin,Nord,6000,livres,"0,23",,,Prix unitaire en pourcentage
254,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,6,Sucre blanc,Nord,157124,livres,"0,45",,,Prix unitaire en pourcentage
255,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,6,Sucre terré,Nord,1754550,livres,"0,35",,,Prix unitaire en pourcentage
256,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,6,Sucre tête,Nord,290100,livres,"0,26",,,Prix unitaire en pourcentage
257,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,6,Sucre brut,Nord,7537325,livres,"0,22",,,Prix unitaire en pourcentage
258,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,6,Sirop de sucre,Nord,83675,livres,"0,07",,,Prix unitaire en pourcentage
259,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,6,Sel du Croisic,Nord,18,muids,28,,,
260,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,6,Sel du Croisic,Nord,34,muids,18,,,
261,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,6,Sel du Croisic,Nord,49,muids,16,,,
262,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,6,Sel de Bourgneuf,Nord,40,charges,34,,,
263,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,6,Sel de Bourgneuf,Nord,"654,25",charges,33,,,
264,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,6,Sel de Bourgneuf,Nord,50,charges,29,,,
265,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,6,Sel de Bourgneuf,Nord,276,charges,24,,,
266,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,6,Sel de Bourgneuf,Nord,580,charges,"23,5",,,
267,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,6,Sel de Bourgneuf,Nord,174,charges,23,,,
268,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,6,Sel de Bourgneuf,Nord,766,charges,20,,,
269,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,7,Salpêtre,Nord,150100,livres,"0,5",,,Prix unitaire en pourcentage
270,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,7,Soyetanis,Nord,435,livres,"9,2",,,
271,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,7,Salempouris blancs,Nord,48,pièces,"20,15",,,
272,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,7,Soucis,Nord,597,pièces,35,,,
273,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,7,Satin,Nord,46,pièces,"87,85",,,
274,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,7,Stinkerques brodés en couleur,Nord,16,pièces,18,,,
275,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,7,Thé divers,Nord,23338,livres,"3,25",,,
276,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,7,Toutenague,Nord,89848,livres,"0,406",,,Prix unitaire en pourcentage
277,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,7,Toile peinte ,Nord,"165,5",pièces,18,,,
278,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,7,Tapis de courte pointes,Nord,53,pièces,50,,,
279,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,7,Tabliers et jupes de toile peinte,Nord,64,pièces,15,,,
280,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,7,Vin nantois,Nord,"73,25",Tonneaux,50,,,Droits sur le vin et le vinaigre à 49 sous le Tonneaux
281,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,7,Vin d'Amont,Nord,23,Tonneaux,150,,,Droits sur le vin et le vinaigre à 49 sous le Tonneaux
282,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,7,Bray sec,Danemark,1000,livres,"0,05",50,0,Prix unitaire en Milliers
283,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,7,Confitures,Danemark,55,livres,"0,5",26,"1,5",Prix unitaire en pourcentage
284,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,7,Caffé des isles,Danemark,64031,livres,"0,5",32015,"0,5",
285,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,7,Damas,Danemark,15,aunes,12,0,180,
286,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,7,Eau de vie,Danemark,473,bariques,70,33110,0,Droits à 3 livres et 5 sous la bariques
287,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,7,Eau de vie,Danemark,12,Veltes,"2,4",30,"-1,2",Droits à 3 livres et 5 sous la bariques
288,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,7,Eau de la reine d'Hongrie,Danemark,24,fioles,"0,25",6,0,
289,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,7,Gomme de Senegal,Danemark,43666,livres,"0,4",0,"17466,4",Prix unitaire en pourcentage
290,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,7,Mairain ganivelle douelles,Danemark,1,milliers,100,1000,-900,
291,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,7,Noix,Danemark,37,Milliers,1,37,0,
292,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,7,Pruneaux ,Danemark,1400,livres,"0,075",105,0,Prix unitaire en pourcentage
293,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,7,Poudre a poudrer,Danemark,50,livres,"0,25",12,"0,5",
294,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,7,Sucre blanc,Danemark,1700,livres,"0,45",865,-100,Prix unitaire en pourcentage
295,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,7,Sucre terré,Danemark,51550,livres,"0,35",18053,"-10,5",Prix unitaire en pourcentage
296,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,7,Sucre brut,Danemark,42900,livres,"0,22",9438,0,Prix unitaire en pourcentage
297,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,7,Sirop de sucre,Danemark,186400,livres,"0,07",12928,120,Prix unitaire en pourcentage
298,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,7,Sel du Croisic,Danemark,19,muids,26,494,0,
299,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,7,Sel du Croisic,Danemark,63,muids,15,945,0,
300,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,7,Sel de Bourgneuf,Danemark,50,charges,34,1700,0,
301,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,7,Sel de Bourgneuf,Danemark,36,charges,33,1188,0,
302,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,7,Sel de Bourgneuf,Danemark,250,charges,24,3500,2500,
303,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,7,Sel de Bourgneuf,Danemark,75,charges,20,1500,0,
304,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,7,Thé divers,Danemark,4688,livres,"3,25",15186,50,
305,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1742.csv,Local,1742,Exports,Nantes,7,Toile de Bretagne,Danemark,250,livres,4,1000,0,
