numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks,unverified
141,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,5,ferremens a moulin à sucre,Hollande,"71 750,00",livres,"0,3000000","21525,00","0,00",,1
142,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,5,feves,Hollande,"154,00",tonneaux,"130,0000000","20020,00","0,00",,1
143,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,5,fil blanc,Hollande,"289,00",livres,"2,0000000","578,00","0,00",,1
144,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,5,fil de fer,Hollande,"8 923,00",livres,"0,5000000","4461,00","-0,50",,1
145,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,6,fil de lin,Hollande,"135,00",livres,"2,0000000","270,00","0,00",,1
146,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,6,fil a voile,Hollande,"4 300,00",livres,"1,0000000","4300,00","0,00",,1
147,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,6,flacons de verre,Hollande,"8 197,00",livres,"0,6250000","4917,00","-206,13",erreur de calcul,1
148,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,6,fleaux de fer,Hollande,"2,00",grands,"40,0000000","80,00","0,00",,1
149,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,6,fleaux de fer,Hollande,"6,00",petits,"6,0000000","36,00","0,00",,1
150,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,6,fleur de muscade,Hollande,"2,00",livres,"7,5000000","15,00","0,00",,1
151,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,6,formes de terre a sucre,Hollande,"6 022,00",nombre,"0,7500000","4516,00","-0,50",,1
152,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,6,fottas,Hollande,"100,00",pieces,"12,5000000","1250,00","0,00",,1
153,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,6,fottes,Hollande,"380,00",pieces,"12,5000000","3500,00","-1 250,00",erreur de calcul,1
154,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,6,fourneau de fonte,Hollande,"1,00",pesant 180 livres,"0,1000000","18,00","17,90",erreur de calcul,1
155,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,6,fromage ,Hollande,"418 700,00",livres,"0,2650000","110905,00","-50,50",erreur de calcul,1
156,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,6,gaines a couteaux,Hollande,"82,00",livres,"1,0000000","82,00","0,00",,1
157,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,6,garences,Hollande,"18 477,00",livres,"0,4000000","7390,00","-0,80",,1
158,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,6,gerofle,Hollande,"3 982,00",livres,"8,0000000","31856,00","0,00",,1
159,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,6,goblets de verre,Hollande,"295,00",livres,"0,6000000","176,00","-1,00",erreur de calcul,1
160,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,6,graine de choux,Hollande,"152,00",livres,"1,5000000","128,00","-100,00",erreur de calcul,1
161,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,6,graines de genievre,Hollande,"150,00",livres,"0,2500000","37,00","-0,50",,1
162,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,6,gruau,Hollande,"99,00",bariques,"70,0000000","6930,00","0,00",,1
163,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,6,guinées,Hollande,"100,00",pieces,"34,0000000","3400,00","0,00",,1
164,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,6,guinées bleües,Hollande,"1 600,00",pieces,"17,0000000","27200,00","0,00",,1
165,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,6,guingans,Hollande,"290,00",pieces,"8,5000000","2510,00","45,00",erreur de calcul,1
166,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,6,guipons,Hollande,"80,00",livres,"0,1000000","8,00","0,00",,1
167,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,6,harangs blancs,Hollande,"97,00",barrils,"15,0000000","1455,00","0,00",,1
168,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,6,horloges de sable,Hollande,"30,00",nombre,"4,0000000","120,00","0,00",,1
169,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,6,horloges de sable,Hollande,"200,00",livres,"0,6000000","120,00","0,00",,1
170,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,6,huile de lin,Hollande,"52,00",bariques,"140,0000000","7280,00","0,00",,1
171,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,6,huile de lin,Hollande,"5 750,00",livres,"0,3500000","2012,00","-0,50",,1
172,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,6,huile de poisson,Hollande,"22,00",bariques,"120,0000000","2640,00","0,00",,1
173,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,6,huile de poisson,Hollande,"22 425,00",livres,"0,3000000","6727,00","-0,50",,1
174,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,6,huile de rabette,Hollande,"10,00",bariques,"120,0000000","1200,00","0,00",,1
175,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,6,huile de rabette,Hollande,"1 875,00",livres,"0,3000000","662,00","99,50",erreur de calcul,1
176,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,6,huile de vitriol,Hollande,"15,00",livres,"2,0000000","30,00","0,00",,1
177,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,6,jambons,Hollande,"33 136,00",livres,"0,6000000","198801,00","178 919,40",erreur de calcul,1
178,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,6,indienne,Hollande,"5 870,00",pieces,"18,0000000","105660,00","0,00",,1
179,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,6,instrumens de navigation ,Hollande,,,,"400,00",,en valeur,1
180,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,6,ipecacuana,Hollande,"25,00",livres,"3,0000000","75,00","0,00",,1
181,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,6,liens de fil,Hollande,"281,00",livres,"0,1000000","28,00","-0,10",,1
182,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,6,limeneas,Hollande,"5 273,00",pieces,"17,0000000","86941,00","-2 700,00",erreur de calcul,1
183,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,6,linceuls vieux,Hollande,"150,00",nombre,"1,2500000","187,00","-0,50",,1
184,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,6,lin cru,Hollande,"251 700,00",livres,"0,1800000","45305,00","-1,00",erreur de calcul,1
185,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,6,lin peigné,Hollande,"32 787,00",livres,"0,3000000","9836,00","-0,10",,1
186,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,6,litarge,Hollande,"3 483,00",livres,"0,2000000","686,00","-10,60",erreur de calcul,1
187,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,8,marbres a joüer,Hollande,"550,00",livres,"0,2000000","110,00","0,00",,1
188,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,8,massicot,Hollande,"25,00",livres,"1,0000000","25,00","0,00",,1
189,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,8,matreaux de sapin de 25 à 40 pieds,Hollande,"36,00",pièces,"18,0000000","648,00","0,00",,1
190,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,8,matreaux de sapin de 14 à 15 pieds,Hollande,"19,00",pièces,"6,0000000","114,00","0,00",,1
191,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,8,matreaux de sapin,Hollande,"46,00",livres,"1 500,0000000","1500,00","-67 500,00",estimé,1
192,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,8,matreaux de sapin,Hollande,"113,00",livres,"12,0000000","1356,00","0,00",,1
193,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,8,mats de sapin de 54 pieds,Hollande,"1,00",pièces,"75,0000000","75,00","0,00",,1
194,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,8,mats de sapin de 40 à 50 pieds,Hollande,"6,00",pièces,"60,0000000","360,00","0,00",,1
195,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,8,mature complette,Hollande,"1,00",livres,"1 200,0000000","1200,00","0,00",,1
196,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,8,mercerie,Hollande,"1 490,00",livres,"2,0000000","2980,00","0,00",,1
197,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,8,merrain a bariques,Hollande,"366,00",doüelles,"0,0600000","21,00","-0,96",,1
198,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,8,merrain a pipes,Hollande,"1 000,00",doüelles,"0,1000000","100,00","0,00",,1
199,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,8,mine de plomb,Hollande,"40 500,00",livres,"0,2000000","8100,00","0,00",,1
200,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,8,minium,Hollande,"200,00",livres,"4,0000000","800,00","0,00",,1
201,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,8,mouchoirs de pontichery,Hollande,"130,00",pieces,"24,0000000","3120,00","0,00",,1
202,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,8,moulins a caffé,Hollande,"82,00",nombre,"5,0000000","410,00","0,00",,1
203,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,8,moulins de fer a sucre,Hollande,"6,00",nombre,"3,7500000","22,00","-0,50",,1
204,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,8,muscade,Hollande,"3 112,00",livres,"8,0000000","24896,00","0,00",,1
205,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,8,necanias,Hollande,"1 488,00",pieces,"18,0000000","26784,00","0,00",,1
206,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,8,necanias grand,Hollande,"20,00",pieces,"19,0000000","380,00","0,00",,1
207,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,8,necanias petit,Hollande,"15,00",pieces,"9,5000000","142,00","-0,50",,1
208,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,8,neganipau,Hollande,"817,00",pieces,"18,0000000","14706,00","0,00",,1
209,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,8,neganipau grand,Hollande,"400,00",pieces,"24,0000000","9600,00","0,00",,1
210,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,8,orge mondée,Hollande,"2 400,00",livres,"0,1800000","432,00","0,00",,1
211,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,8,ormeaux a planter,Hollande,"600,00",pieces,"0,5000000","300,00","0,00",,1
212,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,8,opriment,Hollande,"50,00",livres,"0,2500000","12,00","-0,50",,1
213,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,8,outils de menuisier,Hollande,"2 153,00",livres,"0,5000000","1076,00","-0,50",,1
214,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,8,papier a ecrire,Hollande,"263,00",rames,"20,0000000","5260,00","0,00",,1
215,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,8,pataques,Hollande,"45 000,00",pieces,"2,4000000","108000,00","0,00",,1
216,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,8,pates d'ancre,Hollande,"600,00",livres,"0,1500000","90,00","0,00",,1
217,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,8,peaux de mouton passées,Hollande,"68,00",nombre,"0,9000000","4920,00","4 858,80",erreur de calcul,1
218,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,8,peinture grosse,Hollande,"493,00",livres,"0,5000000","246,00","-0,50",,1
219,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,8,perpetuane,Hollande,"60,00",pieces,"25,0000000","1500,00","0,00",,1
220,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,8,piastres,Hollande,"54 000,00",marcs,"47,2500000","2551500,00","0,00",,1
221,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,8,pierre a fusils,Hollande,"107,00",milliers,"4,0000000","428,00","0,00",,1
222,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,8,piment,Hollande,"5 990,00",livres,"0,6000000","3594,00","0,00",,1
223,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,8,pipes a fumer,Hollande,"5 970,00",grosses,"2,2500000","13432,00","-0,50",,1
224,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,8,pivots de fer,Hollande,"1 250,00",livres,"0,3000000","375,00","0,00",,1
225,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,8,planches de chesne de 9 pieds,Hollande,"1 163,00",pièces,"1,8000000","2092,00","-1,40",erreur de calcul,1
226,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,8,planches de chesne de 8 pieds,Hollande,"3 710,00",pièces,"1,6000000","5936,00","0,00",,1
227,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,8,planches de chesne de 6 pieds,Hollande,"473,00",pièces,"1,2000000","567,00","-0,60",,1
228,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,8,planches de chesne,Hollande,"139,00",diverses,"1,0000000","139,00","0,00",,1
229,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,9,planches de prusses de 38 pieds,Hollande,"150,00",pièces,"6,0000000","900,00","0,00",,1
230,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,9,planches de prusses de 26 pieds,Hollande,"300,00",pièces,"4,5000000","1350,00","0,00",,1
231,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,9,planches de sapin de 30 à 34 pieds,Hollande,"233,00",pièces,"3,0000000","699,00","0,00",,1
232,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,9,planches de sapin de 20 pieds,Hollande,"151,00",pièces,"2,0000000","302,00","0,00",,1
233,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,9,planches de sapin de 10 à 12 pieds,Hollande,"4,58",pièces,"160,0000000","650,00","-83,33",550 à 16 livres les 120 planches,1
234,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,9,planches de sapin de 10 pieds,Hollande,"23,93",pièces,"150,0000000","3562,00","-28,00",2872 à 150 livres les 120 planches,1
235,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,9,planches de sapin de 9 pieds,Hollande,"12,92",pièces,"100,0000000","1292,00","0,33",1550 à 100 livres les 120 planches,1
236,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,9,planches de sapin de 8 pieds,Hollande,"27,85",pièces,"80,0000000","2230,00","2,00",3342 à 80 livres les 120 planches,1
237,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,9,planches de sapin,Hollande,"15,62",communes,"50,0000000","783,00","2,17",1874 à 50 livres les 120 planches,1
238,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,9,plans d'artuchaux,Hollande,"520,00",nombre,"0,5000000","260,00","0,00",,1
239,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,9,plans d'asperge,Hollande,"1 200,00",nombre,"0,0300000","36,00","0,00",,1
240,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,9,plats d'etaim,Hollande,"475,00",livres,"14,0000000","6650,00","0,00",,1
241,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,9,plomb en grenaille,Hollande,"1 600,00",livres,"0,2450000","382,00","-10,00",erreur de calcul,1
242,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,9,plumes a ecrire,Hollande,"694,00",livres,"4,0000000","2776,00","0,00",,1
243,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,9,poëles a frire,Hollande,"2 765,00",nombre,"1,8500000","5116,00","0,75",chiffre arrondit,1
244,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,9,poëles a frire,Hollande,"655,00",livres,"0,3200000","210,00","0,40",chiffre arrondit,1
245,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,9,poivre,Hollande,"521,00",livres,"1,5000000","782,00","0,50",chiffre arrondit,1
246,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,9,poix de bourgogne,Hollande,"5 411,00",livres,"0,2200000","1190,00","-0,42",,1
247,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,9,pompe de bois,Hollande,"1,00",nombre,"10,0000000","100,00","90,00",erreur de calcul,1
248,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,9,pots de grés,Hollande,"600,00",nombre,"0,4000000","240,00","0,00",,1
249,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,9,pots de terre a sucre,Hollande,"3 200,00",nombre,"0,5000000","1600,00","0,00",,1
250,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,9,poudre à tirer,Hollande,"49 100,00",livres,"0,7000000","34370,00","0,00",,1
251,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,9,quincaille de fer,Hollande,"1 780,00",livres,"1,5000000","2670,00","0,00",,1
252,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,9,rassade,Hollande,"3 852,00",livres,"0,6250000","2406,00","-1,50",erreur de calcul,1
253,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,9,rave de morüe,Hollande,"124,00",barils,"20,0000000","2480,00","0,00",,1
254,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,9,ris,Hollande,"4 994,00",livres,"0,2000000","999,00","0,20",chiffre arrondit,1
255,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,9,roque de stocfiche,Hollande,"143,50",barils,"15,0000000","2145,00","-7,50",erreur de calcul,1
256,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,9,ruban de fil,Hollande,"633,00",livres,"2,2500000","1444,00","19,75",erreur de calcul,1
257,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,9,rubarbe de moscovie,Hollande,"30,00",livres,"40,0000000","1200,00","0,00",,1
258,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,9,salempouris blanc,Hollande,"150,00",pieces,"15,0000000","2250,00","0,00",,1
259,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,9,salempouris bleûs,Hollande,"263,00",pieces,"18,0000000","4734,00","0,00",,1
260,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,9,saffle,Hollande,"60,00",livres,"0,0000000","0,00","0,00",absence de prix,1
261,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,9,savon,Hollande,"110,00",livres,"0,4500000","100,00","50,50",erreur de calcul,1
262,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,9,souffre,Hollande,"2 613,00",livres,"0,1400000","366,00","0,18",chiffre arrondit,1
263,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,9,soye de porc,Hollande,"20,00",livres,"2,0000000","40,00","0,00",,1
264,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,9,sperme de baleine,Hollande,"50,00",livres,"4,2500000","212,00","-0,50",,1
265,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,9,squine,Hollande,"100,00",livres,"0,3000000","30,00","0,00",,1
266,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,9,stocfiche,Hollande,"1 300,00",livres,"0,0850000","111,00","0,50",chiffre arrondit,1
267,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,9,sublimé corrosif,Hollande,"33,00",livres,"5,0000000","165,00","0,00",,1
268,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,10,sucre en pain,Hollande,"260,00",livres,"0,8000000","208,00","0,00",,1
269,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,10,suif,Hollande,"5 200,00",livres,"0,4200000","2184,00","0,00",,1
270,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,10,sumac,Hollande,"5 350,00",livres,"0,0700000","374,00","-0,50",,1
271,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,10,tabac en feüille,Hollande,"1 000,00",livres,"0,4000000","400,00","0,00",,1
272,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,10,tabac filé,Hollande,"2 927,00",livres,"0,8000000","2342,00","0,40",chiffre arrondit,1
273,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,10,tabac a fumer,Hollande,"227,00",livres,"0,4500000","102,00","-0,15",,1
274,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,10,tabac a raper,Hollande,"413,00",livres,"0,4000000","165,00","-0,20",,1
275,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,10,tables de sapin peintes,Hollande,"40,00",nombre,"6,0000000","240,00","0,00",,1
276,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,10,tambours de fer,Hollande,"6,00",nombre,"60,0000000","360,00","0,00",,1
277,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,10,tambours de fer,Hollande,"32 675,00",livres,"0,1500000","4902,00","0,75",chiffre arrondit,1
278,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,10,tapsel,Hollande,"1 470,00",livres,"20,0000000","29400,00","0,00",,1
279,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,10,tartre,Hollande,"200,00",livres,"0,5000000","100,00","0,00",,1
280,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,10,tete de gerofle,Hollande,"412,00",livres,"0,6000000","247,00","-0,20",,1
281,Hasna,AD 44 C706,Local/Nantes/Nantes – Imports – 1743.csv,Local,1743,Imports,Nantes,10,thé,Hollande,"657,00",livres,"4,0000000","2628,00","0,00",,1
