numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks,unverified
154,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,6,Eau de vie,Flandre autrichienne,2912,Velte,4,,,,1
155,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,6,Fromage de Gruyere,Flandre autrichienne,50,Livre,"0,5",,,Prix unitaire en pourcentage,1
156,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,6,Huile d'olive,Flandre autrichienne,3049,Livre,"0,7",,,,1
157,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,6,Indigo,Flandre autrichienne,4635,Livre,"7,5",,,,1
158,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,6,Instruments de musique,Flandre autrichienne,1,Pièce,90,,,Vieux clavecin,1
159,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,6,Liqueurs,Flandre autrichienne,25,Flacon,3,,,,1
160,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,6,Marchandises mêlées,Flandre autrichienne,,Valeur,,30,,,1
161,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,6,Miel,Flandre autrichienne,31482,Livre,"0,175",,,,1
162,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,6,Mouchoirs des Indes,Flandre autrichienne,235,Pièce,24,,,De 24 à 40 livres la pièce,1
163,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,6,Ocre,Flandre autrichienne,34,Barique,15,,,,1
164,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,6,Papier peint,Flandre autrichienne,150,Livre,"2,1",,,,1
165,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,6,Plumes à lit,Flandre autrichienne,100,Livre,"1,25",,,,1
166,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,6,Poivre,Flandre autrichienne,790,Livre,"1,4",,,,1
167,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,7,Prunes,Flandre autrichienne,27100,Livre,"0,4",,,,1
168,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,7,Ris,Flandre autrichienne,331894,Livre,"0,2",,,Prix unitaire en pourcentage,1
169,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,7,Rocou,Flandre autrichienne,380,Livre,"0,75",,,Prix unitaire en pourcentage,1
170,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,7,Sardines confites,Flandre autrichienne,,Valeur,,36,,,1
171,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,7,Sel,Flandre autrichienne,22,Muid,45,,,,1
172,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,7,Sirop d'Amont,Flandre autrichienne,515976,Livre,"0,15",,,Prix unitaire en pourcentage,1
173,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,7,Sucre brut,Flandre autrichienne,884766,Livre,"0,36",,,Prix unitaire en pourcentage,1
174,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,7,Sucre terré,Flandre autrichienne,703100,Livre,"0,55",,,Prix unitaire en pourcentage,1
175,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,7,Taffia,Flandre autrichienne,132,Velte,3,,,,1
176,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,7,Terre à sucre,Flandre autrichienne,2,Barique,6,,,,1
177,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,7,Thé,Flandre autrichienne,1719,Livre,"1,4",,,,1
178,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,7,Vin d'Amont,Flandre autrichienne,1343,Tonneau,300,,,,1
179,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,7,Vin d'Amont,Flandre autrichienne,1,Tierçon,100,,,,1
180,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,7,Vin d'Amont,Flandre autrichienne,"49,25",Barique,75,,,,1
181,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,7,Vin nantais,Flandre autrichienne,17,Barique,30,,,,1
182,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,7,Vin nantais,Flandre autrichienne,202,Tonneau,120,,,,1
183,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,7,Vinaigre,Flandre autrichienne,1,Barique,30,,,,1
184,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,7,Acier,Hollande,11000,Livre,"0,35",,,,1
185,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,7,Amandes ,Hollande,25,Livre,"0,3",,,,1
186,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,7,Armoisin,Hollande,1,Pièce,80,,,,1
187,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,7,Avoine,Hollande,138,Tonneau,90,,,,1
188,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,7,Bois d'acajou,Hollande,149,Madrier,30,,,,1
189,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,7,Bois de buis,Hollande,9000,Livre,"0,5",,,Prix unitaire en pourcentage,1
190,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,7,Bois de houx,Hollande,432,Buche,"1,5",,,,1
191,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,7,Bonneterie,Hollande,312,Pièce,"3,5",,,,1
192,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,7,Cacao,Hollande,367,Livre,"0,45",,,,1
193,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,7,Cadeas,Hollande,398,Pièce,0,,,,1
194,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,7,Caffé,Hollande,1256649,Livre,"0,5",,,,1
195,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,7,Camphre,Hollande,4967,Livre,"4,5",,,,1
196,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,8,Chasselas,Hollande,9,Pièce,20,,,,1
197,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,8,Chataignes,Hollande,535,Boisseau,1,,,,1
198,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,8,Confitures,Hollande,46,Livre,"1,25",,,,1
199,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,8,Coroz,Hollande,312,Pièce,7,,,,1
200,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,8,Cuivre en fourure,Hollande,2200,Livre,"1,4",,,,1
201,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,8,Dorures filées,Hollande,16,Livre,160,,,,1
202,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,8,Drogueries,Hollande,2714,Livre,"2,1",,,,1
203,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,8,Eau de vie,Hollande,"44,75",Velte,4,,,,1
204,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,8,Etoffes de soye,Hollande,1,Pièce,120,,,,1
205,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,8,Etoffes de soye,Hollande,60,Pièce,200,,,Lampas,1
206,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,8,Guinées,Hollande,543,Pièce,18,,,Guinée bleue,1
207,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,8,Guingamps,Hollande,1043,Pièce,10,,,,1
208,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,8,Huile d'olive,Hollande,800,Livre,"0,7",,,,1
209,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,8,Indigo,Hollande,16484,Livre,"7,5",,,,1
210,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,8,Kicoutis,Hollande,18,Pièce,0,,,,1
211,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,8,Limes,Hollande,400,Livre,"0,5",,,,1
212,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,8,Miel,Hollande,90480,Livre,"0,175",,,,1
213,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,8,Mousseline,Hollande,41,Pièce,100,,,,1
214,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,8,Nicaneas,Hollande,170,Pièce,25,,,,1
215,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,8,Noix de Galles,Hollande,100,Livre,1,,,,1
216,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,8,Ocre,Hollande,771,Barique,15,,,,1
217,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,8,Oignons de fleur,Hollande,11000,Jonquille,"0,03",,,Prix unitaire en millier,1
218,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,8,Os de bœuf,Hollande,3500,Livre,"0,018",,,Prix unitaire en millier,1
219,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,8,Papier blanc,Hollande,2016,Livre,"0,7",,,,1
220,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,8,Peaux de veau,Hollande,544,Douzaine,40,,,,1
221,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,8,Pekins,Hollande,39,Pièce,90,,,,1
222,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,8,Pierres à fusil,Hollande,59009,Livre,"0,003",,,Prix unitaire en millier,1
223,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,8,Pruneaux,Hollande,132856,Livre,"0,15",,,,1
224,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,8,Ris,Hollande,406867,Livre,"0,2",,,Prix unitaire en pourcentage,1
225,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,8,Rocou,Hollande,390,Livre,"0,75",,,Prix unitaire en pourcentage,1
226,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,8,Sagou,Hollande,2000,Livre,1,,,,1
227,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,8,Salemporis,Hollande,400,Livre,5,,,,1
228,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,8,Sardines confites,Hollande,,Valeur,,12,,,1
229,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,8,Sel,Hollande,298,Muid,45,,,,1
230,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,8,Sucre brut,Hollande,2303714,Livre,"0,35",,,Prix unitaire en pourcentage,1
231,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,8,Sucre terré,Hollande,188817,Livre,"0,55",,,Prix unitaire en pourcentage,1
232,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,9,Tabac,Hollande,250271,Livre,"0,9",,,Prix unitaire en pourcentage,1
233,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,9,Taffia,Hollande,4409,Velte,3,,,,1
234,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,9,Thé,Hollande,142,Livre,"1,4",,,,1
235,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,9,Toile blanche,Hollande,400,Livre,9,,,,1
236,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,9,Vin d'Amont,Hollande,457,Tonneau,300,,,,1
237,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,9,Vin d'Amont,Hollande,2,Barique,75,,,,1
238,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,9,Vin nantais,Hollande,31,Tonneau,100,,,,1
239,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,9,Zurick,Hollande,10,Pièce,70,,,,1
240,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,9,Bled froment,Italie,400000,Livre,"0,088",,,,1
241,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,9,Caffé,Italie,164802,Livre,"0,5",,,,1
242,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,9,Cercles à relier,Italie,104916,Brin,"0,042",,,,1
243,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,9,Indigo,Italie,50,Livre,"7,5",,,,1
244,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,9,Pierres à fusil,Italie,68300,Livre,"0,003",,,Prix unitaire en millier,1
245,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,9,Poivre,Italie,1216,Livre,"1,4",,,,1
246,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,9,Sucre terré,Italie,240000,Livre,"0,55",,,Prix unitaire en pourcentage,1
247,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,9,Rottin,Italie,1302,Livre,"0,33",,,Prix unitaire en pourcentage,1
248,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,9,Verdet,Italie,184,Livre,"1,4",,,,1
249,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,9,Bajutapeaux,Nord,80,Pièce,"16,5",,,,1
250,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,9,Caladaris,Nord,49,Pièce,37,,,,1
251,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,9,Caffé,Nord,206477,Livre,"0,5",,,,1
252,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,9,Chilas,Nord,30,Pièce,10,,,,1
253,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,9,Chocolat,Nord,160,Livre,"1,3",,,,1
254,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,10,Etoffes de soye,Nord,1,Pièce,120,,,Pièce de satin,1
255,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,10,Etoffes de soye,Nord,5,Pièce,80,,,Armoisin,1
256,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,10,Fosalis,Nord,42,Pièce,12,,,,1
257,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,10,Gaze,Nord,15,Pièce,60,,,,1
258,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,10,Guingamps,Nord,466,Pièce,10,,,,1
259,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,10,Habassis,Nord,80,Pièce,60,,,,1
260,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,10,Kichorchais,Nord,117,Pièce,90,,,,1
261,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,10,Indigo,Nord,1870,Livre,"7,5",,,,1
262,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,10,Liméneas,Nord,60,Pièce,30,,,,1
263,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,10,Mousseline,Nord,128,Pièce,100,,,,1
264,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,10,Nicaneas,Nord,300,Pièce,25,,,,1
265,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,10,Ocre,Nord,40,Barique,15,,,,1
266,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,10,Oranges,Nord,100000,Nombre,"0,025",,,Prix unitaire en pourcentage,1
267,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,10,Pierres à fusil,Nord,3050,Livre,"0,003",,,Prix unitaire en millier,1
268,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,10,Ris,Nord,79377,Livre,"0,2",,,Prix unitaire en pourcentage,1
269,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,10,Sel,Nord,1931,Muid,45,,,,1
270,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,10,Sirop d'Amont,Nord,655500,Livre,"0,15",,,Prix unitaire en pourcentage,1
271,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,10,Sucre terré,Nord,20000,Livre,"0,55",,,Prix unitaire en pourcentage,1
272,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,10,Thé,Nord,144,Livre,"1,4",,,,1
273,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,10,Velours de Chine,Nord,6,Pièce,18,,,,1
274,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,10,Vin de Bordeaux,Nord,25,Bouteille,"2,5",,,,1
275,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,10,Vin nantais,Nord,6,Tonneau,180,,,,1
276,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,10,Bougie,Portugal,107,Livre,"2,7",,,,1
277,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,10,Bouteilles de verre,Portugal,500,Nombre,"0,23",,,Prix unitaire en pourcentage,1
278,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,10,Caffé,Portugal,1961,Livre,"0,5",,,,1
279,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,10,Draperies,Portugal,150,Livre,"3,5",,,,1
280,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,10,Eau de vie,Portugal,18,Velte,4,,,,1
281,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,10,Fonte en marmites,Portugal,6,Nombre,3,,,,1
282,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,11,Mercerie,Portugal,390,Livre,2,,,,1
283,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,11,Peaux de boucs,Portugal,24,Pièce,"6,5",,,,1
284,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,11,Peaux de cerf,Portugal,35,Pièce,18,,,,1
285,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,11,Peaux de daim,Portugal,12,Pièce,12,,,,1
286,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,11,Peaux de mouton chamois,Portugal,"1109,33",Douzaine,40,,,Quantité originale = 13312 pièces,1
287,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,11,Peaux de veaux,Portugal,17129,Douzaine,40,,,,1
288,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,11,Ras de Maroc,Portugal,4060,Livre,4,,,,1
289,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,11,Ris,Portugal,200,Livre,"0,2",,,Prix unitaire en pourcentage,1
290,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,11,Sirop d'Amont,Portugal,47090,Livre,"0,15",,,Prix unitaire en pourcentage,1
291,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,11,Terre à sucre,Portugal,12,Barique,"0,55",,,Prix unitaire en pourcentage,1
292,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,11,Toile blanche,Portugal,4890,Livre,9,,,,1
293,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,11,Toile cholet,Portugal,8933,Livre,"3,75",,,,1
294,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,11,Vin de Bordeaux,Portugal,6,Barique,100,,,,1
295,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,11,Vin de Bordeaux,Portugal,1800,Bouteille,"2,5",,,,1
296,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,11,Vin de Bordeaux,Portugal,1,Tierçon,75,,,,1
297,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,11,Amandes ,Suède,560,Livre,"0,3",,,,1
298,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,11,Anchois,Suède,6,Livre,"1,1",,,,1
299,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,11,Caffé,Suède,144062,Livre,"0,5",,,,1
300,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,11,Capres,Suède,42,Flacon,"1,65",,,,1
301,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,11,Confitures,Suède,172,Livre,"1,25",,,,1
302,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,11,Eau de vie,Suède,3202,Velte,4,,,,1
303,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,11,Epicerie,Suède,90,Livre,"2,25",,,,1
304,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,11,Fer en marmitte,Suède,8,Nombre,3,,,,1
305,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,11,Fruits cruds,Suède,8,Barique,15,,,,1
306,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,11,Fruits à l'eau de vie,Suède,12,Flacon,3,,,,1
307,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,11,Noix,Suède,200,Livre,"0,1",,,,1
308,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1778.csv,Local,1778,Exports,Nantes,11,Pierres à fusil,Suède,69500,Livre,"0,003",,,Prix unitaire en millier,1
