numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,value,quantit,quantity_unit,prix_unitaire,probleme,remarks
148,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,6,poëles a frire,D'hollande,767.25,2325,Livres,0.33,0,
149,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,6,poivre,D'hollande,70514.6,54242,Livres,1.3,0,
150,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,6,poix de Bourgogne,D'hollande,290,1450,Livres,0.2,0,
151,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,6,Poutres de chesne,D'hollande,80,4,en nombre,20,0,
152,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,6,poutres de sapin,D'hollande,1152,96,en nombre,12,0,
153,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,6,Quincaille de fer,D'hollande,3338.45,2903,Livres,1.15,0,
154,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,6,Rave de morue,D'hollande,8127,387,Barils,21,0,
155,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,6,saumon salé,D'hollande,120,2,Barils,60,0,
156,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,6,saumon salé,D'hollande,2000,20,tierçons,100,0,
157,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,6,souffre,D'hollande,3971.25,26475,Livres,0.15,0,
158,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,6,Sperme de baleine,D'hollande,120,60,Livres,2,0,
159,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,6,stocfiche,D'hollande,13.95,93,Livres,0.15,0,
160,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,6,sucre candy,D'hollande,107.5,86,Livres,1.25,0,
161,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,6,suif,D'hollande,21680.4,61944,Livres,0.35,0,
162,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,6,sumac,D'hollande,246.08,3076,Livres,0.08,0,
163,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,6,tambours de fer,D'hollande,600,4000,Livres,0.15,0,
164,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,6,Terrine de grez,D'hollande,30,120,Livres,0.25,0,
165,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,6,Têtes de geroffle,D'hollande,90,150,Livres,0.6,0,
166,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,6,vermillon,D'hollande,2800,400,Livres,7,0,
167,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,6,verres cristallin,D'hollande,200,100,Livres,2,0,
168,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,7,Verroterie,D'hollande,1920,1920,Livres,1,0,
169,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,7,Vrilles,D'hollande,90,360,Livres,0.25,0,
170,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,7,Acier,Du Nord qui comprend les villes Anséatiques et la Moscovie,0,20,Barils,0,0,23lt 10s les % livres poids
171,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,7,Acier,Du Nord qui comprend les villes Anséatiques et la Moscovie,3525,15000,Livres,0.235,0,
172,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,7,Alun,Du Nord qui comprend les villes Anséatiques et la Moscovie,3079.2,15396,Livres,0.2,0,
173,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,7,amidon,Du Nord qui comprend les villes Anséatiques et la Moscovie,571.2,2856,Livres,0.2,0,
174,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,7,azur commun,Du Nord qui comprend les villes Anséatiques et la Moscovie,7554.5,13025,Livres,0.58,0,
175,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,7,beuf fumé,Du Nord qui comprend les villes Anséatiques et la Moscovie,194.5,389,Livres,0.5,0,
176,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,7,boëtes de sapin,Du Nord qui comprend les villes Anséatiques et la Moscovie,108,720,Livres,0.15,0,
177,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,7,bois de construction,Du Nord qui comprend les villes Anséatiques et la Moscovie,410,82,en nombre,5,0,
178,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,7,bois de gayac,Du Nord qui comprend les villes Anséatiques et la Moscovie,125,1250,Livres,0.1,0,
179,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,7,bordages de chesne,Du Nord qui comprend les villes Anséatiques et la Moscovie,13220,2644,en nombre,5,0,
180,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,7,bourdilles,Du Nord qui comprend les villes Anséatiques et la Moscovie,3090,1545,en nombre,2,0,
181,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,7,bourdillons,Du Nord qui comprend les villes Anséatiques et la Moscovie,1608,1608,en nombre,1,0,
182,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,7,bray gras,Du Nord qui comprend les villes Anséatiques et la Moscovie,1056,48,Barils,22,0,
183,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,7,chandelle,Du Nord qui comprend les villes Anséatiques et la Moscovie,133.65,297,Livres,0.45,0,
184,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,7,chanvre cru,Du Nord qui comprend les villes Anséatiques et la Moscovie,24890,124450,Livres,0.2,0,
185,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,7,couperose verte,Du Nord qui comprend les villes Anséatiques et la Moscovie,137750,14500,Livres,9.5,0,
186,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,7,courbes,Du Nord qui comprend les villes Anséatiques et la Moscovie,30,10,pièces,3,0,
187,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,7,cuivre jaune,Du Nord qui comprend les villes Anséatiques et la Moscovie,225,150,Livres,1.5,0,
188,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,7,cuivre rouge,Du Nord qui comprend les villes Anséatiques et la Moscovie,5659.5,3773,Livres,1.5,0,
189,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,7,fer blanc,Du Nord qui comprend les villes Anséatiques et la Moscovie,12412,116,Barils,107,0,
190,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,7,fer noir,Du Nord qui comprend les villes Anséatiques et la Moscovie,360,6,Barils,60,0,
191,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,7,fil de laton,Du Nord qui comprend les villes Anséatiques et la Moscovie,32880,1096,Livres,30,0,
192,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,7,gaudron,Du Nord qui comprend les villes Anséatiques et la Moscovie,12600,630,Barils,20,0,
193,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,8,gournables,Du Nord qui comprend les villes Anséatiques et la Moscovie,5000,5000,en nombre,1,0,
194,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,8,jambons,Du Nord qui comprend les villes Anséatiques et la Moscovie,11544,962,Livres,12,0,
195,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,8,mats assortis,Du Nord qui comprend les villes Anséatiques et la Moscovie,3650,73,en nombre,50,0,
196,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,8,mercerie,Du Nord qui comprend les villes Anséatiques et la Moscovie,2580,1290,Livres,2,0,
197,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,8,merrain a bariques doüelles,Du Nord qui comprend les villes Anséatiques et la Moscovie,1567.8,13065,en nombre,0.12,0,
198,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,8,merrain a pipes doüelles,Du Nord qui comprend les villes Anséatiques et la Moscovie,"3241,25",12965,en nombre,"0,25",0,
199,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,8,piment,Du Nord qui comprend les villes Anséatiques et la Moscovie,2042.7,3714,Livres,0.55,0,
200,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,8,planches de chesne diverses,Du Nord qui comprend les villes Anséatiques et la Moscovie,240.3,178,en nombre,1.35,0,
201,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,8,Planches de Prusse ; de 30 pieds,Du Nord qui comprend les villes Anséatiques et la Moscovie,4702.5,855,en nombre,5.5,0,
202,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,8,Planches de Prusse,Du Nord qui comprend les villes Anséatiques et la Moscovie,5495.25,1293,en nombre,4.25,0,
203,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,8,planches de sapin; de 32 pieds,Du Nord qui comprend les villes Anséatiques et la Moscovie,1589.5,289,en nombre,5.5,0,
204,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,8,planches de sapin ; de 26 a 27 pieds,Du Nord qui comprend les villes Anséatiques et la Moscovie,3743,788,en nombre,4.75,0,
205,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,8,planches de sapin ; de 13 a 14 pieds,Du Nord qui comprend les villes Anséatiques et la Moscovie,300,120,en nombre,2.5,0,
206,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,8,planches de sapin ; de 11 a 12 pieds,Du Nord qui comprend les villes Anséatiques et la Moscovie,1188,792,en nombre,1.5,0,
207,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,8,planches de sapin ; communes,Du Nord qui comprend les villes Anséatiques et la Moscovie,7271.2,9089,en nombre,0.8,0,
208,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,8,preceintes de chesne,Du Nord qui comprend les villes Anséatiques et la Moscovie,0,253,en nombre,0,0,20 sou le pied
209,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,8,quilles de navire,Du Nord qui comprend les villes Anséatiques et la Moscovie,490,7,en nombre,70,0,
210,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,8,quincaille de fer,Du Nord qui comprend les villes Anséatiques et la Moscovie,491.05,427,Livres,1.15,0,
211,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,8,sucre en pain,Du Nord qui comprend les villes Anséatiques et la Moscovie,120,150,Livres,0.8,0,
212,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,8,Anspects de sapin,de Dannemark,68.4,228,en nombre,0.3,0,
213,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,8,cabillaux,de Dannemark,636.3,4242,Livres,0.15,0,
214,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,8,Epars de sapin,de Dannemark,111.6,93,en nombre,1.2,0,
215,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,8,fer en barres,de Dannemark,3209.38,25675,Livres,0.125,0,
216,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,8,mats de sapin,de Dannemark,1080,27,en nombre,40,0,
217,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,8,perches de sapin,de Dannemark,144,48,en nombre,3,0,
218,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,9,planches de sapin ; de 12 pieds,de Dannemark,1476,984,en nombre,1.5,0,
219,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,9,planches de sapin ; de 10 a 11 pieds,de Dannemark,1209.6,864,en nombre,1.4,0,
220,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,9,planches de sapin ; de 9 a 10 pieds,de Dannemark,8377.6,7616,en nombre,1.1,0,
221,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,9,planches de sapin ; de 8 a 9 pieds,de Dannemark,908.8,1136,en nombre,0.8,0,
222,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,9,planches de sapin ; de 8 pieds,de Dannemark,2806.5,5613,en nombre,0.5,0,
223,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,9,planches de sapin ; de 10 pieds,de Dannemark,11592,9660,en nombre,1.2,0,
224,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,9,planches de sapin ; de 5 a 6 pieds,de Dannemark,97.8,326,en nombre,0.3,0,
225,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,9,planches de sapin ; communes,de Dannemark,17154.2,24506,en nombre,0.7,0,
226,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,9,planches de sapin ; demiplanches,de Dannemark,102.6,342,en nombre,0.3,0,
227,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,9,planches de sapin ; bouts,de Dannemark,181.8,909,en nombre,0.2,0,
228,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,9,rave de morüe,de Dannemark,168,8,Barils,21,0,
229,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,9,rogue de stocfiche,de Dannemark,187880,3416,Barils,55,0,
230,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,9,Acier,De la Suede,14250,57000,Livres,0.25,0,
231,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,9,bray gras,De la Suede,29526,1406,Barils,21,0,
232,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,9,chanvre cru,De la Suede,61955,309775,Livres,0.2,0,
233,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,9,chanvre peigné,De la Suede,3703,16100,Livres,0.23,0,
234,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,9,clous de fer,De la Suede,3055.2,16080,Livres,0.19,0,
235,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,9,cordes de chanvre,De la Suede,1450,5800,Livres,0.25,0,
236,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,9,doüelles de sapin,De la Suede,43.33,400,en nombre,0.108,0,
237,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,9,Epars de sapin,De la Suede,2.4,2,en nombre,1.2,0,
238,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,9,fer en barres,De la Suede,17659.38,141275,Livres,0.125,0,
239,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,9,gaudron,De la Suede,62680,3134,Barils,20,0,
240,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,9,lin cru,De la Suede,14545,72725,Livres,0.2,0,
241,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,9,matreau de sapin de 25 pieds,De la Suede,90,6,en nombre,15,0,
242,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,9,planches de sapin ; de 12 pieds,De la Suede,249.4,172,en nombre,1.45,0,
243,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,9,planches de sapin ; de 11 pieds,De la Suede,497,350,en nombre,1.42,0,
244,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,9,planches de sapin ; de 10 pieds,De la Suede,10388,7420,en nombre,1.4,0,
245,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,10,planches de sapin ; de 4 pieds,De la Suede,52.5,350,en nombre,0.15,0,
246,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,10,planches de sapin ; communes,De la Suede,2002,2860,en nombre,0.7,0,
247,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,10,Amandes,D'Espagne,576,2400,Livres,0.24,0,
248,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,10,ancres de fer,D'Espagne,2347.5,7825,Livres,0.3,0,
249,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,10,avirons,D'Espagne,680,160,traques,4.25,0,
250,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,10,Beuf salé,D'Espagne,440,20,Barils,22,0,
251,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,10,chataignes,D'Espagne,180,300,boisseaux,0.6,0,
252,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,10,citrons,D'Espagne,14430,22200,en nombre,0.65,0,
253,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,10,clous de fer,D'Espagne,249.66,1314,Livres,0.19,0,
254,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,10,cuivre ouvré,D'Espagne,16920,11280,Livres,1.5,0,
255,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,10,Essieux de fer,D'Espagne,1162.5,3875,Livres,0.3,0,
256,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,10,Etain ouvré,D'Espagne,4962.5,3970,Livres,1.25,0,
257,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,10,Fer en bandes,D'Espagne,430,2150,Livres,0.2,0,
258,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,10,fer en barres,D'Espagne,131688,1097400,Livres,0.12,0,
259,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,10,fer en cercles,D'Espagne,605.5,4325,Livres,0.14,0,
260,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,10,feuillards de fer,D'Espagne,714,5100,Livres,0.14,0,
261,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,10,figues,D'Espagne,2752.5,18350,Livres,0.15,0,
262,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,10,jambons,D'Espagne,1665,2775,Livres,0.6,0,
263,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,10,laine d'Espagne,D'Espagne,107082,107082,Livres,1,0,
264,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,10,meules batardes,D'Espagne,1870,374,en nombre,5,0,
265,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,10,morües vertes cap et queües,D'Espagne,156420,10428,poignées,15,0,
266,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,10,noisettes,D'Espagne,975,150,fanèques,6.5,0,
267,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,10,noisettes,D'Espagne,742.5,990,boisseaux,0.75,0,
268,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,10,oranges,D'Espagne,330.84,55140,en nombre,0.006,0,
269,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,10,raisin sec,D'Espagne,26770,133850,Livres,0.2,0,
270,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,10,tambourgs de fer,D'Espagne,1128.75,7525,Livres,0.15,0,
271,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,11,Vin d'Espagne,D'Espagne,1400,14,bariques,100,0,
272,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,11,Vin de Rancio,D'Espagne,360,120,pots,3,0,
273,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,11,Vin de Xérès,D'Espagne,45000,450,bottes,100,0,
274,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,11,balais de joncs petits,De Portugal,275,1100,en nombre,0.25,0,
275,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,11,bois de brézil,De Portugal,5433.75,36225,Livres,0.15,0,
276,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,11,citrons,De Portugal,540,27,caisses,20,0,
277,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,11,citrons,De Portugal,44.85,6900,en nombre,0.007,0,
278,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,11,cocos,De Portugal,240000,300000,Livres,0.8,0,
279,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,11,figües,De Portugal,3248.7,21658,Livres,0.15,0,
280,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,11,graine a chapelet,De Portugal,120,2000,Livres,0.06,0,
281,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,11,laine commune,De Portugal,30713,30713,Livres,1,0,
282,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,11,oranges,De Portugal,8220,685,Livres,12,0,
283,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,11,peaux de mouton en laine,De Portugal,3309,2206,Livres,1.5,0,
284,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,11,planches de jaraconda,De Portugal,9968,1246,Livres,8,0,
285,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,11,raisin sec,De Portugal,1080,6000,Livres,0.18,0,
286,Loïc Charles,AD 44 C 706,Local/Nantes/Nantes-imports-1745 et 1746.csv,Local,1745,Import,Nantes,11,bois de campesche,Des Iles françoises de l'Amérique et de Terre-Neuve,1350,9000,Livres,0.15,0,
