numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,problem,remarks,unverified
162,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,7,Thé,Italie,88,livres,"2,5",,,,1
163,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,7,Toile cholet,Italie,2240,livres,"3,75",,,,1
164,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,7,Verdes,Italie,350,livres,"1,25",,,,1
165,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,7,Vin nantais,Italie,118,tonneaux,130,,,,1
166,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,7,Amandes cassées,Nord,4645,livres,"0,6",,,,1
167,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,8,Beurre,Nord,1232,livres,"0,75",,,,1
168,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,8,Bois d'acajou,Nord,13,madriers,30,,,,1
169,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,8,Bois de Gayac,Nord,1190,livres,"0,0291667",,,,1
170,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,8,Bois de sapin,Nord,15000,livres,"0,25",,,,1
171,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,8,Bougie,Nord,100,livres,"2,25",,,,1
172,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,8,Cacao,Nord,8681,livres,"0,6083333",,,,1
173,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,8,Café,Nord,2559786,livres,"0,75",,,,1
174,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,8,Canapé de taffetas,Nord,1,en nombre,80,,,,1
175,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,8,Canelle,Nord,12,livres,7,,,,1
176,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,8,Cendre gravelée,Nord,850,livres,"0,5",,,,1
177,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,8,Châtaignes,Nord,6087,boisseaux,1,,,,1
178,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,8,Chocolat,Nord,80,livres,"1,5",,,,1
179,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,8,Coton filé,Nord,1106,livres,2,,,,1
180,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,8,Coton en laine,Nord,5596,livres,"1,08",,,,1
181,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,8,Eau de senteur,Nord,120,bouteilles,3,,,,1
182,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,8,Eau de vie,Nord,4399,veltes,"5,5",,,,1
183,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,8,Etoffe de soie,Nord,702,livres,40,,,,1
184,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,8,Gomme lacque,Nord,3474,livres,2,,,,1
185,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,8,Huile d'olive,Nord,1322,livres,"0,85",,,,1
186,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,8,Indigo,Nord,76739,livres,"7,0791667",,,,1
187,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,8,Marchandises mêlées,Nord,,,0,439,,Valeur totale,1
188,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,8,Mercerie,Nord,1800,livres,2,,,,1
189,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,8,Miel,Nord,12597,livres,"0,175",,,,1
190,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,8,Ocre,Nord,36,bariques,14,,,,1
191,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,8,Peaux d'agneau,Nord,450,en nombre,"0,5",,,,1
192,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,8,Peaux de renard,Nord,180,en nombre,2,,,,1
193,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,8,Peaux de veau corroyées,Nord,26,douzaines,36,,,,1
194,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,8,Pierres à fusil,Nord,137039,livres,"0,2",,,,1
195,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,8,Plumes à lits,Nord,600,livres,1,,,,1
196,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,9,Poivre,Nord,760,livres,"1,4",,,,1
197,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,9,Prunes,Nord,575,livres,"0,4",,,,1
198,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,9,Rocou,Nord,4548,livres,"0,78",,,,1
199,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,9,Rotin,Nord,16184,livres,"0,75",,,,1
200,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,9,Safran,Nord,90,livres,18,,,,1
201,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,9,Sagou,Nord,200,livres,"1,5",,,,1
202,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,9,Secrétaire de bois d'acajou,Nord,2,en nombre,80,,,,1
203,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,9,Sel,Nord,3232,charges,240,,,,1
204,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,9,Sel,Nord,3780,muides,160,,,,1
205,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,9,Sel amoniac,Nord,388,livres,"1,3",,,,1
206,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,9,Sirop mélasse,Nord,1516691,livres,"0,1",,,,1
207,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,9,Sucre brut,Nord,5391422,livres,"0,25",,,,1
208,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,9,Sucre en pain,Nord,508,livres,"0,6",,,,1
209,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,9,Sucre terré,Nord,5290866,livres,"0,4",,,,1
210,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,9,Taffetas,Nord,30,aunes,5,,,,1
211,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,9,Thé,Nord,7980,livres,"2,5",,,,1
212,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,9,Toile de coton,Nord,375,pièces,30,,,,1
213,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,9,Verdet,Nord,2724,livres,"1,25",,,,1
214,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,9,Vin d'amont,Nord,"1153,5",tonneaux,300,,,,1
215,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,9,Vin de Barcelone,Nord,21,quarts,36,,,,1
216,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,9,Vin de Champagne,Nord,1350,bouteilles,2,,,,1
217,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,9,Vin de liqueur,Nord,720,bouteilles,"1,75",,,Doute sur le prix,1
218,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,9,Vin nantais,Nord,"3871,25",tonneaux,130,,,,1
219,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,9,Vinaigre,Nord,23,bariques,30,,,,1
220,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,9,Vinaigre,Nord,123,quarts,18,,,,1
221,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,9,Bougie,Portugal,180,livres,"2,25",,,,1
222,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,10,Café,Portugal,5951,livres,"0,75",,,,1
223,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,10,Etamine,Portugal,1664,livres,3,,,,1
224,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,10,Etoffe de soie,Portugal,"32,5",livres,40,,,,1
225,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,10,Fer vieux,Portugal,1125,livres,"0,075",,,,1
226,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,10,Papier blanc,Portugal,2625,livres,"0,4",,,,1
227,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,10,Peaux de daim,Portugal,96,en nombre,10,,,,1
228,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,10,Peaux de mouton,Portugal,28287,en nombre,1,,,,1
229,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,10,Peaux de veau corroyées,Portugal,11651,douzaines,36,,,,1
230,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,10,Serge de laine,Portugal,1035,livres,"1,75",,,,1
231,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,10,Toile de Cholet,Portugal,4530,livres,"3,75",,,,1
232,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,10,Vin hors,Portugal,2,tonneaux,320,,,,1
233,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,10,Café,Suède,37576,livres,"0,7625",,,,1
234,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,10,Confitures,Suède,144,livres,"0,6",,,,1
235,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,10,Coton en laine,Suède,150,livres,"1,08",,,,1
236,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,10,Eau de vie,Suède,5848,veltes,"5,5",,,,1
237,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,10,Epicerie,Suède,200,livres,"2,25",,,,1
238,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,10,Etoffe de soie,Suède,20,livres,40,,,,1
239,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,10,Fer en marmites,Suède,200,en nombre,2,,,,1
240,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,10,Figues,Suède,7400,livres,"0,15",,,,1
241,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,10,Indigo,Suède,2393,livres,"7,0791667",,,,1
242,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,10,Marchandises mêlées,Suède,,,0,367,,Valeur totale,1
243,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,10,Noix,Suède,45,mils,"1,5",,,,1
244,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,10,Prunes,Suède,515,livres,"0,4",,,,1
245,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,10,Sucre brut,Suède,225700,livres,"0,25",,,,1
246,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,10,Sucre terré,Suède,31749,livres,"0,4",,,,1
247,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,11,Vin de Bordeaux,Suède,"2,5",tonneaux,360,,,Doute sur le prix,1
248,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,11,Vin d'hors,Suède,3,bariques,80,,,,1
249,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,11,Vin nantais,Suède,22,tonneaux,130,,,,1
250,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,11,Vinaigre,Suède,24,quarts,18,,,,1
251,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,11,Vinaigre,Suède,4,tonneaux,120,,,,1
252,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,11,Acier,Iles Françaises de l'Amérique,8860,livres,"0,3",,,,1
253,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,11,Acons démontés,Iles Françaises de l'Amérique,16,en nombre,400,,,,1
254,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,11,Ardoises,Iles Françaises de l'Amérique,2283,mils,16,,,,1
255,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,11,Argenterie neuve,Iles Françaises de l'Amérique,"358,5",marcs,57,,,,1
256,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,11,Argenterie vieille,Iles Françaises de l'Amérique,"312,25",marcs,48,,,,1
257,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,11,Armes blanches,Iles Françaises de l'Amérique,3653,livres,"1,5",,,,1
258,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,11,Armes à feu,Iles Françaises de l'Amérique,7929,livres,1,,,,1
259,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,11,Armoires d'acajou,Iles Françaises de l'Amérique,10,en nombre,170,,,,1
260,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,11,Baracan,Iles Françaises de l'Amérique,80,livres,4,,,,1
261,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,11,Bas de fil,Iles Françaises de l'Amérique,3537,livres,5,,,,1
262,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,11,Bas de soie,Iles Françaises de l'Amérique,130,livres,40,,,,1
263,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,11,Bats de mulets,Iles Françaises de l'Amérique,20,en nombre,15,,,,1
264,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,11,Basin,Iles Françaises de l'Amérique,"35,5",pièces,22,,,,1
265,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,11,Bœuf salé,Iles Françaises de l'Amérique,2397,barils,42,,,,1
266,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,11,Bœuf salé,Iles Françaises de l'Amérique,39,tiercons,70,,,,1
267,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,11,Beurre,Iles Françaises de l'Amérique,46434,livres,"0,55",,,,1
268,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,11,Beurre de cacao,Iles Françaises de l'Amérique,1050,livres,3,,,,1
269,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,11,Bierre,Iles Françaises de l'Amérique,374,bariques,25,,,,1
270,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,11,Blanc d'Espagne,Iles Françaises de l'Amérique,1500,livres,"0,025",,,,1
271,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,12,Bois merain,Iles Françaises de l'Amérique,449334,en nombre,"0,075",,,,1
272,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,12,Bonnets de laine,Iles Françaises de l'Amérique,45,douzaines,18,,,,1
273,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,12,Bottes fortes,Iles Françaises de l'Amérique,86,paires,24,,,,1
274,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,12,Bougie,Iles Françaises de l'Amérique,3628,livres,"2,25",,,,1
275,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,12,Bouras,Iles Françaises de l'Amérique,2,pièces,30,,,,1
276,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,12,Bouteilles de verre,Iles Françaises de l'Amérique,66800,en nombre,"0,2",,,,1
277,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,12,Bouteilles fioles,Iles Françaises de l'Amérique,1000,en nombre,"0,05",,,,1
278,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,12,Briques,Iles Françaises de l'Amérique,45000,en nombre,"0,012",,,,1
279,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,12,Brouettes,Iles Françaises de l'Amérique,210,en nombre,"3,5",,,,1
280,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,12,Bureaux,Iles Françaises de l'Amérique,6,en nombre,80,,,,1
281,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,12,Cabriolets,Iles Françaises de l'Amérique,13,en nombre,350,,,,1
282,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,12,Callemande,Iles Françaises de l'Amérique,20,aunes,4,,,,1
283,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,12,Camelot,Iles Françaises de l'Amérique,60,aunes,"3,5",,,,1
284,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,12,Cartes à jouer,Iles Françaises de l'Amérique,1482,livres,"1,5",,,,1
285,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,12,Carreaux,Iles Françaises de l'Amérique,3794150,en nombre,"0,02",,,,1
286,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,12,Casaques,Iles Françaises de l'Amérique,120,livres,"0,5",,,,1
287,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,12,Cendre gravelée,Iles Françaises de l'Amérique,1437,livres,"0,5",,,,1
288,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,12,Cendre potasse,Iles Françaises de l'Amérique,730,livres,"0,5",,,,1
289,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,12,Cercles à piper,Iles Françaises de l'Amérique,5632,fournitures,16,,,,1
290,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,12,Cervelas,Iles Françaises de l'Amérique,324,livres,"0,5",,,,1
291,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,12,Céruse,Iles Françaises de l'Amérique,2900,livres,"0,25",,,,1
292,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,12,Chaises de paille,Iles Françaises de l'Amérique,517,douzaines,12,,,,1
293,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,12,Chaises de paille,Iles Françaises de l'Amérique,863,en nombre,1,,,,1
294,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,12,Chaises de paille,Iles Françaises de l'Amérique,406,fauteuils,"1,5",,,,1
295,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,12,Chaises de rotin,Iles Françaises de l'Amérique,18,en nombre,5,,,,1
296,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,12,Chaise roulante,Iles Françaises de l'Amérique,15,en nombre,250,,,,1
297,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,12,Chandelle,Iles Françaises de l'Amérique,16651,livres,"0,55",,,,1
298,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,12,Chapeau de castor,Iles Françaises de l'Amérique,1140,en nombre,"15,5",,,,1
299,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,12,Chapeaux mi-castor,Iles Françaises de l'Amérique,1513,en nombre,"7,75",,,,1
300,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,13,Chapeaux communs,Iles Françaises de l'Amérique,2032,en nombre,"2,4",,,,1
301,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,13,Chapeaux gris,Iles Françaises de l'Amérique,60,en nombre,2,,,,1
302,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,13,Chapeaux à nègre,Iles Françaises de l'Amérique,354,en nombre,"0,9",,,,1
303,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,13,Charbon de terre,Iles Françaises de l'Amérique,2338,bariques,"6,5",,,,1
304,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,13,Chariots,Iles Françaises de l'Amérique,6,en nombre,250,,,,1
305,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,13,Charue,Iles Françaises de l'Amérique,2,en nombre,30,,,,1
306,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,13,Chemises garnies,Iles Françaises de l'Amérique,440,en nombre,10,,,,1
307,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,13,Chemises à nègre,Iles Françaises de l'Amérique,300,en nombre,"1,5",,,,1
308,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,13,Chemises unies,Iles Françaises de l'Amérique,2612,en nombre,"4,45",,,,1
309,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,13,Cloches de fonte,Iles Françaises de l'Amérique,908,livres,"1,4",,,,1
310,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,13,Clous de fer,Iles Françaises de l'Amérique,350860,livres,"0,25",,,,1
311,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,13,Confitures,Iles Françaises de l'Amérique,4447,livres,"0,6",,,,1
312,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,13,Cordage de chanvre,Iles Françaises de l'Amérique,105140,livres,"0,3",,,,1
313,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,13,Cotonne,Iles Françaises de l'Amérique,5,pièces,8,,,,1
314,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,13,Couvertures de laine,Iles Françaises de l'Amérique,30,en nombre,12,,,,1
315,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,13,Criks,Iles Françaises de l'Amérique,3,en nombre,10,,,,1
316,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,13,Crin plat,Iles Françaises de l'Amérique,2678,livres,"0,9",,,,1
317,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1772.csv,Local,1772,Exports,Nantes,13,Crin frisé,Iles Françaises de l'Amérique,700,livres,1,,,,1
