numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,problem,remarks,Unverified
162,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,7,Eau de vie,Nord,105700,veltes,3,,,,1
163,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,7,Fèves,Nord,2,tonneaux,80,,,,1
164,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,7,Guinée blanc,Nord,240,pièces,30,,,,1
165,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,7,Indigo,Nord,10146,livres,4,,,,1
166,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,7,Miel,Nord,2690,livres,"0,1",,,,1
167,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,7,Ocre,Nord,60,barriques,20,,,,1
168,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,8,Peaux de chèvre aprêtés,Nord,24,peaux,3,,,,1
169,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,8,Peaux de veau corroyés,Nord,824,douzaines,24,,,,1
170,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,8,Pierres à fusil,Nord,1294,milliers,2,,,,1
171,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,8,Prunes,Nord,80,livres,"0,3",,,,1
172,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,8,Salemporis,Nord,160,pièces,18,,,,1
173,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,8,Sel,Nord,6999,muides,26,,,,1
174,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,8,Sel,Nord,"3705,75",charges,33,,,,1
175,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,8,Sirop mélasse,Nord,42378,livres,"0,1",,,,1
176,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,8,Sucre brut,Nord,61356,livres,"0,35",,,,1
177,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,8,Sucre terré,Nord,42257,livres,1,,,,1
178,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,8,Vin d'amont,Nord,"967,25",tonneaux,120,,,,1
179,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,8,Vin nantais,Nord,"186,75",tonneaux,80,,,,1
180,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,8,Vinaigre,Nord,10,tonneaux,64,,,,1
181,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,8,Baume tranquille,Portugal,18,livres,3,,,,1
182,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,8,Beurre,Portugal,100,livres,"0,35",,,,1
183,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,8,Bougie,Portugal,415,livres,"2,25",,,,1
184,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,8,Confitures,Portugal,50,livres,"0,75",,,,1
185,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,8,Cordages noirs,Portugal,400,livres,"0,3",,,,1
186,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,8,Crin,Portugal,50,livres,"0,75",,,,1
187,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,8,Cuirs de bœuf tannés,Portugal,148,cuirs,20,,,,1
188,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,8,Drap d'Elbeuf,Portugal,1200,livres,18,,,,1
189,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,8,Etamine de laine,Portugal,11112,aunes,2,,,,1
190,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,8,Etamine de laine,Portugal,780,livres,6,,,,1
191,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,8,Etoffe de soie,Portugal,709,livres,40,,,,1
192,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,8,Etoffe soie et coton,Portugal,360,livres,20,,,,1
193,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,8,Faïence,Portugal,10,douzaines,3,,,,1
194,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,9,Fayoles,Portugal,22,tonneaux,90,,,,1
195,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,9,Fèves,Portugal,30,tonneaux,80,,,,1
196,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,9,Fil blanc,Portugal,"6,5",livres,3,,,,1
197,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,9,Mercerie,Portugal,50,livres,"3,5",,,,1
198,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,9,Papier blanc,Portugal,1650,livres,1,,,,1
199,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,9,Peaux de mouton aprêtés,Portugal,23378,peaux,"1,25",,,,1
200,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,9,Peaux de veau aprêtés,Portugal,5684,peaux,2,,,,1
201,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,9,Peaux de veau corroyés,Portugal,10655,douzaines,24,,,,1
202,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,9,Quincaille,Portugal,238,livres,"1,5",,,,1
203,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,9,Serge de laine,Portugal,2460,aunes,"1,2",,,,1
204,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,9,Serge de laine,Portugal,560,livres,3,,,,1
205,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,9,Sirop mélasse,Portugal,23112,livres,"0,1",,,,1
206,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,9,Tapisserie,Portugal,1000,livres,3,,,,1
207,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,9,Toile de Bretagne,Portugal,36769,livres,"1,75",,,,1
208,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,9,Vinaigre,Portugal,"40,5",tonneaux,64,,,,1
209,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,9,Vinaigre,Portugal,221,quarts,8,,,,1
210,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,9,Anchois,Suède,,,,8,,Valeur totale,1
211,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,9,Bouteilles de verre,Suède,300,livres,"0,2",,,,1
212,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,9,Brai sec,Suède,2,paires,45,,,,1
213,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,9,Café de bourbon,Suède,191,livres,1,,,,1
214,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,9,Café des Iles,Suède,3047,livres,"0,65",,,,1
215,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,9,Cartes à jouer,Suède,24,sixains,24,,,,1
216,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,9,Châtaignes,Suède,80,boisseaux,"0,4",,,,1
217,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,9,Confitures,Suède,38,livres,"0,75",,,,1
218,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,9,Cuirs de bœuf tannés,Suède,7,cuirs,20,,,,1
219,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,10,Eau de vie,Suède,"100,5",tonneaux,348,,,,1
220,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,10,Eau de vie,Suède,10,pipes,174,,,,1
221,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,10,Eau de vie,Suède,"124060,5",veltes,3,,,,1
222,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,10,Etoffe de soie,Suède,18,livres,40,,,,1
223,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,10,Fer en marmittes,Suède,20,marmittes,"2,5",,,,1
224,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,10,Fruits verts,Suède,3,barriques,10,,,,1
225,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,10,Gants communs,Suède,4,ballots,500,,,,1
226,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,10,Gants communs,Suède,12,douzaines,9,,,,1
227,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,10,Gants communs,Suède,60,livres,"2,5",,,,1
228,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,10,Gingembre,Suède,300,livres,"0,23",,,,1
229,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,10,Guinée,Suède,90,pièces,24,,,,1
230,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,10,Huile d'olive,Suède,50,bouteilles,1,,,,1
231,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,10,Indigo,Suède,1400,livres,4,,,,1
232,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,10,Linge,Suède,4,paquets,40,,,,1
233,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,10,Linge,Suède,900,livres,"0,5",,,,1
234,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,10,Miel,Suède,822,livres,"0,1",,,,1
235,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,10,Mouchoirs,Suède,10,livres,4,,,,1
236,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,10,Peaux de veau corroyés,Suède,119,douzaines,24,,,,1
237,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,10,Pommes,Suède,1,quarts,3,,,,1
238,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,10,Pruneaux,Suède,2,barriques,40,,,,1
239,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,10,Pruneaux,Suède,1060,livres,"0,1",,,,1
240,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,10,Sel,Suède,1829,muides,26,,,,1
241,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,10,Sirop mélasse,Suède,2,barriques,30,,,,1
242,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,10,Sirop mélasse,Suède,115121,livres,"0,1",,,,1
243,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,10,Souliers,Suède,10000,paires,"4,5",,,,1
244,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,10,Sucre terré,Suède,1,barils,150,,,,1
245,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,10,Vin d'amont,Suède,"477,5",tonneaux,120,,,,1
246,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,10,Vin de Bordeaux,Suède,2,tiercons,50,,,,1
247,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,10,Vin hors,Suède,7,barriques,70,,,,1
248,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,10,Vin nantais,Suède,"2187,5",tonneaux,80,,,,1
249,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,10,Vinaigre,Suède,42,tonneaux,64,,,,1
250,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1761.csv,Local,1761,Exports,Nantes,10,Vinaigre,Suède,37,quarts,8,,,,1
