numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,problem,remarks,unverified
157,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,7,Vin nantois,Suède,3,Tonneau,100,,,,1
158,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,7,Vinaigre,Suède,1,Barique,20,,,,1
159,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,7,Vinaigre,Suède,4,Tierçon,10,,,,1
160,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,7,Ardoises,Isles françoises de l'Amérique,66000,Nombre,0.02,,,Prix unitaire en millier,1
161,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,7,Bas de fil,Isles françoises de l'Amérique,1100,Livre,6,,,,1
162,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,7,Beuf salé,Isles françoises de l'Amérique,650,Baril,35,,,,1
163,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,7,Beuf salé,Isles françoises de l'Amérique,5100,Livre,0.3,,,,1
164,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,7,Beuf salé,Isles françoises de l'Amérique,3,Tierçon,50,,,,1
165,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,7,Beure,Isles françoises de l'Amérique,54057,Livre,0.35,,,,1
166,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,7,Biére,Isles françoises de l'Amérique,95,Barique,25,,,,1
167,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,7,Bouchons de liége,Isles françoises de l'Amérique,10,Millier,0.6,,,,1
168,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,7,Bougie,Isles françoises de l'Amérique,1295,Livre,2.25,,,,1
169,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,7,Boulets de canon,Isles françoises de l'Amérique,4200,Livre,0.15,,,,1
170,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,7,Briques,Isles françoises de l'Amérique,11,Millier,18,,,,1
171,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,7,Camelot a peu de soye,Isles françoises de l'Amérique,625,Aune,3.2,,,,1
172,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,7,Carreaux a paver,Isles françoises de l'Amérique,39,Millier,0.1,,,,1
173,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,7,Cartes a jouer,Isles françoises de l'Amérique,873,Livre,2.25,,,,1
174,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,7,Cercles a bariques,Isles françoises de l'Amérique,590,Fourniture,10,,,,1
175,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,7,Chandelle,Isles françoises de l'Amérique,16937,Livre,0.5,,,,1
176,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,7,Chapeaux castors,Isles françoises de l'Amérique,1011,Pièce,16,,,,1
177,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,7,Chapeaux my castors,Isles françoises de l'Amérique,576,Pièce,9,,,,1
178,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,7,Chapeaux communs,Isles françoises de l'Amérique,4,Douzaine,72,,,,1
179,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,8,Chapeaux a nègres,Isles françoises de l'Amérique,20,Douzaine,48,,,,1
180,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,8,Charbon de terre,Isles françoises de l'Amérique,518,Barique,10,,,,1
181,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,8,Cire blanche,Isles françoises de l'Amérique,9080,Livre,1.5,,,,1
182,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,8,Clouds de fer,Isles françoises de l'Amérique,105718,Livre,0.3,,,,1
183,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,8,Confitures,Isles françoises de l'Amérique,200,Livre,1,,,,1
184,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,8,Cordages,Isles françoises de l'Amérique,61735,Livre,0.3,,,,1
185,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,8,Couvertures de ploy,Isles françoises de l'Amérique,5440,Livre,0.3,,,,1
186,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,8,Crin,Isles françoises de l'Amérique,1250,Livre,0.6,,,,1
187,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,8,Cuisse d'oye,Isles françoises de l'Amérique,350,Livre,1,,,,1
188,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,8,Cuivre ouvré,Isles françoises de l'Amérique,1564,Livre,1.75,,,,1
189,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,8,Drap de Carcassonne,Isles françoises de l'Amérique,210,Aune,8,,,,1
190,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,8,Draperie petite,Isles françoises de l'Amérique,1800,Aune,6,,,,1
191,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,8,Etamine de laine,Isles françoises de l'Amérique,610,Aune,2.5,,,,1
192,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,8,Farine,Isles françoises de l'Amérique,2845,Baril,30,,,,1
193,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,8,Fayance,Isles françoises de l'Amérique,29215,Livre,0.2,,,,1
194,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,8,Fayance,Isles françoises de l'Amérique,115,Douzaine,3.75,,,,1
195,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,8,Fer en barres,Isles françoises de l'Amérique,122042,Livre,0.15,,,,1
196,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,8,Fer en chaudieres,Isles françoises de l'Amérique,3400,Livre,0.13,,,Prix unitaire en pourcentage,1
197,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,8,Fer en essieux,Isles françoises de l'Amérique,968,Livre,0.175,,,,1
198,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,8,Fer en grilles,Isles françoises de l'Amérique,860,Livre,0.2,,,,1
199,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,8,Fer en marmites,Isles françoises de l'Amérique,23900,Livre,0.15,,,,1
200,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,8,Fer ouvré,Isles françoises de l'Amérique,38042,Livre,0.3,,,,1
201,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,8,Figues,Isles françoises de l'Amérique,1600,Livre,0.15,,,,1
202,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,8,Fil a coudre,Isles françoises de l'Amérique,500,Livre,2,,,,1
203,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,8,Fil de Rennes,Isles françoises de l'Amérique,3875,Livre,2.25,,,,1
204,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,8,Fromage de Gruyére,Isles françoises de l'Amérique,14147,Livre,0.5,,,,1
205,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,8,Graine de jardin,Isles françoises de l'Amérique,300,Livre,1,,,,1
206,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,8,Harangs blancs,Isles françoises de l'Amérique,48,Baril,40,,,,1
207,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,8,Huile de graine,Isles françoises de l'Amérique,1225,Livre,0.3,,,,1
208,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,8,Huile d'olive,Isles françoises de l'Amérique,12466,Livre,0.7,,,,1
209,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,8,Jambons,Isles françoises de l'Amérique,2420,Livre,0.4,,,,1
210,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,9,Langues de beuf,Isles françoises de l'Amérique,15,Baril,35,,,,1
211,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,9,Lard,Isles françoises de l'Amérique,13100,Livre,0.3,,,,1
212,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,9,Lattes,Isles françoises de l'Amérique,3,Millier,15,,,,1
213,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,9,Lignes à pêcher,Isles françoises de l'Amérique,400,Livre,3,,,,1
214,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,9,Liqueurs,Isles françoises de l'Amérique,90,Pot,4,,,,1
215,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,9,Mercerie,Isles françoises de l'Amérique,3382,Livre,3.5,,,,1
216,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,9,Meubles,Isles françoises de l'Amérique,,Valeur,,8531,,,1
217,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,9,Morüe seche,Isles françoises de l'Amérique,1000,Livre,0.2,,,,1
218,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,9,Papier,Isles françoises de l'Amérique,1188,Livre,0.6,,,,1
219,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,9,Peaux de veau corroyées,Isles françoises de l'Amérique,1236,Pièce,3,,,,1
220,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,9,Planches de sapin,Isles françoises de l'Amérique,300,Pièce,1.25,,,Planches de 8 à 9 pieds,1
221,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,9,Plomb en grenaille,Isles françoises de l'Amérique,3200,Livre,0.3,,,,1
222,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,9,Plomb en saumon,Isles françoises de l'Amérique,22910,Livre,0.25,,,,1
223,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,9,Poivre,Isles françoises de l'Amérique,550,Livre,1.5,,,,1
224,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,9,Poudre a poudrer,Isles françoises de l'Amérique,150,Livre,0.3,,,,1
225,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,9,Quincaillle de fer,Isles françoises de l'Amérique,2735,Livre,1,,,,1
226,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,9,Raisin,Isles françoises de l'Amérique,1800,Livre,0.3,,,,1
227,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,9,Ris,Isles françoises de l'Amérique,4400,Livre,0.2,,,,1
228,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,9,Sel,Isles françoises de l'Amérique,5,Muid,60,,,,1
229,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,9,Selles avec leurs harnois,Isles françoises de l'Amérique,41,Pièce,25,,,,1
230,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,9,Souliers,Isles françoises de l'Amérique,3107,Paire,3.5,,,,1
231,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,9,Suif,Isles françoises de l'Amérique,20382,Livre,0.35,,,,1
232,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,9,Tabac rapé,Isles françoises de l'Amérique,175,Livre,4,,,,1
233,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,9,Toiles diverses,Isles françoises de l'Amérique,180870,Livre,3.5,,,,1
234,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,9,Vin de Bordeaux,Isles françoises de l'Amérique,3,Barique,45,,,,1
235,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,9,Vin de Bordeaux,Isles françoises de l'Amérique,224,Tonneau,180,,,,1
236,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,9,Vin nantois,Isles françoises de l'Amérique,4,Barique,25,,,,1
237,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1757.csv,Local,1757,Exports,Nantes,9,Vin nantois,Isles françoises de l'Amérique,141.5,Tonneau,100,,,,1
