numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks,unverified
144,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,4,Ocre,Hollande,460,barriques,"14","23,00",,erreur dans le prix dans la source. Je remplace par le prix pour les Îles,1
145,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,4,Peaux de veau corroyées,Hollande,24,douzaines,"35,0000000","840,00","0,00",,1
146,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,4,Pierres à fusil,Hollande,6958500,en nombre,"0,0017500","12177,38","0,00",,1
147,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,4,Prunes,Hollande,509,livres,"0,4500000","229,05","0,00",,1
148,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,4,Pruneaux,Hollande,55650,livres,"0,2000000","11130,00","0,00",,1
149,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,5,Rocou,Hollande,1310,livres,"0,9500000","1244,50","0,00",,1
150,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,5,Safran,Hollande,17,livres,"18,0000000","306,00","0,00",,1
151,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,5,Sirop mélasse,Hollande,16100,livres,"0,1000000","1610,00","0,00",,1
152,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,5,Sucre brut,Hollande,4403175,livres,"0,2458333","1082447,20","0,01",,1
153,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,5,Sucre terré,Hollande,2023790,livres,"0,4291667","868329,20","-214,01",,1
154,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,5,Toile Cholet,Hollande,991,livres,"3,7500000","3716,25","0,00",,1
155,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,5,Verdet,Hollande,311,livres,"1,2500000","388,75","0,00",,1
156,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,5,Vin d'amont,Hollande,"1150,75",tonneaux,"310,0000000","356732,50","0,00",,1
157,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,5,Vin nantais,Hollande,429,tonneaux,"160,0000000","68720,00","80,00",,1
158,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,5,Vinaigre,Hollande,2,barriques,"30,0000000","60,00","0,00",,1
159,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,5,Vinaigre,Hollande,41,quarts,"7,5000000","307,50","0,00",,1
160,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,5,Bois de Gaillac,Italie,23800,livres,"0,0333333","793,30","-0,03",,1
161,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,5,Eau de vie,Italie,"32,5",veltes,"5,2500000","170,63","0,00",,1
162,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,5,Marchandises mêlées,Italie,,,,"162,00",,Valeur totale,1
163,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,5,Sable à rafinerie,Italie,2,barriques,"5,7500000","11,50","0,00",,1
164,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,5,Sucre terré,Italie,694000,livres,"0,4291667","297843,15","1,48",Erreur de calcul,1
165,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,5,Vin de liqueur,Italie,100,bouteilles,"1,7500000","175,00","0,00",,1
166,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,5,Cacao,Nord,280,livres,"0,6000000","168,00","0,00",,1
167,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,5,Café des Indes,Nord,1673485,livres,"0,9000000","1506136,50","0,00",,1
168,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,5,Confitures,Nord,164,livres,"0,6000000","98,40","0,00",,1
169,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,5,Corail ouvré,Nord,60,livres,"83,0000000","4980,00","0,00",,1
170,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,5,Coton en laine,Nord,694,livres,"0,9916667","687,88","-0,33",,1
171,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,5,Cuirs tannés,Nord,7020,livres,"0,4500000","3159,00","0,00",,1
172,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,5,Eau de vie,Nord,421,veltes,"5,2500000","2210,25","0,00",,1
173,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,5,Indigo,Nord,47675,livres,"5,5500000","264596,25","0,00",,1
174,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,5,Marchandises mêlées,Nord,,,"0,0000000","331,00","331,00",Valeur totale,1
175,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,5,Miel,Nord,24235,livres,"0,1750000","4239,13","-2,00",Erreur de calcul,1
176,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,5,Peaux de martre,Nord,10,pièces,"5,0000000","50,00","0,00",,1
177,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,5,Peaux de moutons aprêtés,Nord,750,pièces,"0,9000000","675,00","0,00",,1
178,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,5,Peaux de veau corroyées,Nord,"100,333333333333",douzaines,"35,0000000","3511,65","-0,02",,1
179,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,5,Pierres à fusil,Nord,3533,milliers,"1,7500000","6182,75","0,00",,1
180,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,5,Porcelaine,Nord,160,livres,"3,0000000","480,00","0,00",,1
181,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,5,Rhubarbe,Nord,530,livres,"5,0000000","2650,00","0,00",,1
182,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,5,Rocou,Nord,15400,livres,"0,9500000","14630,00","0,00",,1
183,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,5,Rotin,Nord,12833,livres,"0,7000000","8983,10","0,00",,1
184,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,5,Sel,Nord,2209,muides,"160,0000000","353440,00","0,00",,1
185,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,5,Sirop mélasse,Nord,2132840,livres,"0,1000000","213284,00","0,00",,1
186,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,5,Sucre brut,Nord,656412,livres,"0,2458333","151368,00","-9 999,95",Grosse erreur de calcul,1
187,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,5,Sucre en pain,Nord,200,livres,"0,6500000","130,00","0,00",,1
188,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,5,Sucre terré,Nord,1966090,livres,"0,4291667","843780,30","0,01",,1
189,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,6,Thé,Nord,3074,livres,"1,9000000","5840,60","0,00",,1
190,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,6,Toile Cholet,Nord,70,livres,"3,7500000","262,50","0,00",,1
191,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,6,Toile platille,Nord,1200,pièces,"4,5000000","5400,00","0,00",,1
192,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,6,Verdet,Nord,419,livres,"1,2500000","523,75","0,00",,1
193,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,6,Vin d'amont,Nord,14,tonneaux,"310,0000000","4340,00","0,00",,1
194,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,6,Vin de Barcelone,Nord,2,tonneaux,"260,0000000","520,00","0,00",,1
195,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,6,Vin de Bordeaux,Nord,"1,66666666666667",barriques,"100,0000000","166,65","-0,02",,1
196,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,6,Vin du cap,Nord,480,bouteilles,"2,5000000","1200,00","0,00",,1
197,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,6,Vin de Champagne,Nord,1350,bouteilles,"2,7500000","3712,50","0,00",,1
198,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,6,Vin nantais,Nord,"593,25",tonneaux,"160,0000000","94920,00","0,00",,1
199,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,6,Vinaigre,Nord,20,barriques,"30,0000000","600,00","0,00",,1
200,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,6,Blé maïs,Portugal,148000,livres,"0,0583333","8633,30","-0,03",,1
201,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,6,Cuirs de bœuf tannés,Portugal,450,livres,"0,4500000","202,50","0,00",,1
202,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,6,Etamine de laine,Portugal,879,livres,"3,5000000","3076,50","0,00",,1
203,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,6,Fer blanc,Portugal,715,livres,"0,6000000","429,00","0,00",,1
204,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,6,Marchandises mêlées,Portugal,,,"0,0000000","68,00","68,00",Valeur totale,1
205,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,6,Mercerie et quincaille,Portugal,300,livres,"1,7500000","475,00","-50,00",Erreur de calcul,1
206,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,6,Peaux de moutons aprêtés,Portugal,39617,peaux,"0,9000000","35655,30","0,00",,1
207,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,6,Peaux de veau corroyées,Portugal,9615,douzaines,"35,0000000","336525,00","0,00",,1
208,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,6,Plâtre,Portugal,12,,"10,0000000","120,00","0,00",Unité difficilement lisible,1
209,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,6,Toile Cholet,Portugal,6200,livres,"3,7500000","23250,00","0,00",,1
210,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,6,Vin de Bordeaux,Portugal,1,tonneaux,"400,0000000","400,00","0,00",,1
211,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,6,Vin de Bordeaux,Suède,865,bouteilles,"0,7500000","648,75","0,00",,1
212,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,6,Café des Indes,Suède,21425,livres,"0,9000000","19282,50","0,00",,1
213,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,6,Confitures,Suède,80,livres,"0,6000000","480,00","432,00",Erreur de calcul,1
214,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,6,Drap de laine,Suède,125,livres,"8,0000000","1000,00","0,00",,1
215,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,6,Eau de vie,Suède,"118,5",veltes,"5,2500000","622,13","0,00",,1
216,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,6,Indigo,Suède,3536,livres,"5,5500000","20332,00","707,20",Erreur de calcul,1
217,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,6,Marchandises mêlées,Suède,,,"0,0000000","239,00","239,00",Valeur totale,1
218,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,6,Noix,Suède,120,milliers,"17,5000000","2100,00","0,00",,1
219,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,6,Raisin sec,Suède,900,livres,"3,0000000","2700,00","0,00",,1
220,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,6,Sel,Suède,131,muides,"160,0000000","20960,00","0,00",,1
221,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,6,Sirop des Iles,Suède,430,livres,"0,2000000","86,00","0,00",,1
222,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,6,Sucre brut,Suède,597170,livres,"0,2458333","146804,30","0,01",,1
223,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,6,Sucre terré,Suède,293363,livres,"0,4291667","124679,25","-1 222,37",Grosse erreur de calcul,1
224,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,6,Vin d'amont,Suède,"6,25",tonneaux,"310,0000000","1937,50","0,00",,1
225,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,6,Vin de Bordeaux,Suède,3,barriques,"100,0000000","300,00","0,00",,1
226,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,6,Vin nantais,Suède,103,tonneaux,"160,0000000","16480,00","0,00",,1
227,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,6,Vinaigre,Suède,"10,3333333333333",tonneaux,"120,0000000","1240,00","0,00",,1
228,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,6,Vinaigre,Suède,30,quarts,"7,5000000","225,00","0,00",,1
229,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,7,Acier,Indes françaises de l'Amérique,3220,livres,"0,3500000","1127,00","0,00",,1
230,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,7,Acons démontés,Indes françaises de l'Amérique,8,en nombre,"400,0000000","3200,00","0,00",,1
231,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,7,Affûts de canons,Indes françaises de l'Amérique,8,en nombre,"10,0000000","80,00","0,00",,1
232,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,7,Alembics d'étain,Indes françaises de l'Amérique,530,livres,"1,4000000","742,00","0,00",,1
233,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,7,Anchoix,Indes françaises de l'Amérique,120,flacons,"0,8000000","96,00","0,00",,1
234,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,7,Andouille,Indes françaises de l'Amérique,200,livres,"0,5500000","30,00","-80,00",Erreur de calcul,1
235,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,7,Ardoises,Indes françaises de l'Amérique,"1239,5",milliers,"14,0000000","17353,00","0,00",,1
236,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,7,Argenterie neuve,Indes françaises de l'Amérique,399375,marcs,"57,0000000","22764,35","-0,03",,1
237,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,7,Argenterie vieille,Indes françaises de l'Amérique,137375,marcs,"48,0000000","6594,00","0,00",,1
238,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,7,Armes blanches,Indes françaises de l'Amérique,145,livres,"1,5000000","217,50","0,00",,1
239,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,7,Armes à feu,Indes françaises de l'Amérique,6088,livres,"1,0000000","6088,00","0,00",,1
240,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,7,Armoires d'acajou,Indes françaises de l'Amérique,27,en nombre,"160,0000000","4320,00","0,00",,1
241,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,7,Avoine,Indes françaises de l'Amérique,"31,75",tonneaux,"80,0000000","2540,00","0,00",,1
242,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,7,Bas de fil,Indes françaises de l'Amérique,814,livres,"4,7500000","3866,50","0,00",,1
243,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,7,Bas de soie,Indes françaises de l'Amérique,"134,25",livres,"40,0000000","5370,00","0,00",,1
244,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,7,Baracan,Indes françaises de l'Amérique,242,aunes,"5,0000000","1210,00","0,00",,1
245,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,7,Basin,Indes françaises de l'Amérique,135,livres,"4,0000000","540,00","0,00",,1
246,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,7,Bœuf salé,Indes françaises de l'Amérique,3363,barils,"40,0000000","134520,00","0,00",,1
247,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,7,Beurre,Indes françaises de l'Amérique,72568,livres,"0,5000000","36284,00","0,00",,1
248,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,7,Bière,Indes françaises de l'Amérique,295,barriques,"24,0000000","7080,00","0,00",,1
249,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,7,Bois merain à barriques,Indes françaises de l'Amérique,80360,douelles,"0,3000000","24108,00","0,00",,1
250,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,7,Bois merain à pipes,Indes françaises de l'Amérique,31170,douelles,"0,4500000","14026,50","0,00",,1
251,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,7,Bougie,Indes françaises de l'Amérique,2256,livres,"2,1000000","4737,60","0,00",,1
252,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,7,Bouteilles de verre,Indes françaises de l'Amérique,44160,en nombre,"0,2000000","8832,00","0,00",,1
253,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,7,Boutons de fil,Indes françaises de l'Amérique,58,grosses,"1,5500000","89,90","0,00",,1
254,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,7,Briques,Indes françaises de l'Amérique,194900,en nombre,"0,0140000","2728,60","0,00",,1
255,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,7,Brouette,Indes françaises de l'Amérique,102,en nombre,"3,5000000","357,00","0,00",,1
256,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,7,Buffets d'acajou,Indes françaises de l'Amérique,3,en nombre,"120,0000000","360,00","0,00",,1
257,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,7,Bureau d'acajou,Indes françaises de l'Amérique,5,en nombre,"150,0000000","750,00","0,00",,1
258,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,7,Cabriolets,Indes françaises de l'Amérique,3,en nombre,"450,0000000","1350,00","0,00",,1
259,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,7,Café,Indes françaises de l'Amérique,280,livres,"0,9000000","252,00","0,00",,1
260,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,7,Carosse,Indes françaises de l'Amérique,1,en nombre,"3 500,0000000","3500,00","0,00",,1
261,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,7,Carreaux de terre,Indes françaises de l'Amérique,"1918,5",milliers,"21,5000000","41247,75","0,00",,1
262,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,7,Cartes à jouer,Indes françaises de l'Amérique,20,,"18,0000000","360,00","0,00",Unité difficilement lisible,1
263,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,7,Cartes à jouer,Indes françaises de l'Amérique,558,livres,"1,5000000","837,00","0,00",,1
264,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,7,Casaques de laine,Indes françaises de l'Amérique,89,en nombre,"4,0000000","356,00","0,00",,1
265,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,7,Cercles à tonneaux,Indes françaises de l'Amérique,171500,en nombre,"0,0333333","5716,65","-0,02",,1
266,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,7,Cercles à pipes,Indes françaises de l'Amérique,3697,fournitures,"16,0000000","59152,00","0,00",,1
267,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,7,Chaises et fauteuils de paille,Indes françaises de l'Amérique,145,fauteuils,"1,5000000","217,50","0,00",,1
268,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,7,Chaises et fauteuils de paille,Indes françaises de l'Amérique,3601,chaises,"1,0000000","3601,00","0,00",,1
269,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,7,Chaises de poste,Indes françaises de l'Amérique,1,en nombre,"400,0000000","400,00","0,00",,1
270,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,7,Chaise à porteur,Indes françaises de l'Amérique,,,"0,0000000","960,00","960,00",Valeur totale,1
271,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,8,Chandelle,Indes françaises de l'Amérique,13481,livres,"0,0000000","7214,55","7 214,55",Prix illisible,1
272,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,8,Chapeaux castor,Indes françaises de l'Amérique,330,en nombre,"15,5000000","5115,00","0,00",,1
273,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,8,Chapeaux mi-castor,Indes françaises de l'Amérique,705,en nombre,"7,7500000","5463,75","0,00",,1
274,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,8,Chapeaux communs,Indes françaises de l'Amérique,462,en nombre,"4,0000000","1848,00","0,00",,1
275,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,8,Chapeaux à nègre,Indes françaises de l'Amérique,300,en nombre,"1,5000000","450,00","0,00",,1
276,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,8,Chapeaux de paille,Indes françaises de l'Amérique,132,en nombre,"0,7500000","99,00","0,00",,1
277,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,8,Charbon de terre,Indes françaises de l'Amérique,524,barriques,"7,5000000","3930,00","0,00",,1
278,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,8,Chaux,Indes françaises de l'Amérique,25,barriques,"3,0000000","75,00","0,00",,1
279,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,8,Chemises garnies,Indes françaises de l'Amérique,106,en nombre,"13,0000000","1378,00","0,00",,1
280,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,8,Chemises unies,Indes françaises de l'Amérique,95,livres,"9,0000000","855,00","0,00",,1
281,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,8,Cloche de fonte,Indes françaises de l'Amérique,780,livres,"1,4000000","1092,00","0,00",,1
282,Matthias Loise,AD44 C717,Local/Nantes/Nantes - Exports – 1770.csv,Local,1770,Exports,Nantes,8,Clous de fer,Indes françaises de l'Amérique,312510,livres,"0,3000000","93753,00","0,00",,1
