numerodeligne,dataentryby,source,SourcePath,SourceType,year,exportsimports,direction,bureaux,sheet,marchandises,pays,value,quantit,origine,total,quantity_unit,Leurvaleursubtotal_1,leurvaleursubtotal_2,leurvaleursubtotal_3,prix_unitaire,probleme,remarks,Double compte
177,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,67,Toile de lin,,917,350,Bernay,,aunes,,,,,,,0
178,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,67,Toile de lin,,7300,3000,Le Perche,,aunes,,,,,,,0
179,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,67,Toile de lin peinte,,2868,1200,Normandie,,aunes,,,,,,,0
180,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,67,Toile platille,,19292,7980,Étranger,,pièces,,,,,,,1
181,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,67,Toile platille,,19292,56,Étranger,,aunes,,,,,,,2
182,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,67,Toile à voile,,3000,1240,Étranger,,aunes,,,,,,,0
183,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,67,Toile à voile,,2235,2032,Abbeville,,aunes,,,,,,,0
184,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,67,Toile de chanvre,,6080,5231,Le Perche,,aunes,,,,,,,0
185,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,67,Toile de fil de chanvre,,4290,2865,Anjou,,aunes,,,,,,,0
186,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,67,Toile ginagas,,2920,2650,Normandie,,aunes,,,,,,,0
187,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,67,Toile coutil fil,,1200,20,Bretagne,,pièces,,,,,,,0
188,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,67,Toile des indes,,31260,1054,Bretagne,,pièces,,,,,,,0
189,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,67,Toile des indes,,780,30,Étranger,,pièces,,,,,,,0
190,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,67,Ustensiles de pêche,,960,,Bretagne,,,,,,,,,0
191,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,67,Verrerie diverse,,3697,,France,,,,,,,,,0
192,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,67,Verrerie diverse,,200,,France,,,,,,,,,0
193,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,67,Verrerie diverse,,2700,,Paris,,,,,,,,,0
194,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,67,Verrerie diverse,,1360,,Normandie,,,,,,,,,0
195,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,67,Verrerie diverse,,582,,Étranger,,,,,,,,,0
196,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,67,Verrerie diverse,,4850,,Bretagne,,,,,,,,,0
197,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,67,Verroterie,,26606,19702,Étranger,,livres,,,,,,,0
198,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,67,Bierre,,332,5,,,muids,,,,,,,1
199,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,67,Bierre,,332,240,,,pintes,,,,,,,2
200,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,67,Bierre,,290,4,,,muids,,,,,,,1
201,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,67,Bierre,,290,112,,,pintes,,,,,,,2
202,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,67,Cidre,,1237,28,Normandie,,muids,,,,,,,1
203,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,67,Cidre,,1237,216,Normandie,,pintes,,,,,,,2
204,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,67,Cidre,,921,21,Normandie,,muids,,,,,,,1
205,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,67,Cidre,,921,92,Normandie,,pintes,,,,,,,2
206,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,67,Eau de vie simple,,5600,38,Aunis,,muids,,,,,,,1
207,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,67,Eau de vie simple,,5600,16,Aunis,,pintes,,,,,,,2
208,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,67,Eau de vie simple,,3125,21,Bretagne,,muids,,,,,,,1
209,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,67,Eau de vie simple,,3125,202,Bretagne,,pintes,,,,,,,2
210,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,67,Eau de vie simple,,26545,147,Bordeaux,,muids,,,,,,,1
211,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,67,Eau de vie simple,,26545,132,Bordeaux,,pintes,,,,,,,2
212,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,68,Eau de vie simple,,2680,16,Alicante,,muids,,,,,,,1
213,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,68,Eau de vie simple,,2680,168,Alicante,,pintes,,,,,,,2
214,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,68,eau de vie double,,1400,11,,,muids,,,,,,,1
215,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,68,eau de vie double,,1400,250,,,pintes,,,,,,,2
216,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,68,Eau de vie de cidre,,3470,20,Normandie,,muids,,,,,,,1
217,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,68,Eau de vie de cidre,,3470,274,Normandie,,pintes,,,,,,,2
218,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,68,eau de vie de genièvre,,712,3,Étranger,,muids,,,,,,,1
219,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,68,eau de vie de genièvre,,712,276,Étranger,,pintes,,,,,,,2
220,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,68,Liqueur anisette,,3400,854,Bordeaux,,bouteilles,,,,,,,1
221,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,68,Liqueur anisette,,3400,4,Bordeaux,,muids,,,,,,,2
222,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,68,Liqueur anisette,,3400,148,Bordeaux,,pintes,,,,,,,2
223,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,68,Vins,,6790,61,Bordeaux,,muids,7240,,,,,,1
224,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,68,Vins,,6790,18,Bordeaux,,pintes,7240,,,,,,2
225,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,68,Vins,,6790,81,Bordeaux,,caisses,7240,,,,,,2
226,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,68,Vins,,150,3,Bordeaux,,muids,7240,,,,,,1
227,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,68,Vins,,150,136,Bordeaux,,pintes,7240,,,,,,2
228,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Cayenne et Guyanne,,68,Vins,,300,6,Bordeaux,,muids,7240,,,,,,1
229,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Cayenne et Guyanne,,68,Vins,,300,272,Bordeaux,,pintes,7240,,,,,,2
230,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,68,Vins,,9550,93,Bordeaux,,muids,,,,,,,1
231,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,68,Vins,,9550,58,Bordeaux,,pintes,,,,,,,2
232,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,68,Vins de liqueur,,300,150,,,pintes,,,,,,,1
233,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,68,Vins de liqueur,,300,25,,,bouteilles,,,,,,,2
234,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,68,Vinaigre,,610,5,Bordeaux,,muids,,,,,,,1
235,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,68,Vinaigre,,610,176,Bordeaux,,pintes,,,,,,,2
