numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,value,quantit,quantity_unit,prix_unitaire,probleme,remarks
1268,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,2,Prunes Brignolles,Pour la Hollande,7290,30375,livres,0.24,0,
1269,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,2,Peaux de maroquin,Pour la Hollande,4100,1640,nombre,2.5,0,
1270,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,2,Pommade,Pour la Hollande,90,120,livres,0.75,0,
1271,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,2,Raisin sec,Pour la Hollande,22236,185300,livres,0.12,0,
1272,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,2,Soye ouvres,Pour la Hollande,4080,102,livres,40,0,
1273,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,2,Savon,Pour la Hollande,1245,6225,livres,0.2,0,
1274,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,2,Ton marine,Pour la Hollande,615,615,livres,1,0,
1275,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,2,Tartre,Pour la Hollande,3412,22750,livres,0.15,0.5,arrondi
1276,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,2,Vin,Pour la Hollande,755,151,milleroles,5,0,
1277,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,2,Eau de vie,Angleterre,38385,255900,livres,0.15,0,
1278,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,2,Fleurs de Romarin,Angleterre,675,2700,livres,0.25,0,
1279,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,2,Graine de Genievre,Angleterre,1585,22650,livres,0.07,0.5,arrondi
1280,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,2,Gans de Senteur,Angleterre,36,24,douzaines,1.5,0,
1281,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,2,Pistaches,Angleterre,850,1700,livres,0.5,0,
1282,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,2,Savon,Angleterre,4960,24800,livres,0.2,0,
1283,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,3,Souffre,Angleterre,7,75,livres,0.1,0.5,arrondi
1284,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,3,Vin,Angleterre,2225,445,milleroles,5,0,
1285,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,3,Barate,Pour l'Espagne,560,70,livres,8,0,
1286,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,3,Bas de Soye,Pour l'Espagne,440,11,livres,40,0,
1287,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,3,Bas de laine,Pour l'Espagne,3470,347,livres,10,0,
1288,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,3,Bas de fil,Pour l'Espagne,132,132,paires,1,0,
1289,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,3,Chair salée,Pour l'Espagne,2106,11700,livres,0.18,0,
1290,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,3,confitures,Pour l'Espagne,30,40,livres,0.75,0,
1291,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,3,Capres,Pour l'Espagne,13,75,livres,0.18,0.5,arrondi
1292,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,3,Chapelets de bois,Pour l'Espagne,25,85,livres,0.3,0.5,arrondi
1293,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,3,Chapeaux castor,Pour l'Espagne,7648,478,nombre,16,0,
1294,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,3,ChaPeaux demy castor,Pour l'Espagne,3393,377,nombre,9,0,
1295,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,3,Chapeaux de poil,Pour l'Espagne,616,88,nombre,7,0,
1296,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,3,Chapeaux poil et laine,Pour l'Espagne,3240,360,livres,9,0,
1297,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,3,Chapeaux communs,Pour l'Espagne,1152,48,douzaines,24,0,
1298,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,3,Cuirs fort tannés,Pour l'Espagne,252,7,nombre,36,0,
1299,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,3,Cuirs fort tannés,Pour l'Espagne,7895,12925,livres,0.6,-140,erreur de calcul
1300,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,3,Cuirs passé en blanc,Pour l'Espagne,1038,1385,livres,0.75,0.75,arrondi
1301,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,3,Cuirs de beuf en poil,Pour l'Espagne,120,10,nombre,12,0,
1302,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,3,Cartes a joüer,Pour l'Espagne,340,340,livres,1,0,
1303,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,3,Cire blanche ouvré,Pour l'Espagne,1140,600,livres,1.9,0,
1304,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,3,Cire Jaune,Pour l'Espagne,18040,16400,livres,1.1,0,
1305,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,3,Crasse de cire,Pour l'Espagne,266,950,livres,0.28,0,
1306,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,4,Dentelle du Puy,Pour l'Espagne,187700,3754,livres,50,0,
1307,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,4,Dorure fausse,Pour l'Espagne,12400,620,livres,20,0,
1308,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,4,Drap fin de Languedoc,Pour l'Espagne,336,42,livres,8,0,
1309,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,4,Eau de vie,Pour l'Espagne,1470,9800,livres,0.15,0,
1310,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,4,Eau de fleur d'orange,Pour l'Espagne,62.5,125,livres,0.5,0,
1311,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,4,Etoffe or argent en soye,Pour l'Espagne,62960,787,livres,80,0,
1312,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,4,Etoffe de soye,Pour l'Espagne,104840,2621,livres,40,0,
1313,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,4,Etoffe Soye et Laine,Pour l'Espagne,478755,31917,livres,15,0,
1314,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,4,Etain ouvré,Pour l'Espagne,300,300,livres,1,0,
1315,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,4,Fromage de Gruyere,Pour l'Espagne,3330,13875,livres,0.24,0,
1316,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,4,Fromage d'auvergne,Pour l'Espagne,3915,19575,livres,0.2,0,
1317,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,4,Filozelle,Pour l'Espagne,150,50,livres,3,0,
1318,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,4,Fil cru,Pour l'Espagne,1987,2650,livres,0.75,0.5,arrondi
1319,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,4,Fayance,Pour l'Espagne,2488,11310,livres,0.22,0.2,arrondi
1320,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,4,Galons de filozelles,Pour l'Espagne,2300,115,livres,20,0,
1321,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,4,Gans de peaux fin,Pour l'Espagne,84,84,douzaines,1,0,
1322,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,4,Liqueurs a boire,Pour l'Espagne,25,25,livres,1,0,
1323,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,4,Mercerie fine,Pour l'Espagne,62220,10370,livres,6,0,
1324,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,4,Marchandises melées,Pour l'Espagne,10745,,valeur,0,-10745,manque prix et quantité
1325,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,4,Ouvrages de soye et filozelle,Pour l'Espagne,1340,67,livres,20,0,
1326,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,4,Pinchina,Pour l'Espagne,60,1,pieces,0,-60,manque prix et quantité
1327,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,4,Peaux de mouton en couteur,Pour l'Espagne,1050,180,douzaines,6,30,erreur de calcul
1328,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,4,Peaux de mouton en laine,Pour l'Espagne,115,575,livres,0.2,0,
1329,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,4,Papier a ecrire,Pour l'Espagne,790,1055,livres,0.75,1.25,arrondi
1330,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,4,Peignes de bois,Pour l'Espagne,1806,7225,livres,0.25,0.25,arrondi
1331,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,4,Poudre a poudrer,Pour l'Espagne,16,80,livres,0.2,0,
1332,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,4,Quincaille de fer et acier,Pour l'Espagne,3180,1590,livres,2,0,
1333,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,4,Quincaille de soye,Pour l'Espagne,1325,1325,livres,1,0,
1334,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,4,Ruban de soye,Pour l'Espagne,9555,147,livres,65,0,
1335,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,5,Saffran,Pour l'Espagne,7400,370,livres,20,0,
1336,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,5,Saucisson,Pour l'Espagne,575,575,livres,1,0,
1337,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,5,Savon,Pour l'Espagne,17,85,livres,0.2,0,
1338,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,5,Toile blanches,Pour l'Espagne,129900,43300,livres,3,0,
1339,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,5,Toile crue,Pour l'Espagne,51412,25706,livres,2,0,
1340,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,5,Toile de coton,Pour l'Espagne,150,30,livres,5,0,
1341,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,5,Vin,Pour l'Espagne,13260,2652,milleroles,5,0,
1342,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,5,Vinaigre,Pour l'Espagne,2940,980,milleroles,3,0,
1343,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,5,Verre a vitre,Pour l'Espagne,224,560,livres,0.4,0,
1344,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,5,Anchois,Geneve et la Suisse,930,620,livres,1.5,0,
1345,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,5,Amandes cassées,Geneve et la Suisse,55,250,livres,0.22,0,
1346,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,5,Anis vert,Geneve et la Suisse,46.75,275,livres,0.17,0,
1347,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,5,Auf,Geneve et la Suisse,12.5,125,livres,0.1,0,
1348,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,5,Bois de reglisse,Geneve et la Suisse,16,200,livres,0.08,0,
1349,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,5,Babouches,Geneve et la Suisse,75,50,paires,1.5,0,
1350,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,5,Bouchons de lieges,Geneve et la Suisse,12850,1285,livres,10,0,
1351,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,5,Caffe du Levant,Geneve et la Suisse,101180,50590,livres,2,0,
1352,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,5,Capres,Geneve et la Suisse,1395,7750,livres,0.18,0,
1353,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,5,Choux fleurs,Geneve et la Suisse,11.25,75,livres,0.15,0,
1354,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,5,Citrons,Geneve et la Suisse,16,4,charges,4,0,
1355,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,5,Dattes,Geneve et la Suisse,15,75,livres,0.2,0,
1356,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,5,Droguer,Geneve et la Suisse,54,,valeur,0,-54,
1357,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,5,Eau de vie,Geneve et la Suisse,52.5,350,livres,0.15,0,
1358,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,5,Eau de poix,Geneve et la Suisse,112.5,1125,livres,0.1,0,
1359,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,5,Ecorce d'orange,Geneve et la Suisse,25,250,livres,0.1,0,
1360,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,6,Figues,Geneve et la Suisse,855,8550,livres,0.1,0,
1361,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,6,Fleur de Souffre,Geneve et la Suisse,231.25,925,livres,0.25,0,
1362,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,6,Graine de Jardin,Geneve et la Suisse,82.5,550,livres,0.15,0,
1363,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,6,Galles d'alep,Geneve et la Suisse,1100,2000,livres,0.55,0,
1364,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,6,Huile d'olive,Geneve et la Suisse,1560,52,milleroles,30,0,
1365,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,6,Huile de senteur,Geneve et la Suisse,85,85,livres,1,0,
1366,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,6,Jujubes,Geneve et la Suisse,105,700,livres,0.15,0,
1367,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,6,Liege en planche,Geneve et la Suisse,22.5,225,livres,0.1,0,
1368,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,6,Mercerie,Geneve et la Suisse,30,,valeur,0,-30,
1369,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,6,Olives,Geneve et la Suisse,10,100,livres,0.1,0,
1370,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,6,Oranges,Geneve et la Suisse,60,15,charges,4,0,
1371,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,6,Oignons de fleur,Geneve et la Suisse,15,30,livres,0.5,0,
1372,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,6,Poisson salé,Geneve et la Suisse,807.5,4750,livres,0.17,0,
1373,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,6,Perdrix,Geneve et la Suisse,9,9,paires,1,0,
1374,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,6,Pommade,Geneve et la Suisse,37.5,50,livres,0.75,0,
1375,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,6,Pelleterie Sauvagine,Geneve et la Suisse,75,25,livres,3,0,
1376,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,6,Peaux de moutons passées,Geneve et la Suisse,120,12,douzaines,10,0,
1377,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,6,Peaux d'agneau en laine,Geneve et la Suisse,60,300,livres,0.2,0,
1378,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,6,Raisin sec,Geneve et la Suisse,1035,8625,livres,0.12,0,
1379,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,6,Raisin de corinthe,Geneve et la Suisse,217.5,2175,livres,0.1,0,
1380,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,6,Sucre blanc,Geneve et la Suisse,67.5,150,livres,0.45,0,
1381,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,6,Savon,Geneve et la Suisse,3880,19400,livres,0.2,0,
1382,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,6,Souffre,Geneve et la Suisse,85.5,900,livres,0.095,0,
1383,Demba,Archives de la CCI de Marseille - I 21,Local/Marseille/Archives_de_la_CCI_de_Marseille-I21/Marseille-1730-1740.csv,Local,1733,Exports,Marseille,6,Truffles,Geneve et la Suisse,49.5,33,livres,1.5,0,
