numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,marchandises,pays,value,doubleaccounts
427,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Farine,Empire Ottoman et Barbarie,21835,0
428,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Chairs salées,Empire Ottoman et Barbarie,4184,0
429,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Fromage,Empire Ottoman et Barbarie,8061,0
430,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Légumes,Empire Ottoman et Barbarie,1213,0
431,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Fruits divers,Empire Ottoman et Barbarie,21230,0
432,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Poissons de toute sorte,Empire Ottoman et Barbarie,4793,0
433,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Provisions de bouche réunies,Empire Ottoman et Barbarie,19523,0
434,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Vinaigre,Empire Ottoman et Barbarie,729,0
435,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Chocolat,Empire Ottoman et Barbarie,1360,0
436,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Liqueurs,Empire Ottoman et Barbarie,43566,0
437,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,"Sirops, mélasse",Empire Ottoman et Barbarie,22454,0
438,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Thé,Empire Ottoman et Barbarie,600,0
439,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Café,Empire Ottoman et Barbarie,1005,0
440,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Sucre,Empire Ottoman et Barbarie,4599,0
441,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Epiceries,Empire Ottoman et Barbarie,975,0
442,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Cannelle,Empire Ottoman et Barbarie,900,0
443,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Girofle,Empire Ottoman et Barbarie,6085,0
444,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Fil,Empire Ottoman et Barbarie,8397,0
445,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,"Brai, goudron et résine",Empire Ottoman et Barbarie,1685,0
446,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Bois divers,Empire Ottoman et Barbarie,12900,0
447,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Cires jaune et blanche,Empire Ottoman et Barbarie,8340,0
448,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Cuirs apprêtés,Empire Ottoman et Barbarie,18415,0
449,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Charbons,Empire Ottoman et Barbarie,935,0
450,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Tabacs,Empire Ottoman et Barbarie,13461,0
451,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Articles réunis,Empire Ottoman et Barbarie,2151,0
452,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Alun,Empire Ottoman et Barbarie,6688,0
453,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Cochenille,Empire Ottoman et Barbarie,446628,0
454,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Garance,Empire Ottoman et Barbarie,1200,0
455,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Indigo,Empire Ottoman et Barbarie,49900,0
456,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Rocou,Empire Ottoman et Barbarie,4600,0
457,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Verdet,Empire Ottoman et Barbarie,1150,0
458,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Drogues réunies,Empire Ottoman et Barbarie,45930,0
459,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Eaux-de-vie,Royaume de Naples,4025,0
460,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Vins divers,Royaume de Naples,47610,0
461,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Huile d'olive,Royaume de Naples,795,0
462,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Farine,Royaume de Naples,2972,0
463,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Chairs salées,Royaume de Naples,354,0
464,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Fromage,Royaume de Naples,2506,0
465,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Fruits divers,Royaume de Naples,1170,0
466,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Poissons de toute sorte,Royaume de Naples,206,0
467,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Miel,Royaume de Naples,1398,0
468,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Provisions de bouche réunies,Royaume de Naples,1777,0
469,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Liqueurs,Royaume de Naples,18678,0
470,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,"Sirops, mélasse",Royaume de Naples,37072,0
471,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Café,Royaume de Naples,692,0
472,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Girofle,Royaume de Naples,400,0
473,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Fil,Royaume de Naples,6183,0
474,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Soie,Royaume de Naples,17783,0
475,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Articles réunis,Royaume de Naples,1170,0
476,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,"Brai, goudron et résine",Royaume de Naples,11658,0
477,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Cuirs apprêtés,Royaume de Naples,596760,0
478,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Tabacs,Royaume de Naples,15603,0
479,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Alun,Royaume de Naples,12120,0
480,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Cochenille,Royaume de Naples,3068,0
481,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Verdet,Royaume de Naples,3660,0
482,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Drogues réunies,Royaume de Naples,950,0
483,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Eaux-de-vie,Royaume de Sardaigne,775,0
484,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Vins divers,Royaume de Sardaigne,3227,0
485,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Huile d'olive,Royaume de Sardaigne,11649,0
486,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Farine,Royaume de Sardaigne,1480,0
487,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Fromage,Royaume de Sardaigne,2546,0
488,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Fruits divers,Royaume de Sardaigne,1100,0
489,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Poissons de toute sorte,Royaume de Sardaigne,507,0
490,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Liqueurs,Royaume de Sardaigne,6361,0
491,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,"Sirops, mélasse",Royaume de Sardaigne,9170,0
492,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Sucre,Royaume de Sardaigne,708,0
493,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,"Brai, goudron et résine",Royaume de Sardaigne,500,0
494,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Bois divers,Royaume de Sardaigne,6226,0
495,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Cires jaune et blanche,Royaume de Sardaigne,770,0
496,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Cuirs apprêtés,Royaume de Sardaigne,146893,0
497,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Tabacs,Royaume de Sardaigne,11751,0
498,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Alun,Royaume de Sardaigne,240,0
499,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Verdet,Royaume de Sardaigne,1670,0
500,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Eaux-de-vie,Empire d'Autriche,14282,0
501,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Vins divers,Empire d'Autriche,45874,0
502,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Huile d'olive,Empire d'Autriche,12909,0
503,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Farine,Empire d'Autriche,1490,0
504,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Fruits divers,Empire d'Autriche,14370,0
505,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,"Sirops, mélasse",Empire d'Autriche,3620,0
506,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Soie,Empire d'Autriche,3450,0
507,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,"Brai, goudron et résine",Empire d'Autriche,9700,0
508,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Cires jaune et blanche,Empire d'Autriche,3000,0
509,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Tabacs,Empire d'Autriche,1029,0
510,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Articles réunis,Empire d'Autriche,11312,0
511,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Cochenille,Empire d'Autriche,30680,0
512,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Rocou,Empire d'Autriche,8300,0
513,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Verdet,Empire d'Autriche,19250,0
514,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Drogues réunies,Empire d'Autriche,980,0
515,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Eaux-de-vie,Empire de Russie,361916,0
516,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Vins divers,Empire de Russie,474509,0
517,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Vins de Bordeaux,Empire de Russie,1335083,0
518,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Vins de liqueurs,Empire de Russie,35509,0
519,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Huile d'olive,Empire de Russie,38616,0
520,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Farine,Empire de Russie,550,0
521,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Fruits divers,Empire de Russie,112542,0
522,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Poissons de toute sorte,Empire de Russie,750,0
523,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Provisions de bouche réunies,Empire de Russie,56425,0
524,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Vinaigre,Empire de Russie,54180,0
525,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Liqueurs,Empire de Russie,7883,0
526,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Fil,Empire de Russie,261,0
527,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Laine,Empire de Russie,520,0
528,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Soie,Empire de Russie,3600,0
529,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,"Brai, goudron et résine",Empire de Russie,218,0
530,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Huile de graine,Empire de Russie,600,0
531,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Charbons,Empire de Russie,362,0
532,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Tabacs,Empire de Russie,18354,0
533,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Articles réunis,Empire de Russie,29055,0
534,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Garance,Empire de Russie,21600,0
535,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Rocou,Empire de Russie,34013,0
536,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Verdet,Empire de Russie,33100,0
537,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Drogues réunies,Empire de Russie,660,0
538,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Eaux-de-vie,Royaume de Portugal,2491,0
539,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Vins divers,Royaume de Portugal,13254,0
540,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Vins de Bordeaux,Royaume de Portugal,66344,0
541,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Huile d'olive,Royaume de Portugal,774,0
542,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Blé,Royaume de Portugal,77645,0
543,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Farine,Royaume de Portugal,16972,0
544,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Chairs salées,Royaume de Portugal,40370,0
545,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Fromage,Royaume de Portugal,750,0
546,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Fruits divers,Royaume de Portugal,669,0
547,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Poissons de toute sorte,Royaume de Portugal,342,0
548,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Provisions de bouche réunies,Royaume de Portugal,3265,0
549,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Liqueurs,Royaume de Portugal,2591,0
550,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Fil,Royaume de Portugal,222,0
551,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Laine,Royaume de Portugal,248,0
552,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,"Brai, goudron et résine",Royaume de Portugal,97980,0
553,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Bois divers,Royaume de Portugal,2250,0
554,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Cuirs apprêtés,Royaume de Portugal,745321,0
555,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Graines de trèfle,Royaume de Portugal,11575,0
556,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Graines de jardin,Royaume de Portugal,4525,0
557,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Huile de graine,Royaume de Portugal,1548,0
558,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Tabacs,Royaume de Portugal,168830,0
559,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Articles réunis,Royaume de Portugal,1295,0
560,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Garance,Royaume de Portugal,3300,0
561,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Verdet,Royaume de Portugal,600,0
562,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Drogues réunies,Royaume de Portugal,15428,0
563,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Eaux-de-vie,Etats de Rome,10140,0
564,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Vins divers,Etats de Rome,17105,0
565,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Huile d'olive,Etats de Rome,642,0
566,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Farine,Etats de Rome,275,0
567,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Fruits divers,Etats de Rome,21210,0
568,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Vinaigre,Etats de Rome,11993,0
569,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Liqueurs,Etats de Rome,1890,0
570,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,"Sirops, mélasse",Etats de Rome,500,0
571,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,"Brai, goudron et résine",Etats de Rome,600,0
572,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Cuirs apprêtés,Etats de Rome,23150,0
573,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Tabacs,Etats de Rome,970,0
574,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Café,Angleterre,18000,0
575,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Soie,Angleterre,40300,0
576,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Eaux-de-vie,Génes,240208,0
577,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Vins divers,Génes,2675514,0
578,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Vins de liqueurs,Génes,1148,0
579,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Huile d'olive,Génes,24796,0
580,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,"Bestiaux en bœufs, vaches, porcs et moutons",Génes,225225,0
581,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Farine,Génes,6432,0
582,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Chairs salées,Génes,16845,0
583,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Fromage,Génes,185592,0
584,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Légumes,Génes,48529,0
585,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Fruits divers,Génes,747686,0
586,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Poissons de toute sorte,Génes,11579,0
587,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Miel,Génes,21184,0
588,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Sel,Génes,340,0
589,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Provisions de bouche réunies,Génes,567298,0
590,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Vinaigre,Génes,946,0
591,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Liqueurs,Génes,27955,0
592,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,"Sirops, mélasse",Génes,78104,0
593,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Cacao,Génes,3762,0
594,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Café,Génes,3168,0
595,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Sucre,Génes,15929,0
596,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Cannelle,Génes,1460,0
597,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Poivre,Génes,2000,0
598,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Coton,Génes,1605,0
599,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Fil,Génes,14063,0
600,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Laine,Génes,4064,0
601,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Soie,Génes,15360,0
602,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Articles réunis,Génes,52725,0
603,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,"Brai, goudron et résine",Génes,46699,0
604,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Bois divers,Génes,48290,0
605,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Cires jaune et blanche,Génes,21788,0
606,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Cuirs apprêtés,Génes,876969,0
607,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Graines de trèfle,Génes,674,0
608,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Graines de jardin,Génes,2351,0
609,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Graines diverses,Génes,3200,0
610,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Tabacs,Génes,41491,0
611,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Articles réunis,Génes,11648,0
