numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,marchandises,pays,value,doubleaccounts
636,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Savon,Royaume d'Espagne,26400,0
637,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Tableaux et estampes,Royaume d'Espagne,3000,0
638,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Terres de toutes sortes,Royaume d'Espagne,500,0
639,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Verrerie,Royaume d'Espagne,107500,0
640,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Articles réunis,Royaume d'Espagne,60300,0
641,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Cuivres,Royaume de Hollande,39300,0
642,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Fers et aciers,Royaume de Hollande,17900,0
643,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Métaux divers,Royaume de Hollande,2400,0
644,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Bonneteries diverses,Royaume de Hollande,17500,0
645,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Bonneteries de laine et poil,Royaume de Hollande,192700,0
646,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Bonneterie de soie,Royaume de Hollande,38000,0
647,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Chapeaux divers,Royaume de Hollande,638700,0
648,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Dentelles,Royaume de Hollande,377500,0
649,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Draperies,Royaume de Hollande,513600,0
650,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Etoffes de coton,Royaume de Hollande,136000,0
651,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Etoffes de fil et coton,Royaume de Hollande,17600,0
652,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Etoffes de laine,Royaume de Hollande,118200,0
653,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Etoffes mélangées de soie,Royaume de Hollande,331400,0
654,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Etoffes riches,Royaume de Hollande,1900,0
655,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Etoffes de soie,Royaume de Hollande,977900,0
656,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,"Gazes, crêpes et tulles de soie",Royaume de Hollande,240800,0
657,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Mouchoirs en fil et coton,Royaume de Hollande,700,0
658,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Mouchoirs de soie et schais,Royaume de Hollande,149200,0
659,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Mouchoirs de soie et coton,Royaume de Hollande,22100,0
660,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Rubans divers,Royaume de Hollande,13000,0
661,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Rubans de soie,Royaume de Hollande,163000,0
662,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Toiles mêlées,Royaume de Hollande,78100,0
663,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Toiles de chanvre,Royaume de Hollande,7000,0
664,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Toiles de coton,Royaume de Hollande,414800,0
665,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Toiles mousselines,Royaume de Hollande,2800,0
666,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Toiles de fil et coton,Royaume de Hollande,21800,0
667,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Toiles de lin diverses,Royaume de Hollande,848800,0
668,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Toiles de lin diverses batiste et linon,Royaume de Hollande,173000,0
669,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Toiles peintes et indiennes,Royaume de Hollande,179900,0
670,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Articles réunis,Royaume de Hollande,6800,0
671,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Amidon,Royaume de Hollande,500,0
672,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Argenterie,Royaume de Hollande,8300,0
673,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Armes diverses,Royaume de Hollande,2200,0
674,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Bijouterie,Royaume de Hollande,10500,0
675,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Bouchons de liège,Royaume de Hollande,8000,0
676,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Chandelle,Royaume de Hollande,42800,0
677,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Cordages,Royaume de Hollande,200,0
678,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Dorures fines,Royaume de Hollande,7200,0
679,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Esprit-de-vin,Royaume de Hollande,197000,0
680,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Faïence et poterie,Royaume de Hollande,108100,0
681,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Gants de peau,Royaume de Hollande,31400,0
682,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Habillemens et lingeries,Royaume de Hollande,187300,0
683,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Horlogerie,Royaume de Hollande,18300,0
684,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Instrumens propres aux sciences et arts,Royaume de Hollande,5000,0
685,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Librairie,Royaume de Hollande,121000,0
686,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Mercerie,Royaume de Hollande,175300,0
687,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Meubles,Royaume de Hollande,50600,0
688,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Ouvrages de bois et d'osier,Royaume de Hollande,52200,0
689,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Ouvrages de cuir et sellerie,Royaume de Hollande,134200,0
690,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Ouvrages de cuivre doré et argenté,Royaume de Hollande,9000,0
691,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Ouvrages de modes et fleurs artificielles,Royaume de Hollande,72600,0
692,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Ouvrages de passementerie,Royaume de Hollande,20400,0
693,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Ouvrages de peaux,Royaume de Hollande,12200,0
694,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Papeterie,Royaume de Hollande,23300,0
695,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Parfumerie,Royaume de Hollande,6500,0
696,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Peaux et pelleteries,Royaume de Hollande,25600,0
697,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Pierres en meules,Royaume de Hollande,19500,0
698,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Porcelaine,Royaume de Hollande,27000,0
699,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Quincaillerie,Royaume de Hollande,697000,0
700,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Savon,Royaume de Hollande,88200,0
701,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Tableaux et estampes,Royaume de Hollande,3900,0
702,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Terres de toutes sortes,Royaume de Hollande,3700,0
703,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Verrerie,Royaume de Hollande,63700,0
704,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Articles réunis,Royaume de Hollande,45000,0
705,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Cuivres,Royaume de Prusse,400,0
706,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Métaux divers,Royaume de Prusse,1100,0
707,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Bonneterie de soie,Royaume de Prusse,1400,0
708,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Dentelles,Royaume de Prusse,3500,0
709,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Draperies,Royaume de Prusse,8000,0
710,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Etoffes de soie,Royaume de Prusse,22500,0
711,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,"Gazes, crêpes et tulles de soie",Royaume de Prusse,7500,0
712,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Mouchoirs de soie et schais,Royaume de Prusse,8100,0
713,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Rubans de soie,Royaume de Prusse,6400,0
714,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Argenterie,Royaume de Prusse,8400,0
715,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Armes diverses,Royaume de Prusse,700,0
716,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Bijouterie,Royaume de Prusse,1600,0
717,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Chandelle,Royaume de Prusse,200,0
718,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Dorures fines,Royaume de Prusse,1300,0
719,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Gants de peau,Royaume de Prusse,13800,0
720,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Habillemens et lingeries,Royaume de Prusse,14600,0
721,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Horlogerie,Royaume de Prusse,5200,0
722,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Librairie,Royaume de Prusse,10300,0
723,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Mercerie,Royaume de Prusse,12300,0
724,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Meubles,Royaume de Prusse,5600,0
725,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Ouvrages de cuir et sellerie,Royaume de Prusse,2200,0
726,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Ouvrages de cuivre doré et argenté,Royaume de Prusse,4900,0
727,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Ouvrages de modes et fleurs artificielles,Royaume de Prusse,29500,0
728,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Papeterie,Royaume de Prusse,1100,0
729,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Parfumerie,Royaume de Prusse,21100,0
730,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Peaux et pelleteries,Royaume de Prusse,1500,0
731,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Porcelaine,Royaume de Prusse,9600,0
732,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Tableaux et estampes,Royaume de Prusse,11200,0
733,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Verrerie,Royaume de Prusse,1500,0
734,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Articles réunis,Royaume de Prusse,400,0
735,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Cuivres,Etats de l'Allemagne,463800,0
736,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Fers et aciers,Etats de l'Allemagne,723900,0
737,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Métaux divers,Etats de l'Allemagne,93100,0
738,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Bonneteries diverses,Etats de l'Allemagne,20600,0
739,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Bonneteries de laine et poil,Etats de l'Allemagne,762600,0
740,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Bonneterie de soie,Etats de l'Allemagne,68100,0
741,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Chapeaux divers,Etats de l'Allemagne,730100,0
742,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Dentelles,Etats de l'Allemagne,316200,0
743,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Draperies,Etats de l'Allemagne,7260600,0
744,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Etoffes diverses,Etats de l'Allemagne,8100,0
745,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Etoffes de coton,Etats de l'Allemagne,1431700,0
746,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Etoffes de fil et coton,Etats de l'Allemagne,78900,0
747,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Etoffes de laine,Etats de l'Allemagne,1185800,0
748,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Etoffes mélangées de soie,Etats de l'Allemagne,226100,0
749,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Etoffes riches,Etats de l'Allemagne,176200,0
750,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Etoffes de soie,Etats de l'Allemagne,16266000,0
751,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,"Gazes, crêpes et tulles de soie",Etats de l'Allemagne,406700,0
752,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Mouchoirs en fil et coton,Etats de l'Allemagne,55600,0
753,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Mouchoirs de soie et schais,Etats de l'Allemagne,664300,0
754,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Rubans divers,Etats de l'Allemagne,94500,0
755,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Rubans de soie,Etats de l'Allemagne,7600200,0
756,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Toiles mêlées,Etats de l'Allemagne,66700,0
757,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Toiles de chanvre,Etats de l'Allemagne,195000,0
758,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Toiles de coton,Etats de l'Allemagne,125600,0
759,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Toiles mousselines,Etats de l'Allemagne,16500,0
760,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Toiles de fil et coton,Etats de l'Allemagne,20600,0
761,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Toiles de lin diverses,Etats de l'Allemagne,2314600,0
762,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Toiles de lin diverses batiste et linon,Etats de l'Allemagne,361400,0
763,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Toiles peintes et indiennes,Etats de l'Allemagne,83900,0
764,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Articles réunis,Etats de l'Allemagne,32200,0
765,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Amidon,Etats de l'Allemagne,58300,0
766,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Argenterie,Etats de l'Allemagne,213700,0
767,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Armes diverses,Etats de l'Allemagne,81900,0
768,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Bijouterie,Etats de l'Allemagne,675700,0
769,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Bouchons de liège,Etats de l'Allemagne,245000,0
770,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Chandelle,Etats de l'Allemagne,111400,0
771,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Corail ouvré,Etats de l'Allemagne,1000,0
772,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Cordages,Etats de l'Allemagne,109800,0
773,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Dorures fines,Etats de l'Allemagne,139000,0
774,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Esprit-de-vin,Etats de l'Allemagne,28600,0
775,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Faïence et poterie,Etats de l'Allemagne,300000,0
776,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Gants de peau,Etats de l'Allemagne,245400,0
777,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Habillemens et lingeries,Etats de l'Allemagne,857300,0
778,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Horlogerie,Etats de l'Allemagne,528400,0
779,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Instrumens propres aux sciences et arts,Etats de l'Allemagne,42300,0
780,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Librairie,Etats de l'Allemagne,418200,0
781,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Mercerie,Etats de l'Allemagne,1188600,0
782,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Meubles,Etats de l'Allemagne,515400,0
783,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Oignons de fleurs,Etats de l'Allemagne,47900,0
784,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Ouvrages de bois et d'osier,Etats de l'Allemagne,52400,0
785,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Ouvrages de cuir et sellerie,Etats de l'Allemagne,415200,0
786,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Ouvrages de cuivre doré et argenté,Etats de l'Allemagne,151200,0
787,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Ouvrages de marbre,Etats de l'Allemagne,9500,0
788,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Ouvrages de modes et fleurs artificielles,Etats de l'Allemagne,795500,0
789,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Ouvrages de passementerie,Etats de l'Allemagne,290200,0
790,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Ouvrages de peaux,Etats de l'Allemagne,76300,0
791,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Ouvrages en tôle vernie,Etats de l'Allemagne,78100,0
792,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Papeterie,Etats de l'Allemagne,593200,0
793,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Parapluies et parasols,Etats de l'Allemagne,10100,0
794,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Parfumerie,Etats de l'Allemagne,350600,0
795,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Peaux et pelleteries,Etats de l'Allemagne,569500,0
796,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Pierres en meules,Etats de l'Allemagne,79900,0
797,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Pierres en marbres ouvrés,Etats de l'Allemagne,11100,0
798,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Plumes de toutes sortes,Etats de l'Allemagne,111300,0
799,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Porcelaine,Etats de l'Allemagne,276600,0
800,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Quincaillerie,Etats de l'Allemagne,667100,0
801,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Savon,Etats de l'Allemagne,383400,0
802,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Tableaux et estampes,Etats de l'Allemagne,158300,0
803,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Terres de toutes sortes,Etats de l'Allemagne,14200,0
804,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Verrerie,Etats de l'Allemagne,330600,0
805,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Articles réunis,Etats de l'Allemagne,313000,0
806,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Cuivres,République de Suisse,67400,0
807,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Fers et aciers,République de Suisse,768300,0
808,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Métaux divers,République de Suisse,3500,0
809,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Bonneteries diverses,République de Suisse,3600,0
810,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Bonneteries de laine et poil,République de Suisse,6800,0
811,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1811.csv,Résumé,1811,Exports,Bonneterie de soie,République de Suisse,17200,0
