numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks
147,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,5,Fruit cuit,Hollande,500,Livre,"0,3",150,0,
148,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,5,Fer vieux,Hollande,1600,Livre,"0,1",16,144,erreur de calcul
149,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,5,Gingembre,Hollande,6950,Livre,"0,2",140,1250,erreur de calcul
150,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,5,Galanga,Hollande,6275,Livre,1,6275,0,
151,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,5,Gomme Senegal,Hollande,53500,Livre,"0,35",18725,0,Prix unitaire en pourcentage
152,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,5,Gomme laque,Hollande,26950,Livre,"1,2",32340,0,
153,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,5,Gomme gutte,Hollande,1950,Livre,2,3900,0,
154,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,5,Gourgouran,Hollande,586,Pièce,75,43950,0,
155,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,5,Guinée blanche,Hollande,7084,Pièce,45,318780,0,
156,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,5,Guinée bleüe,Hollande,480,Pièce,20,13600,-4000,erreur de calcul
157,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,5,Guingam blanc,Hollande,1350,Pièce,"8,5",11475,0,
158,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,5,Guingam bleu,Hollande,733,Pièce,30,21990,0,
159,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,5,Garas blancs,Hollande,8644,Pièce,13,112372,0,
160,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,5,Garas bleu,Hollande,980,Pièce,20,19600,0,
161,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,5,Hamas,Hollande,230,Pièce,30,6900,0,
162,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,5,Huile d'olive,Hollande,200,Livre,1,200,0,
163,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,5,Indigo,Hollande,68530,Livre,"3,25",222742,"-19,5",erreur de calcul
164,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,5,Jamassar,Hollande,34,Pièce,"54,5",1853,0,
165,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,5,Limeneas large,Hollande,120,Pièce,18,2160,0,
166,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,5,Lampas pièces large,Hollande,10,Pièce,130,1300,0,
167,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,6,Laque en feuille,Hollande,3080,Livre,"0,975",3004,-1,erreur de calcul
168,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,6,Miel,Hollande,196750,Livre,"0,1",19675,0,Prix unitaire en pourcentage
169,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,6,Mercerie fine,Hollande,50,Livre,6,300,0,
170,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,6,Mansonque brodé,Hollande,50,Pièce,100,5000,0,
171,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,6,Maganipau,Hollande,160,Pièce,"13,5",2160,0,
172,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,6,Majutapau,Hollande,12,Pièce,13,156,0,
173,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,6,Mouchoirs de Pontichery,Hollande,426,Pièce,22,9372,0,
174,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,6,Mouchoirs de fil organdi,Hollande,298,Pièce,32,9536,0,
175,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,6,Mouchoirs de Bengale,Hollande,90,Pièce,31,2790,0,
176,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,6,Mouchoirs peints,Hollande,12,Pièce,45,540,0,
177,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,6,Neganipau,Hollande,1240,Pièce,"13,5",16740,0,
178,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,6,Necanias,Hollande,1242,Pièce,"10,5",13041,0,
179,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,6,Napes,Hollande,,,0,40,-40,
180,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,6,Organdis,Hollande,50,Pièce,"61,5",3075,0,
181,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,6,Ocre,Hollande,884,Barique,12,10608,0,
182,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,6,Poivre,Hollande,3550,Livre,"1,2",3060,1200,erreur de calcul
183,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,6,Pruneaux de Ste Caterine,Hollande,3400,Livre,"0,3",1020,0,
184,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,6,Pruneaux d'amont,Hollande,117600,Livre,"0,06",70,6986,erreur de calcul
185,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,6,Patissoye,Hollande,175,Pièce,92,16150,-50,erreur de calcul
186,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,6,Pekin,Hollande,546,Pièce,60,32760,0,
187,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,6,Pinasse,Hollande,104,Pièce,25,2600,0,
188,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,6,Percalle,Hollande,360,Pièce,17,6120,0,
189,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,6,Porcelaine des Indes,Hollande,23752,Livre,5,118760,0,
190,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,6,Ratine,Hollande,29,Aune,12,348,0,
191,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,6,Salpetre,Hollande,227600,Livre,"0,45",102420,0,
192,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,6,Sels,Hollande,1514,Charge,50,75700,0,
193,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,6,Sels,Hollande,2597,Charge,34,82298,6000,erreur de calcul
194,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,6,Sels,Hollande,3537,Charge,30,106110,0,
195,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,6,Sels,Hollande,153,Muid,40,6120,0,
196,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,6,Sels,Hollande,2082,Muid,30,62460,0,
197,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,6,Sucre blanc,Hollande,291600,Livre,"0,345",100602,0,Prix unitaire en pourcentage
198,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,6,Sucre terré,Hollande,1659650,Livre,"0,25",414912,"0,5",Prix unitaire en pourcentage
199,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,6,Sucre teste,Hollande,46300,Livre,"0,18",8334,0,Prix unitaire en pourcentage
200,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,6,Sucre brut,Hollande,4673900,Livre,"0,135",630976,"0,5",Prix unitaire en pourcentage
201,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,6,Sirop de sucre,Hollande,28300,Livre,"0,05",1415,0,Prix unitaire en pourcentage
202,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,6,Satin,Hollande,539,Pièce,90,48510,0,
203,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,6,Soucy,Hollande,431,Pièce,30,12930,0,
204,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,6,Salemporis blanc,Hollande,15341,Pièce,20,306820,0,
205,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,6,Sanas,Hollande,200,Pièce,23,4600,0,
206,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,7,Sirsacas,Hollande,137,Pièce,"42,5",5822,"0,5",
207,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,7,Stenquerques,Hollande,36,Pièce,50,1600,200,erreur de calcul
208,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,7,Soyerie,Hollande,36,Livre,40,1440,0,
209,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,7,Soye Nankin,Hollande,1880,Livre,14,24720,1600,erreur de calcul
210,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,7,Soye diverse,Hollande,4720,Livre,40,188800,0,
211,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,7,Squine,Hollande,4500,Livre,"0,6",2700,0,Prix unitaire en pourcentage
212,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,7,Thé imperial,Hollande,5360,Livre,"2,5",13400,0,
213,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,7,Thé bou,Hollande,17095,Livre,4,68380,0,
214,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,7,Thé divers,Hollande,115510,Livre,3,346530,0,
215,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,7,Tabac de la havane,Hollande,7325,Livre,"0,5",3662,"0,5",
216,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,7,Toutenague,Hollande,39900,Livre,"0,5",19950,0,Prix unitaire en pourcentage
217,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,7,Tapais,Hollande,246,Pièce,"26,25",6457,"0,5",
218,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,7,Toile de coton des Indes,Hollande,9496,Pièce,30,284880,0,
219,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,7,Toile de Bretagne,Hollande,2765,Livre,4,11060,0,
220,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,7,Vin d'amont,Hollande,1198,Tonneau,200,239600,0,Droits sur le vin et le vinaigre à 49 sous par tonneau
221,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,7,Vin nantois,Hollande,21,Tonneau,80,1680,0,Droits sur le vin et le vinaigre à 49 sous par tonneau
222,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,7,Vinaigre,Hollande,5,Tonneau,60,300,0,Droits sur le vin et le vinaigre à 49 sous par tonneau
223,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,7,Alibanis,Nord,300,Pièce,"12,5",4100,-350,erreur de calcul
224,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,7,Arbres fruitiers,Nord,,,0,12,-12,
225,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,7,Biere,Nord,4,Barique,18,72,0,
226,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,7,Bafetas blanc,Nord,1100,Pièce,18,19800,0,
227,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,7,Bajutapau,Nord,80,Pièce,13,1040,0,
228,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,7,Camelot,Nord,56,Pièce,"30,5",1708,0,
229,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,7,Choquelas,Nord,200,Pièce,19,3800,0,
230,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,7,Casses,Nord,186,Pièce,47,8742,0,
231,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,7,Chitte,Nord,135,Pièce,46,6210,0,
232,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,7,Caladaris,Nord,54,Pièce,22,1188,0,
233,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,7,Cotonade,Nord,27,Aune,"2,3",34,"28,1",erreur de calcul
234,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,7,Coton en laine,Nord,6400,Livre,"0,86",5504,0,
235,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,7,Cacao,Nord,200,Livre,"1,55",310,0,Prix unitaire en pourcentage
236,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,7,Caffé de moka,Nord,96120,Livre,"1,813",174217,"0,5",
237,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,7,Caffé de Bourbon,Nord,311000,Livre,"1,113",345987,"0,5",
238,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,7,Caffé des Isles,Nord,438100,Livre,1,438100,0,
239,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,8,Chataignes,Nord,420,Boisseau,"0,4",168,0,
240,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,8,Confitures,Nord,4900,Livre,"0,5",2450,0,Prix unitaire en pourcentage
241,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,8,Cardamum,Nord,13000,Livre,3,39000,0,
242,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,8,Comodes de noyer,Nord,2,Nombre,45,90,0,Erreur prix total
243,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,8,Damas des Indes,Nord,198,Pièce,90,17820,0,
244,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,8,Doutis blanc,Nord,200,Pièce,20,4000,0,
245,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,8,Dariobadis,Nord,160,Pièce,"7,5",1200,0,
246,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,8,Eau de vie,Nord,212,Barique,75,15900,0,Droits à 3 livres et 5 sous par barique
247,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,8,Fruits a l'eau de vie,Nord,,,0,50,-50,
248,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,8,Fruit cuit,Nord,100,Livre,"0,3",30,0,
249,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,8,Fruit cru,Nord,12,Baril,15,180,0,
250,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,8,Gingembre,Nord,29925,Livre,20,399500,199000,erreur de calcul
251,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,8,Gingembre confit,Nord,800,Livre,"0,6",480,0,
252,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,8,Galanga,Nord,16350,Livre,1,16350,0,
253,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,8,Gomme Senegal,Nord,201925,Livre,"0,35",70674,"-0,25",Prix unitaire en pourcentage
254,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,8,Gomme arabiques,Nord,40000,Livre,"0,4",16000,0,Erreur prix total/ Prix unitaire en pourcentage
255,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,8,Gomme laque,Nord,23000,Livre,"0,975",22475,-50,erreur de calcul
256,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,8,Gourgouran,Nord,48,Pièce,72,3456,0,
257,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,8,Guinée blanche,Nord,10438,Pièce,45,469710,0,
258,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,8,Guinée bleue,Nord,1650,Pièce,20,31000,2000,erreur de calcul
259,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,8,Garas blancs,Nord,5310,Pièce,13,69030,0,
260,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,8,Garas bleu,Nord,977,Pièce,"9,75",9526,"-0,25",
261,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,8,Guingam pieces,Nord,370,Pièce,"8,5",3145,0,
262,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,8,Indigo,Nord,242020,Livre,"3,25",786565,0,
263,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,8,Lampas large,Nord,32,Pièce,130,4160,0,
264,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,8,Liqueurs a boire,Nord,,,0,72,-72,
265,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,8,Miel,Nord,65550,Livre,"0,1",655500,-648945,oubli de la division par 100 dans la source
266,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,8,Mouchoirs de soye,Nord,134,Pièce,"38,5",5159,0,
267,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,8,Mouchoirs de Pontichery,Nord,1226,Pièce,22,26972,0,
268,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,8,Mouchoirs de fil organdy,Nord,81,Pièce,32,2592,0,
269,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,8,Mouchoirs de Bengale,Nord,60,Pièce,31,1860,0,
270,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,8,Mouchoirs peints,Nord,8,Pièce,45,360,0,
271,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,8,Nelis,Nord,200,Pièce,25,2500,2500,erreur de calcul
272,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,8,Neganipau,Nord,80,Pièce,"13,5",1080,0,Erreur prix total
273,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,8,Poivre,Nord,12215,Livre,"1,288",15731,"-4,19",erreur de calcul
274,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,8,Pruneaux de Ste Caterine,Nord,460,Livre,"0,3",138,0,Prix unitaire en pourcentage
275,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,8,Pinasse,Nord,100,Pièce,25,2500,0,
276,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,8,Patissoye,Nord,50,Pièce,90,4500,0,
277,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,8,Peaux de renard,Nord,91,Douzaine,3,273,0,
278,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,9,Paravents vernis,Nord,3,Nombre,40,120,0,
279,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,9,Pierres a fusils,Nord,450,Millier,3,1350,0,Erreur prix total
280,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,9,Rocou,Nord,8150,Livre,"0,325",2649,"-0,25",Erreur prix unitaire/ Prix unitaire en pourcentage
281,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,9,Saffran,Nord,210,Livre,30,6300,0,
282,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,9,Sels,Nord,222,Charge,50,11100,0,
283,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,9,Sels,Nord,521,Charge,35,18235,0,
284,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,9,Sels,Nord,184,Charge,30,5520,0,
285,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,9,Sels,Nord,"840,5",Muid,40,33600,20,erreur de calcul
286,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,9,Sels,Nord,1155,Muid,30,34650,0,
287,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,9,Salpetre,Nord,7600,Livre,"0,45",3420,0,
288,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,9,Sucre blanc,Nord,227975,Livre,"0,345",78641,"10,38",erreur de calcul
289,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,9,Sucre terré,Nord,3036500,Livre,"0,25",759125,0,Prix unitaire en pourcentage
290,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,9,Sucre teste,Nord,495350,Livre,"0,18",89163,0,Prix unitaire en pourcentage
291,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,9,Sucre brut,Nord,4006650,Livre,"0,135",520865,"20032,75",erreur de calcul
292,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,9,Sirop de sucre,Nord,356625,Livre,"0,05",17831,"0,25",Prix unitaire en pourcentage
293,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,9,Satin,Nord,98,Pièce,90,8820,0,
294,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,9,Salemporis blanc,Nord,4028,Pièce,24,96752,-80,erreur de calcul
295,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,9,Soucy,Nord,190,Pièce,30,5700,0,
296,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,9,Sanas blanc,Nord,100,Pièce,23,2300,0,
297,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,9,Terindins,Nord,40,Pièce,97,3880,0,doute sur la marchandise
298,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,9,Tapis,Nord,4,Pièce,30,120,0,
299,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports – 1735.csv,Local,1735,Exports,Nantes,9,Toutenague,Nord,10000,Livre,"0,5",5000,0,Prix unitaire en pourcentage
