numerodeligne,dataentryby,source,SourcePath,SourceType,year,exportsimports,direction,bureaux,sheet,marchandises,pays,value,quantit,origine,total,quantity_unit,Leurvaleursubtotal_1,leurvaleursubtotal_2,leurvaleursubtotal_3,prix_unitaire,probleme,remarks,Double compte
175,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Cayenne et Guyanne,,20,Cuivre en batterie de cuisine,,507,290,Bretagne,,livres,5986,,,,,,0
176,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,20,Cuivre en batterie de cuisine,,8627,4930,Bretagne,,livres,,,,,,,0
177,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,20,Cuivre en neptunes et chaudrons,,18230,30144,Étranger,,livres,,,,,,,0
178,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,20,Dentelle fine,,5400,9,Flandres,,livres,6675,,,,,,0
179,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,20,Dentelle fine,,1275,2,Flandres,,livres,6675,,,,,,1
180,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,20,Dentelle fine,,1275,3,Flandres,,onces,6675,,,,,,2
181,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,20,Dentelle de soye,,3050,38,Lyonnais,,livres,,,,,,,1
182,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,20,Dentelle de soye,,3050,2,Lyonnais,,onces,,,,,,,2
183,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,20,Drap gros de laine,,3745,535,Étranger,,aunes,,,,,,,0
184,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,20,Drap gros,,7000,875,Languedoc,,aunes,,,,,,,0
185,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,20,Drap gros,,139760,17470,Languedoc,,aunes,,,,,,,0
186,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,20,Drap blanc et écarlate,,12200,"726,5",Étranger,,aunes,,,,,,,0
187,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,20,Draperie pour doublures,,410,205,Amiénois,,aunes,,,,,,,0
188,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,20,Draperie pour doublures,,680,640,Amiénois,,aunes,,,,,,,0
189,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Cayenne et Guyanne,,20,Drap de silesie,,360,60,Isle de France,,aunes,,,,,,,0
190,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,20,Drap,,5763,"169,5",Louviers,,aunes,6443,,,,,,0
191,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,20,Drap,,680,20,Louviers,,aunes,6443,,,,,,0
192,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,20,Drap,,1020,30,Louviers,,aunes,,,,,,,0
193,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,20,Drap blanc fin,,6840,570,Sedan,,aunes,,,,,,,0
194,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,20,drap blanc fin,,3240,270,Sedan,,aunes,,,,,,,0
195,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,20,Drogues médicinales diverses,,20855,,,,,21091,,,,,Pas de quantité indiquée,0
196,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,20,Drogues médicinales diverses,,236,,,,,21091,,,,,Pas de quantité indiquée,0
197,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,20,Drogues médicinales diverses,,23746,,,,,,,,,,Pas de quantité indiquée,0
198,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,20,Drogues communes,,14381,17976,Marseille,,livres,14777,,,,,,0
199,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,20,Drogues communes,,396,495,Marseille,,livres,14777,,,,,,0
200,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,20,Drogues communes,,116,145,Marseille,,livres,,,,,,,0
201,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,20,Drogues pour la peinture et la teinture,,7713,,,,,8740,,,,,Pas de quantité indiquée,0
202,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,20,Drogues pour la peinture et la teinture,,702,,,,,8740,,,,,Pas de quantité indiquée,0
203,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Cayenne et Guyanne,,20,Drogues pour la peinture et la teinture,,325,,,,,8740,,,,,Pas de quantité indiquée,0
204,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,20,Drogues pour la peinture et la teinture,,807,,,,,,,,,,Pas de quantité indiquée,0
205,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,20,Eaux médicinales diverses,,1311,,,,,,,,,,Pas de quantité indiquée,0
206,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,20,Eau de vie simple,,3307,10,Angoumois,,muids,,,,,,,1
207,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,20,Eau de vie simple,,3307,60,Angoumois,,pintes,,,,,,,2
208,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,20,Eau de vie simple,,3304,20,Bretagne,,muids,,,,,,,1
209,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,20,Eau de vie simple,,3304,114,Bretagne,,pintes,,,,,,,2
210,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,20,Eau de vie simple,,270,1,Bretagne,,muids,,,,,,,1
211,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,20,Eau de vie simple,,270,173,Bretagne,,pintes,,,,,,,2
212,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,20,Eau de vie simple,,379750,2344,Bretagne,,muids,,,,,,,1
213,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,20,Eau de vie simple,,379750,40,Bretagne,,pintes,,,,,,,2
214,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,20,Eau de vie simple,,29571,273,Étranger,,muids,,,,,,,0
215,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,20,Eau de vie simple,,29571,232,Étranger,,pintes,,,,,,,0
216,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,20,Eau de vie simple,,69060,383,Guyenne,,muids,,,,,,,0
217,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,20,Eau de vie simple,,69060,192,Guyenne,,pintes,,,,,,,0
218,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,20,Eau de vie simple,,30637,179,Aunis,,muids,,,,,,,0
219,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,20,Eau de vie simple,,30637,48,Aunis,,pintes,,,,,,,0
220,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,20,Eau de vie simple,,7175,19,Languedoc,,muids,,,,,,,0
221,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,20,Eau de vie simple,,7175,159,Languedoc,,pintes,,,,,,,0
222,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,20,Eau de vie simple d'audaye,,192,154,Pays des basques,,bouteilles,,,,,,,0
223,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,20,Eau de vie simple d'audaye,,960,2,Pays des basques,,muids,,,,,,,0
224,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,20,Eau de vie simple d'audaye,,960,66,Pays des basques,,pintes,,,,,,,0
225,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,20,Eau de vie simple de genievre,,225,1,Étranger,,muids,,,,,,,0
226,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,20,Eau de vie simple de genievre,,225,112,Étranger,,pintes,,,,,,,0
227,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,20,Eau de vie simple de lavande,,176,67,Provence,,bouteilles,,,,,,,0
228,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,20,Encre à écrire,,2241,2241,Bretagne,,bouteilles,,,,,,,0
229,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,20,Epicerie commune,,5238,,Étranger,,,5418,,,,,Pas de quantité indiquée,0
230,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,20,Epicerie commune,,180,,Étranger,,,5418,,,,,Pas de quantité indiquée,0
231,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,20,Epicerie commune,,865,,Étranger,,,,,,,,Pas de quantité indiquée,0
232,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,20,Poivre,,1134,773,Étranger,,livres,1403,,,,,,0
233,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,20,Poivre,,269,168,Étranger,,livres,1403,,,,,,0
234,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,20,Etain en bloc,,600,600,Étranger,,livres,,,,,,,0
235,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,20,Etain ouvré,,299,230,Étranger,,livres,,,,,,,0
236,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,20,Etain ouvré,,9090,6693,Étranger,,livres,,,,,,,0
237,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,20,Etoffe bayette grosse de laine,,46424,11606,Étranger,,aunes,,,,,,,0
238,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,20,Etoffe camelot fin,,480,60,Lyonnais,,aunes,,,,,,,0
239,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,20,Etoffe flamande de mauvaise qualité,,936,312,,,aunes,,,,,,,0
240,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,20,Etoffe étamine fine,,5607,1246,Le Mans,,aunes,,,,,,,0
241,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,20,Etoffe flanelle fine,,2001,667,Champagne,,aunes,,,,,,,0
242,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,20,Etoffe flanelle fine,,120,20,Étranger,,aunes,,,,,,,0
243,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,20,Etoffe moleton de laine,,1161,387,Champagne,,aunes,,,,,,,0
244,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,20,Etoffe moquette grasse de laine et fil,,2220,555,Amiénois,,aunes,,,,,,,0
245,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,20,Etoffe prunelle fine,,176,22,Flandres,,aunes,,,,,,,0
246,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,20,Etoffe prunelle fine,,234,26,Amiénois,,aunes,,,,,,,0
247,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,20,Etoffe voile noir dde laine,,1092,182,Champagne,,aunes,,,,,,,0
248,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,20,Etoffe de laine avec dorure,,240,40,lyonnais,,aunes,,,,,,,0
249,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,20,Etoffe de fil de laine,,3000,1500,,,aunes,,,,,,,0
250,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,20,Etoffe de fil au quart de soye,,4676,1664,,,aunes,,,,,,,0
251,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,20,Etoffe de coton diverses,,1172,214,,,aunes,,,,,,,0
252,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,20,Etoffe de coton diverses,,1740,290,,,aunes,,,,,,,0
253,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,20,Etoffe de coton de quart de soye,,12663,4221,lyonnais,,aunes,,,,,,,0
254,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,20,Etoffe de soye et laine,,137,50,lyonnais,,aunes,,,,,,,0
255,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,21,Etoffe sirsacas soye en coton,,560,10,Indes,,pièces,,,,,,,0
256,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,21,Etoffe sistresaye soye en coton,,1265,23,Indes,,pièces,,,,,,,0
257,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,21,Etoffe soye or et argent,,270,3,lyonnais,,livres,2520,,,,,,0
258,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,21,Etoffe soye or et argent,,2250,25,lyonnais,,livres,2520,,,,,,0
259,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,21,Etoffe de soye,,114235,2077,lyonnais,,livres,115335,,,,,,0
260,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,21,Etoffe de soye,,1045,19,lyonnais,,livres,115335,,,,,,0
261,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,21,Etoffe de soye,,55,1,lyonnais,,livres,115335,,,,,,0
262,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,21,Etoffe de soye,,139755,2451,lyonnais,,livres,,,,,,,0
263,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,21,Etoffe velours de soye,,25800,430,lyonnais,,livres,,,,,,,0
264,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,21,Farine,,54596,237375,Bretagne,,livres,67284,,,,,,0
265,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,21,Farine,,1529,6650,Bretagne,,livres,67284,,,,,,0
266,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,21,Farine,,11159,48475,Bretagne,,livres,67284,,,,,,0
267,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,21,Farine,,18797,81725,Bretagne,,livres,,,,,,,0
268,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,21,Farine,,1680,7000,Quercy,,livres,,,,,,,0
269,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,21,Fayence,,2285,,Bretagne,,,,,,,,Pas de quantité indiquée,0
270,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,21,Fayence,,250,,Bretagne,,,,,,,,Pas de quantité indiquée,0
271,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,21,Fayence,,9072,,Bretagne,,,9405,,,,,Pas de quantité indiquée,0
272,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,21,Fayence,,108,,Nivernais,,,9405,,,,,Pas de quantité indiquée,0
273,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Cayenne et Guyanne,,21,Fayence,,225,,Nivernais,,,9405,,,,,Pas de quantité indiquée,0
274,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,21,Fayence,,32472,,Nivernais,,,,,,,,Pas de quantité indiquée,0
275,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,21,Fayence,,13858,,Nivernais,,,14881,,,,,Pas de quantité indiquée,0
276,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,21,Fayence,,828,,Étranger,,,14881,,,,,Pas de quantité indiquée,0
277,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,21,Fayence,,195,,Étranger,,,14881,,,,,Pas de quantité indiquée,0
278,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,21,Fayence,,7491,,Étranger,,,,,,,,Pas de quantité indiquée,0
279,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,21,Fer feuillard,,3168,9600,Étranger,,livres,,,,,,,0
280,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,21,Fer en barre,,816,4800,Étranger,,livres,1496,,,,,,0
281,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,21,Fer en barre,,680,4000,Étranger,,livres,1496,,,,,,0
282,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,21,Fer en barre,,29172,171598,Étranger,,livres,,,,,,,0
283,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,21,Fer en barre,,9866,56379,Berri,,livres,21333,,,,,,0
284,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,21,Fer en barre,,11052,63150,Berri,,livres,21333,,,,,,0
285,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Cayenne et Guyanne,,21,Fer en barre,,415,2370,Berri,,livres,21333,,,,,,0
286,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,21,Fer en barre,,29720,112750,Berri,,livres,,,,,,,0
287,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,21,Fer ouvré en essieux,,5382,118,Bretagne,,en nombre,,,,,,,1
288,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,21,Fer ouvré en essieux,,5382,17940,Bretagne,,livres,,,,,,,2
289,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,21,Fer en gueuses,,21748,241644,Berri,,livres,,,,,,,0
290,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,21,"Fer de fonte ouvré en chaudières, marmites et étuves",,33489,138300,Berri,,livres,46228,,,,,,0
291,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,21,"Fer de fonte ouvré en chaudières, marmites et étuves",,2332,10600,Berri,,livres,46228,,,,,,0
292,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,21,"Fer de fonte ouvré en chaudières, marmites et étuves",,10047,45715,Berri,,livres,46228,,,,,,0
293,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Cayenne et Guyanne,,21,"Fer de fonte ouvré en chaudières, marmites et étuves",,360,1500,Berri,,livres,46228,,,,,,0
294,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,21,"Fer de fonte ouvré en chaudières, marmites et étuves",,422,1760,Berri,,livres,,,,,,,0
295,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,21,Fer de fonte,,5720,26000,Guyenne,,livres,,,,,,,0
296,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,21,Fer de fonte,,10766,34104,Bretagne,,livres,10958,,,,,,0
297,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,21,Fer de fonte,,192,600,Bretagne,,livres,10958,,,,,,0
298,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,21,Fil à coudre,,16890,6756,Bretagne,,livres,18125,,,,,,0
299,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,21,Fil à coudre,,1235,494,Bretagne,,livres,18125,,,,,,0
300,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,21,Fil à coudre commun,,6900,2760,Anjou,,livres,,,,,,,0
301,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,21,Fil à coudre fin,,372,31,Isle de France,,livres,,,,,,,0
302,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,21,Fil à coudre fin,,990,198,Flandres,,livres,,,,,,,0
303,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,21,Fil à coudre à voiles,,9135,10150,Bretagne,,livres,9378,,,,,,0
304,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,21,Fil à coudre à voiles,,243,270,Bretagne,,livres,9378,,,,,,0
305,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,21,Fromage,,60617,121235,Étranger,,livres,65138,,,,,,0
306,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,21,Fromage,,2348,4696,Étranger,,livres,65138,,,,,,0
307,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,21,Fromage,,1981,3963,Étranger,,livres,65138,,,,,,0
308,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Cayenne et Guyanne,,21,Fromage,,192,385,Étranger,,livres,65138,,,,,,0
309,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,21,Fromage,,888,1777,Étranger,,livres,,,,,,,0
310,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,21,Fruits divers,,1769,,,,,,,,,,Pas de quantité indiquée,0
311,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,21,Fruits divers,,180,,,,,,,,,,Pas de quantité indiquée,0
312,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,21,Prune sèches,,854,2970,Touraine,,livres,,,,,,,0
313,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,21,Prune sèches,,180,400,Touraine,,livres,,,,,,,0
314,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,21,Prune sèches,,1287,4289,Guyenne,,livres,,,,,,,0
315,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,21,Futailles vides,,9353,,Bretagne,,,11153,,,,,,0
316,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,21,Futailles vides,,1800,,Bretagne,,,11153,,,,,,0
317,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,21,Futailles vides,,32687,,Bretagne,,,,,,,,,0
318,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,21,Gants de peaux pour femmes,,750,50,,,douzaines,1395,,,,,,0
319,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,21,Gants de peaux pour femmes,,645,43,,,douzaines,1395,,,,,,0
320,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,21,Gants de chamois,,756,21,Bretagne,,douzaines,,,,,,,0
321,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,21,Gants de peaux pour femmes,,3045,203,Bretagne,,douzaines,,,,,,,0
322,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,21,Gants de peaux pour femmes,,285,19,Touraine,,douzaines,1785,,,,,,0
323,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,21,Gants de peaux pour femmes,,1500,100,Touraine,,douzaines,1785,,,,,,0
324,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,21,Gaze de soye,,3600,1600,lyonnais,,aunes,,,,,,,1
325,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,21,Gaze de soye,,3600,55,lyonnais,,livres,,,,,,,2
326,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,21,Gaze de soye et or fin,,800,200,lyonnais,,aunes,,,,,,,0
327,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,21,gaze or et argent faux,,2325,930,Isle de France,,aunes,,,,,,,0
328,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,21,Gaze de soye,,370,185,Isle de France,,aunes,,,,,,,0
329,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,21,Gaze de soye,,800,400,Isle de France,,aunes,,,,,,,0
330,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,21,Glaces,,1110,,Isle de France,,,1730,,,,,Pas de quantité indiquée,0
331,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,21,Glaces,,620,,Isle de France,,,1730,,,,,Pas de quantité indiquée,0
332,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,21,Graines comestibles (bles noir),,1668,13900,Bretagne,,livres,,,,,,,0
333,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,21,Graines comestibles (bles noir),,1500,12500,Bretagne,,livres,,,,,,,0
334,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,21,Avoine,,574,8200,Bretagne,,livres,,,,,,,0
335,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,21,Ris,,2099,9540,Étranger,,livres,2321,,,,,,0
336,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Martinique,,21,Ris,,103,470,Étranger,,livres,2321,,,,,,0
337,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,21,Ris,,119,540,Étranger,,livres,2321,,,,,,0
338,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,21,Ris,,76435,347431,Étranger,,livres,,,,,,,0
339,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,21,Graisse dite saindoux,,1034,1477,Bretagne,,livres,,,,,,,0
340,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,22,Habillements divers,,12595,,Bretagne,,,15595,,,,,Pas de quantité indiquée,0
341,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,22,Habillements divers,,3000,,Bretagne,,,15595,,,,,Pas de quantité indiquée,0
342,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,22,Habillements divers,,24260,,Bretagne,,,,,,,,Pas de quantité indiquée,0
343,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,22,Casaques à nègres,,23065,3295,Bretagne,,en nombre,24745,,,,,,0
344,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,La Guadeloupe,,22,Casaques à nègres,,1680,240,Bretagne,,en nombre,24745,,,,,,0
345,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,Sénégal et Guinée,,22,Casaques à nègres,,252,36,Bretagne,,en nombre,,,,,,,0
346,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,22,Huile de chenevis,,2107,4390,Touraine,,livres,,,,,,,0
347,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,22,Huile de lin,,1521,3043,Anjou,,livres,,,,,,,0
348,Cyril Mouton,ANOM Col F 2B 14,,,1789,Exports,St Domingue,,22,Huile de lin,,12151,24302,Étranger,,livres,13195,,,,,,0
