record_id;source_portic_fr;commodity_standardized_fr;commodity_standardized_en;nb_occurences_source;category_portic_fr;nb_commodity_id
00001458;Piano forté;Piano;Piano;1;Autres et divers;1
00001459;fret;Fret;Sundries (freight);1;Autres et divers;1
00001461;Fusils;Fusil;Fusil;3;Autres et divers;1
00001471;Lampes;Lampe;Lamp;1;Autres et divers;1
00001472;Lit anglais;Lit (anglais);Bed (English);1;Autres et divers;1
00001473;Livres;Livres;Books;1;Autres et divers;1
00001474;Livres imprimés;Livres (imprirmés);Books (printed);1;Autres et divers;1
00001475;Livres, estampes et papiers;Livres, estampes et papier;Books, prints and paper;89;Autres et divers;1
00001476;Autres marchandises anglaises;Divers, assortiment (anglais);Sundries (English);1;Autres et divers;1
00001476;Marchandises anglaises;Divers, assortiment (anglais);Sundries (English);1;Autres et divers;1
00001479;marmites;Pot;Pot;1;Autres et divers;1
00001480;Marroquins et peaux tannéesMortiers de marbre;Maroquin et peau tannés;Morocco leather and hides (tanned);1;Autres et divers;1
00001480;Marroquins et peaux tannées;Maroquin et peau tannés;Morocco leather and hides (tanned);67;Autres et divers;1
00001481;Matereaux;Matériel;Material;1;Autres et divers;1
00001481;Matériaux[ pour la rade];Matériel;Material;1;Autres et divers;1
00001481;Matériaux [pour la rade];Matériel;Material;3;Autres et divers;1
00001481;Matériaux pour la rade;Matériel;Material;10;Autres et divers;1
00001484;medecine;Médicament;Medication;1;Autres et divers;1
00001484;Médicamens;Médicament;Medication;22;Autres et divers;1
00001485;Mortiers de marbre;Mortier de marble;Marble mortar;15;Autres et divers;1
00001504;Papier peint;Papier peint;Wallpaper;1;Autres et divers;1
00001505;Parasols;Parasol;Parasol;1;Autres et divers;1
00001505;parassols;Parasol;Parasol;1;Autres et divers;1
00001505;Parassols;Parasol;Parasol;65;Autres et divers;1
00001506;Parfumeries et Gants de peau;Parfumeries et gants de peau;Perfumery goods and skin gloves;1;Autres et divers;1
00001506;Parfumeries et gants de peaux;Parfumeries et gants de peau;Perfumery goods and skin gloves;1;Autres et divers;1
00001506;Parfumeries et gants de peau;Parfumeries et gants de peau;Perfumery goods and skin gloves;99;Autres et divers;1
00001507;partie de chargement;Partie de la cargaison;Part of the cargo;1;Autres et divers;1
00001507;Partie de son chargement;Partie de la cargaison;Part of the cargo;1;Autres et divers;1
00001508;Partie de son chargement pour Cherbourg;Partie de la cargaison (pour Cherbourg);Part of the cargo (to Cherbourg);1;Autres et divers;1
00001510;peaux de chèvre et de mouton;Peau (chèvre et mouton);Skin (goat and sheep);1;Autres et divers;1
00001510;peaux de chevres et de mouton;Peau (chèvre et mouton);Skin (goat and sheep);1;Autres et divers;1
00001511;Peaux de martres et loutres;Peau (martre et loutre);Skin (marten and otter);1;Autres et divers;1
00001512;peaux de retour;Peau (de retour);Skin (turned down);1;Autres et divers;1
00001513;Peaux sèches;Peau (sèche);Skin (dried);1;Autres et divers;1
00001514;Peignes;Peigne;Comb;1;Autres et divers;1
00001515;Peinture assortie;Peinture (assortie);Paint (assorted);1;Autres et divers;1
00001516;Petit baril vide;Petit baril (vide);Small barrel (empty);1;Autres et divers;1
00001517;Pièce vide;Récipient (vide);Container (empty);1;Autres et divers;1
00001517;Pièces vides;Récipient (vide);Container (empty);1;Autres et divers;1
00001518;Plumes d' autruches;Plume (autruche);Feather (ostrich);1;Autres et divers;1
00001519;plumes de poule;Plume (poule);Feather (chicken);1;Autres et divers;1
00001519;Plumes de poules;Plume (poule);Feather (chicken);1;Autres et divers;1
00001521;poil de lapin;Poil (lapin);Hair (coney);1;Autres et divers;1
00001526;pozolane;Puzzolane;Pozzolan;1;Autres et divers;1
00001526;Pozzolano;Puzzolane;Pozzolan;1;Autres et divers;1
00001526;pozzollane;Puzzolane;Pozzolan;2;Autres et divers;1
00001526;Pozzolane;Puzzolane;Pozzolan;13;Autres et divers;1
00001526;pozzolane;Puzzolane;Pozzolan;24;Autres et divers;1
00001528;Produits inconnus;Produit inconnu;Unknown product;1;Autres et divers;1
00001530;Quincailleries;Quincaillerie;Hardware;1;Autres et divers;1
00001530;Quinquaillerie;Quincaillerie;Hardware;1;Autres et divers;1
00001530;Quincaillerie;Quincaillerie;Hardware;4;Autres et divers;1
00001538;sables pour la verrerie;Sable (pour verrerie);Sand (glassmaking);1;Autres et divers;1
00001538;Sables pour les verreries;Sable (pour verrerie);Sand (glassmaking);1;Autres et divers;1
00001538;sables pour les verreries;Sable (pour verrerie);Sand (glassmaking);6;Autres et divers;1
00001540;Sac vide;Sac (vide);Bag (empty);1;Autres et divers;1
00001540;sacs vuides [vides];Sac (vide);Bag (empty);1;Autres et divers;1
00001540;sacs vuides;Sac (vide);Bag (empty);2;Autres et divers;1
00001541;sacs vides pour le roy;Sac (vide, service du Roi);Bag (empty, for the King);1;Autres et divers;1
00001542;Sacs;Sac;Bag;29;Autres et divers;1
00001547;Table;Table;Table;1;Autres et divers;1
00001548;Tableaux dépareillés;Tableau (dépareillé);Painting (unmatched);1;Autres et divers;1
00001549;Tasses à café de terre anglaises;Tasse à café (faïence, anglaise);Coffee cup (earthenware, English);1;Autres et divers;1
00001550;Terre à pipe;Argile;Clay;1;Autres et divers;1
00001550;Terre de pipe;Argile;Clay;1;Autres et divers;1
00001550;terre grasse;Argile;Clay;1;Autres et divers;1
00001564;Tonelles;Filet (chasse);Net (hunting);1;Autres et divers;1
00001566;Ustensiles;Outils;Implements;1;Autres et divers;1
00001566;ustencils;Outils;Implements;2;Autres et divers;1
00001567;verrerie;Verrerie;Glassware;1;Autres et divers;1
00001567;Verrerie;Verrerie;Glassware;2;Autres et divers;1
00001567;verreries;Verrerie;Glassware;33;Autres et divers;1
00001567;Verreries;Verrerie;Glassware;86;Autres et divers;1
00001568;Verroterie anglaise;Verrerie (anglaise);Glassware (English);1;Autres et divers;1
00001569;vieux fusils;Fusil (vieu);Fusil (old);1;Autres et divers;1
00001578;Foin;Foin;Hay;1;Autres et divers;1
00001578;foin;Foin;Hay;7;Autres et divers;1
00001580;gray;Grès;Sandstone;1;Autres et divers;1
00001580;Gres;Grès;Sandstone;1;Autres et divers;1
00001580;pierre de grais;Grès;Sandstone;1;Autres et divers;1
00001580;pierres d' agres;Grès;Sandstone;1;Autres et divers;1
00001580;pierres de grais;Grès;Sandstone;3;Autres et divers;1
00001580;pierres de gray;Grès;Sandstone;3;Autres et divers;1
00001580;grais;Grès;Sandstone;4;Autres et divers;1
00001580;pierre de grés;Grès;Sandstone;4;Autres et divers;1
00001580;pierre de gray;Grès;Sandstone;5;Autres et divers;1
00001580;pierres de grés;Grès;Sandstone;11;Autres et divers;1
00001580;grés;Grès;Sandstone;13;Autres et divers;1
00001581;grés a paver;Grès à paver;Sandstone (for paving);9;Autres et divers;1
00001587;Morceaux;Morceaux;Pieces;1;Autres et divers;1
00001588;mulets;Mulets;Mules;1;Autres et divers;1
00001590;nacre;Nacre;Nacre;1;Autres et divers;1
00001591;Pierre à aiguiser;Pierre à aiguiser;Teasing stone;1;Autres et divers;1
00001591;Pierre a eguiser;Pierre à aiguiser;Teasing stone;1;Autres et divers;1
00001591;pierres à éguiser;Pierre à aiguiser;Teasing stone;1;Autres et divers;1
00001591;pierre à aiguiser;Pierre à aiguiser;Teasing stone;2;Autres et divers;1
00001591;Pierres à aiguiser;Pierre à aiguiser;Teasing stone;2;Autres et divers;1
00001591;pierres à aiguiser;Pierre à aiguiser;Teasing stone;3;Autres et divers;1
00001592;Pierre à fusil;Pierre à fusil;Gunflint;1;Autres et divers;1
00001593;pierre de corail;Pierre de corail;Coral stone;1;Autres et divers;1
00001594;pierre froide;Pierre réfractaire;Refractary stone;20;Autres et divers;1
00001594;pierres froides;Pierre réfractaire;Refractary stone;45;Autres et divers;1
00001595;Pierre de jays;Pierre de jays;Jet stone;1;Autres et divers;1
00001596;pierre ponse;Pierre ponce;Pumice stone;1;Autres et divers;1
00001596;Pierres ponces;Pierre ponce;Pumice stone;1;Autres et divers;1
00001597;Pierres (restes de);Pierre (reste de);Stone (rest);1;Autres et divers;1
00001603;Pots de fer;Pot (fer);Pot (iron);3;Autres et divers;1
00001603;pots de fer;Pot (fer);Pot (iron);5;Autres et divers;1
00001605;Racine;Racine;Root;1;Autres et divers;1
00001619;effets d' un commissaire ordonateur;Effets personnels;Personnal effects;1;Autres et divers;1
00001625;formes à sucre;Forme à sucre;Sugar cone;1;Autres et divers;1
00001627;Giboyer;Articles pour chasse;Hunting stuffs;1;Autres et divers;1
00001628;glaces;Mirroir;Mirror;2;Autres et divers;1
00001628;Glaces;Mirroir;Mirror;4;Autres et divers;1
00001633;Grabeau de corail;Corail (grabeau);Coral (fragment);1;Autres et divers;1
00001637;Graines de trèfle;Graine (trèfle);Seed (clover);1;Autres et divers;1
00001639;herbages;Herbage;Grass;1;Autres et divers;1
00001642;Mannequins vides;Panier (vide);Basket (empty);1;Autres et divers;1
00001644;Mercerie;Mercerie;Haberdasherie;1;Autres et divers;1
00001644;merceries;Mercerie;Haberdasherie;1;Autres et divers;1
00001644;Merceries;Mercerie;Haberdasherie;7;Autres et divers;1
00001645;Merceries, quincailles et armes à feu;Mercerie, quincaille et arme à feu;Haberdasherie, hardware and firearm;100;Autres et divers;1
00001651;Moutardieres de terre anglaises;Moutardière (poterie anglaise);Mustard pot (English earthenware);1;Autres et divers;1
00001652;Outres vieux;Outres (vieux);Wineskins (old);1;Autres et divers;1
00001657;pierres blanches;Pierre (blanche);Stone (white);1;Autres et divers;1
00001659;pipes à fumer;Pipes à fumer;Pipes (smoking);1;Autres et divers;1
00001659;Pipes;Pipes à fumer;Pipes (smoking);8;Autres et divers;1
00001661;Plat de terre anglais;Plat (poterie anglais);Dish (English earthenware);1;Autres et divers;1
00001662;Plateau;Plateau;Tray;1;Autres et divers;1
00001662;Plateaux;Plateau;Tray;1;Autres et divers;1
00001667;Poste;Poste;Postcoach;2;Autres et divers;1
00001668;Poudre à odeur;Poudre à odeur;Odour powder;1;Autres et divers;1
00001676;Solicor;Salicorne;Salicornia;1;Autres et divers;1
00001676;solicors;Salicorne;Salicornia;1;Autres et divers;1
00001676;sollicor;Salicorne;Salicornia;1;Autres et divers;1
00001676;sollicot;Salicorne;Salicornia;1;Autres et divers;1
00001676;sollicord;Salicorne;Salicornia;2;Autres et divers;1
00001676;solicor;Salicorne;Salicornia;12;Autres et divers;1
00001682;soliveau;Solive;Joist;1;Autres et divers;1
00001683;Soufflet;Soufflet;Bellow;1;Autres et divers;1
00001684;Soufflets anglais;Soufflet (Anglais);Bellow (English);1;Autres et divers;1
00001690;Vaisselles, bijoux et Meubles;Vaisselles, bijoux et meubles;Tableware, jewelry and furniture;1;Autres et divers;1
00001690;Vaisselles, bijoux et meubles;Vaisselles, bijoux et meubles;Tableware, jewelry and furniture;80;Autres et divers;1
00001695;Porcelaine de Chine;Porcenaile de Chine;Chinese porcelain;1;Autres et divers;1
00000037;pommes de terre;Pomme de terre;Potatoes;2;Autres produits alimentaires;1
00000037;Pommes de terre;Pomme de terre;Potatoes;2;Autres produits alimentaires;1
00000038;Pommes;Pomme;Apple;2;Autres produits alimentaires;1
00000038;pommes;Pomme;Apple;21;Autres produits alimentaires;1
00000053;lard;Lard;Bacon;1;Autres produits alimentaires;1
00000053;Lard fumé;Lard;Bacon;1;Autres produits alimentaires;1
00000053;Lard salé;Lard;Bacon;2;Autres produits alimentaires;1
00000053;Lard;Lard;Bacon;6;Autres produits alimentaires;1
00000054;Jambon;Jambon;Ham;3;Autres produits alimentaires;1
00000054;Jambons;Jambon;Ham;9;Autres produits alimentaires;1
00000084;Biscotes;Biscuit;Biscuit;1;Autres produits alimentaires;1
00000084;Biscuit;Biscuit;Biscuit;1;Autres produits alimentaires;1
00000084;Biscuits;Biscuit;Biscuit;2;Autres produits alimentaires;1
00000084;biscuits;Biscuit;Biscuit;7;Autres produits alimentaires;1
00000097;fruit;Fruits;Fruit;1;Autres produits alimentaires;1
00000097;fruits;Fruits;Fruit;21;Autres produits alimentaires;1
00000097;Fruits;Fruits;Fruit;30;Autres produits alimentaires;2
00000106;Moutarde;Moutarde;Mustard;2;Autres produits alimentaires;1
00000106;moutarde;Moutarde;Mustard;5;Autres produits alimentaires;1
00000107;melons;Melon;Melon;1;Autres produits alimentaires;1
00000109;fiddeaux;Vermicelles, fideaux;Vermicelli;1;Autres produits alimentaires;1
00000109;fideaux de retour;Vermicelles, fideaux;Vermicelli;1;Autres produits alimentaires;1
00000109;vermissely;Vermicelles, fideaux;Vermicelli;1;Autres produits alimentaires;1
00000109;Fideaux;Vermicelles, fideaux;Vermicelli;184;Autres produits alimentaires;1
00000109;fideaux;Vermicelles, fideaux;Vermicelli;218;Autres produits alimentaires;1
00000110;Formage;Fromage;Cheese;1;Autres produits alimentaires;1
00000110;Fromages;Fromage;Cheese;9;Autres produits alimentaires;1
00000110;fromages;Fromage;Cheese;25;Autres produits alimentaires;1
00000110;fromage;Fromage;Cheese;64;Autres produits alimentaires;1
00000110;Fromage;Fromage;Cheese;192;Autres produits alimentaires;1
00000111;Fromage de Gruyère;Fromage de Gruyère;Gruyère cheese;1;Autres produits alimentaires;1
00000129;Restants de sel de sa cargaison;Sel;Salt;1;Autres produits alimentaires;1
00000129;Reste de sel de sa cargaison;Sel;Salt;1;Autres produits alimentaires;1
00000129;Reste de sel de sa pêche;Sel;Salt;1;Autres produits alimentaires;1
00000129;Sel (Sables d' Olonne);Sel;Salt;1;Autres produits alimentaires;1
00000129;Sel en lest;Sel;Salt;1;Autres produits alimentaires;1
00000129;sels tonnes;Sel;Salt;1;Autres produits alimentaires;1
00000129;Ras de Sel;Sel;Salt;2;Autres produits alimentaires;1
00000129;Sel pour la pêche;Sel;Salt;3;Autres produits alimentaires;1
00000129;Sels;Sel;Salt;5;Autres produits alimentaires;1
00000129;Sel en tonnes;Sel;Salt;29;Autres produits alimentaires;1
00000129;sel;Sel;Salt;2 219;Autres produits alimentaires;1
00000129;Sel;Sel;Salt;2 707;Autres produits alimentaires;1
00000130;Autres comestibles;Vivres;Food;1;Autres produits alimentaires;1
00000130;Vivres pour l' équipage;Vivres;Food;1;Autres produits alimentaires;1
00000130;Autres denrées;Vivres;Food;2;Autres produits alimentaires;1
00000130;Comestible;Vivres;Food;2;Autres produits alimentaires;1
00000130;Vivres pour pêche à la morue;Vivres;Food;2;Autres produits alimentaires;1
00000130;Vivres pour la pêche au poisson frais;Vivres;Food;3;Autres produits alimentaires;1
00000130;Comestibles;Vivres;Food;4;Autres produits alimentaires;1
00000130;Vivres pour la pêche aux moules;Vivres;Food;28;Autres produits alimentaires;1
00000130;vivres;Vivres;Food;32;Autres produits alimentaires;1
00000130;Vivres;Vivres;Food;69;Autres produits alimentaires;1
00000133;Figues;Figue;Fig;37;Autres produits alimentaires;1
00000134;confit[ure];Confitures;Fruit preserves;1;Autres produits alimentaires;1
00000134;confitures;Confitures;Fruit preserves;1;Autres produits alimentaires;1
00000149;Chocolat;Chocolat;Chocolate;3;Autres produits alimentaires;1
00000175;olives s[$];Olive;Olive;1;Autres produits alimentaires;1
00000175;olives;Olive;Olive;2;Autres produits alimentaires;1
00000175;olive;Olive;Olive;3;Autres produits alimentaires;1
00000181;semoule ou courgousons;Semoule;Semolina;1;Autres produits alimentaires;1
00000181;semoulle;Semoule;Semolina;1;Autres produits alimentaires;1
00000181;sumoule;Semoule;Semolina;1;Autres produits alimentaires;1
00000181;Semoule;Semoule;Semolina;20;Autres produits alimentaires;1
00000205;ailles [ail];Ail;Garlic;1;Autres produits alimentaires;1
00000205;ailx;Ail;Garlic;1;Autres produits alimentaires;1
00000205;Ails;Ail;Garlic;2;Autres produits alimentaires;1
00000205;ails;Ail;Garlic;24;Autres produits alimentaires;1
00000205;ail;Ail;Garlic;28;Autres produits alimentaires;1
00000211;fruiits secs;Fruits sec;Dried fruit;1;Autres produits alimentaires;1
00000211;Fruis secs;Fruits sec;Dried fruit;1;Autres produits alimentaires;1
00000211;fuits secs;Fruits sec;Dried fruit;1;Autres produits alimentaires;1
00000211;Fruits secs;Fruits sec;Dried fruit;42;Autres produits alimentaires;1
00000211;Fruits frais;Fruits sec;Dried fruit;43;Autres produits alimentaires;2
00000211;fruits secs;Fruits sec;Dried fruit;114;Autres produits alimentaires;1
00000287;boeuf [salé];Boeuf salé;Salted beef;1;Autres produits alimentaires;1
00000287;bœuf salés;Boeuf salé;Salted beef;1;Autres produits alimentaires;1
00000287;Bœuf;Boeuf salé;Salted beef;3;Autres produits alimentaires;1
00000287;Bœufs sallés;Boeuf salé;Salted beef;4;Autres produits alimentaires;1
00000287;bœuf salé;Boeuf salé;Salted beef;5;Autres produits alimentaires;1
00000287;boeuf salé;Boeuf salé;Salted beef;11;Autres produits alimentaires;1
00000287;Boeuf salé;Boeuf salé;Salted beef;19;Autres produits alimentaires;1
00000287;Bœuf salé;Boeuf salé;Salted beef;72;Autres produits alimentaires;1
00000308;miel;Miel;Honey;10;Autres produits alimentaires;1
00000308;Miel;Miel;Honey;21;Autres produits alimentaires;1
00000310;raisains secs;Raisin sec;Currant;1;Autres produits alimentaires;1
00000310;raisins secs;Raisin sec;Currant;18;Autres produits alimentaires;1
00000310;Raisins secs;Raisin sec;Currant;21;Autres produits alimentaires;1
00000318;Noizettes;Noisettes;Hazelnut;1;Autres produits alimentaires;1
00000318;Noisette;Noisettes;Hazelnut;3;Autres produits alimentaires;1
00000318;Noisettes;Noisettes;Hazelnut;12;Autres produits alimentaires;1
00000319;chatagnes;Chataignes;Chestnuts;1;Autres produits alimentaires;1
00000319;Chataîgnes;Chataignes;Chestnuts;1;Autres produits alimentaires;1
00000319;Chateignes;Chataignes;Chestnuts;1;Autres produits alimentaires;1
00000319;Chataignes;Chataignes;Chestnuts;4;Autres produits alimentaires;1
00000319;Chataigne;Chataignes;Chestnuts;5;Autres produits alimentaires;1
00000319;chataignes;Chataignes;Chestnuts;13;Autres produits alimentaires;1
00000319;Châtaignes;Chataignes;Chestnuts;29;Autres produits alimentaires;1
00000319;châtaignes;Chataignes;Chestnuts;125;Autres produits alimentaires;1
00000320;Chataigne blanche;Chataignes blanches;Chestnuts (white);1;Autres produits alimentaires;1
00000320;Chataignes blanches;Chataignes blanches;Chestnuts (white);1;Autres produits alimentaires;1
00000320;châtaignes blanches;Chataignes blanches;Chestnuts (white);3;Autres produits alimentaires;1
00000358;Lest en barriques d' eau;Eau;Water;1;Autres produits alimentaires;1
00000360;Fruis frais;Fruits frais;Fresh fruit;1;Autres produits alimentaires;1
00000360;fruits fraits;Fruits frais;Fresh fruit;1;Autres produits alimentaires;1
00000360;frutis frais;Fruits frais;Fresh fruit;1;Autres produits alimentaires;1
00000360;Fruit frais;Fruits frais;Fresh fruit;2;Autres produits alimentaires;1
00000360;Fruits Frais;Fruits frais;Fresh fruit;2;Autres produits alimentaires;1
00000360;fruits fraix;Fruits frais;Fresh fruit;11;Autres produits alimentaires;1
00000360;fruits frais;Fruits frais;Fresh fruit;338;Autres produits alimentaires;1
00000364;Fromage d' Hollande;Fromage (Hollande);Cheese (Holland);1;Autres produits alimentaires;1
00000373;viande de paté;Viande de pate;Pasta dough;1;Autres produits alimentaires;1
00000373;Viande de pates;Viande de pate;Pasta dough;1;Autres produits alimentaires;1
00000373;Viande de patte;Viande de pate;Pasta dough;1;Autres produits alimentaires;1
00000373;viande de patte;Viande de pate;Pasta dough;3;Autres produits alimentaires;1
00000373;viande de pâte;Viande de pate;Pasta dough;4;Autres produits alimentaires;1
00000373;viande de pate;Viande de pate;Pasta dough;23;Autres produits alimentaires;1
00000373;Viande de pate;Viande de pate;Pasta dough;31;Autres produits alimentaires;2
00000373;Viande de pâte;Viande de pate;Pasta dough;78;Autres produits alimentaires;1
00000379;Beurre en frequin;Beurre;Butter;1;Autres produits alimentaires;1
00000379;boeure [beurre];Beurre;Butter;1;Autres produits alimentaires;1
00000379;boeurs [beurre];Beurre;Butter;1;Autres produits alimentaires;1
00000379;Eboeur [Beurre];Beurre;Butter;1;Autres produits alimentaires;1
00000379;Restant de beurre;Beurre;Butter;1;Autres produits alimentaires;1
00000379;Restant de boeure [beurre];Beurre;Butter;1;Autres produits alimentaires;1
00000379;restant de marchandises en boeure;Beurre;Butter;1;Autres produits alimentaires;1
00000379;Reste de beurre;Beurre;Butter;1;Autres produits alimentaires;1
00000379;Reste en beurre;Beurre;Butter;1;Autres produits alimentaires;1
00000379;son restant de boeure;Beurre;Butter;1;Autres produits alimentaires;1
00000379;Son reste [de beurre];Beurre;Butter;1;Autres produits alimentaires;1
00000379;son reste de beurre;Beurre;Butter;1;Autres produits alimentaires;1
00000379;restant de Boeure;Beurre;Butter;2;Autres produits alimentaires;1
00000379;reste de beurre;Beurre;Butter;2;Autres produits alimentaires;1
00000379;son beurre [reste de cargaison];Beurre;Butter;2;Autres produits alimentaires;1
00000379;beurre;Beurre;Butter;11;Autres produits alimentaires;1
00000379;Beurre;Beurre;Butter;86;Autres produits alimentaires;1
00000384;divers légumes;Légumes;Vegetables;1;Autres produits alimentaires;1
00000384;Legume;Légumes;Vegetables;2;Autres produits alimentaires;1
00000384;Legumes;Légumes;Vegetables;23;Autres produits alimentaires;1
00000384;Légumes;Légumes;Vegetables;39;Autres produits alimentaires;1
00000384;legumes;Légumes;Vegetables;83;Autres produits alimentaires;1
00000384;légumes;Légumes;Vegetables;183;Autres produits alimentaires;1
00000386;Figues sèches;Figues sèches;Figs (dried);3;Autres produits alimentaires;1
00000387;Corintes;Raisin de Corinthe;Corinth currant;1;Autres produits alimentaires;1
00000387;corinthes;Raisin de Corinthe;Corinth currant;1;Autres produits alimentaires;1
00000387;raisins de Coreinte [Corinthe];Raisin de Corinthe;Corinth currant;1;Autres produits alimentaires;1
00000387;raisins de corinthe;Raisin de Corinthe;Corinth currant;1;Autres produits alimentaires;1
00000387;Corinthe;Raisin de Corinthe;Corinth currant;2;Autres produits alimentaires;1
00000387;corinthe;Raisin de Corinthe;Corinth currant;4;Autres produits alimentaires;1
00000387;Raisins de Corinthe;Raisin de Corinthe;Corinth currant;9;Autres produits alimentaires;1
00000387;raisins de Corinthe;Raisin de Corinthe;Corinth currant;13;Autres produits alimentaires;1
00000388;Raisine [raisins];Raisin;Grapes;1;Autres produits alimentaires;1
00000388;Raisin;Raisin;Grapes;4;Autres produits alimentaires;1
00000388;Raisins;Raisin;Grapes;4;Autres produits alimentaires;1
00000394;Miel vert;Miel vert;Green honey;1;Autres produits alimentaires;1
00000395;Citron;Citron;Lemon;2;Autres produits alimentaires;1
00000395;citron;Citron;Lemon;6;Autres produits alimentaires;1
00000395;Citrons;Citron;Lemon;19;Autres produits alimentaires;1
00000395;citrons;Citron;Lemon;31;Autres produits alimentaires;1
00000396;Jus de citron;Jus de citron;Lemon juice;1;Autres produits alimentaires;1
00000396;jus de citron;Jus de citron;Lemon juice;2;Autres produits alimentaires;1
00000397;orange;Oranges;Oranges;1;Autres produits alimentaires;1
00000397;Oranges;Oranges;Oranges;29;Autres produits alimentaires;1
00000397;oranges;Oranges;Oranges;66;Autres produits alimentaires;1
00000413;cochon salé;Porc salé;Pork (salted);3;Autres produits alimentaires;1
00000420;oignons;Oignons;Onions;2;Autres produits alimentaires;1
00000420;Oignons;Oignons;Onions;11;Autres produits alimentaires;1
00000420;oignon;Oignons;Onions;20;Autres produits alimentaires;1
00000427;Dates;Dattes;Dates;1;Autres produits alimentaires;1
00000427;dates en barriques;Dattes;Dates;1;Autres produits alimentaires;1
00000427;Datte;Dattes;Dates;1;Autres produits alimentaires;1
00000427;date;Dattes;Dates;2;Autres produits alimentaires;1
00000427;dattes;Dattes;Dates;10;Autres produits alimentaires;1
00000427;Dattes;Dattes;Dates;11;Autres produits alimentaires;1
00000428;poires;Poires;Pears;2;Autres produits alimentaires;1
00000428;Poires;Poires;Pears;2;Autres produits alimentaires;1
00000429;Citrons verts;Citrons verts;Limes;1;Autres produits alimentaires;1
00000429;Limon;Citrons verts;Limes;1;Autres produits alimentaires;1
00000429;limon;Citrons verts;Limes;3;Autres produits alimentaires;1
00000429;Limons;Citrons verts;Limes;3;Autres produits alimentaires;1
00000429;limons;Citrons verts;Limes;10;Autres produits alimentaires;1
00000430;jus de limons;Jus de limon;Lime juice;1;Autres produits alimentaires;1
00000430;Suc de limon;Jus de limon;Lime juice;1;Autres produits alimentaires;1
00000430;jus de limon;Jus de limon;Lime juice;4;Autres produits alimentaires;1
00000433;Prune;Prunes;Prunes;7;Autres produits alimentaires;1
00000433;prune;Prunes;Prunes;11;Autres produits alimentaires;1
00000433;Prunes;Prunes;Prunes;53;Autres produits alimentaires;1
00000438;Reglisse;Réglisse;Liquorice;4;Autres produits alimentaires;1
00000438;Réglisse;Réglisse;Liquorice;32;Autres produits alimentaires;1
00000439;jus de reglise [réglisse];Jus de réglisse;Liquorice juice;1;Autres produits alimentaires;1
00000439;Jus de Réglisse;Jus de réglisse;Liquorice juice;1;Autres produits alimentaires;1
00000439;Jus de reglisse;Jus de réglisse;Liquorice juice;2;Autres produits alimentaires;1
00000439;jus de reglisse;Jus de réglisse;Liquorice juice;6;Autres produits alimentaires;1
00000439;jus de réglisse;Jus de réglisse;Liquorice juice;6;Autres produits alimentaires;1
00000439;Jus de réglisse;Jus de réglisse;Liquorice juice;6;Autres produits alimentaires;1
00000440;suc de reglisse;Suc de réglisse;Liquorice sap;1;Autres produits alimentaires;1
00000440;suc de réglisse;Suc de réglisse;Liquorice sap;1;Autres produits alimentaires;1
00000441;Pate de reglisse;Pate de réglisse;Liquorice paste;1;Autres produits alimentaires;1
00000450;Chair Salée;Viande salée;Salted meat;1;Autres produits alimentaires;1
00000450;Viande salée;Viande salée;Salted meat;4;Autres produits alimentaires;1
00000450;Chair salée;Viande salée;Salted meat;5;Autres produits alimentaires;1
00000450;viande salée;Viande salée;Salted meat;5;Autres produits alimentaires;1
00000450;Chairs salées;Viande salée;Salted meat;8;Autres produits alimentaires;1
00000450;chair salée;Viande salée;Salted meat;9;Autres produits alimentaires;1
00000463;Viande fumée;Viande fumée;Smoked meat;1;Autres produits alimentaires;1
00000471;amendes [amandes];Amandes;Almonds;9;Autres produits alimentaires;1
00000471;Amande;Amandes;Almonds;14;Autres produits alimentaires;1
00000471;amandes;Amandes;Almonds;17;Autres produits alimentaires;1
00000471;Amandes;Amandes;Almonds;26;Autres produits alimentaires;1
00000472;Anspees;Anis;Anise;1;Autres produits alimentaires;1
00000472;anis;Anis;Anise;5;Autres produits alimentaires;1
00000472;Anis;Anis;Anise;20;Autres produits alimentaires;1
00000473;Anis vert;Anis vert;Green anise;1;Autres produits alimentaires;1
00000478;Cumin;Cumin;Cumin;4;Autres produits alimentaires;1
00000484;Beurre d' hollande;Beurre de Hollande;Dutch butter;1;Autres produits alimentaires;1
00000487;Beurre salé;Beurre salé;Salted butter;1;Autres produits alimentaires;1
00000487;beurre salé;Beurre salé;Salted butter;2;Autres produits alimentaires;1
00000497;Capre;Capres;Capers;1;Autres produits alimentaires;1
00000497;capres;Capres;Capers;1;Autres produits alimentaires;1
00000497;Capres;Capres;Capers;31;Autres produits alimentaires;1
00000501;Diverses provisions;Provisions;Provisions;1;Autres produits alimentaires;1
00000501;Provisions;Provisions;Provisions;1;Autres produits alimentaires;1
00000508;Rougebrun;Fromage brun;Brown cheese;1;Autres produits alimentaires;1
00000508;Rouge brun;Fromage brun;Brown cheese;2;Autres produits alimentaires;1
00000508;rouge brun;Fromage brun;Brown cheese;6;Autres produits alimentaires;1
00000517;Oranges de Portugal;Oranges portuguaises;Portuguese oranges;1;Autres produits alimentaires;1
00000530;carouge;Caroubes;Carobs;1;Autres produits alimentaires;1
00001274;echalas;Echalotte;Shallot;1;Autres produits alimentaires;1
00001274;echalats;Echalotte;Shallot;1;Autres produits alimentaires;1
