numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,sheet,marchandises,pays,value,total,remarks,doubleaccounts
359,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,16,Chapeaux ; mi castor,Espagne,128755,345604,,0
360,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,16,Chapeaux ; mi castor,Flandre,8268,345604,,0
361,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,16,Chapeaux ; mi castor,Hollande,2128,345604,,0
362,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,16,Chapeaux ; mi castor,Italie,16320,345604,,0
363,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,17,Chapeaux ; communs,Guinée,1576,4884,,0
364,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,17,Chapeaux ; communs,Isles,3308,4884,,0
365,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,17,Chapeaux ; de femme,Isles,4703,4703,,0
366,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,17,Chapeaux ; de laine,Savoye,140232,140232,,0
367,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,17,Chapeaux ; de poil,Portugal,9792,9792,,0
368,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,17,Chapeaux ; mi castor,Gènes,1800,345604,,0
369,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,17,Chapeaux ; mi castor,Isles,5463,345604,,0
370,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,17,Chapeaux ; mi castor,Naples,1440,345604,,0
371,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,17,Chapeaux ; mi castor,Portugal,135860,345604,,0
372,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,17,Chapeaux ; mi castor,Savoye,5400,345604,,0
373,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,17,Chapeaux ; mi castor,Suisse,2420,345604,,0
374,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,17,Chapeaux ; poil et laine,Allemagne,54093,626275,,0
375,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,17,Chapeaux ; poil et laine,Angleterre,5820,626275,,0
376,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,17,Chapeaux ; poil et laine,Espagne,341922,626275,,0
377,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,17,Chapeaux ; poil et laine,Flandre,6000,626275,,0
378,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,17,Chapeaux ; poil et laine,Genève,7740,626275,,0
379,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,17,Chapeaux ; poil et laine,Gènes,15660,626275,,0
380,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,17,Chapeaux ; poil et laine,Italie,115380,626275,,0
381,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,17,Chapeaux ; poil et laine,Levant,10500,626275,,0
382,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,17,Chapeaux ; poil et laine,Naples,13100,626275,,0
383,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,17,Chapeaux ; poil et laine,Savoye,35100,626275,,0
384,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,17,Chapeaux ; poil et laine,Suisse,20960,626275,,0
385,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,17,Chapeaux ; à nègres,Guinée,2957,2957,,0
386,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,17,Charbon ; de bois,Allemagne,20330,21537,,0
387,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,17,Charbon ; de bois,Savoye,1207,21537,,0
388,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,17,Charbon ; de terre,Flandre,1841148,1853908,,0
389,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,17,Charbon ; de terre,Gènes,4130,1853908,,0
390,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,17,Charbon ; de terre,Indes,1800,1853908,,0
391,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,17,Charbon ; de terre,Isles,6830,1853908,,0
392,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,17,Chardon ; à drapier,Hollande,7400,7400,,0
393,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,17,Chaux,Savoye,1637,1637,,0
394,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,17,Chemises ; Bretonnes,Espagne,1389,2433,,0
395,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,17,Chemises ; Bretonnes,Isles,1044,2433,,0
396,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,17,Chemises ; communes,Isles,25800,25800,,0
397,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,17,Chemises ; fines,Isles,1570,1570,,0
398,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,17,Chemises ; garnies,Espagne,65683,110085,,0
399,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,17,Chemises ; garnies,Isles,44402,110085,,0
400,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,18,Chemises ; unies,Isles,3179,3179,,0
401,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,18,Chemises ; à nègres,Guinée,3585,3585,,0
402,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,18,Chevaux,Allemagne,43650,111008,,0
403,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,18,Chevaux,Angleterre,15800,111008,,0
404,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,18,Chevaux,Espagne,32208,111008,,0
405,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,18,Chevaux,Savoye,19350,111008,,0
406,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,18,Cheveux,Italie,18100,47488,,0
407,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,18,Cheveux,Naples,9660,47488,,0
408,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,18,Cheveux,Suisse,19728,47488,,0
409,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,18,Chocolat,Allemagne,4272,6132,,0
410,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,18,Chocolat,Levant,1860,6132,,0
411,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,18,Chèvres,Allemagne,3366,40786,,0
412,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,18,Chèvres,Espagne,26244,40786,,0
413,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,18,Chèvres,Genève,1176,40786,,0
414,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,18,Chèvres,Savoye,5344,40786,,0
415,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,18,Chèvres,Suisse,4656,40786,,0
416,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,18,Cidre,Isles,2856,2856,,0
417,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,18,Cire ; blanche,Allemagne,48166,119983,,0
418,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,18,Cire ; blanche,Espagne,63253,119983,,0
419,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,18,Cire ; blanche,Gènes,2900,119983,,0
420,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,18,Cire ; blanche,Isles,1318,119983,,0
421,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,18,Cire ; blanche,Levant,3140,119983,,0
422,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,18,Cire ; blanche,Savoye,1206,119983,,0
423,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,18,Cire ; jaune,Allemagne,3057,571323,,0
424,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,18,Cire ; jaune,Espagne,138115,571323,,0
425,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,18,Cire ; jaune,Gènes,48541,571323,,0
426,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,18,Cire ; jaune,Italie,125495,571323,,0
427,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,18,Cire ; jaune,Levant,5566,571323,,0
428,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,18,Cire ; jaune,Naples,91061,571323,,0
429,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,18,Cire ; jaune,Savoye,157258,571323,,0
430,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,18,Cire ; jaune,Suisse,2230,571323,,0
431,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,19,Citrons et oranges,Allemagne,3635,12147,,0
432,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,19,Citrons et oranges,Angleterre,1875,12147,,0
433,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,19,Citrons et oranges,Nord,1155,12147,,0
434,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,19,Citrons et oranges,Russie,4245,12147,,0
435,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,19,Citrons et oranges,Savoye,1237,12147,,0
436,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,19,Cloches,Isles,1492,1492,,0
437,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,19,Clous ; de fer,Espagne,8234,265021,,0
438,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,19,Clous ; de fer,Indes,12450,265021,,0
439,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,19,Clous ; de fer,Isles,179465,265021,,0
440,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,19,Clous ; de fer,Levant,28875,265021,,0
441,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,19,Clous ; de fer,Suisse,35997,265021,,0
442,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,19,Cochenille,Espagne,10350,737682,,0
443,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,19,Cochenille,Gènes,36618,737682,,0
444,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,19,Cochenille,Levant,649134,737682,,0
445,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,19,Cochenille,Naples,25074,737682,,0
446,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,19,Cochenille,Russie,2160,737682,,0
447,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,19,Cochenille,Savoye,12186,737682,,0
448,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,19,Cochenille,Suède,2160,737682,,0
449,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,19,Coffres ; de chirurgien,Isles,71200,71200,,0
450,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,19,Colle ; forte,Angleterre,1220,3788,,0
451,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,19,Colle ; forte,Espagne,1529,3788,,0
452,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,19,Colle ; forte,Italie,1039,3788,,0
453,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,19,Colombine,Gènes,1400,15377,,0
454,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,19,Colombine,Italie,13977,15377,,0
455,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,20,Confitures,Allemagne,1700,89809,,0
456,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,20,Confitures,Angleterre,3157,89809,,0
457,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,20,Confitures,Danemark,2068,89809,,0
458,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,20,Confitures,Espagne,27039,89809,,0
459,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,20,Confitures,Gènes,1820,89809,,0
460,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,20,Confitures,Hollande,8384,89809,,0
461,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,20,Confitures,Isles,20581,89809,,0
462,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,20,Confitures,Levant,4387,89809,,0
463,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,20,Confitures,Nord,7394,89809,,0
464,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,20,Confitures,Portugal,3092,89809,,0
465,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,20,Confitures,Russie,7043,89809,,0
466,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,20,Confitures,Savoye,1721,89809,,0
467,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,20,Confitures,Suède,1423,89809,,0
468,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,20,Congres,Espagne,12428,12428,,0
469,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,20,Corail ; ouvré,Espagne,64000,3346810,,0
470,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,20,Corail ; ouvré,Guinée,6070,3346810,,0
471,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,20,Corail ; ouvré,Gènes,237600,3346810,,0
472,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,20,Corail ; ouvré,Italie,2806400,3346810,,0
473,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,20,Corail ; ouvré,Levant,227520,3346810,,0
474,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,20,Corail ; ouvré,Nord,5220,3346810,,0
475,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,20,Cordages ; d'espars,Italie,2275,2275,,0
476,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,20,Cordages ; de chanvre,Angleterre,2541,146577,,0
477,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,20,Cordages ; de chanvre,Espagne,14248,146577,,0
478,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,20,Cordages ; de chanvre,Guinée,11240,146577,,0
479,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,20,Cordages ; de chanvre,Gènes,1035,146577,,0
480,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,20,Cordages ; de chanvre,Indes,41220,146577,,0
481,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,20,Cordages ; de chanvre,Isles,56758,146577,,0
482,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,20,Cordages ; de chanvre,Levant,19535,146577,,0
483,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,20,Cordes ; d'arçons,Hollande,1425,1425,,0
484,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,21,Cornes ; de bœuf,Flandre,1261,1261,,0
485,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,21,Cornes ; de cerf,Flandre,2803,2803,,0
486,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,21,Coton ; cardé,Allemagne,5259,5259,,0
487,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,21,Coton ; en laine,Allemagne,8834,1436717,,0
488,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,21,Coton ; en laine,Espagne,15557,1436717,,0
489,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,21,Coton ; en laine,Flandre,23004,1436717,,0
490,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,21,Coton ; en laine,Genève,7240,1436717,,0
491,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,21,Coton ; en laine,Gènes,10182,1436717,,0
492,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,21,Coton ; en laine,Hollande,32434,1436717,,0
493,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,21,Coton ; en laine,Italie,4261,1436717,,0
494,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,21,Coton ; en laine,Levant,12880,1436717,,0
495,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,21,Coton ; en laine,Nord,37841,1436717,,0
496,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,21,Coton ; en laine,Russie,2810,1436717,,0
497,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,21,Coton ; en laine,Savoye,5150,1436717,,0
498,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,21,Coton ; en laine,Suisse,1254631,1436717,,0
499,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,21,Coton ; en laine,Suède,21893,1436717,,0
500,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,21,Coton ; filé,Allemagne,8641,575198,,0
501,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,21,Coton ; filé,Espagne,47863,575198,,0
502,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,21,Coton ; filé,Flandre,60815,575198,,0
503,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,21,Coton ; filé,Genève,160536,575198,,0
504,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,21,Coton ; filé,Gènes,25280,575198,,0
505,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,21,Coton ; filé,Hollande,9350,575198,,0
506,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,21,Coton ; filé,Italie,2560,575198,,0
507,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,21,Coton ; filé,Levant,10463,575198,,0
508,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,21,Coton ; filé,Naples,3787,575198,,0
509,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,21,Coton ; filé,Nord,9430,575198,,0
510,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,21,Coton ; filé,Savoye,230911,575198,,0
511,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,21,Coton ; filé,Suisse,4506,575198,,0
512,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,21,Coton ; filé,Suède,1056,575198,,0
513,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,22,Couperose,Gènes,10476,15163,,0
514,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,22,Couperose,Savoye,1395,15163,,0
515,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,22,Couperose,Suisse,3292,15163,,0
516,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,22,Couteaux,Espagne,1200,41930,,0
517,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,22,Couteaux,Guinée,30780,41930,,0
518,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,22,Couteaux,Levant,8600,41930,,0
519,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,22,Couteaux,Portugal,1350,41930,,0
520,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,22,Couvertures ; de plocq,Portugal,2615,2615,,0
521,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,22,Couvertures ; en laine,Allemagne,15140,66949,,0
522,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,22,Couvertures ; en laine,Espagne,3819,66949,,0
523,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,22,Couvertures ; en laine,Flandre,16386,66949,,0
524,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,22,Couvertures ; en laine,Genève,1902,66949,,0
525,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,22,Couvertures ; en laine,Isles,19243,66949,,0
526,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,22,Couvertures ; en laine,Savoye,7549,66949,,0
527,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,22,Couvertures ; en laine,Suisse,2910,66949,,0
528,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Exports,22,Couvertures ; à nègre,Isles,6275,6275,,0
