numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,bureaux,sheet,marchandises,pays,value,quantit,total,quantity_unit,remarks,doubleaccounts
1443,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,22,Grains ; seigle,Hollande,651900,8958000,1952200,Livres,,2
1444,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,22,Grains ; seigle,Hollande,651900,6400,1952200,Muids,,1
1445,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,22,Huile ; d'olive,Hollande,31500,44800,1952200,Livres,,0
1446,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,22,Légumes,Hollande,15000,,1952200,,,0
1447,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,22,Miel,Hollande,434500,1824300,1952200,Livres,,0
1448,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,22,Sel,Hollande,125400,4156,1952200,Muids,,0
1449,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,22,Thé,Hollande,12100,4050,1952200,Livres,,0
1450,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,22,Eau ; de vie ; de vin,Hollande,114300,879,4272200,Muids,,0
1451,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,22,Vins ; divers,Hollande,637100,9200,4272200,Bouteilles,,1
1452,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,22,Vins ; divers,Hollande,637100,20300,4272200,Muids,,2
1453,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,22,Vins ; de Bordeaux,Hollande,3510900,61700,4272200,Muids,,2
1454,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,22,Vins ; de Bordeaux,Hollande,3510900,2100,4272200,Bouteilles,,1
1455,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,22,Vinaigre,Hollande,9900,450,4272200,Muids,,0
1480,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,23,Drogueries ; diverses,Hollande,47700,,707600,,,0
1481,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,23,Drogueries ; gomme ; arabique,Hollande,26500,16100,707600,Livres,,0
1482,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,23,Drogueries ; gomme ; de Sénégal,Hollande,77700,42900,707600,Livres,,0
1483,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,23,Drogueries ; médécinales,Hollande,25000,,707600,,,0
1484,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,23,Drogueries ; médécinales ; camphre,Hollande,37900,20700,707600,Livres,,0
1485,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,23,Drogueries ; médécinales ; quinquina,Hollande,86200,11500,707600,Livres,,0
1486,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,23,Drogueries ; médécinales ; réglisse,Hollande,12000,80500,707600,Livres,,0
1487,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,23,Drogueries ; médécinales ; safran,Hollande,47100,2300,707600,Livres,,0
1488,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,23,Drogueries ; médécinales ; séné,Hollande,14700,5800,707600,Livres,,0
1489,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,23,Drogueries ; odorantes ; en encens,Hollande,33500,44700,707600,Livres,,0
1490,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,23,Drogueries ; pour peinture et teinture,Hollande,38900,,707600,,,0
1491,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,23,Drogueries ; pour peinture et teinture ; galle,Hollande,67300,79000,707600,Livres,,0
1492,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,23,Drogueries ; pour peinture et teinture ; Indigo,Hollande,19300,1930,707600,Livres,,0
1493,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,23,Drogueries ; pour peinture et teinture ; ocre ; en pierre,Hollande,29500,768300,707600,Livres,,0
1494,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,23,Drogueries ; pour peinture et teinture ; thérébenthine,Hollande,21500,288300,707600,Livres,,0
1495,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,23,Drogueries ; pour peinture et teinture ; huile ; de thérébenthine,Hollande,41600,263800,707600,Livres,,0
1496,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,23,Drogueries ; pour peinture et teinture ; verdet,Hollande,81200,106900,707600,Livres,,0
1497,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,23,"Tabac ; en feuilles, en carottes et en cotes",Hollande,1595400,3584800,1607900,Livres,,0
1498,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,23,Tabac ; rapé,Hollande,12500,6680,1607900,Livres,,0
1499,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,23,Cacao,Hollande,1900,3100,33577400,Livres,,0
1500,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,23,Caffé,Hollande,12120000,10940400,33577400,Livres,,0
1501,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,23,Coton,Hollande,21900,9790,33577400,Livres,,0
1502,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,23,Indigo,Hollande,64400,6970,33577400,Livres,,0
1503,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,23,Rocou,Hollande,21800,28100,33577400,Livres,,0
1504,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,23,Sucre ; brut,Hollande,11376500,28331200,33577400,Livres,,0
1505,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,23,Sucre ; tête,Hollande,9893800,17991000,33577400,,,0
1506,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,23,Sirop ; mélasse,Hollande,77100,,33577400,,,0
1507,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,23,Bois ; divers,Hollande,36800,204900,385200,Livres,,0
1508,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,23,Caffé ; de bourbon,Hollande,15000,13000,385200,Livres,,0
1509,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,23,Coton,Hollande,139600,17400,385200,Livres,,0
1510,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,23,Salpètre,Hollande,15000,29900,385200,Livres,,0
1511,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,23,Thé,Hollande,178800,49500,385200,Livres,,0
1512,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,23,Objets divers de moindre valeur,Hollande,126800,,126800,,,0
1558,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,24,Bray,Villes anséatiques,13000,146500,159000,Livres,,0
1559,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,24,Fer ; de fonte,Villes anséatiques,29400,155300,159000,Livres,,0
1560,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,24,Graines ; de jardin,Villes anséatiques,31000,41400,159000,Livres,,0
1561,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,24,Pierre ; à fusils,Villes anséatiques,14900,,159000,,,0
1562,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,24,Soufre,Villes anséatiques,70700,561500,159000,Livres,,0
1563,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,24,Coton ; en laine,Villes anséatiques,26500,20300,269700,Livres,,0
1564,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,24,Coton ; filé,Villes anséatiques,55300,11400,269700,Livres,,0
1565,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,24,Huile ; de graisse,Villes anséatiques,28800,144000,269700,Livres,,0
1566,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,24,Laine,Villes anséatiques,118500,42300,269700,Livres,,0
1567,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,24,Liège ; en planches,Villes anséatiques,19100,75400,269700,Livres,,0
1568,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,24,Peaux ; d'agneaux,Villes anséatiques,21500,22000,269700,Livres,,0
1569,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,24,Bonneterie ; de soye,Villes anséatiques,14400,286,175400,Livres,,0
1570,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,24,Draperie ; de laine,Villes anséatiques,20100,1560,175400,Livres,,0
1571,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,24,Etoffe ; de soye,Villes anséatiques,15300,300,175400,Livres,,0
1572,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,24,Gaze ; de soye,Villes anséatiques,19900,249,175400,Livres,,0
1573,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,24,Mouchoirs ; divers; en fil de coton,Villes anséatiques,25300,,175400,Pièces & Livres,entre mouchoirs et toiles.,0
1574,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,24,Mouchoirs ; divers; en fil de coton,Villes anséatiques,9000,,175400,,,0
1575,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,24,Toiles ; diverses,Villes anséatiques,9000,,175400,,,0
1576,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,24,Batiste,Villes anséatiques,71400,11900,175400,Aunes,,0
1577,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,24,Esprit ; de vin,Villes anséatiques,14000,66,401600,Muids,,0
1578,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,24,Marchandises ; mêlées,Villes anséatiques,22100,,401600,,,0
1579,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,24,Orfèvrerie ; en argent,Villes anséatiques,16800,279,401600,Marcs,,0
1580,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,24,Papier ; blanc,Villes anséatiques,291200,36727,401600,Rames,,0
1581,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,24,Savon,Villes anséatiques,44600,89300,401600,Livres,,0
1582,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,24,Verrerie,Villes anséatiques,12900,,401600,,,0
1583,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,24,Amandes,Villes anséatiques,75600,139600,443100,Livres,,0
1584,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,24,Beurre,Villes anséatiques,24000,43000,443100,Livres,,0
1585,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,24,Fruits ; crus,Villes anséatiques,45400,,443100,,,0
1586,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,24,Fruits ; confits ; divers,Villes anséatiques,7500,,443100,,,0
1587,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,24,Fruits ; secs ; divers,Villes anséatiques,145600,686400,443100,Livres,,0
1588,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,24,Huile ; d'olive,Villes anséatiques,63500,92800,443100,Livres,,0
1589,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,24,Miel,Villes anséatiques,62800,24200,443100,Livres,,0
1590,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,24,Sel,Villes anséatiques,18700,569,443100,Muids,,0
1591,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,24,Eaux ; de vie,Villes anséatiques,457500,3830,3213100,Muids,,0
1592,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,24,Vins ; divers ; de France,Villes anséatiques,560400,12970,3213100,Muids,,0
1593,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,24,Vins ; divers ; de France,Villes anséatiques,,91340,3213100,Bouteilles,,0
1594,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,24,Vins ; de Bordeaux,Villes anséatiques,2157600,37470,3213100,Muids,,0
1595,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,24,Vinaigre,Villes anséatiques,37600,1603,3213100,livres,,0
1606,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,25,Drogueries ; diverses,Villes anséatiques,66500,37000,491400,Livres,,0
1607,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,25,Drogueries ; gomme ; arabique,Villes anséatiques,15300,12800,491400,Livres,,0
1608,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,25,Drogueries ; gomme ; laque,Villes anséatiques,15700,3660,491400,Livres,,0
1609,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,25,Drogueries ; gomme ; de Sénégal,Villes anséatiques,83500,46400,491400,Livres,,0
1610,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,25,Drogueries ; médécinales ; diverses,Villes anséatiques,17500,,491400,,,0
1611,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,25,Drogueries ; médécinales ; quinquina,Villes anséatiques,29400,3680,491400,Livres,,0
1612,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,25,Drogueries ; chimique et métallique ; diverses,Villes anséatiques,6100,,491400,,,0
1613,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,25,Drogueries ; pour la peinture et la teinture,Villes anséatiques,19300,,491400,,,0
1614,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,25,Drogueries ; pour la peinture et la teinture ; galle,Villes anséatiques,49500,2900,491400,Bottes,,1
1615,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,25,Drogueries ; pour la peinture et la teinture ; galle,Villes anséatiques,49500,56700,491400,Livres,,2
1616,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,25,Drogueries ; pour la peinture et la teinture ; indigo,Villes anséatiques,76300,9500,491400,Livres,,0
1617,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,25,Drogueries ; pour la peinture et la teinture ; safranum,Villes anséatiques,39300,42300,491400,Livres,,0
1618,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,25,Drogueries ; pour la peinture et la teinture ; huile ; de térébentine,Villes anséatiques,11700,98700,491400,Livres,,0
1619,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,25,Drogueries ; pour la peinture et la teinture ; verdet,Villes anséatiques,61300,69700,491400,Livres,,0
1620,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,25,"Tabac ; en feuilles, carottes et cotes",Villes anséatiques,726100,2272000,726100,Livres,,0
1621,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,25,Cacao,Villes anséatiques,18200,31600,58271300,Livres,,0
1622,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,25,Caffé,Villes anséatiques,36929200,33261300,58271300,Livres,,0
1623,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,25,Coton,Villes anséatiques,193500,88100,58271300,Livres,,0
1624,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,25,Indigo,Villes anséatiques,2113000,227800,58271300,Livres,,0
1625,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,25,Rocou,Villes anséatiques,10900,13000,58271300,Livres,,0
1626,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,25,Sucre ; brut,Villes anséatiques,1927100,4776800,58271300,Livres,,0
1627,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,25,Sucre ; terré et tête,Villes anséatiques,15214200,27400400,58271300,Livres,,0
1628,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,25,Sucre ; en pain et rafiné,Villes anséatiques,1168200,1371800,58271300,Livres,,0
1629,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,25,Sirop ; mélasse,Villes anséatiques,697000,,58271300,,,0
1630,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,25,Marchandises ; diverses,Villes anséatiques,6600,,67800,,,0
1631,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,25,Caffé ; de bourbon,Villes anséatiques,47200,42900,67800,Livres,,0
1632,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,25,Thé,Villes anséatiques,14000,4500,67800,Livres,,0
1633,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,25,Objets divers de moindre valeur,Villes anséatiques,75700,,75700,,,0
1694,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,26,Ardoises,Etats de l'Empereur : Allemagne et Flandre,99800,11696340,1034700,Nombres,,0
1695,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,26,Bois ; d'Inde ; divers,Etats de l'Empereur : Allemagne et Flandre,16400,2076,1034700,# Valeur,,2
1696,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,26,Bois ; d'Inde ; divers,Etats de l'Empereur : Allemagne et Flandre,16400,930,1034700,Pieds,,1
1697,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,26,Bois ; d'Inde ; divers,Etats de l'Empereur : Allemagne et Flandre,16400,77533,1034700,Livres,,2
1698,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,26,Charbon ; de bois,Etats de l'Empereur : Allemagne et Flandre,71800,,1034700,,,0
1699,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,26,Charbon ; de terre,Etats de l'Empereur : Allemagne et Flandre,485900,64788800,1034700,Livres,,0
1700,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,26,Chaux,Etats de l'Empereur : Allemagne et Flandre,12900,,1034700,,,0
1701,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,26,Cuivre ; divers,Etats de l'Empereur : Allemagne et Flandre,11600,1494,1034700,livres,,1
1702,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,26,Cuivre ; divers,Etats de l'Empereur : Allemagne et Flandre,11600,13300,1034700,Livres,,2
1703,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,26,Ecorces ; de bois,Etats de l'Empereur : Allemagne et Flandre,15900,666500,1034700,Livres,,0
1704,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,26,Graines ; diverses,Etats de l'Empereur : Allemagne et Flandre,26300,,1034700,,,0
1705,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,26,Graines ; de trèffle,Etats de l'Empereur : Allemagne et Flandre,23600,30499,1034700,Livres,,0
1706,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,26,Houblon,Etats de l'Empereur : Allemagne et Flandre,15400,30053,1034700,Livres,,0
1707,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,26,Meules ; à moulin,Etats de l'Empereur : Allemagne et Flandre,25400,3348,1034700,# Valeur,,2
1708,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,26,Meules ; à moulin,Etats de l'Empereur : Allemagne et Flandre,25400,86,1034700,Nombres,,1
1709,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,26,Pierres ; à chaux,Etats de l'Empereur : Allemagne et Flandre,74300,,1034700,,,0
1710,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,26,Pierres ; à fusils,Etats de l'Empereur : Allemagne et Flandre,45300,110110,1034700,Livres,,0
1711,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,26,Pierres ; de grés ; à paver,Etats de l'Empereur : Allemagne et Flandre,10300,,1034700,,,0
1712,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,26,Souffre ; en canons,Etats de l'Empereur : Allemagne et Flandre,82000,510076,1034700,Livres,,0
1713,David CASSAGNES,AN_F12_1835,National/Objet Général/AN Paris/F_12_1835_1788/1788.csv,Objet Général,1788,Exports,,,26,Fer ; divers,Etats de l'Empereur : Allemagne et Flandre,17800,,1034700,,,0
