numrodeligne,dataentryby,source,sourcepath,sourcetype,exportsimports,sheet,year,direction,bureaux,origine,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,Largeur en lignes (pour tissu),remarks
211,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,8,1789,Montpellier,Cette,,Drogues diverses,Espagne,,,,639,0,,
212,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,8,1789,Montpellier,Cette,,Drogues diverses,Suède,,,,184,0,,
213,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,8,1789,Montpellier,Cette,,Drogues diverses,Russie,,,,450,0,,
214,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,8,1789,Montpellier,Cette,Languedoc,Drogues chimiques eau forte,Marseille,500,Livres,"1,5",750,0,,
215,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,8,1789,Montpellier,Cette,Languedoc,Drogues chimiques eau forte,Espagne,1109,Livres,"1,5",1663,"-0,5",,
216,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,8,1789,Montpellier,Cette,Languedoc,Drogues chimiques eau forte,Sardaigne,485,Livres,"1,5",617,"-110,5",,erreur de calcul
217,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,8,1789,Montpellier,Cette,Languedoc,Drogues chimiques sel de prunelle,Marseille,140,Livres,"1,5",210,0,,
218,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,8,1789,Montpellier,Cette,Languedoc,Drogues chimiques sel de prunelle,Espagne,760,Livres,"1,5",1140,0,,
219,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,8,1789,Montpellier,Cette,Languedoc,Drogues chimiques sel de saturne,Espagne,899,Livres,"1,8",1618,"-0,2",,
220,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,8,1789,Montpellier,Cette,,Drogues médicinales diverses,Marseille,,,,880,0,,
221,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,8,1789,Montpellier,Cette,Languedoc,Drogues médicinales crème de tarte,Dunkerque,2640,Livres,"0,2",528,0,,
222,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,8,1789,Montpellier,Cette,Languedoc,Drogues médicinales crème de tarte,Espagne,2930,Livres,"0,2",586,0,,
223,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,8,1789,Montpellier,Cette,Languedoc,Drogues médicinales crème de tarte,Les 4 villes anséatiques,930,Livres,"0,2",196,10,,erreur de calcul
224,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,8,1789,Montpellier,Cette,Languedoc,Drogues médicinales crème de tarte,L'Empereur,5370,Livres,"0,2",1074,0,,
225,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,8,1789,Montpellier,Cette,Languedoc,Drogues médicinales crème de tarte,Dannemarck,650,Livres,"0,2",130,0,,
226,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,8,1789,Montpellier,Cette,Languedoc,Drogues médicinales coriandre,Marseille,4025,Livres,"0,3",1207,"-0,5",,
227,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,8,1789,Montpellier,Cette,Languedoc,Drogues médicinales ellebore,Marseille,2040,Livres,1,2040,0,,
228,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,8,1789,Montpellier,Cette,,Drogues pour peinture et teinture,Dunkerque,,,,780,0,,
229,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,8,1789,Montpellier,Cette,,Drogues pour peinture et teinture,Marseille,,,,826,0,,
230,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,8,1789,Montpellier,Cette,,Drogues pour peinture et teinture,Dannemarck,,,,220,0,,
231,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,8,1789,Montpellier,Cette,Languedoc,Drogues pour peinture et teinture couperose,Marseille,70985,Livres,"0,15",10648,"0,25",,
232,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,8,1789,Montpellier,Cette,Languedoc,Drogues pour peinture et teinture couperose,Espagne,42384,Livres,"0,15",6358,"0,4",,
233,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,8,1789,Montpellier,Cette,Languedoc,Drogues pour peinture et teinture gaude,Les 4 villes anséatiques,7600,Livres,"0,1",760,0,,
234,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,8,1789,Montpellier,Cette,Languedoc,Drogues pour peinture et teinture gaude,Dannemarck,1757,Livres,"0,1",176,"0,3",,
235,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,8,1789,Montpellier,Cette,Languedoc,Drogues pour peinture et teinture garance,Dunkerque,1494,Livres,"0,6",896,"-0,4",,
236,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,8,1789,Montpellier,Cette,Languedoc,Drogues pour peinture et teinture garance,Espagne,8300,Livres,"0,6",4980,0,,
237,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,8,1789,Montpellier,Cette,Languedoc,Drogues pour peinture et teinture garance,Hollande,3596,Livres,"0,6",1858,"-299,6",,erreur de calcul
238,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,8,1789,Montpellier,Cette,Languedoc,Drogues pour peinture et teinture huile de garonne,Marseille,58422,Livres,"0,05",2921,"-0,1",,
239,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Drogues pour peinture et teinture pastel,Marseille,5000,Livres,"0,3",1500,0,,
240,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Drogues pour peinture et teinture racine d'alisari,Espagne,15913,Livres,"0,5",7956,"-0,5",,
241,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Drogues pour peinture et teinture racine d'alisari,L'Empereur,6274,Livres,"0,5",3137,0,,
242,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Drogues pour peinture et teinture tartre,Marseille,4816,Livres,"0,15",722,"-0,4",,
243,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Drogues pour peinture et teinture tartre,Sardaigne,3070,Livres,"0,15",460,"-0,5",,
244,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Drogues pour peinture et teinture tartre,Les 4 villes anséatiques,3178,Livres,"0,15",477,"0,3",,
245,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Drogues pour peinture et teinture tartre,L'Empereur,1970,Livres,"0,15",295,"-0,5",,
246,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Drogues pour peinture et teinture tartre,Dannemarck,1162,Livres,"0,15",174,"-0,3",,
247,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Drogues pour peinture et teinture tartre,Prusse,1947,Livres,"0,15",292,"-0,05",,
248,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Drogues pour peinture et teinture tartre,Russie,1482,Livres,"0,15",222,"-0,3",,
249,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Drogues pour peinture et teinture tournesol,Marseille,1900,Livres,"0,5",950,0,,
250,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Drogues pour peinture et teinture tournesol,Hollande,10627,Livres,"0,5",5313,"-0,5",,
251,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Drogues pour peinture et teinture tournesol,L'Empereur,445,Livres,"0,5",222,"-0,5",,
252,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Drogues pour peinture et teinture tarta,Dunkerque,20119,Livres,"0,1",2012,"0,1",,
253,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Drogues pour peinture et teinture tarta,Prusse,1450,Livres,"0,1",145,0,,
254,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Drogues pour peinture et teinture verdet,Dunkerque,36995,Livres,"1,1",40694,"-0,5",,
255,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Drogues pour peinture et teinture verdet,Espagne,20147,Livres,"1,1",22162,"0,3",,
256,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Drogues pour peinture et teinture verdet,Sardaigne,9365,Livres,"1,1",10301,"-0,5",,
257,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Drogues pour peinture et teinture verdet,Genes,4900,Livres,"1,1",5390,0,,
258,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Drogues pour peinture et teinture verdet,Hollande,104113,Livres,"1,1",114524,"-0,3",,
259,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Drogues pour peinture et teinture verdet,Les 4 villes anséatiques,48155,Livres,"1,1",52970,"-0,5",,
260,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Drogues pour peinture et teinture verdet,L'Empereur,34775,Livres,"1,1",38252,"-0,5",,
261,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Drogues pour peinture et teinture verdet,Dannemarck,2496,Livres,"1,1",2746,"0,4",,
262,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Drogues pour peinture et teinture verdet,Suède,290,Livres,"1,1",319,0,,
263,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Drogues pour peinture et teinture verdet,Prusse,14455,Livres,"1,1",15900,"-0,5",,
264,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Drogues pour peinture et teinture verdet,Russie,14757,Livres,"1,1",16233,"0,3",,
265,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Drogues pour peinture et teinture verdet,Amérique,1680,Livres,"1,1",1848,0,,
266,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Drogues pour peinture et teinture verdet,Marseille,239042,Livres,"1,1",262946,"-0,2",,
267,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Eau d'odeur,Marseille,8145,Livres,1,8145,0,,
268,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Eau d'odeur,Espagne,680,Livres,1,680,0,,
269,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Eau d'odeur,Sardaigne,3051,Livres,1,3051,0,,
270,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Eau d'odeur,Genes,3096,Livres,1,3096,0,,
271,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Eau d'odeur,Angleterre,299,Livres,1,299,0,,
272,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Eau d'odeur,Hollande,27798,Livres,1,27798,0,,
273,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Eau d'odeur,Les 4 villes anséatiques,1851,Livres,1,1851,0,,
274,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Eau d'odeur,L'Empereur,4200,Livres,1,4200,0,,
275,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Eau d'odeur,Dannemarck,9187,Livres,1,9187,0,,
276,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Eau d'odeur,Suède,2471,Livres,1,2471,0,,
277,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Eau d'odeur,Prusse,5657,Livres,1,5657,0,,
278,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Eau d'odeur,Russie,43591,Livres,1,43591,0,,
279,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Eau de vie double,Marseille,3830,Pintes,"0,7",2681,0,,13 muids et 86 pintes à 14 sous la pinte
280,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Eau de vie double,Sardaigne,2064,Pintes,"0,7",1445,"0,2",,7+1/6 muids à 14 sous la pinte
281,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Eau de vie double,Genes,528,Pintes,"0,7",370,"0,4",,1+(5/6) muids à 14 sous la pinte
282,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Eau de vie double,"Milanes, Toscane et Lucques",669,Pintes,"0,7",334,"-134,3",,2 muids et 93 pintes à 14 sous la pinte; erreur de calcul
283,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Eau de vie double,Angleterre,29424,Pintes,"0,7",20597,"0,2",,102+(1/36) muids à 14 sous la pinte
284,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Eau de vie double,Hollande,60960,Pintes,"0,7",42672,0,,211+(2/3) muids à 14 sous la pinte
285,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Eau de vie double,Les 4 villes anséatiques,111576,Pintes,"0,7",71103,"-7000,2",,387+(5/12) muids à 14 sous la pinte; erreur de calcul
286,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Eau de vie double,L'Empereur,202344,Pintes,"0,7",141641,"0,2",,702+(7/12) muids à 14 sous la pinte
287,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Eau de vie double,Dannemarck,45720,Pintes,"0,7",32004,0,,"158,75 muids à 14 sous la pinte"
288,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Eau de vie double,Suède,1632,Pintes,"0,7",1142,"-0,4",,5+(2/3) muids à 14 sous la pinte
289,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Eau de vie double,Prusse,19368,Pintes,"0,7",13558,"0,4",,67+(3/12) muids à 14 sous la pinte
290,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Eau de vie double,Russie,1248,Pintes,"0,7",874,"0,4",,4+(1/3) muids à 14 sous la pinte
291,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Eau de vie double,Amérique,36864,Pintes,"0,7",25805,"0,2",,128 muids à 14 sous la pinte
292,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Eau de vie double,Dunkerque,123384,Pintes,"0,7",86369,"0,2",,428 muids et 120 pintes à 14 sous la pinte
293,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Eau de vie simple,Marseille,277656,Pintes,"0,5",138828,0,,964 muids et 24 pintes à 14 sous la pinte
294,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Eau de vie simple,Espagne,504,Pintes,"0,5",252,0,,1 muids et 216 pintes à 10 sous la pinte
295,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Eau de vie simple,Sardaigne,1626,Pintes,"0,5",812,-1,,5 muids et 186 pintes à 10 sous la pinte
296,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Eau de vie simple,Genes,524,Pintes,"0,5",360,98,,1 muid et 236 pintes à 10 sous la pinte
297,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Eau de vie simple,"Milanes, Toscane et Lucques",669,Pintes,"0,5",334,"-0,5",,2 muids et 93 pintes à 10 sous la pinte
298,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Eau de vie simple,Angleterre,852816,Pintes,"0,5",426408,0,,2961 muids et 48 pintes à 10 sous la pinte 
299,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Eau de vie simple,Hollande,156096,Pintes,"0,5",78048,0,,542 muids à 10 sous la pinte
300,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Eau de vie simple,Les 4 villes anséatiques,683952,Pintes,"0,5",341976,0,,2374 muids et 240 pintes à 10 sous la pinte
301,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Eau de vie simple,L'Empereur,1311072,Pintes,"0,5",655536,0,,4552 muids et 96 pintes à 10 sous la pinte
302,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Eau de vie simple,Dannemarck,1060296,Pintes,"0,5",530148,0,,3681 muids et 168 pintes à 10 sous la pinte
303,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Eau de vie simple,Suède,121248,Pintes,"0,5",60624,0,,421 muids à 10 sous la pinte
304,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Eau de vie simple,Prusse,232572,Pintes,"0,5",116286,0,,807 muids et 156 pintes à 10 sous la pinte
305,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Eau de vie simple,Russie,74973,Pintes,"0,5",37532,"45,5",,260 muids et 93 pintes à 10 sous la pintes; erreur de calcul
306,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Eau de vie simple,Amérique,119520,Pintes,"0,5",59760,0,,415 muids à 10 sous la pinte
307,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Provence,Eau de vie simple,L'Empereur,8733,Pintes,"0,5",4386,"19,5",,30 muids et 93 pintes à 10 sous la pinte
308,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Eau de vie simple,Dunkerque,430392,Pintes,"0,5",215196,0,,1494 muids et 120 pintes à 10 sous la pinte
309,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Esprit de vin,Dunkerque,288,Pintes,1,288,0,,
310,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Esprit de vin,Hollande,360,Pintes,1,360,0,,1 muid et 72 pintes à 20 sous la pinte
311,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Esprit de vin,Les 4 villes anséatiques,45724,Pintes,1,45744,20,,158 muids et 220 pintes à 20 sous la pinte
312,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Esprit de vin,L'Empereur,133920,Pintes,1,133920,0,,465 muids à 20 sous la pinte
313,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Esprit de vin,Suède,3504,Pintes,1,3504,0,,12 muids et 48 pintes à 20 sous la pinte
314,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Esprit de vin,Prusse,32304,Pintes,1,32352,48,,112 muids et 48 pintes à 20 sous la pinte; erreur de calcul
315,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Esprit de vin,Dunkerque,54576,Pintes,1,54576,0,,189 muids et 144 pintes à 20 sous la pinte
316,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Engrais colombine,Marseille,,,,222,0,,
317,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Engrais colombine,Genes,245200,Livres,"0,025",6230,100,,erreur de calcul
318,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Engrais raclures de pieds de moutons,Marseille,18556,Livres,"0,01",185,"-0,56",,
319,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Epicerie corail de jardin,Les 4 villes anséatiques,2250,Livres,"0,15",337,"-0,5",,
320,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Montpellier.csv,National par direction,Exports,9,1789,Montpellier,Cette,Languedoc,Eponges,Dunkerque,245,Livres,"1,25",306,"-0,25",,
