numrodeligne,dataentryby,source,sourcepath,sourcetype,exportsimports,sheet,year,direction,bureaux,origine,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,Largeur en lignes (pour tissu),remarks
120,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,5,1789,Toulon,Toulon,Provence,Poussières diverses,Marseille,1,Valeur,1160,1160,0,,
121,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,5,1789,Toulon,Toulon,Provence,Poissons divers,Marseille,1,Valeur,502,502,0,,
122,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,5,1789,Toulon,Toulon,Provence,Quincaillerie de fer,Corse,1068,Livres,2,2136,0,,
123,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,5,1789,Toulon,Toulon,Provence,Quincaillerie de fer,Espagne,300,Livres,2,600,0,,
124,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,5,1789,Toulon,Toulon,Provence,Quincaillerie de fer,Etats du roi de sardaigne,2145,Livres,2,4290,0,,
125,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,5,1789,Toulon,Toulon,Provence,Quincaillerie de fer cloux,Marseille,1080,Livres,"0,35",270,-108,,erreur de calcul
126,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,5,1789,Toulon,Toulon,Provence,Ruban de soye,Corse,2,Livres,60,120,0,,
127,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,5,1789,Toulon,Toulon,Provence,Savon,Gènes,250,Livres,"0,4",100,0,,
128,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,5,1789,Toulon,Toulon,Provence,Sirop,Marseille,440,Livres,1,440,0,,
129,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,5,1789,Toulon,Toulon,Provence,Sirop melasse,Marseille,42520,Livres,"0,2",8504,0,,
130,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,5,1789,Toulon,Toulon,Provence,Suif chandelles,Corse,12941,Livres,"0,65",8416,"4,35",,erreur de calcul
131,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,5,1789,Toulon,Toulon,Provence,Toile de fil,Marseille,1206,Aunes,2,2412,0,,
132,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,5,1789,Toulon,Toulon,Provence,Toile de fil,Gènes,836,Aunes,2,1662,-10,,erreur de calcul
133,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,5,1789,Toulon,Toulon,Provence,Verrerie dames jannes,Etats du roi de sardaigne,568,Livres,"0,5",284,0,,
134,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,5,1789,Toulon,Toulon,Provence,Verrerie dames jannes,Gènes,216,Livres,"0,5",108,0,,
135,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,5,1789,Toulon,Toulon,Provence,Vin ,Marseille,"6173,8576388889",Muids,"39,3792",245192,"2070,63",,"6173 muids et 247 pintes à 39£, 7 sous et 7 deniers ; calcul à revoir"
136,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,5,1789,Toulon,Toulon,Provence,Vin ,Espagne,"11,6875",Muids,"39,3792",459,"-1,24",,"11 muids et 198 pintes à 39£, 7 sous et  deniers"
137,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,5,1789,Toulon,Toulon,Provence,Vin ,Etats du roi de sardaigne,"12846,3958333333",Muids,"39,3792",504513,"-1367,36",,"12846 muids et 114 pintes à 39£, 7 sous et 7 deniers; calcul à revoir"
138,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,5,1789,Toulon,Toulon,Provence,Vin ,Gènes,"9774,6458333333",Muids,"39,3792",383877,"-1040,41",,"9774 muids et 186 pintes à 39£, 7 sous et 7 deniers; erreur de calcul"
139,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,5,1789,Toulon,Toulon,Provence,Vin ,Milanès,"673,9791666667",Muids,"39,3792",26469,"-71,74",,"673 muids et 282 pintes à 39£, 7 sous et 7 deniers; erreur de calcul"
140,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,5,1789,Toulon,Toulon,Provence,Vin ,Etat éclésiastique,80,Muids,"39,3792",3141,"-9,33",,
141,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,5,1789,Toulon,Toulon,Provence,Vin ,Naples,"1268,6666666667",Muids,"39,3792",49824,"-135,04",,"1268 muids et 192 pintes à 39£, 7 sous et 7 deniers; erreur de calcul"
142,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,5,1789,Toulon,Toulon,Provence,Vin ,Etats de barbarie,"164,3194444444",Muids,"39,3792",6453,"-17,76",,"164 muids et 92 pintes à 39£, 7 sous et 7 deniers; erreur de calcul"
143,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,5,1789,Toulon,Toulon,Provence,Vin ,Le Levant,"168,8958333333",Muids,"39,3792",6633,"-17,98",,"168 muids et 258 pintes à 39£, 7 sous et 7 deniers; erreur de calcul"
144,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,5,1789,Toulon,Toulon,Provence,Vin ,Angleterre,"3,6666666667",Muids,"39,3792",144,"-0,39",,"3 muids et 192 pintes à 39£, 7 sous et 7 deniers"
145,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,5,1789,Toulon,Toulon,Provence,Vin ,Hollande,"4456,1458333333",Muids,"39,3792",175005,"-474,31",,"4456 muids et 42 pintes à 39£, 7 sous et 7 deniers; erreur de calcul"
146,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,5,1789,Toulon,Toulon,Provence,Vin ,Etats de l'empereur,"11,8020833333",Muids,"39,3792",464,"-0,76",,"11 muids et 231 pintes à 39£, 7 sous et  deniers"
147,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,5,1789,Toulon,Toulon,Provence,Vin ,Danemarck et Norvège,"158,8125",Muids,"39,3792",6837,"583,1",,"158 muids et 234 pintes à 39£, 7 sous et 7 deniers; erreur de calcul"
148,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,5,1789,Toulon,Toulon,,Vin ,Corse,"1386,4895833333",Muids,"39,3792",54329,"-269,8",,"1386 muids et 141 pintes à 39£, 7 sous et 7 deniers; erreur de calcul"
149,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,5,1789,Toulon,Toulon,Provence,Vin de malaga,Marseille,1,Valeur,100,100,0,,
150,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,5,1789,Toulon,Toulon,Provence,Vinaigre,Marseille,"20,8333333333",muids,0,284,284,,20 muids et 240 pintes à 4£ le millerole
151,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,5,1789,Toulon,Toulon,Provence,Vinaigre,Etats du roi de sardaigne,"146,8090277778",muids,0,2770,2770,,146 muids et 233 pintes à 4£ le millerole
152,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,5,1789,Toulon,Toulon,,Vinaigre,Gènes,"485,1319444444",muids,0,8942,8942,,485 muids et 38 pintes à 4£ le millerole
153,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,7,1789,Toulon,Saint Rapheau,Provence,Bois divers,Marseille,1,Valeur,1190,1190,0,,
154,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,7,1789,Toulon,Saint Rapheau,Provence,Bois à bruler,Marseille,3319900,Livres,"0,0075",24899,"-0,25",,
155,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,7,1789,Toulon,Saint Rapheau,Provence,Bois de sapin billots,Marseille,5936,Livres,"0,4",2374,"-0,4",,
156,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,7,1789,Toulon,Saint Rapheau,Provence,Bois de sapin chevrons,Marseille,2242,Douzaines,"2,25",5044,"-0,5",,
157,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,7,1789,Toulon,Saint Rapheau,Provence,Bois de pin,Marseille,2306,Nombre,6,13836,0,,
158,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,7,1789,Toulon,Saint Rapheau,Provence,Bois planches falquettes,Marseille,99413,Douzaines,"1,35",133208,"-999,55",,erreur de calcul
159,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,7,1789,Toulon,Saint Rapheau,Provence,Bois planches melliaises,Marseille,3285,Douzaines,"3,5",11497,"-0,5",,
160,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,7,1789,Toulon,Saint Rapheau,Provence,Bois de frêne,Marseille,146,Nombre,0,900,900,,pas de prix unitaire
161,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,7,1789,Toulon,Saint Rapheau,Provence,Cendres,Marseille,50250,Livres,"0,025",1256,"-0,25",,
162,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,7,1789,Toulon,Saint Rapheau,Provence,Cornes,Marseille,1600,Nombre,"0,1",160,0,,
163,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,7,1789,Toulon,Saint Rapheau,Provence,Drogues chimiques sel de saturne,Marseille,4600,Livres,"0,75",3350,-100,,erreur de calcul
164,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,7,1789,Toulon,Saint Rapheau,Provence,Fromage,Marseille,23600,Livres,"0,26",6136,0,,
165,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,7,1789,Toulon,Saint Rapheau,Provence,Fruits secs figues,Marseille,6250,Livres,"0,05",312,"-0,5",,
166,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,7,1789,Toulon,Saint Rapheau,Provence,Fruits secs figues,Gènes,7234,Livres,"0,05",362,"0,3",,
167,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,7,1789,Toulon,Saint Rapheau,Provence,Huile d'olive,Marseille,31140,Livres,"0,48",14947,"-0,2",,
168,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,7,1789,Toulon,Saint Rapheau,Provence,Liège en planches,Marseille,4234,Livres,"0,075",317,"-0,55",,
169,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,7,1789,Toulon,Saint Rapheau,,Marchandises à la valeur,Etats du roi de sardaigne,1,Valeur,186,186,0,,
170,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,7,1789,Toulon,Saint Rapheau,Provence,Plants de murier,Etats du roi de sardaigne,"13,3333333333",Douzaines,9,120,0,,13 douzaines et 4 nombre à 9£ la douzaine
171,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,7,1789,Toulon,Saint Rapheau,Provence,Roseaux,Marseille,31350,Livres,"0,1",3135,0,,
172,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,7,1789,Toulon,Saint Rapheau,Provence,Salpêtre,Marseille,2258,Livres,"0,5",1129,0,,
173,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,7,1789,Toulon,Saint Rapheau,Provence,Tars,Marseille,36100,Livres,"0,07",2527,0,,
174,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,7,1789,Toulon,Saint Rapheau,Provence,Verrerie en bouteilles,Etats du roi de sardaigne,2100,Livres,"0,225",472,"-0,5",,
175,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,7,1789,Toulon,Saint Rapheau,Provence,Vin rouge,Gènes,"18,7916666667",,0,738,738,,18 muids et 228 pintes; pas de prix unitaire
176,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,7,1789,Toulon,Saint Rapheau,Provence,Vinaigre,Etats du roi de sardaigne,"4,8125",,0,105,105,,4 muids et 234 pintes; pas de prix unitaire
177,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,9,1789,Toulon,Saint tropes,Provence,Bois à bruler,Marseille,11780000,Livres,"0,0075",88350,0,,
178,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,9,1789,Toulon,Saint tropes,Provence,Bois de pin billots,Marseille,4533,Nombre,"0,4",1813,"-0,2",,
179,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,9,1789,Toulon,Saint tropes,Provence,Bois pins,Marseille,121,Nombre,0,548,548,,pas de prix unitaire
180,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,9,1789,Toulon,Saint tropes,Provence,Bois pin chevrons,Marseille,1085,Douzaines,3,3255,0,,
181,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,9,1789,Toulon,Saint tropes,Provence,Bois planches minces,Marseille,336,Douzaines,4,1344,0,,
182,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,9,1789,Toulon,Saint tropes,Provence,Bois planches fortes,Marseille,163,Douzaines,6,998,20,,Erreur de calcul
183,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,9,1789,Toulon,Saint tropes,Provence,Bois de charouage,Marseille,220,Douzaines,6,1320,0,,
184,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,9,1789,Toulon,Saint tropes,Provence,Chair,Marseille,280,Livres,"0,4",112,0,,
185,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,9,1789,Toulon,Saint tropes,Provence,Cannes en canon,Marseille,29100,Livres,"0,06",1746,0,,
186,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,9,1789,Toulon,Saint tropes,Provence,Cannes en brochettes,Marseille,28900,Livres,"0,25",7225,0,,
187,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,9,1789,Toulon,Saint tropes,Provence,Fromages divers,Marseille,1,Valeur,755,755,0,,
188,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,9,1789,Toulon,Saint tropes,Provence,Fromages divers,Marseille,3900,Livres,"0,25",975,0,,
189,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,9,1789,Toulon,Saint tropes,Provence,Fruits frais chateignes,Marseille,173000,Livres,"0,1",17300,0,,
190,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,9,1789,Toulon,Saint tropes,Provence,Fruits secs figues,Marseille,47900,Livres,"0,12",5748,0,,
191,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,9,1789,Toulon,Saint tropes,Provence,Fruits secs figues,Gènes,8200,Livres,"0,12",1104,120,,erreur de calcul
192,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,9,1789,Toulon,Saint tropes,Provence,Jonc,Marseille,1,Valeur,371,371,0,,
193,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,9,1789,Toulon,Saint tropes,Provence,Liège fin,Marseille,12275,Livres,"0,1",1227,"-0,5",,
194,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,9,1789,Toulon,Saint tropes,Provence,Liège grossier,Marseille,124200,Livres,"0,06",7452,0,,
195,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,9,1789,Toulon,Saint tropes,Provence,Liège en bouchons,Marseille,4050,Livres,"0,35",1817,"399,5",,erreur de calcul
196,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,9,1789,Toulon,Saint tropes,Provence,Liège en bouchons,Sardaigne,6900,Livres,"0,35",2415,0,,
197,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,9,1789,Toulon,Saint tropes,Provence,Liège en bouchons,Gènes,300,Livres,"0,35",105,0,,
198,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,9,1789,Toulon,Saint tropes,Provence,Marchandises à la valeur,Marseille,1,Valeur,344,344,0,,
199,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,9,1789,Toulon,Saint tropes,Provence,Marchandises à la valeur,Etats de barbarie,1,Valeur,119,119,0,,
200,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,9,1789,Toulon,Saint tropes,Provence,Marchandises à la valeur,Corse,1,Valeur,100,100,0,,
201,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,9,1789,Toulon,Saint tropes,Provence,Ouvrages de bois talons,Marseille,350,Douzaines,1,350,0,,
202,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,9,1789,Toulon,Saint tropes,Provence,Poissons frais,Marseille,3000,Livres,"0,5",1500,0,,
203,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,9,1789,Toulon,Saint tropes,Provence,Poissons frais,Sardaigne,8350,Livres,"0,5",4175,0,,
204,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,9,1789,Toulon,Saint tropes,Provence,Poissons thon mariné,Marseille,1360,Livres,"1,5",2040,0,,
205,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,9,1789,Toulon,Saint tropes,Provence,Poissons thon mariné au vinaigre,Sardaigne,700,Livres,"0,15",105,0,,
206,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,9,1789,Toulon,Saint tropes,Provence,Poissons thon mariné au vinaigre,Gènes,2500,Livres,"0,15",377,2,,
207,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,9,1789,Toulon,Saint tropes,Provence,Vin rouge,Marseille,"68,1458333333",,0,2637,2637,,67 muids et 47 pintes à 9£ la millerole
208,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,9,1789,Toulon,Saint tropes,Provence,Vin rouge,Gènes,"24,2916666667",,0,424,424,,24 muids et 84 pintes à 9£ la millerole
209,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,9,1789,Toulon,Barcelonnette,,Bestiaux divers,Sardaigne,1,Valeur,1100,1100,0,,
210,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,11,1789,Toulon,Barcelonnette,Provence,Bestiaux mules,Sardaigne,12,Nombre,240,2880,0,,
211,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,11,1789,Toulon,Barcelonnette,Provence,Bestiaux vaches,Sardaigne,36,Nombre,72,2592,0,,
212,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,11,1789,Toulon,Barcelonnette,Provence,Chapeaux de laine,Sardaigne,2920,Livres,2,5840,0,,
213,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,11,1789,Toulon,Barcelonnette,Provence,Cuirs de bœufs tannés,Sardaigne,1156,Livres,"1,5",1734,0,,
214,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,11,1789,Toulon,Barcelonnette,Languedoc,Cuirs de vaches,Sardaigne,2868,Livres,"1,6",4589,"0,2",,
215,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,11,1789,Toulon,Barcelonnette,Dauphiné,Dentelle commune,Sardaigne,"3,125",Livres,50,157,"0,75",,
216,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,11,1789,Toulon,Barcelonnette,Provence,Etoffes de laine,Sardaigne,1110,Pièces,37,41070,0,,
217,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,11,1789,Toulon,Barcelonnette,Provence,Etoffes de laine,Gènes,1094,Pièces,37,40578,100,,
218,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,11,1789,Toulon,Barcelonnette,Provence,Huile d'olive,Sardaigne,463,Livres,"0,5",231,"-0,5",,
219,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,11,1789,Toulon,Barcelonnette,Provence,Mourreaux,Sardaigne,53,Nombre,2,106,0,,
220,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,11,1789,Toulon,Barcelonnette,,Marchandises diverses,Sardaigne,1,Valeur,460,460,0,,
221,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,11,1789,Toulon,Barcelonnette,Provence,Ouvrages de cordonnier souliers,Sardaigne,65,Pièces,"4,5",292,"-0,5",,
222,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,11,1789,Toulon,Barcelonnette,Provence,Peaux de veaux tannées,Sardaigne,87,Livres,"2,25",190,"-5,75",,erreur de calcul
223,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,11,1789,Toulon,Barcelonnette,Provence,Pissuron,Sardaigne,215,Livres,3,645,0,,
224,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,11,1789,Toulon,Barcelonnette,Provence,Quincaillerie diverse,Sardaigne,1,Valeur,538,538,0,,
225,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,11,1789,Toulon,Barcelonnette,Provence,Terraille diverse,Sardaigne,1,Valeur,225,225,0,,
226,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,11,1789,Toulon,Barcelonnette,Provence,Vin,Sardaigne,"2,4722222222",,0,171,171,,2 muids et 136 pintes; pas de prix unitaire
227,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,13,1789,Toulon,Cannes,Provence,Amandes cassées,Marseille,562,Livres,"0,4",225,"0,2",,
228,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,13,1789,Toulon,Cannes,Provence,Amandes cassées,Etats du roi de sardaigne,1285,Livres,"0,4",514,0,,
229,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,13,1789,Toulon,Cannes,,Bestiaux divers,Etats du roi de sardaigne,1,Valeur,306,306,0,,
230,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,13,1789,Toulon,Cannes,Provence,Bestiaux cochons,Etats du roi de sardaigne,478,Nombre,30,14340,0,,
231,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,13,1789,Toulon,Cannes,,Bestiaux mulets jeunes,Etats du roi de sardaigne,30,Nombre,100,1300,-1700,,erreur de calcul ou peut-être est-ce le prix qui n'est pas bon.
232,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,13,1789,Toulon,Cannes,,Bois divers,Marseille,1,Valeur,753,753,0,,
233,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,13,1789,Toulon,Cannes,Provence,Bois de construction pin,Marseille,1705,pieds,"0,6",1023,0,,
234,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,13,1789,Toulon,Cannes,Provence,Bois pin en billons,Marseille,903,Nombre,"5,5",4966,"-0,5",,
