numrodeligne,dataentryby,source,sourcepath,sourcetype,exportsimports,sheet,year,direction,bureaux,origine,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,Largeur en lignes (pour tissu),remarks
124,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Amiens,Etoffe de coton drap,Hollande,28,Aunes,6,168,0,15,
125,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Amiens,Etoffe de coton drap,Etats de l'Empereur,424,Aunes,6,2544,0,254,
126,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Amiens,Etoffe de coton drap,L'Allemagne,327,Aunes,6,1962,0,150,
127,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Amiens,Etoffe de coton velours,Bouillon,40,Aunes,10,400,0,30,
128,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Amiens,Etoffe de coton velours,Etats de l'Empereur,160,Aunes,10,1600,0,100,
129,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Amiens,Etoffe de coton velours,L'Allemagne,270,Aunes,10,2700,0,133,
130,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,,Etoffe de laine diverse,Lorraine,1,Valeur,1262,1262,0,,
131,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,,Etoffe de laine diverse,Etats de l'Empereur,1,Valeur,1307,1307,0,,
132,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,,Etoffe de laine diverse,L'Allemagne,1,Valeur,2715,2715,0,,
133,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,,Etoffe de laine diverse,Alsace,1,Valeur,665,665,0,,
134,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,,Etoffe de laine diverse,Evêchés,1,Valeur,3305,3305,0,,
135,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,,Etoffe de laine diverse,Bouillon,1,Valeur,3148,3148,0,,
136,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,,Etoffe de laine diverse,Clermontois,1,Valeur,721,721,0,,
137,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Amienois,Etoffe burail,Evêchés,150,Aunes,4,600,0,60,
138,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Amienois,Etoffe burail,Etats de l'Empereur,32,Aunes,4,128,0,10,
139,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Amienois,Etoffe burail,L'Allemagne,354,Aunes,4,1416,0,90,
140,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Amienois,Etoffe baracan,Etats de l'Empereur,549,Aunes,6,3292,-2,405,
141,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Amienois,Etoffe baracan,L'Allemagne,965,Aunes,6,5790,0,675,
142,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Flandre,Etoffe calemande,Evêchés,531,Livres,8,4248,0,,
143,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Flandre,Etoffe calemande,L'Allemagne,15,Livres,8,120,0,,"35 aunes ou 15£, prix en livre"
144,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Amienois,Etoffe calemande,Evêchés,115,Livres,8,920,0,,"263 aunes ou 115£, prix en livre"
145,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Amienois,Etoffe calemande,Etats de l'Empereur,35,Livres,8,280,0,,"67 aunes ou 35£, prix en livre"
146,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Amienois,Etoffe camelot,Hollande,20,Livres,8,160,0,,"42 aunes ou 20£, prix en livre"
147,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Amienois,Etoffe camelot,Etats de l'Empereur,85,Livres,8,680,0,,"140 aunes ou 85£, prix en livre"
148,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Amienois,Etoffe camelot,L'Allemagne,258,Livres,8,2064,0,,"659 aunes ou 258£, prix en livre"
149,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Maine,Etoffe etamine,Clermontois,120,Aunes,5,600,0,50,
150,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Maine,Etoffe etamine,Etats de l'Empereur,404,Aunes,5,2020,0,195,
151,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Maine,Etoffe etamine,L'Allemagne,123,Aunes,5,615,0,61,
152,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Amienois,Etoffe molton,L'Allemagne,170,Livres,8,1360,0,,"211 aunes ou 170 £, prix en livre"
153,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Amienois,Etoffe panne,Evêchés,66,Aunes,"3,5",231,0,32,
154,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Amienois,Etoffe panne,Etats de l'Empereur,1481,Aunes,"3,5",6183,"999,5",975,erreur de calcul
155,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Amienois,Etoffe panne,L'Allemagne,3638,Aunes,"3,5",12783,50,2575,erreur de calcul
156,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Amienois,Etoffe panne,Clermontois,644,Aunes,"3,5",2254,0,391,
157,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Amienois,Etoffe pane ciselée,Lorraine,158,Aunes,"4,5",711,0,110,
158,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Amienois,Etoffe pane ciselée,L'Allemagne,109,Aunes,"4,5",490,"-0,5",70,
159,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Amienois,Etoffe prunelle,Evêchés,30,Aunes,6,180,0,13,
160,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Amienois,Etoffe prunelle,Etats de l'Empereur,57,Aunes,6,342,0,20,
161,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Amienois,Etoffe prunelle,L'Allemagne,129,Aunes,6,1374,600,88,erreur de calcul
162,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Amienois,Etoffe sagatis,Etats de l'Empereur,217,Aunes,3,651,0,65,
163,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Amienois,Etoffe sagatis,L'Allemagne,140,Aunes,3,420,0,50,
164,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Amienois,Etoffe satin turq,Lorraine,65,Aunes,5,325,0,40,
165,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Amienois,Etoffe satin turq,Etats de l'Empereur,417,Aunes,5,2085,0,175,
166,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Amienois,Etoffe satin turq,L'Allemagne,460,Aunes,5,2300,0,217,
167,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Amienois,Etoffe serge,Clermontois,125,Livres,5,625,0,,"306 aunes ou 125£, prix en livre"
168,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Amienois,Etoffe serge,Hollande,30,Livres,5,150,0,,"65 aunes ou 3£, prix en livre"
169,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Amienois,Etoffe serge,Etats de l'Empereur,992,Livres,5,4960,0,,"2547aunes ou 992£, prix en livre"
170,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Amienois,Etoffe serge,L'Allemagne,289,Livres,5,1445,0,,"648 aunes ou 289£, prix en livre"
171,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Amienois,Etoffe serge minorque,Evêchés,502,Aunes,4,2008,0,201,
172,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Amienois,Etoffe serge minorque,Etats de l'Empereur,586,Aunes,4,2344,0,275,
173,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Amienois,Etoffe serge minorque,L'Allemagne,597,Aunes,4,2388,0,310,
174,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Amienois,Etoffe serge ?,Etats de l'Empereur,191,Aunes,6,1146,0,105,complément de nom illisible
175,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Amienois,Etoffe serge ?,L'Allemagne,271,Aunes,6,1626,0,130,complément de nom illisible
176,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Champagne,Etoffe serge ?,Evêchés,247,Livres,5,1235,0,,complément de nom illisible
177,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Champagne,Etoffe serge ?,Etats de l'Empereur,95,Livres,5,495,0,,complément de nom illisible
178,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Champagne,Etoffe serge ?,L'Allemagne,200,Livres,5,1000,0,,complément de nom illisible
179,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Champagne,Etoffe serge ?,Bouillon,424,Livres,5,2120,0,,complément de nom illisible
180,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Champagne,Etoffe serge ?,Clermontois,341,Livres,5,1705,0,,complément de nom illisible
181,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Champagne,Etoffe serge ?,Lorraine,243,Livres,5,1215,0,,complément de nom illisible
182,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Champagne,Etoffe serge 1/2 londre,Bouillon,248,Aunes,"3,5",868,0,174,
183,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Amienois,Etoffe poil camelot,Hollande,42,Aunes,9,378,0,20,
184,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Amienois,Etoffe poil camelot,Etats de l'Empereur,73,Aunes,9,657,0,25,
185,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Amienois,Etoffe poil camelot,L'Allemagne,75,Aunes,9,675,0,30,
186,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Amienois,Etoffe panne,Clermontois,118,Aunes,6,708,0,77,
187,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Amienois,Etoffe panne,Hollande,23,Aunes,6,138,0,10,
188,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Amienois,Etoffe panne,Les 4 villes anséatiques,140,Aunes,6,840,0,130,
189,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Amienois,Etoffe panne,Etats de l'Empereur,2042,Aunes,6,12252,0,1324,
190,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Amienois,Etoffe panne,L'Allemagne,4022,Aunes,6,24132,0,2754,
191,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Amienois,Etoffe panne,Lorraine,162,Aunes,6,972,0,125,
192,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Amienois,Etoffe panne,Evêchés,243,Aunes,6,1458,0,183,
193,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Amienois,Etoffe panne imprimée,Etats de l'Empereur,123,Aunes,7,861,0,83,
194,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Amienois,Etoffe panne imprimée,L'Allemagne,162,Aunes,7,1134,0,105,
195,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Amienois,Etoffe velours d'Utrecht,Bouillon,49,Aunes,6,294,0,35,
196,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Amienois,Etoffe velours d'Utrecht,L'Allemagne,493,Aunes,6,2958,0,392,
197,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,,Etoffe mélées diverses,Bouillon,1,Valeur,624,624,0,,
198,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,,Etoffe mélées diverses,L'Allemagne,1,Valeur,360,360,0,,
199,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,,Etoffe mélées diverses,Lorraine,1,Valeur,445,445,0,,
200,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,,Etoffe mélées diverses,Evêchés,1,Valeur,504,504,0,,
201,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Amienois,Etoffe fil et laine moquette,Etats de l'Empereur,214,Aunes,3,624,0,140,
202,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Amienois,Etoffe fil et laine moquette,L'Allemagne,491,Aunes,3,1473,0,286,
203,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Touraine,Etoffe au 4e de soye,L'Allemagne,152,Aunes,6,912,0,34,
204,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Normandie,Etoffe au 4e de soye,L'Allemagne,162,Livres,15,2430,0,,410 aunes ou 162£; prix en livre
205,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Normandie,Etoffe au 6e de soye,L'Allemagne,1232,Aunes,5,6160,0,364,
206,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Lyonois,Etoffe de soye,Evêchés,"11,5",Livres,50,575,0,,
207,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Lyonois,Etoffe de soye,Hollande,"174,5",Livres,50,8725,0,,
208,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Lyonois,Etoffe de soye,Etats de l'Empereur,"26,5",Livres,50,1326,1,,
209,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Lyonois,Etoffe de soye,L'Allemagne,"891,5",Livres,50,44575,0,,
210,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Languedoc,Etoffe de soye,Hollande,62,Livres,50,3100,0,,
211,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Languedoc,Etoffe de soye,L'Allemagne,"31,5",Livres,50,1575,0,,
212,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Tourraine,Etoffe de soye,L'Allemagne,71,Livres,50,3550,0,,
213,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,5,1789,Charleville,Sedan,Languedoc,Etoffe de soye et coton,L'Allemagne,493,Aunes,5,2465,0,90,
214,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,6,1789,Charleville,Sedan,,Etains divers,Bouillon,1,Valeur,177,177,0,,
215,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,6,1789,Charleville,Sedan,,Etains divers,Etats de l'Empereur,1,Valeur,300,300,0,,
216,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,6,1789,Charleville,Sedan,Isle de France,Estampes,Clermontois,40,Livres,5,200,0,,
217,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,6,1789,Charleville,Sedan,Isle de France,Estampes,L'Allemagne,1,Valeur,1680,1680,0,,
218,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,6,1789,Charleville,Sedan,Champagne,Estampes,Evêchés,275,Livres,0,800,800,,pas de prix unitaire
219,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,6,1789,Charleville,Sedan,Champagne,Estampes,Lorraine,70,Livres,0,350,350,,pas de prix unitaire
220,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,6,1789,Charleville,Sedan,Champagne,Estampes,Clermontois,190,Livres,0,730,730,,pas de prix unitaire
221,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,6,1789,Charleville,Sedan,Champagne,Estampes,Bouillon,95,Livres,0,220,220,,pas de prix unitaire
222,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,6,1789,Charleville,Sedan,Champagne,Farine,Bouillon,16680,Livres,"0,22",3670,"0,4",,
223,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,6,1789,Charleville,Sedan,Champagne,Fayence,Bouillon,2050,Livres,0,495,495,,pas de prix unitaire
224,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,6,1789,Charleville,Sedan,Champagne,Fayence,Clermontois,236,Livres,0,270,270,,pas de prix unitaire
225,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,6,1789,Charleville,Sedan,Champagne,Fer en betterie,Bouillon,1400,Livres,0,560,560,,pas de prix unitaire
226,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,6,1789,Charleville,Sedan,Champagne,Fer en betterie,Evêchés,800,Livres,0,320,320,,pas de prix unitaire
227,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,6,1789,Charleville,Sedan,Champagne,Fer vieux,Bouillon,35520,Livres,"0,075",2664,0,,
228,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,6,1789,Charleville,Sedan,Amiens,Fil de lin,Lorraine,237,Livres,25,5925,0,,
229,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,6,1789,Charleville,Sedan,Hainault,Fil de lin,Lorraine,160,Livres,30,4800,0,,
230,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,6,1789,Charleville,Sedan,Champagne,Fil de lin,Lorraine,530,Livres,0,3200,3200,,pas de prix unitaire
231,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,6,1789,Charleville,Sedan,Champagne,Fil de lin,Bouillon,60,Livres,4,240,0,,
232,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,6,1789,Charleville,Sedan,Champagne,Fromage,Evêchés,332,Livres,"0,4",133,"0,2",,
233,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,6,1789,Charleville,Sedan,Champagne,Fruits marons,Bouillon,1,Valeur,1203,1203,0,,
234,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,6,1789,Charleville,Sedan,Franche-comté,Futaillerie,Evêchés,800,Livres,0,1000,1000,,pas de prix unitaire
235,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,6,1789,Charleville,Sedan,Champagne,Futaillerie,Bouillon,800,Livres,0,1000,1000,,pas de prix unitaire
236,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,6,1789,Charleville,Sedan,Isle de France,Glaces,L'Allemagne,2390,Livres,6,14340,0,,
237,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,6,1789,Charleville,Sedan,Hainault,Gaze fil et coton,Etats de l'Empereur,30,Livres,40,1200,0,,
238,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,6,1789,Charleville,Sedan,Hainault,Gaze fil et coton,L'Allemagne,"155,5",Livres,40,6220,0,,
239,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,6,1789,Charleville,Sedan,Hainault,Gaze de fil,Clermontois,"7,5",Livres,40,300,0,,
240,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,6,1789,Charleville,Sedan,Hainault,Gaze de fil,Etats de l'Empereur,72,Livres,40,2880,0,,
241,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,6,1789,Charleville,Sedan,Hainault,Gaze de fil,L'Allemagne,"1678,25",Livres,40,67130,0,,
242,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,6,1789,Charleville,Sedan,Hainault,Gaze de fil,La Suisse,39,Livres,40,1560,0,,
243,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Charleville.csv,National par direction,Exports,6,1789,Charleville,Sedan,Hainault,Gaze de fil,Alsace,335,Livres,40,13400,0,,
