numrodeligne,dataentryby,source,sourcepath,sourcetype,exportsimports,sheet,year,direction,bureaux,origine,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,Largeur en lignes (pour tissu),remarks
238,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,8,1789,Chalons,Sainte Menehoult,Champagne,Fourage foin,Evechés,109,Chars,50,5450,0,,
239,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,8,1789,Chalons,Sainte Menehoult,Champagne,Fourage foin,Evechés,225,Chartés,30,6750,0,,
240,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,8,1789,Chalons,Sainte Menehoult,Champagne,Fourage paille,Evechés,54,Chars,24,1296,0,,
241,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,8,1789,Chalons,Sainte Menehoult,Champagne,Fourage paille,Evechés,26,Chartés,18,468,0,,
242,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,8,1789,Chalons,Sainte Menehoult,,Fromage,Evechés,2789,Livres,"0,5",1394,"-0,5",,
243,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,8,1789,Chalons,Sainte Menehoult,Isle de France,Fruits en confitures,Evechés,347,Livres,"1,5",520,"-0,5",,
244,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,8,1789,Chalons,Sainte Menehoult,Isle de France,Fruits en confitures,L'Allemagne et la Pologne,164,Livres,"1,5",246,0,,
245,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,8,1789,Chalons,Sainte Menehoult,Champagne,Fruits verts,Evechés,,,,1164,,,
246,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,8,1789,Chalons,Sainte Menehoult,Isle de France,Galons d'argent fin,Evechés,"4,390625",Marcs,52,228,"-0,31",,"Quantité: 4 marcs, 3 onces et 1 grosse à 6£ et 10 sous l'once"
247,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,8,1789,Chalons,Sainte Menehoult,Isle de France,Galons d'or fin,L'Allemagne et la Pologne,206,Marcs,52,10712,0,,
248,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,8,1789,Chalons,Sainte Menehoult,Isle de France,Galons d'or fin,Evechés,3,Marcs,64,192,0,,
249,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,8,1789,Chalons,Sainte Menehoult,Isle de France,Galons d'or fin,L'Allemagne et la Pologne,"22,9375",Marcs,64,1468,0,,"Quantité: 22 marcs, 7 onces et 4 gros"
250,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,8,1789,Chalons,Sainte Menehoult,hainault,Gaze de fil,Evechés,280,Livres,40,11200,0,,
251,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,8,1789,Chalons,Sainte Menehoult,Isle de France,Gaze de fil sur soye,Evechés,17,Livres,40,680,0,,
252,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,8,1789,Chalons,Sainte Menehoult,Isle de France,Gaze de fil sur soye,4 villes anséatiques,90,Livres,40,3600,0,,
253,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,8,1789,Chalons,Sainte Menehoult,Isle de France,Gaze de fil sur soye,L'Allemagne et la Pologne,211,Livres,40,8440,0,,
254,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,8,1789,Chalons,Sainte Menehoult,Isle de France,Gaze de fil sur soye,Danemarck et Norvege,150,Livres,40,6000,0,,
255,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,8,1789,Chalons,Sainte Menehoult,Isle de France,Gaze de soye,Evechés,"66,125",Livres,80,5290,0,,66 livres et 2 onces à 80£ la livre
256,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,8,1789,Chalons,Sainte Menehoult,Isle de France,Gaze de soye,4 villes anséatiques,"303,25",Livres,80,24260,0,,
257,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,8,1789,Chalons,Sainte Menehoult,Isle de France,Gaze de soye,Etats de l'empereur,"7,1428571429",Livres,80,550,"-21,43",,6£ et 14 onces à 80£ la livre; erreur de calcul
258,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,8,1789,Chalons,Sainte Menehoult,Isle de France,Gaze de soye,L'Allemagne et la Pologne,"1166,75",Livres,80,92940,-400,,erreur de calcul
259,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,8,1789,Chalons,Sainte Menehoult,Isle de France,Gaze de soye,Danemarck et Norvege,11,Livres,80,880,0,,
260,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,8,1789,Chalons,Sainte Menehoult,Isle de France,Gaze de soye,La Russie et Courlande,"29,875",Livres,80,2390,0,,29 livres et 14 onces à 80£ la livre
261,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,8,1789,Chalons,Sainte Menehoult,Isle de France,Gaze de soye brodée,4 villes anséatiques,,,,200,,,
262,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,8,1789,Chalons,Sainte Menehoult,Isle de France,Gaze de soye brodée,L'Allemagne et la Pologne,,,,435,,,
263,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,8,1789,Chalons,Sainte Menehoult,Isle de France,Glaces,Evechés,2682,Livres,6,16898,806,,erreur de calcul
264,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,8,1789,Chalons,Sainte Menehoult,Isle de France,Glaces,L'Allemagne et la Pologne,85,Livres,6,510,0,,
265,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,8,1789,Chalons,Sainte Menehoult,Champagne,Graine avoine,Evechés,32400,Livres,"0,05",1620,0,,
266,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,8,1789,Chalons,Sainte Menehoult,Champagne,Graine bled,Evechés,100101,Livres,"0,12",12012,"-0,12",,
267,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,8,1789,Chalons,Sainte Menehoult,Amiénois,Graines ris,Evechés,12831,Livres,"0,2",2566,"-0,2",,
268,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,8,1789,Chalons,Sainte Menehoult,Caroline,Graines ris,Evechés,32307,Livres,"0,25",8076,"-0,75",,
269,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,8,1789,Chalons,Sainte Menehoult,Champagne,Graines seigle,Evechés,7960,Livres,"0,06",477,"-0,6",,
270,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,8,1789,Chalons,Sainte Menehoult,,Graines diverses,Evechés,,,,931,,,
271,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,8,1789,Chalons,Sainte Menehoult,,Habillements,Evechés,,,,5775,,,
272,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,8,1789,Chalons,Sainte Menehoult,,Habillements,L'Allemagne et la Pologne,,,,9431,,,
273,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,8,1789,Chalons,Sainte Menehoult,Isle de France,Horlogerie,Evechés,,,,2104,,,
274,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,8,1789,Chalons,Sainte Menehoult,Isle de France,Horlogerie,L'Allemagne et la Pologne,,,,2440,,,
275,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,8,1789,Chalons,Sainte Menehoult,,Huiles diverses,Evechés,,,,1357,,,
276,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,8,1789,Chalons,Sainte Menehoult,Flandre,Huiles à bruler,Evechés,3475,Livres,"0,4",1392,2,,
277,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,8,1789,Chalons,Sainte Menehoult,Provence,Huiles de navette,Evechés,6380,Livres,"0,4",2552,0,,
278,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,8,1789,Chalons,Sainte Menehoult,Flandre,Huiles de navette,Evechés,3500,Livres,"0,4",1400,0,,
279,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,8,1789,Chalons,Sainte Menehoult,Provence,Huiles d'olive,Evechés,3881,Livres,1,3881,0,,
280,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,9,1789,Chalons,Sainte Menehoult,,Instruments divers,Evechés,,,,500,,,
281,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,9,1789,Chalons,Sainte Menehoult,Isle de France,Instruments de musique,Evechés,,,,3098,,,
282,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,9,1789,Chalons,Sainte Menehoult,Isle de France,Instruments de musique,Etats du roi de Prusse,,,,140,,,
283,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,9,1789,Chalons,Sainte Menehoult,Isle de France,Laine filée,Evechés,571,Livres,"4,5",2569,"-0,5",,
284,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,9,1789,Chalons,Sainte Menehoult,Isle de France,Laine filée,Evechés,125,Livres,,812,812,,Le prix marqué n'est pas bon.
285,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,9,1789,Chalons,Sainte Menehoult,Isle de France,Librairie cartes géographiques,Evechés,96,Livres,"18,5",1776,0,,
286,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,9,1789,Chalons,Sainte Menehoult,Isle de France,Librairie brochée,Evechés,7366,Livres,"2,5",18415,0,,
287,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,9,1789,Chalons,Sainte Menehoult,Isle de France,Librairie brochée,L'Allemagne et la Pologne,2224,Livres,"2,5",5560,0,,
288,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,9,1789,Chalons,Sainte Menehoult,Isle de France,Librairie brochée,La suède,215,Livres,"2,5",537,"-0,5",,
289,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,9,1789,Chalons,Sainte Menehoult,Isle de France,Librairie brochée,Etats du roi de Prusse,75,Livres,"2,5",187,"-0,5",,
290,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,9,1789,Chalons,Sainte Menehoult,Isle de France,Librairie reliée,Evechés,11752,Livres,"3,5",41132,0,,
291,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,9,1789,Chalons,Sainte Menehoult,Isle de France,Librairie reliée,Etats de l'empereur,76,Livres,"3,5",266,0,,
292,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,9,1789,Chalons,Sainte Menehoult,Isle de France,Librairie reliée,L'Allemagne et la Pologne,3491,Livres,"3,5",12219,"0,5",,
293,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,9,1789,Chalons,Sainte Menehoult,Isle de France,Librairie reliée,Etats du roi de Prusse,79,Livres,"3,5",279,"2,5",,arrondi
294,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,9,1789,Chalons,Sainte Menehoult,Flandre,Lin à filer,Evechés,103,Livres,"1,2",123,"-0,6",,
295,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,9,1789,Chalons,Sainte Menehoult,Champagne,Lingerie,Evechés,,,,900,,,
296,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,9,1789,Chalons,Sainte Menehoult,Isle de France,Liqueur ,Evechés,,,,820,,,
297,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,9,1789,Chalons,Sainte Menehoult,,Marchandises diverses,Evechés,,,,5519,,,
298,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,9,1789,Chalons,Sainte Menehoult,,Marchandises diverses,4 villes anséatiques,,,,270,,,
299,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,9,1789,Chalons,Sainte Menehoult,,Marchandises diverses,Etats de l'empereur,,,,395,,,
300,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,9,1789,Chalons,Sainte Menehoult,,Marchandises diverses,L'Allemagne et la Pologne,,,,1463,,,
301,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,9,1789,Chalons,Sainte Menehoult,,Marchandises diverses,Danemarck et Norvege,,,,134,,,
302,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,9,1789,Chalons,Sainte Menehoult,,Marchandises diverses,Etats du roi de Prusse,,,,407,,,
303,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,9,1789,Chalons,Sainte Menehoult,,Marchandises diverses,La Russie et Courlande,,,,177,,,
304,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,9,1789,Chalons,Sainte Menehoult,Champagne,Meche de lampe,Evechés,150,Livres,3,450,0,,
305,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,9,1789,Chalons,Sainte Menehoult,Isle de France,Mercerie melée,Evechés,7231,Livres,"3,5",25308,"-0,5",,
306,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,9,1789,Chalons,Sainte Menehoult,Isle de France,Mercerie melée,4 villes anséatiques,213,Livres,"3,5",745,"-0,5",,
307,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,9,1789,Chalons,Sainte Menehoult,Isle de France,Mercerie melée,Etats de l'empereur,70,Livres,"3,5",245,0,,
308,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,9,1789,Chalons,Sainte Menehoult,Isle de France,Mercerie melée,L'Allemagne et la Pologne,15493,Livres,"3,5",54225,"-0,5",,
309,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,9,1789,Chalons,Sainte Menehoult,Isle de France,Mercerie melée,Etats du roi de Prusse,768,Livres,"3,5",2688,0,,
310,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,9,1789,Chalons,Sainte Menehoult,Isle de France,Mercerie melée,La Russie et Courlande,100,Livres,"3,5",350,0,,
311,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,9,1789,Chalons,Sainte Menehoult,Champagne,Mercerie melée,Evechés,60,Livres,"3,5",210,0,,
312,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,9,1789,Chalons,Sainte Menehoult,Champagne,Mercerie melée,L'Allemagne et la Pologne,336,Livres,"3,5",1176,0,,
313,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,9,1789,Chalons,Sainte Menehoult,Champagne,Mercerie melée,La Suède,147,Livres,"3,5",514,"-0,5",,
314,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,9,1789,Chalons,Sainte Menehoult,Isle de France,Mercerie evantails,L'Allemagne et la Pologne,870,Livres,"3,75",3262,"-0,5",,
315,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,9,1789,Chalons,Sainte Menehoult,Isle de France,Mercerie tabatieres,L'Allemagne et la Pologne,2165,Livres,"4,5",9742,"-0,5",,
316,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,9,1789,Chalons,Sainte Menehoult,Isle de France,Mercerie tabatieres,La Russie et Courlande,100,Livres,"4,5",450,0,,
317,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,9,1789,Chalons,Sainte Menehoult,Isle de France,Mercerie fine,Evechés,,,,289,,,
318,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,9,1789,Chalons,Sainte Menehoult,Isle de France,Mercerie fine,L'Allemagne et la Pologne,,,,2983,,,
319,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,9,1789,Chalons,Sainte Menehoult,Normandie,Mercerie épingles,Evechés,2506,Livres,4,10024,0,,
320,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,9,1789,Chalons,Sainte Menehoult,Normandie,Mercerie épingles,L'Allemagne et la Pologne,160,Livres,4,640,0,,
321,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,9,1789,Chalons,Sainte Menehoult,,Meubles,Evechés,,,,9500,,,
322,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,9,1789,Chalons,Sainte Menehoult,,Meubles,4 villes anséatiques,,,,830,,,
323,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,9,1789,Chalons,Sainte Menehoult,,Meubles,Etats de l'empereur,,,,100,,,
324,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,9,1789,Chalons,Sainte Menehoult,,Meubles,L'Allemagne et la Pologne,,,,8871,,,
325,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,9,1789,Chalons,Sainte Menehoult,Flandre,Meules de moulin,Evechés,47,Nombre,,4865,4865,,estimé
326,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,9,1789,Chalons,Sainte Menehoult,Flandre,Meules de moulin,L'Allemagne et la Pologne,7,Nombre,,665,665,,estimé
327,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,9,1789,Chalons,Sainte Menehoult,Normandie,Mouchoirs de coton,Evechés,136,Douzaines,30,4080,0,268,
328,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,9,1789,Chalons,Sainte Menehoult,Normandie,Mouchoirs de coton,4 villes anséatiques,57,Douzaines,30,1710,0,111,
329,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,9,1789,Chalons,Sainte Menehoult,Normandie,Mouchoirs de coton,Etats de l'empereur,20,Douzaines,30,600,0,32,
330,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,9,1789,Chalons,Sainte Menehoult,Normandie,Mouchoirs de coton,L'Allemagne et la Pologne,117,Douzaines,30,3510,0,207,
331,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,9,1789,Chalons,Sainte Menehoult,Normandie,Mouchoirs de fil et coton,Evechés,13,Douzaines,24,312,0,21,
332,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,9,1789,Chalons,Sainte Menehoult,Isle de France,Mouchoirs de soye,Etats de l'empereur,4,Douzaines,48,192,0,2,
333,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,9,1789,Chalons,Sainte Menehoult,Isle de France,Mouchoirs de soye,L'Allemagne et la Pologne,38,Douzaines,48,1828,4,"33,75",arrondi
334,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,9,1789,Chalons,Sainte Menehoult,Isle de France,Ornements de dessert,Evechés,,,,228,,,
335,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,9,1789,Chalons,Sainte Menehoult,Isle de France,Ornements de dessert,L'Allemagne et la Pologne,,,,440,,,
336,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,9,1789,Chalons,Sainte Menehoult,Isle de France,Or fin en feuilles,Evechés,2775,Feuilles,"0,075",208,"-0,13",,
337,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,9,1789,Chalons,Sainte Menehoult,Isle de France,Or fin en feuilles,L'Allemagne et la Pologne,4000,Feuilles,"0,075",300,0,,
338,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,9,1789,Chalons,Sainte Menehoult,Isle de France,Or fin en feuilles,La Russie et Courlande,12000,Feuilles,"0,075",900,0,,
339,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,9,1789,Chalons,Sainte Menehoult,Isle de France,Orpheverie vaisselle,Evechés,"60,78125",Marcs,55,3343,"0,03",,"Quantités divisées en 3 mesures différentes: 59 marcs, 14 onces et 2 grosses. Le marc ne fait que 8 onces…"
340,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,9,1789,Chalons,Sainte Menehoult,Isle de France,Orphevrerie vaisselle,Etats de l'empereur,10,Marcs,55,550,0,,
341,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,9,1789,Chalons,Sainte Menehoult,Isle de France,Orphevrerie vaisselle,L'Allemagne et la Pologne,"76,75",Marcs,55,4222,"0,75",,76 marcs et 6 onces à 55£ le marc
342,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,9,1789,Chalons,Sainte Menehoult,,Ouvrages divers,Evechés,,,,880,,,
343,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,9,1789,Chalons,Sainte Menehoult,,Ouvrages divers,Etats de l'empereur,,,,790,,,
344,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,9,1789,Chalons,Sainte Menehoult,,Ouvrages divers,L'Allemagne et la Pologne,,,,780,,,
345,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,9,1789,Chalons,Sainte Menehoult,,Ouvrages divers,Etats du roi de Prusse,,,,147,,,
346,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,9,1789,Chalons,Sainte Menehoult,,Ouvrages de bois divers,Evechés,,,,1062,,,
347,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,9,1789,Chalons,Sainte Menehoult,,Ouvrages de bois divers,L'Allemagne et la Pologne,,,,1212,,,
348,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,9,1789,Chalons,Sainte Menehoult,Isle de France,Ouvrages de cordonniers,Evechés,,,,1908,,,
349,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,9,1789,Chalons,Sainte Menehoult,Isle de France,Ouvrages de cordonniers de cuir,La Suisse,,,,210,,,
350,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,9,1789,Chalons,Sainte Menehoult,Isle de France,Ouvrages de cordonniers de soye,Evechés,,,,575,,,
351,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,9,1789,Chalons,Sainte Menehoult,Isle de France,Ouvrages de cordonniers de soye,L'Allemagne et la Pologne,,,,1457,,,
352,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,9,1789,Chalons,Sainte Menehoult,Isle de France,Ouvrages de cuivre,Evechés,958,Livres,"1,5",1437,0,,
353,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,9,1789,Chalons,Sainte Menehoult,Isle de France,Ouvrages de cuivre doré,Evechés,,,,5840,,,
354,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Chalons.csv,National par direction,Exports,9,1789,Chalons,Sainte Menehoult,Isle de France,Ouvrages de cuivre doré,4 villes anséatiques,,,,125,,,
