filepath,nb_line,diff_nb_line,sources,source_types
sources/Local/AD44_C706_Nantes_Exports_1756.csv,297,1,AD44 C706,Local
sources/Local/AD44_C706_Nantes_Exports_1757.csv,237,1,AD44 C706,Local
sources/Local/AD44_C706_Nantes_Exports_1778.csv,921,1,AD44 C706,Local
sources/Local/AD44_C706_Nantes_Exports_1779.csv,508,1,AD44 C706,Local
sources/Local/AD44_C706_Nantes_Imports_1730.csv,377,1,AD44 C706,Local
sources/Local/AD44_C706_Nantes_Imports_1731.csv,368,1,AD44 C706,Local
sources/Local/AD44_C706_Nantes_Imports_1732.csv,309,1,AD44 C706,Local
sources/Local/AD44_C706_Nantes_Imports_1734.csv,394,1,AD44 C706,Local
sources/Local/AD44_C706_Nantes_Imports_1735.csv,342,1,AD44 C706,Local
sources/Local/AD44_C706_Nantes_Imports_1736.csv,544,1,AD44 C706,Local
sources/Local/AD44_C706_Nantes_Imports_1737.csv,476,1,AD44 C706,Local
sources/Local/AD44_C706_Nantes_Imports_1738.csv,450,1,AD44 C706,Local
sources/Local/AD44_C706_Nantes_Imports_1739.csv,429,1,AD44 C706,Local
sources/Local/AD44_C706_Nantes_Imports_1740.csv,412,1,AD44 C706,Local
sources/Local/AD44_C706_Nantes_Imports_1741.csv,496,1,AD44 C706,Local
sources/Local/AD44_C706_Nantes_Imports_1742.csv,545,1,AD44 C706,Local
sources/Local/AD44_C706_Nantes_Imports_1743.csv,541,1,AD44 C706,Local
sources/Local/AD44_C706_Nantes_Imports_1744.csv,481,1,AD44 C706,Local
sources/Local/AD44_C706_Nantes_Imports_1745.csv,314,1,AD44 C706,Local
sources/Local/AD44_C706_Nantes_Imports_1746.csv,333,1,AD44 C706,Local
sources/Local/AD44_C706_Rennes_Exports_1714.csv,908,1,AD44 C706,Local
sources/Local/AD44_C706_Rennes_Exports_1747.csv,522,1,AD44 C706,Local
sources/Local/AD44_C706_Rennes_Imports_1714.csv,772,1,AD44 C706,Local
sources/Local/AD44_C706_Rennes_Imports_1747.csv,261,1,AD44 C706,Local
sources/Local/AD44_C716-15_Nantes_Exports_1754.csv,672,1,AD44 C716 n°15,Local
sources/Local/AD44_C716-2_Nantes_Exports_1749.csv,652,1,AD44 C716 n°2,Local
sources/Local/AD44_C716-30_Nantes_Exports_1758.csv,163,1,AD44 C716 n°30,Local
sources/Local/AD44_C716-34_Nantes_Exports_1759.csv,116,1,AD44 C716 n°34,Local
sources/Local/AD44_C716_Nantes_Exports_1746.csv,459,1,AD44 C716,Local
sources/Local/AD44_C716_Nantes_Exports_1750.csv,598,1,AD44 C716,Local
sources/Local/AD44_C716_Nantes_Exports_1755.csv,575,1,AD44 C716,Local
sources/Local/AD44_C716_Nantes_Exports_1760.csv,176,1,AD44 C716,Local
sources/Local/AD44_C716_Nantes_Exports_1762.csv,242,1,AD44 C716,Local
sources/Local/AD44_C716_Nantes_Exports_1763.csv,922,1,AD44 C716,Local
sources/Local/AD44_C716_Nantes_Exports_1764.csv,1195,1,AD44 C716,Local
sources/Local/AD44_C716_Nantes_Imports_1749.csv,532,1,AD44 C716,Local
sources/Local/AD44_C716_Nantes_Imports_1750.csv,596,1,AD44 C716,Local
sources/Local/AD44_C716_Nantes_Imports_1755.csv,534,1,AD44 C716,Local
sources/Local/AD44_C716_Nantes_Imports_1756.csv,292,1,AD44 C716,Local
sources/Local/AD44_C716_Nantes_Imports_1758.csv,141,1,AD44 C716,Local
sources/Local/AD44_C716_Nantes_Imports_1759.csv,140,1,AD44 C716,Local
sources/Local/AD44_C716_Nantes_Imports_1760.csv,191,1,AD44 C716,Local
sources/Local/AD44_C716_Nantes_Imports_1761.csv,316,1,AD44 C716,Local
sources/Local/AD44_C716_Nantes_Imports_1762.csv,267,1,AD44 C716,Local
sources/Local/AD44_C716_Nantes_Imports_1763.csv,533,1,AD44 C716,Local
sources/Local/AD44_C716_Nantes_Imports_1764.csv,549,1,AD44 C716,Local
sources/Local/AD44_C716_Rennes_Exports_1749.csv,592,1,AD44 C716,Local
sources/Local/AD44_C716_Rennes_Exports_1750.csv,474,1,AD44 C716,Local
sources/Local/AD44_C716_Rennes_Exports_1751.csv,505,1,AD44 C716,Local
sources/Local/AD44_C716_Rennes_Exports_1753.csv,527,1,AD44 C716,Local
sources/Local/AD44_C716_Rennes_Exports_1754.csv,546,1,AD44 C716,Local
sources/Local/AD44_C716_Rennes_Exports_1755.csv,371,1,AD44 C716,Local
sources/Local/AD44_C716_Rennes_Exports_1756.csv,264,1,AD44 C716,Local
sources/Local/AD44_C716_Rennes_Exports_1757.csv,304,1,AD44 C716,Local
sources/Local/AD44_C716_Rennes_Exports_1758.csv,301,1,AD44 C716,Local
sources/Local/AD44_C716_Rennes_Exports_1759.csv,193,1,AD44 C716,Local
sources/Local/AD44_C716_Rennes_Exports_1760.csv,260,1,AD44 C716,Local
sources/Local/AD44_C716_Rennes_Exports_1761.csv,329,1,AD44 C716,Local
sources/Local/AD44_C716_Rennes_Exports_1762.csv,253,1,AD44 C716,Local
sources/Local/AD44_C716_Rennes_Exports_1763.csv,590,1,AD44 C716,Local
sources/Local/AD44_C716_Rennes_Exports_1764.csv,465,1,AD44 C716,Local
sources/Local/AD44_C716_Rennes_Imports_1749.csv,377,1,AD44 C716,Local
sources/Local/AD44_C716_Rennes_Imports_1750.csv,277,1,AD44 C716,Local
sources/Local/AD44_C716_Rennes_Imports_1752.csv,287,1,AD44 C716,Local
sources/Local/AD44_C716_Rennes_Imports_1754.csv,266,1,AD44 C716,Local
sources/Local/AD44_C716_Rennes_Imports_1755.csv,246,1,AD44 C716,Local
sources/Local/AD44_C716_Rennes_Imports_1756.csv,248,1,AD44 C716,Local
sources/Local/AD44_C716_Rennes_Imports_1757.csv,271,1,AD44 C716,Local
sources/Local/AD44_C716_Rennes_Imports_1758.csv,216,1,AD44 C716,Local
sources/Local/AD44_C716_Rennes_Imports_1759.csv,200,1,AD44 C716,Local
sources/Local/AD44_C716_Rennes_Imports_1760.csv,169,1,AD44 C716,Local
sources/Local/AD44_C716_Rennes_Imports_1761.csv,271,1,AD44 C716,Local
sources/Local/AD44_C716_Rennes_Imports_1762.csv,193,1,AD44 C716,Local
sources/Local/AD44_C716_Rennes_Imports_1763.csv,191,1,AD44 C716,Local
sources/Local/AD44_C716_Rennes_Imports_1764.csv,288,1,AD44 C716,Local
sources/Local/AD44_C717-14_Nantes_Exports_1768.csv,701,1,AD44 C717 n°14,Local
sources/Local/AD44_C717_Nantes_Exports_1761.csv,250,1,AD44 C717,Local
sources/Local/AD44_C717_Nantes_Exports_1765.csv,900,1,AD44 C717,Local
sources/Local/AD44_C717_Nantes_Exports_1766.csv,752,1,AD44 C717,Local
sources/Local/AD44_C717_Nantes_Exports_1767.csv,713,1,AD44 C717,Local
sources/Local/AD44_C717_Nantes_Exports_1769.csv,596,1,AD44 C717,Local
sources/Local/AD44_C717_Nantes_Exports_1770.csv,556,1,AD44 C717,Local
sources/Local/AD44_C717_Nantes_Exports_1771.csv,634,1,AD44 C717,Local
sources/Local/AD44_C717_Nantes_Exports_1772.csv,568,1,AD44 C717,Local
sources/Local/AD44_C717_Nantes_Exports_1774.csv,479,1,AD44 C717,Local
sources/Local/AD44_C717_Nantes_Exports_1776.csv,711,1,AD44 C717,Local
sources/Local/AD44_C717_Nantes_Exports_1778.csv,922,1,AD44 C717,Local
sources/Local/AD44_C717_Nantes_Imports_1765.csv,416,1,AD44 C717,Local
sources/Local/AD44_C717_Nantes_Imports_1766.csv,380,1,AD44 C717,Local
sources/Local/AD44_C717_Nantes_Imports_1767.csv,371,1,AD44 C717,Local
sources/Local/AD44_C717_Nantes_Imports_1769.csv,347,1,AD44 C717,Local
sources/Local/AD44_C717_Nantes_Imports_1770.csv,324,1,AD44 C717,Local
sources/Local/AD44_C717_Nantes_Imports_1771.csv,323,1,AD44 C717,Local
sources/Local/AD44_C717_Nantes_Imports_1772.csv,366,1,AD44 C717,Local
sources/Local/AD44_C717_Nantes_Imports_1774.csv,310,1,AD44 C717,Local
sources/Local/AD44_C717_Nantes_Imports_1775.csv,313,1,AD44 C717,Local
sources/Local/AD44_C717_Nantes_Imports_1776.csv,391,1,AD44 C717,Local
sources/Local/AD44_C717_Nantes_Imports_1778.csv,588,1,AD44 C717,Local
sources/Local/AD44_C717_Nantes_Imports_1779.csv,316,1,AD44 C717,Local
sources/Local/AD44_C717_Rennes_Exports_1765.csv,383,1,AD44 C717,Local
sources/Local/AD44_C717_Rennes_Exports_1766.csv,368,1,AD44 C717,Local
sources/Local/AD44_C717_Rennes_Exports_1767.csv,306,1,AD44 C717,Local
sources/Local/AD44_C717_Rennes_Exports_1768.csv,370,1,AD44 C717,Local
sources/Local/AD44_C717_Rennes_Exports_1769.csv,395,1,AD44 C717,Local
sources/Local/AD44_C717_Rennes_Exports_1771.csv,301,1,AD44 C717,Local
sources/Local/AD44_C717_Rennes_Exports_1772.csv,450,1,AD44 C717,Local
sources/Local/AD44_C717_Rennes_Exports_1773.csv,383,1,AD44 C717,Local
sources/Local/AD44_C717_Rennes_Exports_1774.csv,419,1,AD44 C717,Local
sources/Local/AD44_C717_Rennes_Exports_1775.csv,546,1,AD44 C717,Local
sources/Local/AD44_C717_Rennes_Exports_1776.csv,627,1,AD44 C717,Local
sources/Local/AD44_C717_Rennes_Exports_1778.csv,495,1,AD44 C717,Local
sources/Local/AD44_C717_Rennes_Exports_1779.csv,405,1,AD44 C717,Local
sources/Local/AD44_C717_Rennes_Exports_1780.csv,453,1,AD44 C717,Local
sources/Local/AD44_C717_Rennes_Imports_1765.csv,256,1,AD44 C717,Local
sources/Local/AD44_C717_Rennes_Imports_1766.csv,201,1,AD44 C717,Local
sources/Local/AD44_C717_Rennes_Imports_1767.csv,197,1,AD44 C717,Local
sources/Local/AD44_C717_Rennes_Imports_1768.csv,181,1,AD44 C717,Local
sources/Local/AD44_C717_Rennes_Imports_1769.csv,226,1,AD44 C717,Local
sources/Local/AD44_C717_Rennes_Imports_1771.csv,194,1,AD44 C717,Local
sources/Local/AD44_C717_Rennes_Imports_1772.csv,245,1,AD44 C717,Local
sources/Local/AD44_C717_Rennes_Imports_1773.csv,239,1,AD44 C717,Local
sources/Local/AD44_C717_Rennes_Imports_1774.csv,209,1,AD44 C717,Local
sources/Local/AD44_C717_Rennes_Imports_1775.csv,275,1,AD44 C717,Local
sources/Local/AD44_C717_Rennes_Imports_1776.csv,306,1,AD44 C717,Local
sources/Local/AD44_C717_Rennes_Imports_1778.csv,231,1,AD44 C717,Local
sources/Local/AD44_C717_Rennes_Imports_1779.csv,213,1,AD44 C717,Local
sources/Local/AD44_C717_Rennes_Imports_1780.csv,223,1,AD44 C717,Local
sources/Local/AD64_2_ETP_104_Bayonne_Exports_1746.csv,290,1,AD64 2 ETP 104,Local
sources/Local/AD64_2_ETP_104_Bayonne_Exports_1747.csv,307,1,AD64 2 ETP 104,Local
sources/Local/AD64_2_ETP_104_Bayonne_Exports_1748.csv,330,1,AD64 2 ETP 104,Local
sources/Local/AD64_2_ETP_104_Bayonne_Exports_1749.csv,161,1,AD64 2 ETP 104,Local
sources/Local/AD64_2_ETP_104_Bayonne_Exports_1750.csv,232,1,AD64 2 ETP 104,Local
sources/Local/AD64_2_ETP_104_Bayonne_Exports_1751.csv,273,1,AD64 2 ETP 104,Local
sources/Local/AD64_2_ETP_104_Bayonne_Exports_1752.csv,288,1,AD64 2 ETP 104,Local
sources/Local/AD64_2_ETP_104_Bayonne_Exports_1753.csv,404,1,AD64 2 ETP 104,Local
sources/Local/AD64_2_ETP_104_Bayonne_Exports_1754.csv,464,1,AD64 2 ETP 104,Local
sources/Local/AD64_2_ETP_104_Bayonne_Exports_1755.csv,404,1,AD64 2 ETP 104,Local
sources/Local/AD64_2_ETP_104_Bayonne_Exports_1756.csv,309,1,AD64 2 ETP 104,Local
sources/Local/AD64_2_ETP_104_Bayonne_Exports_1757.csv,466,1,AD64 2 ETP 104,Local
sources/Local/AD64_2_ETP_104_Bayonne_Exports_1758.csv,383,1,AD64 2 ETP 104,Local
sources/Local/AD64_2_ETP_104_Bayonne_Exports_1759.csv,336,1,AD64 2 ETP 104,Local
sources/Local/AD64_2_ETP_104_Bayonne_Exports_1760.csv,354,1,AD64 2 ETP 104,Local
sources/Local/AD64_2_ETP_104_Bayonne_Exports_1761.csv,426,1,AD64 2 ETP 104,Local
sources/Local/AD64_2_ETP_104_Bayonne_Exports_1762.csv,406,1,AD64 2 ETP 104,Local
sources/Local/AD64_2_ETP_104_Bayonne_Exports_1763.csv,496,1,AD64 2 ETP 104,Local
sources/Local/AD64_2_ETP_104_Bayonne_Exports_1764.csv,458,1,AD64 2 ETP 104,Local
sources/Local/AD64_2_ETP_104_Bayonne_Imports_1749.csv,147,1,AD64 2 ETP 104,Local
sources/Local/AD64_2_ETP_104_Bayonne_Imports_1750.csv,163,1,AD64 2 ETP 104,Local
sources/Local/AD64_2_ETP_104_Bayonne_Imports_1751.csv,207,1,AD64 2 ETP 104,Local
sources/Local/AD64_2_ETP_104_Bayonne_Imports_1752.csv,175,1,AD64 2 ETP 104,Local
sources/Local/AD64_2_ETP_104_Bayonne_Imports_1753.csv,218,1,AD64 2 ETP 104,Local
sources/Local/AD64_2_ETP_104_Bayonne_Imports_1754.csv,208,1,AD64 2 ETP 104,Local
sources/Local/AD64_2_ETP_104_Bayonne_Imports_1755.csv,230,1,AD64 2 ETP 104,Local
sources/Local/AD64_2_ETP_104_Bayonne_Imports_1756.csv,233,1,AD64 2 ETP 104,Local
sources/Local/AD64_2_ETP_104_Bayonne_Imports_1757.csv,249,1,AD64 2 ETP 104,Local
sources/Local/AD64_2_ETP_104_Bayonne_Imports_1758.csv,209,1,AD64 2 ETP 104,Local
sources/Local/AD64_2_ETP_104_Bayonne_Imports_1759.csv,204,1,AD64 2 ETP 104,Local
sources/Local/AD64_2_ETP_104_Bayonne_Imports_1760.csv,162,1,AD64 2 ETP 104,Local
sources/Local/AD64_2_ETP_104_Bayonne_Imports_1761.csv,217,1,AD64 2 ETP 104,Local
sources/Local/AD64_2_ETP_104_Bayonne_Imports_1762.csv,199,1,AD64 2 ETP 104,Local
sources/Local/AD64_2_ETP_104_Bayonne_Imports_1763.csv,219,1,AD64 2 ETP 104,Local
sources/Local/AD64_2_ETP_104_Bayonne_Imports_1764.csv,199,1,AD64 2 ETP 104,Local
sources/Local/AD64_2_ETP_105_Bayonne_Exports_1760.csv,21,1,AD64 2 ETP 105,Local
sources/Local/AD64_2_ETP_105_Bayonne_Exports_1763.csv,15,1,AD64 2 ETP 105,Local
sources/Local/AD64_2_ETP_105_Bayonne_Exports_1765.csv,399,1,AD64 2 ETP 105,Local
sources/Local/AD64_2_ETP_105_Bayonne_Exports_1766.csv,316,1,AD64 2 ETP 105,Local
sources/Local/AD64_2_ETP_105_Bayonne_Exports_1767.csv,291,1,AD64 2 ETP 105,Local
sources/Local/AD64_2_ETP_105_Bayonne_Exports_1768.csv,278,1,AD64 2 ETP 105,Local
sources/Local/AD64_2_ETP_105_Bayonne_Exports_1769.csv,267,1,AD64 2 ETP 105,Local
sources/Local/AD64_2_ETP_105_Bayonne_Exports_1770.csv,238,1,AD64 2 ETP 105,Local
sources/Local/AD64_2_ETP_105_Bayonne_Exports_1771.csv,282,1,AD64 2 ETP 105,Local
sources/Local/AD64_2_ETP_105_Bayonne_Exports_1772.csv,342,1,AD64 2 ETP 105,Local
sources/Local/AD64_2_ETP_105_Bayonne_Exports_1773.csv,297,1,AD64 2 ETP 105,Local
sources/Local/AD64_2_ETP_105_Bayonne_Exports_1774.csv,268,1,AD64 2 ETP 105,Local
sources/Local/AD64_2_ETP_105_Bayonne_Exports_1776.csv,325,1,AD64 2 ETP 105,Local
sources/Local/AD64_2_ETP_105_Bayonne_Exports_1778.csv,360,1,AD64 2 ETP 105,Local
sources/Local/AD64_2_ETP_105_Bayonne_Exports_1779.csv,296,1,AD64 2 ETP 105,Local
sources/Local/AD64_2_ETP_105_Bayonne_Exports_1780.csv,293,1,AD64 2 ETP 105,Local
sources/Local/AD64_2_ETP_105_Bayonne_Imports_1760.csv,27,1,AD64 2 ETP 105,Local
sources/Local/AD64_2_ETP_105_Bayonne_Imports_1765.csv,207,1,AD64 2 ETP 105,Local
sources/Local/AD64_2_ETP_105_Bayonne_Imports_1766.csv,193,1,AD64 2 ETP 105,Local
sources/Local/AD64_2_ETP_105_Bayonne_Imports_1767.csv,180,1,AD64 2 ETP 105,Local
sources/Local/AD64_2_ETP_105_Bayonne_Imports_1768.csv,162,1,AD64 2 ETP 105,Local
sources/Local/AD64_2_ETP_105_Bayonne_Imports_1769.csv,193,1,AD64 2 ETP 105,Local
sources/Local/AD64_2_ETP_105_Bayonne_Imports_1770.csv,154,1,AD64 2 ETP 105,Local
sources/Local/AD64_2_ETP_105_Bayonne_Imports_1771.csv,198,1,AD64 2 ETP 105,Local
sources/Local/AD64_2_ETP_105_Bayonne_Imports_1772.csv,239,1,AD64 2 ETP 105,Local
sources/Local/AD64_2_ETP_105_Bayonne_Imports_1773.csv,197,1,AD64 2 ETP 105,Local
sources/Local/AD64_2_ETP_105_Bayonne_Imports_1774.csv,197,1,AD64 2 ETP 105,Local
sources/Local/AD64_2_ETP_105_Bayonne_Imports_1775.csv,240,1,AD64 2 ETP 105,Local
sources/Local/AD64_2_ETP_105_Bayonne_Imports_1776.csv,254,1,AD64 2 ETP 105,Local
sources/Local/AD64_2_ETP_105_Bayonne_Imports_1777.csv,235,1,AD64 2 ETP 105,Local
sources/Local/AD64_2_ETP_105_Bayonne_Imports_1778.csv,250,1,AD64 2 ETP 105,Local
sources/Local/AD64_2_ETP_105_Bayonne_Imports_1779.csv,223,1,AD64 2 ETP 105,Local
sources/Local/AD64_2_ETP_105_Bayonne_Imports_1780.csv,226,1,AD64 2 ETP 105,Local
sources/Local/AD76_7F97_via_Dardel_Exports.csv,4848,1,AD76 7F97 - via Dardel,Local
sources/Local/AD76_7F97_via_Dardel_Imports.csv,2713,1,AD76 7F97 - via Dardel,Local
sources/Local/ANOM_Col_F_2B_13_Colonies_Exports_1788.csv,222,1,ANOM Col F 2B 13 (tableaux 37 et 38),Local
sources/Local/ANOM_Col_F_2B_13_Colonies_Imports_1788.csv,148,1,ANOM Col F 2B 13 (tableaux 37 et 38),Local
sources/Local/ANOM_Col_F_2B_14_Colonies_Exports_1787.csv,216,1,ANOM Col F 2B 14 (tableau 25),Local
sources/Local/ANOM_Col_F_2B_14_Colonies_Imports_1787.csv,158,1,ANOM Col F 2B 14 (tableau 25),Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_21_Marseille_Exports_1725.csv,385,1,Archives de la CCI de Marseille - I 21,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_21_Marseille_Exports_1726.csv,394,1,Archives de la CCI de Marseille - I 21,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_21_Marseille_Exports_1727.csv,460,1,Archives de la CCI de Marseille - I 21,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_21_Marseille_Exports_1728.csv,486,1,Archives de la CCI de Marseille - I 21,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_21_Marseille_Exports_1729.csv,460,1,Archives de la CCI de Marseille - I 21,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_21_Marseille_Exports_1730.csv,430,1,Archives de la CCI de Marseille - I 21,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_21_Marseille_Exports_1731.csv,410,1,Archives de la CCI de Marseille - I 21,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_21_Marseille_Exports_1732.csv,406,1,Archives de la CCI de Marseille - I 21,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_21_Marseille_Exports_1733.csv,436,1,Archives de la CCI de Marseille - I 21,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_21_Marseille_Exports_1735.csv,377,1,Archives de la CCI de Marseille - I 21,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_21_Marseille_Exports_1736.csv,312,1,Archives de la CCI de Marseille - I 21,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_21_Marseille_Exports_1737.csv,327,1,Archives de la CCI de Marseille - I 21,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_21_Marseille_Exports_1738.csv,352,1,Archives de la CCI de Marseille - I 21,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_21_Marseille_Exports_1739.csv,1182,1,Archives de la CCI de Marseille - I 21,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_21_Marseille_Exports_1740.csv,1407,1,Archives de la CCI de Marseille - I 21,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_21_Marseille_Exports_1741.csv,1487,1,Archives de la CCI de Marseille - I 21,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_21_Marseille_Exports_1743.csv,1613,1,Archives de la CCI de Marseille - I 21,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_21_Marseille_Exports_1749.csv,1239,1,Archives de la CCI de Marseille - I 21,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_22_Marseille_Exports_1744.csv,1167,1,Archives de la CCI de Marseille - I 22,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_22_Marseille_Exports_1745.csv,1256,1,Archives de la CCI de Marseille - I 22,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_22_Marseille_Exports_1746.csv,1288,1,Archives de la CCI de Marseille - I 22,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_22_Marseille_Exports_1747.csv,1164,1,Archives de la CCI de Marseille - I 22,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_22_Marseille_Exports_1750.csv,1351,1,Archives de la CCI de Marseille - I 22,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1751.csv,1270,1,Archives de la CCI de Marseille - I 23,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1752.csv,1147,1,Archives de la CCI de Marseille - I 23,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1755.csv,1178,1,Archives de la CCI de Marseille - I 23,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1756.csv,1398,1,Archives de la CCI de Marseille - I 23,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1759.csv,1225,1,Archives de la CCI de Marseille - I 23,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1760.csv,1363,1,Archives de la CCI de Marseille - I 23,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1761.csv,1454,1,Archives de la CCI de Marseille - I 23,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1762.csv,1402,1,Archives de la CCI de Marseille - I 23,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_23_Marseille_Exports_1764.csv,1748,1,Archives de la CCI de Marseille - I 23,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_24_Marseille_Exports_1765.csv,68,1,Archives de la CCI de Marseille - I 24,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_24_Marseille_Exports_1766.csv,1573,1,Archives de la CCI de Marseille - I 24,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_24_Marseille_Exports_1767.csv,1637,1,Archives de la CCI de Marseille - I 24,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_24_Marseille_Exports_1768.csv,1505,1,Archives de la CCI de Marseille - I 24,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_24_Marseille_Exports_1769.csv,1417,1,Archives de la CCI de Marseille - I 24,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_24_Marseille_Exports_1770.csv,1537,1,Archives de la CCI de Marseille - I 24,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_24_Marseille_Exports_1774.csv,1435,1,Archives de la CCI de Marseille - I 24,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_24_Marseille_Exports_1775.csv,1037,1,Archives de la CCI de Marseille - I 24,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_24_Marseille_Exports_1776.csv,1000,1,Archives de la CCI de Marseille - I 24,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_24_Marseille_Exports_1778.csv,832,1,Archives de la CCI de Marseille - I 24,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_24_Marseille_Exports_1779.csv,820,1,Archives de la CCI de Marseille - I 24,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_24_Marseille_Exports_1780.csv,836,1,Archives de la CCI de Marseille - I 24,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_25_Marseille_Exports_1763.csv,1663,1,Archives de la CCI de Marseille - I 25,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_25_Marseille_Exports_1765.csv,1634,1,Archives de la CCI de Marseille - I 25,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_25_Marseille_Exports_1772.csv,1523,1,Archives de la CCI de Marseille - I 25,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_25_Marseille_Exports_1773.csv,1461,1,Archives de la CCI de Marseille - I 25,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_25_Marseille_Exports_1777.csv,808,1,Archives de la CCI de Marseille - I 25,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1725.csv,405,1,Archives de la CCI de Marseille - I 29,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1726.csv,372,1,Archives de la CCI de Marseille - I 29,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1727.csv,373,1,Archives de la CCI de Marseille - I 29,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1728.csv,350,1,Archives de la CCI de Marseille - I 29,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1729.csv,317,1,Archives de la CCI de Marseille - I 29,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1730.csv,337,1,Archives de la CCI de Marseille - I 29,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1731.csv,354,1,Archives de la CCI de Marseille - I 29,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1732.csv,331,1,Archives de la CCI de Marseille - I 29,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1733.csv,345,1,Archives de la CCI de Marseille - I 29,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1735.csv,324,1,Archives de la CCI de Marseille - I 29,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1736.csv,318,1,Archives de la CCI de Marseille - I 29,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1737.csv,505,1,Archives de la CCI de Marseille - I 29,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1738.csv,454,1,Archives de la CCI de Marseille - I 29,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1739.csv,959,1,Archives de la CCI de Marseille - I 29,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1740.csv,1021,1,Archives de la CCI de Marseille - I 29,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1741.csv,1083,1,Archives de la CCI de Marseille - I 29,Local
sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1742.csv,1000,1,Archives de la CCI de Marseille - I 29,Local
