numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,problem,remarks,unverified
128,Anthony Rebours,Fond Montyon 101FOSS/25,National partenaires manquants/Levant - importations - 1771.csv,National Partenaires Manquants,1771,Imports,,,Grabeau de senné,Egypte,17181,Livre,"0,3",5154,"0,3",Prix unitaire en pourcentage,1
129,Anthony Rebours,Fond Montyon 101FOSS/25,National partenaires manquants/Levant - importations - 1771.csv,National Partenaires Manquants,1771,Imports,,,Lin,Egypte,668404,Livre,"0,3",200521,"0,2",Prix unitaire en pourcentage,1
130,Anthony Rebours,Fond Montyon 101FOSS/25,National partenaires manquants/Levant - importations - 1771.csv,National Partenaires Manquants,1771,Imports,,,Noix vomiques,Egypte,1128,Livre,"0,6",676,"0,8",Prix unitaire en pourcentage,1
131,Anthony Rebours,Fond Montyon 101FOSS/25,National partenaires manquants/Levant - importations - 1771.csv,National Partenaires Manquants,1771,Imports,,,Ris,Egypte,2916500,Livre,"0,14",408310,0,Prix unitaire en pourcentage,1
132,Anthony Rebours,Fond Montyon 101FOSS/25,National partenaires manquants/Levant - importations - 1771.csv,National Partenaires Manquants,1771,Imports,,,Saffranum,Egypte,466034,Livre,"0,65",302922,"0,1",Prix unitaire en pourcentage,1
133,Anthony Rebours,Fond Montyon 101FOSS/25,National partenaires manquants/Levant - importations - 1771.csv,National Partenaires Manquants,1771,Imports,,,Sel amoniac,Egypte,45760,Livre,"1,5",68640,0,,1
134,Anthony Rebours,Fond Montyon 101FOSS/25,National partenaires manquants/Levant - importations - 1771.csv,National Partenaires Manquants,1771,Imports,,,Sené,Egypte,176611,Livre,1,176611,0,,1
135,Anthony Rebours,Fond Montyon 101FOSS/25,National partenaires manquants/Levant - importations - 1771.csv,National Partenaires Manquants,1771,Imports,,,Tamarindy,Egypte,22929,Livre,1,22929,0,,1
136,Anthony Rebours,Fond Montyon 101FOSS/25,National partenaires manquants/Levant - importations - 1771.csv,National Partenaires Manquants,1771,Imports,,,Turbith,Egypte,1705,Livre,"1,5",2557,"0,5",,1
137,Anthony Rebours,Fond Montyon 101FOSS/25,National partenaires manquants/Levant - importations - 1771.csv,National Partenaires Manquants,1771,Imports,,,Toille ajamis,Egypte,37479,Pièce,6,224874,0,,1
138,Anthony Rebours,Fond Montyon 101FOSS/25,National partenaires manquants/Levant - importations - 1771.csv,National Partenaires Manquants,1771,Imports,,,Toille Aman,Egypte,3209,Pièce,7,22463,0,,1
139,Anthony Rebours,Fond Montyon 101FOSS/25,National partenaires manquants/Levant - importations - 1771.csv,National Partenaires Manquants,1771,Imports,,,Toille balanonis,Egypte,14021,Pièce,"2,75",38557,"0,75",Erreur prix unitaire ,1
140,Anthony Rebours,Fond Montyon 101FOSS/25,National partenaires manquants/Levant - importations - 1771.csv,National Partenaires Manquants,1771,Imports,,,Toille cassies,Egypte,9000,Pièce,5,45000,0,,1
141,Anthony Rebours,Fond Montyon 101FOSS/25,National partenaires manquants/Levant - importations - 1771.csv,National Partenaires Manquants,1771,Imports,,,Toille Chebinis,Egypte,950,Pièce,3,2850,0,,1
142,Anthony Rebours,Fond Montyon 101FOSS/25,National partenaires manquants/Levant - importations - 1771.csv,National Partenaires Manquants,1771,Imports,,,Toille demitte,Egypte,9329,Pièce,3,27987,0,,1
143,Anthony Rebours,Fond Montyon 101FOSS/25,National partenaires manquants/Levant - importations - 1771.csv,National Partenaires Manquants,1771,Imports,,,Toille manouf,Egypte,16212,Pièce,7,113484,0,,1
144,Anthony Rebours,Fond Montyon 101FOSS/25,National partenaires manquants/Levant - importations - 1771.csv,National Partenaires Manquants,1771,Imports,,,Toille de montagne,Egypte,326,Pièce,6,1956,0,,1
145,Anthony Rebours,Fond Montyon 101FOSS/25,National partenaires manquants/Levant - importations - 1771.csv,National Partenaires Manquants,1771,Imports,,,Abats,"Salonique, Archypel et Satalis",8100,Pièce,7,56700,0,,1
146,Anthony Rebours,Fond Montyon 101FOSS/25,National partenaires manquants/Levant - importations - 1771.csv,National Partenaires Manquants,1771,Imports,,,Bourqs alaya,"Salonique, Archypel et Satalis",370,Pièce,10,3700,0,,1
147,Anthony Rebours,Fond Montyon 101FOSS/25,National partenaires manquants/Levant - importations - 1771.csv,National Partenaires Manquants,1771,Imports,,,Capots,"Salonique, Archypel et Satalis",46,Pièce,10,460,0,,1
148,Anthony Rebours,Fond Montyon 101FOSS/25,National partenaires manquants/Levant - importations - 1771.csv,National Partenaires Manquants,1771,Imports,,,Cire jeaune,"Salonique, Archypel et Satalis",44190,Livre,"1,45",64075,"0,5",Prix unitaire en pourcentage,1
149,Anthony Rebours,Fond Montyon 101FOSS/25,National partenaires manquants/Levant - importations - 1771.csv,National Partenaires Manquants,1771,Imports,,,Cotton en laine,"Salonique, Archypel et Satalis",3079480,Livre,"0,7",2155636,0,Prix unitaire en pourcentage,1
150,Anthony Rebours,Fond Montyon 101FOSS/25,National partenaires manquants/Levant - importations - 1771.csv,National Partenaires Manquants,1771,Imports,,,Cotton filé blanc,"Salonique, Archypel et Satalis",3000,Livre,1,3000,0,,1
151,Anthony Rebours,Fond Montyon 101FOSS/25,National partenaires manquants/Levant - importations - 1771.csv,National Partenaires Manquants,1771,Imports,,,Cotton filé rouge,"Salonique, Archypel et Satalis",1836,Livre,4,7344,0,,1
152,Anthony Rebours,Fond Montyon 101FOSS/25,National partenaires manquants/Levant - importations - 1771.csv,National Partenaires Manquants,1771,Imports,,,Cuivre en pain,"Salonique, Archypel et Satalis",530,Livre,"0,8",424,0,Prix unitaire en pourcentage,1
153,Anthony Rebours,Fond Montyon 101FOSS/25,National partenaires manquants/Levant - importations - 1771.csv,National Partenaires Manquants,1771,Imports,,,Etoupe de soye,"Salonique, Archypel et Satalis",4168,Livre,"0,3",1250,"0,4",Prix unitaire en pourcentage,1
154,Anthony Rebours,Fond Montyon 101FOSS/25,National partenaires manquants/Levant - importations - 1771.csv,National Partenaires Manquants,1771,Imports,,,Fil de chevre,"Salonique, Archypel et Satalis",5280,Livre,4,21120,0,,1
155,Anthony Rebours,Fond Montyon 101FOSS/25,National partenaires manquants/Levant - importations - 1771.csv,National Partenaires Manquants,1771,Imports,,,Huille,"Salonique, Archypel et Satalis",23237,Millerolle,50,1161850,0,,1
156,Anthony Rebours,Fond Montyon 101FOSS/25,National partenaires manquants/Levant - importations - 1771.csv,National Partenaires Manquants,1771,Imports,,,Laine surge,"Salonique, Archypel et Satalis",2310890,Livre,"0,5",1155445,0,Prix unitaire en pourcentage,1
157,Anthony Rebours,Fond Montyon 101FOSS/25,National partenaires manquants/Levant - importations - 1771.csv,National Partenaires Manquants,1771,Imports,,,Laine de chevron,"Salonique, Archypel et Satalis",17669,Livre,1,17669,0,,1
158,Anthony Rebours,Fond Montyon 101FOSS/25,National partenaires manquants/Levant - importations - 1771.csv,National Partenaires Manquants,1771,Imports,,,Peaux de lievres,"Salonique, Archypel et Satalis",28532,Livre,"1,5",42798,0,,1
159,Anthony Rebours,Fond Montyon 101FOSS/25,National partenaires manquants/Levant - importations - 1771.csv,National Partenaires Manquants,1771,Imports,,,Soye de Zagora,"Salonique, Archypel et Satalis",2579,Livre,10,25790,0,,1
160,Anthony Rebours,Fond Montyon 101FOSS/25,National partenaires manquants/Levant - importations - 1771.csv,National Partenaires Manquants,1771,Imports,,,Storax en larme,"Salonique, Archypel et Satalis",400,Livre,15,6000,0,,1
161,Anthony Rebours,Fond Montyon 101FOSS/25,National partenaires manquants/Levant - importations - 1771.csv,National Partenaires Manquants,1771,Imports,,,Toille Escamittes,"Salonique, Archypel et Satalis",596,Pièce,2,1192,0,,1
162,Anthony Rebours,Fond Montyon 101FOSS/25,National partenaires manquants/Levant - importations - 1771.csv,National Partenaires Manquants,1771,Imports,,,Cire jeaune,Cannée et Candie,3843,Livre,"1,45",5572,"0,35",Prix unitaire en pourcentage,1
163,Anthony Rebours,Fond Montyon 101FOSS/25,National partenaires manquants/Levant - importations - 1771.csv,National Partenaires Manquants,1771,Imports,,,Huille,Cannée et Candie,56910,Millerolle,50,2845500,0,,1
164,Anthony Rebours,Fond Montyon 101FOSS/25,National partenaires manquants/Levant - importations - 1771.csv,National Partenaires Manquants,1771,Imports,,,Soye,Cannée et Candie,500,Livre,11,5500,0,,1
165,Anthony Rebours,Fond Montyon 101FOSS/25,National partenaires manquants/Levant - importations - 1771.csv,National Partenaires Manquants,1771,Imports,,,Cordouans,Mozée,507,Douzaine,12,6084,0,,1
166,Anthony Rebours,Fond Montyon 101FOSS/25,National partenaires manquants/Levant - importations - 1771.csv,National Partenaires Manquants,1771,Imports,,,Huille,Mozée,6420,Millerolle,50,321000,0,,1
167,Anthony Rebours,Fond Montyon 101FOSS/25,National partenaires manquants/Levant - importations - 1771.csv,National Partenaires Manquants,1771,Imports,,,Laine surge,Mozée,82445,Livre,"0,2",16489,0,Prix unitaire en pourcentage,1
168,Anthony Rebours,Fond Montyon 101FOSS/25,National partenaires manquants/Levant - importations - 1771.csv,National Partenaires Manquants,1771,Imports,,,Peaux de lievres,Mozée,2042,Livre,"1,5",3063,0,,1
169,Anthony Rebours,Fond Montyon 101FOSS/25,National partenaires manquants/Levant - importations - 1771.csv,National Partenaires Manquants,1771,Imports,,,Racine de lisary,Mozée,456,Livre,"0,75",342,0,Prix unitaire en pourcentage,1
170,Anthony Rebours,Fond Montyon 101FOSS/25,National partenaires manquants/Levant - importations - 1771.csv,National Partenaires Manquants,1771,Imports,,,Suif,Mozée,11600,Livre,"0,4",4640,0,Prix unitaire en pourcentage,1
171,Anthony Rebours,Fond Montyon 101FOSS/25,National partenaires manquants/Levant - importations - 1771.csv,National Partenaires Manquants,1771,Imports,,,Bled ,Barbarie,36372,Charge,24,872928,0,,1
172,Anthony Rebours,Fond Montyon 101FOSS/25,National partenaires manquants/Levant - importations - 1771.csv,National Partenaires Manquants,1771,Imports,,,Bourde,Barbarie,3965570,Livre,"0,06",237934,"0,2",Prix unitaire en pourcentage,1
173,Anthony Rebours,Fond Montyon 101FOSS/25,National partenaires manquants/Levant - importations - 1771.csv,National Partenaires Manquants,1771,Imports,,,Bonnets,Barbarie,507,Douzaine,18,9126,0,,1
174,Anthony Rebours,Fond Montyon 101FOSS/25,National partenaires manquants/Levant - importations - 1771.csv,National Partenaires Manquants,1771,Imports,,,Cire jeaune,Barbarie,24513,Livre,"1,3",31866,"0,9",Prix unitaire en pourcentage,1
175,Anthony Rebours,Fond Montyon 101FOSS/25,National partenaires manquants/Levant - importations - 1771.csv,National Partenaires Manquants,1771,Imports,,,Cendres,Barbarie,510000,Livre,"0,04",20400,0,Prix unitaire en pourcentage,1
176,Anthony Rebours,Fond Montyon 101FOSS/25,National partenaires manquants/Levant - importations - 1771.csv,National Partenaires Manquants,1771,Imports,,,Ceintures de laine,Barbarie,495,Pièce,1,495,0,,1
177,Anthony Rebours,Fond Montyon 101FOSS/25,National partenaires manquants/Levant - importations - 1771.csv,National Partenaires Manquants,1771,Imports,,,Crin,Barbarie,4116,Livre,"0,3",1234,"0,8",Prix unitaire en pourcentage,1
178,Anthony Rebours,Fond Montyon 101FOSS/25,National partenaires manquants/Levant - importations - 1771.csv,National Partenaires Manquants,1771,Imports,,,Cuirs,Barbarie,683614,Livre,"0,4",273445,"0,6",Prix unitaire en pourcentage,1
179,Anthony Rebours,Fond Montyon 101FOSS/25,National partenaires manquants/Levant - importations - 1771.csv,National Partenaires Manquants,1771,Imports,,,Dattes,Barbarie,189554,Livre,"0,16",30328,"0,64",Prix unitaire en pourcentage,1
180,Anthony Rebours,Fond Montyon 101FOSS/25,National partenaires manquants/Levant - importations - 1771.csv,National Partenaires Manquants,1771,Imports,,,Eponges communes,Barbarie,57916,Livre,"0,4",23166,"0,4",Prix unitaire en pourcentage,1
181,Anthony Rebours,Fond Montyon 101FOSS/25,National partenaires manquants/Levant - importations - 1771.csv,National Partenaires Manquants,1771,Imports,,,Escayolle,Barbarie,326554,Livre,"0,07",22858,"0,78",Prix unitaire en pourcentage,1
182,Anthony Rebours,Fond Montyon 101FOSS/25,National partenaires manquants/Levant - importations - 1771.csv,National Partenaires Manquants,1771,Imports,,,Feves,Barbarie,25972,Charge,16,415552,0,,1
183,Anthony Rebours,Fond Montyon 101FOSS/25,National partenaires manquants/Levant - importations - 1771.csv,National Partenaires Manquants,1771,Imports,,,Huille,Barbarie,4291,Millerolle,50,214550,0,,1
184,Anthony Rebours,Fond Montyon 101FOSS/25,National partenaires manquants/Levant - importations - 1771.csv,National Partenaires Manquants,1771,Imports,,,Laine surge,Barbarie,571857,Livre,"0,3",171557,"0,1",Prix unitaire en pourcentage,1
185,Anthony Rebours,Fond Montyon 101FOSS/25,National partenaires manquants/Levant - importations - 1771.csv,National Partenaires Manquants,1771,Imports,,,Legumes,Barbarie,16760,Charge,25,420000,-1000,,1
186,Anthony Rebours,Fond Montyon 101FOSS/25,National partenaires manquants/Levant - importations - 1771.csv,National Partenaires Manquants,1771,Imports,,,Maroquins,Barbarie,550,Douzaine,30,16500,0,,1
187,Anthony Rebours,Fond Montyon 101FOSS/25,National partenaires manquants/Levant - importations - 1771.csv,National Partenaires Manquants,1771,Imports,,,Orge,Barbarie,12545,Charge,15,188175,0,,1
188,Anthony Rebours,Fond Montyon 101FOSS/25,National partenaires manquants/Levant - importations - 1771.csv,National Partenaires Manquants,1771,Imports,,,Peaux de chevres,Barbarie,551,Douzaine,10,5510,0,,1
189,Anthony Rebours,Fond Montyon 101FOSS/25,National partenaires manquants/Levant - importations - 1771.csv,National Partenaires Manquants,1771,Imports,,,Suif,Barbarie,24310,Livre,"0,4",9724,0,Prix unitaire en pourcentage,1
