numrodeligne,dataentryby,source,SourceType,year,exportsimports,direction,bureaux,sheet,marchandises,pays,value,remarks,quantit,quantit_marchandises,total_quantit,origine,total,quantity_unit,leurvaleursubtotal_1,leurvaleursubtotal_2,leurvaleursubtotal_3,prix_unitaire,unitdecompte,prixunitaire_unitdecomptelt,prixunitaire_unitdecomptesous,prixunitaire_unitdecomptedeniers,v19,probleme
492,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,19,Cacao,Genes,12415,,,,,,847500,,,,,,,,,,,
493,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,20,Callemande,Geneve,17100,,,,,,842879,,,,,,,,,,,
493,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,19,Cacao,Portugal,218718.5,,,,,,847500,,,,,,,,,,,
494,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,20,Callemande,Italie,8150,,,,,,842879,,,,,,,,,,,
494,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,20,Cachou,Hollande,33,,,,,,0,,,,,,,,,,,
495,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,20,Callemande,Naples,200,,,,,,842879,,,,,,,,,,,
495,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,20,Caffatinea,Hollande,900,,,,,,0,,,,,,,,,,,
496,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,20,Callemande,Genes,300,,,,,,842879,,,,,,,,,,,
496,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,20,Caffé ; des Isles,Allemagne,150,,,,,,2135092.3,,2131914.75,,,,,,,,,
497,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,20,Callemande,Levant,316900,,,,,,842879,,,,,,,,,,,
497,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,20,Caffé ; des Isles,Angleterre,7526,,,,,,2135092.3,,2131914.75,,,,,,,,,
498,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,20,Callemande,Nord,0,,,,,,842879,,,,,,,,,,,
498,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,20,Caffé ; des Isles,Espagne,458385.2,,,,,,2135092.3,,2131914.75,,,,,,,,,
499,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,20,Callemande,Portugal,30120,,,,,,842879,,,,,,,,,,,
499,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,20,Caffé ; des Isles,Hollande,15219,,,,,,2135092.3,,2131914.75,,,,,,,,,
500,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,20,Callemande,Savoye,3850,,,,,,842879,,,,,,,,,,,
500,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,20,Caffé ; des Isles,Isles,1490218.6,,,,,,2135092.3,,2131914.75,,,,,,,,,
501,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,20,Callemande,Suisse,81000,,,,,,842879,,,,,,,,,,,
501,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,20,Caffé ; des Isles,Italie,14886,,,,,,2135092.3,,2131914.75,,,,,,,,,
502,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,20,Camelot ; d'Auvergne,Suisse,9350,,,,,,764012.6,,,,,,,,,,,
502,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,20,Caffé ; des Isles,Portugal,145530,,,,,,2135092.3,,2131914.75,,,,,,,,,
503,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,20,Camelot ; de laine,Allemagne,56403.1,,,,,,764012.6,,753808.125,,,,,,,,,
503,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,20,Caffé ; de Levant,Levant,2290,,,,,,2135092.3,,,,,,,,,,,
504,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,20,Camelot ; de laine,Espagne,191395,,,,,,764012.6,,753808.125,,,,,,,,,
504,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,20,Caffé ; de Moka,Hollande,887.5,,,,,,2135092.3,,,,,,,,,,,
505,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,20,Camelot ; de laine,Flandre,123815,,,,,,764012.6,,753808.125,,,,,,,,,
505,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,20,Calamus,Hollande,30,,,,,,0,,,,,,,,,,,
506,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,20,Camelot ; de laine,Geneve,39860,,,,,,764012.6,,753808.125,,,,,,,,,
506,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,20,Callemande,Genes,180,,,,,,1090,,,,,,,,,,,
507,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,21,Camelot ; de laine,Hollande,7963,,,,,,764012.6,,753808.125,,,,,,,,,
507,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,20,Callemande,Levant,360,,,,,,1090,,,,,,,,,,,
508,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,21,Camelot ; de laine,Isles,480,,,,,,764012.6,,753808.125,,,,,,,,,
508,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,20,Callemande,Savoye,550,,,,,,1090,,,,,,,,,,,
509,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,21,Camelot ; de laine,Italie,54372,,,,,,764012.6,,753808.125,,,,,,,,,
509,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,21,Camphre,Hollande,36219.3,,,,,,37219.3,,,,,,,,,,,
510,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,21,Camelot ; de laine,Levant,225360,,,,,,764012.6,,753808.125,,,,,,,,,
510,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,21,Camphre,Italie,1000,,,,,,37219.3,,,,,,,,,,,
511,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,21,Camelot ; de laine,Nord,4680,,,,,,764012.6,,753808.125,,,,,,,,,
511,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,21,Canefice,Espagne,13658,,,,,,158255.5,,,,,,,,,,,
512,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,21,Camelot ; de laine,Portugal,10400,,,,,,764012.6,,753808.125,,,,,,,,,
512,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,21,Canefice,Hollande,150,,,,,,158255.5,,,,,,,,,,,
513,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,21,Camelot ; de laine,Savoye,11160,,,,,,764012.6,,753808.125,,,,,,,,,
513,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,21,Canefice,Isles,139197.5,,,,,,158255.5,,,,,,,,,,,
514,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,21,Camelot ; de laine,Suisse,27920,,,,,,764012.6,,753808.125,,,,,,,,,
514,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,21,Canefice,Genes,5250,,,,,,158255.5,,,,,,,,,,,
515,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,21,Camelot ; de soye,Italie,584.5,,,,,,764012.6,,,,,,,,,,,
515,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,21,Canelle,Espagne,7482,,,,,,322627,,,,,,,,,,,
516,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,21,Camelot ; de poil,Flandre,210,,,,,,764012.6,,270,,,,,,,,,
516,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,21,Canelle,Hollande,203465,,,,,,322627,,,,,,,,,,,
517,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,21,Camelot ; de poil,Suisse,60,,,,,,764012.6,,270,,,,,,,,,
517,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,21,Canelle,Italie,107200,,,,,,322627,,,,,,,,,,,
518,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,21,Canefice,Danemark,2048,,,,,,26385,,,,,,,,,,,
518,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,21,Canelle,Genes,4480,,,,,,322627,,,,,,,,,,,
519,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,21,Canefice,Espagne,278,,,,,,26385,,,,,,,,,,,
519,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,21,Cannes à mains,Hollande,22620,,,,,,0,,,,,,,,,,,
520,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,21,Canefice,Italie,9641,,,,,,26385,,,,,,,,,,,
520,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,21,Canevettes,Angleterre,33,,,,,,0,,,,,,,,,,,
521,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,21,Canefice,Naples,1200,,,,,,26385,,,,,,,,,,,
521,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,21,Canons ; de fer,Espagne,9800,,,,,,10460,,,,,,,,,,,
522,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,21,Canefice,Genes,5885,,,,,,26385,,,,,,,,,,,
522,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,21,Canons ; de fusils,Espagne,660,,,,,,10460,,,,,,,,,,,
523,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,21,Canefice,Savoye,7333,,,,,,26385,,,,,,,,,,,
523,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,21,Cantarides,Savoye,2667,,,,,,0,,,,,,,,,,,
524,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,21,Canelle,Espagne,35650.5,,,,,,59928,,,,,,,,,,,
524,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,22,Capots,Genes,1000,,,,,,4308,,,,,,,,,,,
525,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,21,Canelle,Flandre,7.5,,,,,,59928,,,,,,,,,,,
525,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,22,Capots,Levant,2498,,,,,,4308,,,,,,,,,,,
526,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,21,Canelle,Italie,2080,,,,,,59928,,,,,,,,,,,
526,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,22,Capots,Savoye,810,,,,,,4308,,,,,,,,,,,
527,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,21,Canelle,Levant,12990,,,,,,59928,,,,,,,,,,,
527,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,22,Capies,Allemagne,7,,,,,,3804,,,,,,,,,,,
528,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,21,Canelle,Savoye,9200,,,,,,59928,,,,,,,,,,,
528,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,22,Capies,Espagne,3797,,,,,,3804,,,,,,,,,,,
529,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,21,Caneva,Allemagne,58,le total devrait être 1782,,,,,1782.8,,,,,,,,,,,
529,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,22,Carabé,Hollande,10,,,,,,1015.5,,,,,,,,,,,
530,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,21,Caneva,Flandre,174,,,,,,1782.8,,,,,,,,,,,
530,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,22,Carabé,Nord,487.5,,,,,,1015.5,,,,,,,,,,,
531,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,21,Caneva,Geneve,78,,,,,,1782.8,,,,,,,,,,,
531,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,22,Carabé,Suede,518,,,,,,1015.5,,,,,,,,,,,
532,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,21,Caneva,Levant,1472,,,,,,1782.8,,,,,,,,,,,
532,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,22,Caramel,Espagne,28.8,,,,,,0,,,,,,,,,,,
533,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,21,Cannes à mains,Flandre,361,,,,,,0,,,,,,,,,,,
533,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,22,Cardamomum,Hollande,35,,,,,,0,,,,,,,,,,,
534,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,21,Canons ; de fer,Espagne,5880,,,,,,5880,,,,,,,,,,,
534,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,22,Cardes à carder,Hollande,5680.5,,,,,,0,,,,,,,,,,,
535,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,21,Cantarides,Angleterre,320,,,,,,1520,,,,,,,,,,,
535,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,22,Carny,Hollande,192,,,,,,0,,,,,,,,,,,
536,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,21,Cantarides,Flandre,240,,,,,,1520,,,,,,,,,,,
536,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,22,Carpes,Allemagne,9692.5,,,,,,0,,,,,,,,,,,
537,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,21,Cantarides,Hollande,960,,,,,,1520,,,,,,,,,,,
537,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,22,Carreaux à dentelle,Flandre,120,,,,,,0,,,,,,,,,,,
538,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,22,Capotes,Espagne,1070,,,,,,4000,,,,,,,,,,,
538,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,23,Carreaux ; de marbre,Espagne,560,,,,,,8981.1,,8675,,,,,,,,,
539,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,22,Capotes,Italie,1530,,,,,,4000,,,,,,,,,,,
539,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,23,Carreaux ; de marbre,Italie,115,,,,,,8981.1,,8675,,,,,,,,,
540,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,22,Capotes,Savoye,1400,,,,,,4000,,,,,,,,,,,
540,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,23,Carreaux ; de marbre,Genes,8000,,,,,,8981.1,,8675,,,,,,,,,
541,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,22,Capres,Angleterre,345,,,,,,77298,,,,,,,,,,,
541,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,23,Carreaux ; de pierre,Allemagne,55,,,,,,8981.1,,107.5999984741211,,,,,,,,,
542,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,22,Capres,Danemark,5.3,,,,,,77298,,,,,,,,,,,
542,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,23,Carreaux ; de pierre,Suede,52.6,,,,,,8981.1,,107.5999984741211,,,,,,,,,
543,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,22,Capres,Espagne,4219,,,,,,77298,,,,,,,,,,,
543,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,23,Carreaux ; de terre,Allemagne,71.5,,,,,,8981.1,,198.5,,,,,,,,,
544,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,22,Capres,Flandre,16.5,,,,,,77298,,,,,,,,,,,
544,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,23,Carreaux ; de terre,Flandre,127,,,,,,8981.1,,198.5,,,,,,,,,
545,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,22,Capres,Geneve,1447.5,,,,,,77298,,,,,,,,,,,
545,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,23,Carrouge,Espagne,25,,,,,,7625,,,,,,,,,,,
546,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,22,Capres,Hollande,6789.2,,,,,,77298,,,,,,,,,,,
546,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,23,Carrouge,Italie,1530,,,,,,7625,,,,,,,,,,,
547,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,22,Capres,Isles,8907,,,,,,77298,,,,,,,,,,,
547,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,23,Carrouge,Naples,6000,,,,,,7625,,,,,,,,,,,
548,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,22,Capres,Italie,17645,,,,,,77298,,,,,,,,,,,
548,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,23,Carrouge,Genes,70,,,,,,7625,,,,,,,,,,,
549,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,22,Capres,Genes,690,,,,,,77298,,,,,,,,,,,
549,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,23,Cartes à jouer,Genes,20080,,,,,,20080,,,,,,,,,,,
550,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,22,Capres,Levant,1173,,,,,,77298,,,,,,,,,,,
550,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,23,Carubis,Savoye,139,,,,,,0,,,,,,,,,,,
551,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,22,Capres,Nord,30473,,,,,,77298,,,,,,,,,,,
551,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,23,Carvi,Hollande,132,,,,,,0,,,,,,,,,,,
552,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,22,Capres,Portugal,45,,,,,,77298,,,,,,,,,,,
552,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,23,Cascarilles,Espagne,41572,,,,,,0,,,,,,,,,,,
553,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,22,Capres,Savoye,4798.5,,,,,,77298,,,,,,,,,,,
553,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,23,Cassialignes,Hollande,2555,,,,,,0,,,,,,,,,,,
554,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,22,Capres,Suede,744,,,,,,77298,,,,,,,,,,,
554,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,24,Causels de bar,Savoye,9,,,,,,0,,,,,,,,,,,
555,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,22,Carcasses,Flandre,840,,,,,,0,,,,,,,,,,,
555,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,24,Cedras,Italie,4,,,,,,839,,,,,,,,,,,
556,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,22,Cardes à carder,Allemagne,73,,,,,,30788.8,,,,,,,,,,,
556,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,24,Cedras,Genes,395,,,,,,839,,,,,,,,,,,
557,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,22,Cardes à carder,Espagne,3494,,,,,,30788.8,,,,,,,,,,,
557,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,24,Cedras,Savoye,440,,,,,,839,,,,,,,,,,,
558,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,22,Cardes à carder,Flandre,228,,,,,,30788.8,,,,,,,,,,,
558,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,24,Cendre ; bleue,Flandre,82,,,,,,335221,,1064.5,,,,,,,,,
559,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,22,Cardes à carder,Italie,7250,,,,,,30788.8,,,,,,,,,,,
559,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,24,Cendre ; bleue,Hollande,982.5,,,,,,335221,,1064.5,,,,,,,,,
560,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,22,Cardes à carder,Genes,400,,,,,,30788.8,,,,,,,,,,,
560,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,24,Cendre ; de bois,Allemagne,1364,,,,,,335221,,,,,,,,,,,
561,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,22,Cardes à carder,Levant,18146,,,,,,30788.8,,,,,,,,,,,
561,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,24,Cendre ; casseaux,Hollande,77255,,,,,,335221,,,,,,,,,,,
562,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,22,Cardes à carder,Portugal,1149.8,,,,,,30788.8,,,,,,,,,,,
562,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,24,Cendre ; commune,Espagne,32109,,,,,,335221,,160553.40625,,,,,,,,,
563,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,22,Cardes à carder,Savoye,48,,,,,,30788.8,,,,,,,,,,,
563,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,24,Cendre ; commune,Flandre,80,,,,,,335221,,160553.40625,,,,,,,,,
564,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,22,Carpes,Allemagne,87.5,,,,,,0,,,,,,,,,,,
564,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,24,Cendre ; commune,Italie,3318,,,,,,335221,,160553.40625,,,,,,,,,
565,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,22,Carracteres à imprimer,Allemagne,97.2,,,,,,0,,,,,,,,,,,
565,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,24,Cendre ; commune,Naples,111440,,,,,,335221,,160553.40625,,,,,,,,,
566,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,23,Carreaux ; de terre,Allemagne,20,,,,,,5174.5,,5174.5,,,,,,,,,
566,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,24,Cendre ; commune,Genes,2648,,,,,,335221,,160553.40625,,,,,,,,,
567,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,23,Carreaux ; de terre,Angleterre,20,,,,,,5174.5,,5174.5,,,,,,,,,
567,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,24,Cendre ; commune,Levant,10613,,,,,,335221,,160553.40625,,,,,,,,,
568,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,23,Carreaux ; de terre,Espagne,320,,,,,,5174.5,,5174.5,,,,,,,,,
568,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,24,Cendre ; commune,Savoye,345.4,,,,,,335221,,160553.40625,,,,,,,,,
569,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,23,Carreaux ; de terre,Flandre,1687.5,,,,,,5174.5,,5174.5,,,,,,,,,
569,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,24,Cendre ; à fumer terre,Flandre,140,,,,,,335221,,,,,,,,,,,
570,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,23,Carreaux ; de terre,Hollande,1245,,,,,,5174.5,,5174.5,,,,,,,,,
570,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,24,Cendre ; gravelee,Allemagne,1039,,,,,,335221,,1819,,,,,,,,,
571,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,23,Carreaux ; de terre,Isles,580,,,,,,5174.5,,5174.5,,,,,,,,,
571,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,24,Cendre ; gravelee,Hollande,360,,,,,,335221,,1819,,,,,,,,,
572,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,23,Carreaux ; de terre,Italie,322,,,,,,5174.5,,5174.5,,,,,,,,,
572,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,24,Cendre ; gravelee,Italie,420,,,,,,335221,,1819,,,,,,,,,
573,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,23,Carreaux ; de terre,Levant,980,,,,,,5174.5,,5174.5,,,,,,,,,
573,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,24,Cendre ; de plomb,Allemagne,6536,,,,,,335221,,,,,,,,,,,
574,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,23,Cartes ; geographiques,Allemagne,1142,,,,,,29257.5,,3943.5,,,,,,,,,
574,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,24,Cendre ; potasse,Allemagne,8877.299999999999,,,,,,335221,,84898.1015625,,,,,,,,,
575,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,23,Cartes ; geographiques,Espagne,2000,,,,,,29257.5,,3943.5,,,,,,,,,
575,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,24,Cendre ; potasse,Flandre,6832.6,,,,,,335221,,84898.1015625,,,,,,,,,
576,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,23,Cartes ; geographiques,Flandre,577.5,,,,,,29257.5,,3943.5,,,,,,,,,
576,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,24,Cendre ; potasse,Hollande,68648.3,,,,,,335221,,84898.1015625,,,,,,,,,
577,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,23,Cartes ; geographiques,Hollande,224,,,,,,29257.5,,3943.5,,,,,,,,,
577,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,24,Cendre ; potasse,Nord,540,,,,,,335221,,84898.1015625,,,,,,,,,
578,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,23,Cartes ; à joüer,Espagne,861,,,,,,29257.5,,25314,,,,,,,,,
578,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,24,Cendre ; de verre,Allemagne,990,,,,,,335221,,,,,,,,,,,
579,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,23,Cartes ; à joüer,Hollande,14760,,,,,,29257.5,,25314,,,,,,,,,
579,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,24,Cendre ; verte,Hollande,601,,,,,,335221,,,,,,,,,,,
580,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,23,Cartes ; à joüer,Isles,844,,,,,,29257.5,,25314,,,,,,,,,
580,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,24,Cercles de bois,Allemagne,11552.6,,,,,,93273.3,,,,,,,,,,,
581,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,23,Cartes ; à joüer,Italie,1058,,,,,,29257.5,,25314,,,,,,,,,
581,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,24,Cercles de bois,Espagne,63,,,,,,93273.3,,,,,,,,,,,
582,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,23,Cartes ; à joüer,Naples,300,,,,,,29257.5,,25314,,,,,,,,,
582,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,24,Cercles de bois,Italie,3797.7,,,,,,93273.3,,,,,,,,,,,
583,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,23,Cartes ; à joüer,Genes,750,,,,,,29257.5,,25314,,,,,,,,,
583,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,24,Cercles de bois,Naples,2556,,,,,,93273.3,,,,,,,,,,,
584,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,23,Cartes ; à joüer,Levant,5775,,,,,,29257.5,,25314,,,,,,,,,
584,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,24,Cercles de bois,Genes,55600,,,,,,93273.3,,,,,,,,,,,
585,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,23,Cartes ; à joüer,Savoye,390,,,,,,29257.5,,25314,,,,,,,,,
585,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,24,Cercles de bois,Savoye,19704,,,,,,93273.3,,,,,,,,,,,
586,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,23,Cartes ; à joüer,Suede,576,,,,,,29257.5,,25314,,,,,,,,,
586,Saadia Mai,Montbret 155-1,Objet Général,1761,Imports,,,24,Cerizes,Allemagne,638.2,,,,,,0,,,,,,,,,,,
587,Saadia Mai,Montbret 155-1,Objet Général,1761,Exports,,,23,Cartons,Flandre,2.5,,,,,,402.5,,,,,,,,,,,
