numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,value,quantit,quantity_unit,prix_unitaire,probleme,remarks
650,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1752,Imports,Bayonne,6,Tabac commun,Hollande,342,684,livres,"0,5",0,
651,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1752,Imports,Bayonne,6,Tabac en poudre,Hollande,150,200,livres,"0,75",0,
652,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1752,Imports,Bayonne,6,Toile d'Allemagne,Hollande,252,24,pièces,"10,5",0,
653,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1752,Imports,Bayonne,6,Toile blanche,Hollande,1632,48,pièces,34,0,
654,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1752,Imports,Bayonne,6,Toile à carreaux,Hollande,225,15,pièces,15,0,
655,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1752,Imports,Bayonne,6,Toile cottray,Hollande,160,4,pièces,40,0,
656,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1752,Imports,Bayonne,6,Toile d'emballage,Hollande,3632,454,pièces,8,0,
657,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1752,Imports,Bayonne,6,Toile grossière,Hollande,680,85,pièces,8,0,
658,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1752,Imports,Bayonne,6,Toile à serpillère,Hollande,600,100,pièces,6,0,
659,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1752,Imports,Bayonne,6,Toile à voile,Hollande,59640,1704,pièces,35,0,
660,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1752,Imports,Bayonne,6,Verres cristalins,Hollande,12369,98952,en nombre,"0,125",0,
661,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1752,Imports,Bayonne,6,Acier,Nord,275,1000,livres,"0,275",0,
662,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1752,Imports,Bayonne,6,Amidon,Nord,1980,7920,livres,"0,25",0,
663,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1752,Imports,Bayonne,6,Bazin commun,Nord,5486,422,pièces,13,0,
664,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1752,Imports,Bayonne,6,Bazin commun,Nord,14729,1133,pièces,13,0,6400 livres faisant 1133 pièces
665,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1752,Imports,Bayonne,6,Bouteille de verre,Nord,"14946,8",67940,livres,"0,22",0,
666,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1752,Imports,Bayonne,6,Cacao de caraque,Nord,3450,3450,livres,1,0,
667,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1752,Imports,Bayonne,6,Chanvre en rame,Nord,7040,35200,livres,"0,2",0,
668,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1752,Imports,Bayonne,6,Cire jaune,Nord,"207673,7",122161,livres,"1,7",0,
669,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1752,Imports,Bayonne,6,Couperose,Nord,552,4600,livres,"0,12",0,
670,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1752,Imports,Bayonne,6,Cuivre en planche,Nord,520,325,livres,"1,6",0,
671,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1752,Imports,Bayonne,7,Faulx à faucher,Nord,7020,7800,pièces,"0,9",0,
672,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1752,Imports,Bayonne,7,Faulx à faucher,Nord,"262,5",1,valeur,"262,5",0,
673,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1752,Imports,Bayonne,7,Fer blanc en feüilles,Nord,5220,58,barils,90,0,
674,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1752,Imports,Bayonne,7,Fil de léton,Nord,"806,25",645,livres,"1,25",0,
675,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1752,Imports,Bayonne,7,Marchandises meslées,Nord,900,1,valeur,900,0,
676,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1752,Imports,Bayonne,7,Mercerie,Nord,266155,106462,livres,"2,5",0,
677,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1752,Imports,Bayonne,7,Peaux de cacao,Nord,400,10000,livres,"0,04",0,
678,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1752,Imports,Bayonne,7,Poivre,Nord,644,560,livres,"1,15",0,
679,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1752,Imports,Bayonne,7,Poivre gérofflé,Nord,380,400,livres,"0,95",0,
680,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1752,Imports,Bayonne,7,Quincaille,Nord,2520,18,balles,140,0,
681,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1752,Imports,Bayonne,7,Quincaille,Nord,3500,4375,livres,"0,8",0,
682,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1752,Imports,Bayonne,7,Rocaille,Nord,2800,3500,livres,"0,8",0,
683,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1752,Imports,Bayonne,7,Sucre en pain,Nord,8225,11750,livres,"0,7",0,
684,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1752,Imports,Bayonne,7,Toile blanche,Nord,544,16,pièces,34,0,
685,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1752,Imports,Bayonne,7,Toile cottray,Nord,15480,387,pièces,40,0,
686,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1752,Imports,Bayonne,7,Toile d'emballage,Nord,13990,1399,pièces,10,0,
687,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1752,Imports,Bayonne,7,Toile à voile,Nord,1050,30,pièces,35,0,
688,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1752,Imports,Bayonne,7,Verres communs,Nord,1100,11000,pièces,"0,1",0,
689,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1752,Imports,Bayonne,7,Verres cristallins,Nord,"1249,5",9996,en nombre,"0,125",0,
690,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1752,Imports,Bayonne,7,Verres cristallins,Nord,2500,20000,en nombre,"0,125",0,
691,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1752,Imports,Bayonne,7,Cacao de maragnon,Portugal,49357,89740,livres,"0,55",0,
692,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1752,Imports,Bayonne,7,Chanvre en rame,Russie,36000,180000,livres,"0,2",0,
693,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,1,Beuf salé,Angleterre,30400,950,barils,32,0,
694,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,1,Beure,Angleterre,1150,5000,livres,"0,23",0,
695,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,1,Chandelle,Angleterre,700,2000,livres,"0,35",0,
696,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,1,Suif,Angleterre,"682,5",2100,livres,"0,325",0,
697,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,1,Acier,Espagne,2220,7400,livres,"0,3",0,
698,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,1,Alfargate,Espagne,"68,4",456,en nombre,"0,15",0,
699,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,1,Ancres de fer,Espagne,"13362,5",53450,livres,"0,25",0,
700,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,1,Avirons,Espagne,944,236,traques,4,0,
701,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,1,Avirons,Espagne,"1258,4",968,en nombre,"1,3",0,
702,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,1,Bas de laine,Espagne,24,12,paires,2,0,
703,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,1,Bazannes tannées,Espagne,72,144,en nombre,"0,5",0,
704,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,1,Beure,Espagne,874,3800,livres,"0,23",0,
705,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,2,Bouteille de verre,Espagne,5324,24200,pièces,"0,22",0,
706,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,2,Cacao de Caraque,Espagne,25285,25285,livres,1,0,
707,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,2,Cacao de maragnon,Espagne,37200,62000,livres,"0,6",0,
708,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,2,Chanvre en rame,Espagne,75050,300200,livres,"0,25",0,
709,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,2,Chocolat,Espagne,225,"187,5",livres,"1,2",0,
710,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,2,Citrons,Espagne,80,8000,en nombre,"0,01",0,
711,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,2,Clous de fer,Espagne,6795,22650,livres,"0,3",0,
712,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,2,Cochenille mesteque,Espagne,2090,209,livres,10,0,
713,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,2,Cochenille silvestre,Espagne,23190,7730,livres,3,0,
714,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,2,Cuirs de beuf en poil,Espagne,6350,635,pièces,10,0,
715,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,2,Cuirs de beuf tannés,Espagne,360,15,pièces,24,0,
716,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,2,Cuirs de vache en poil,Espagne,6138,1023,pièces,6,0,
717,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,2,Cuirs de vache tannés,Espagne,440,22,pièces,20,0,
718,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,2,Cuivre vieux,Espagne,120,100,livres,"1,2",0,
719,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,2,Ecorce de cacao,Espagne,16,400,livres,"0,04",0,
720,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,2,Fayence,Espagne,10,1,valeur,10,0,
721,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,2,Fer en barre,Espagne,148230,1235230,livres,"0,12","2,4",arrondi
722,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,2,Fer en poêles à frire,Espagne,36,72,en nombre,"0,5",0,
723,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,2,Graisse de porc,Espagne,"94,5",378,livres,"0,25",0,
724,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,2,Huile d'olive,Espagne,"89992,5","1384,5",boucs,65,0,
725,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,2,Huile d'olive,Espagne,"117273,4","293183,5",livres,"0,4",0,
726,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,2,Jalap,Espagne,975,325,livres,3,0,
727,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,2,Laine d'Espagne,Espagne,2387860,1038200,livres,"2,3",0,
728,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,2,laine grossière,Espagne,9180,20400,livres,"0,45",0,
729,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,2,Marchandises melées,Espagne,28,1,valeur,28,0,
730,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,2,Marregues,Espagne,200,8,rouleaux,25,0,
731,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,2,Marregues,Espagne,638,29,pièces,22,0,
732,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,2,Mercerie,Espagne,"1762,5",705,livres,"2,5",0,
733,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,2,Meulles à taillandier,Espagne,756,504,livres,"1,5",0,
734,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,2,Mine de fer,Espagne,1650,330000,livres,"0,005",0,
735,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,3,Morüe,Espagne,20,100,livres,"0,2",0,
736,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,3,Olives,Espagne,48,12,barils,4,0,
737,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,3,Oranges,Espagne,300,30000,en nombre,"0,01",0,
738,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,3,Papier,Espagne,50,50,livres,1,0,
739,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,3,Peaux d'agneau en laine,Espagne,"11665,5",3333,douzaines,"3,5",0,
740,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,3,Peaux de chamois,Espagne,"1417,5",945,pièces,"1,5",0,
741,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,3,Peaux de chevre,Espagne,"67,6",52,en nombre,"1,3",0,
742,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,3,Peaux de chien de mer,Espagne,108,108,en nombre,1,0,
743,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,3,Peaux de maroquin,Espagne,4290,858,en nombre,5,0,
744,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,3,Peaux de mouton en laine,Espagne,1505,215,douzaines,7,0,
745,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,3,Peaux de renard,Espagne,138,184,en nombre,"0,75",0,
746,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,3,Peaux de veau en poil,Espagne,855,190,en nombre,"4,5",0,
747,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,3,Quincaille,Espagne,840,7,balles,120,0,
748,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,3,Quincaille,Espagne,"949,6",1187,livres,"0,8",0,
749,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,3,Quinquina,Espagne,1500,300,livres,5,0,
750,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,3,Reglisse,Espagne,1184,74,ballots,16,0,
751,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,3,Reglisse,Espagne,13900,139000,livres,"0,1",0,
752,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,3,Robbes fourrées,Espagne,1300,1,valeur,1300,0,
753,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,3,Salsepareille,Espagne,"11287,5",4515,livres,"2,5",0,
754,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,3,Savon,Espagne,5320,15200,livres,"0,35",0,
755,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,3,Soye en rame,Espagne,15030,835,livres,18,0,
756,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,3,Spardilles,Espagne,72,192,en nombre,"0,375",0,
757,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,3,Suif,Espagne,650,2000,livres,"0,325",0,
758,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,3,Tabac en feüilles,Espagne,"2,4",4,livres,"0,6",0,
759,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,3,Tabac en poudre,Espagne,700,175,livres,4,0,
760,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,3,Tabac en poudre,Espagne,"11069,38","8855,5",livres,"1,25",0,
761,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,3,Vanille,Espagne,560,8,livres,70,0,
762,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,3,Velour,Espagne,88,4,livres,22,0,
763,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,3,Vin de Canarie,Espagne,390,3,barriques,130,0,
764,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,3,Vin d'Espagne,Espagne,27420,914,boucs,30,0,
765,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,3,Vin de Rancio,Espagne,990,22,boucs,45,0,
766,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,3,Vin rouge,Espagne,405,27,boucs,15,0,
767,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,3,Vinaigre,Espagne,732,122,boucs,6,0,
768,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,3,Vin de Malaga,Espagne,540,3,pipes,180,0,
769,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,4,Cuirs de bœuf en poil,Flandre Autrichienne,700,70,pièces,10,0,
770,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,4,Fil de fer,Flandre Autrichienne,150,500,livres,"0,3",0,
771,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,4,Mercerie,Flandre Autrichienne,3000,1200,livres,"2,5",0,
772,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,4,Toile d'emballage,Flandre Autrichienne,1260,126,pièces,10,0,
773,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,4,Acier,Hollande,735,2450,livres,"0,3",0,
774,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,4,Alun,Hollande,50,200,livres,"0,25",0,
775,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,4,Amidon,Hollande,690,3000,livres,"0,23",0,
776,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,4,Argent vif,Hollande,765,170,livres,"4,5",0,
777,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,4,Baleine coupée,Hollande,2910,970,livres,3,0,
778,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,4,Bazin,Hollande,3495,233,pièces,15,0,
779,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,4,Bierre,Hollande,2680,134,bariques,20,0,
780,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,4,Bierre,Hollande,2070,6900,bouteilles,"0,3",0,
781,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,4,Bois de campesche,Hollande,"307,5",2050,livres,"0,15",0,
782,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,4,Bois de sandal,Hollande,2790,5580,livres,"0,5",0,
783,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,4,Bouteille de verre,Hollande,4290,19500,livres,"0,22",0,
784,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,4,Brun rouge,Hollande,"978,6",13980,livres,"0,07",0,
785,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,4,Cacao de Caraque,Hollande,343057,343057,livres,1,0,
786,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,4,Cacao de Maragnon,Hollande,1812,3020,livres,"0,6",0,
787,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,4,Canelle,Hollande,"48728,1",8259,livres,"5,9",0,
788,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,4,Caves garnies,Hollande,144,24,pièces,6,0,
789,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,4,Ceruze,Hollande,"317,5",1270,livres,"0,25",0,
790,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,4,Chanvre en rame,Hollande,37525,150100,livres,"0,25",0,
791,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,4,Cire jaune,Hollande,"77207,2",45416,livres,"1,7",0,
792,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,5,Clous de fer,Hollande,65934,219780,livres,"0,3",0,
793,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,5,Colle de poisson,Hollande,3000,1000,livres,3,0,
794,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,5,Couperose,Hollande,"949,2",7910,livres,"0,12",0,
795,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,5,Crème de tartre,Hollande,2375,1900,livres,"1,25",0,
796,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,5,Crin,Hollande,1309,1870,livres,"0,7",0,
797,Pascal Fontaine,AD 64 2 ETP 104,Local/Bayonne/Bayonne-entrées.csv,Local,1753,Imports,Bayonne,5,Cuirs de beuf en poil,Hollande,7500,750,pièces,10,0,
