numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,value,quantit,quantity_unit,prix_unitaire,remarks
1046,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,46,Taureaux,Allemagne,120,3,Pièces,40,
1047,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,46,Terebenthine,Allemagne,275,1100,Livres,.25,
1048,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,46,Terre ; à pottier,Allemagne,90,15,Poinçons,6,
1053,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,47,Tirtaine,Allemagne,6,3,Livres,2,
1055,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,47,Toiles  ; de Chanvre,Allemagne,592.5,237,Livres,2.5,
1058,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,47,Toiles ; cholet,Allemagne,1190,238,Livres,5,
1059,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,47,Toiles ; cirée,Allemagne,600,300,Livres,2,
1061,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,47,Toiles ; commune,Allemagne,165,110,Livres,1.5,
1062,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,47,Toiles ; coton,Allemagne,115540,14442.5,Livres,8,
1063,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,47,Toiles ; de crin,Allemagne,5820,1164,Livres,5,
1066,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,47,Toiles ; de lin ; de Beauvais,Allemagne,4164,694,Livres,6,
1067,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,47,Toiles ; de lin ; de Laval,Allemagne,1140,190,Livres,6,
1069,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,47,Toiles ; de lin ; de Lille,Allemagne,8730,291,Livres,30,
1070,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,47,Toiles ; de lin ; de Saint Quentin,Allemagne,1575,52.5,Livres,30,
1090,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,48,Tuilles,Allemagne,152.25,5075,Livres,.03,%
1091,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,48,Tuilles,Allemagne,2026.3,101320,Livres,.02,%  ; arrondi
1092,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,48,Vaches,Allemagne,960,24,Pièces,40,
1093,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,48,Vaches,Allemagne,80,4,Nombre,20,
1095,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,48,Veaux,Allemagne,7760,776,Pièces,10,
1096,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,48,Velours,Allemagne,100,4,Livres,25,
1117,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,49,Verd ; de gris,Allemagne,102.5,82,Livres,1.25,
1121,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,49,Verres ; communs,Allemagne,110,110,Livres,1,
1123,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,49,Verres ; à vitres,Allemagne,63,9,Liens,7,
1124,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,49,Vieux oing,Allemagne,90,300,Livres,.3,
1126,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,49,Vin ; de Bourgogne,Allemagne,4575,30.5,Poinçons,150,
1131,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,50,Vin ; de Bourgogne ; de chablis,Allemagne,200,2,Muids,100,
1138,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,50,Vin ; de champagne ; de Chaalons,Allemagne,14675,146.75,Pièces,100,
1139,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,50,Vin ; de champagne ; de Chaalons,Allemagne,1025,20.5,Caques,50,
1140,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,50,Vin ; de champagne ; de Chaalons,Allemagne,50,1,Valeur,50,
1141,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,50,Vin ; de champagne ; de Chaalons,Allemagne,24064,24064,Bouteilles,1,
1142,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,50,Vin ; de champagne ; de Reims,Allemagne,25625,205,Pièces,125,
1143,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,50,Vin ; de champagne ; de Reims,Allemagne,20625,165,Livres,125,
1144,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,50,Vin ; de champagne ; de Reims,Allemagne,72200,722,Livres,100,
1145,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,50,Vin ; de champagne ; de Reims,Allemagne,1260,12,Livres,105,
1146,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,50,Vin ; de champagne ; de Reims,Allemagne,190,2,Nombre,95,
1147,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,50,Vin ; de champagne ; de Reims,Allemagne,18962.5,205,Livres,92.5,
1148,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,50,Vin ; de champagne ; de Reims,Allemagne,29790,331,Nombre,90,
1149,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,50,Vin ; de champagne ; de Reims,Allemagne,21787.5,249,Livres,87.5,
1150,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,50,Vin ; de champagne ; de Reims,Allemagne,7404,3702,Bouteilles,2,
1151,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,50,Vin ; de champagne ; de Reims,Allemagne,36634.5,20934,Bouteilles,1.75,
1152,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,50,Vin ; de champagne ; de Reims,Allemagne,4890,3260,Bouteilles,1.5,
1164,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,51,Vin ; Jauge gros bard,Allemagne,1775,35.5,Muids,50,
1165,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,51,Vin ; Jauge gros bard,Allemagne,10,.25,Poinçon,0,
1166,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,51,Vin ; Jauge gros bard,Allemagne,12,30,Pintes,.4,
1171,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,51,Vinaigre,Allemagne,420,14,Poinçons,30,
1173,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,51,Volailles,Allemagne,3679,5572,Pièces,.75,Erreur de calcul
1919,Laura,Fonds Gournay – M85,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,21,Daufine,Espagne,13487.5,5395,Livres,2.5,
1968,Laura,Fonds Gournay – M85,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,23,Drap ; de Sedan,Espagne,9360,520,Livres,18,
1970,Laura,Fonds Gournay – M85,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,23,Drap ; de Silezie,Espagne,3200,640,Livres,5,
1975,Laura,Fonds Gournay – M85,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,23,Draperie ; petite,Espagne,450,90,Livres,5,
1986,Laura,Fonds Gournay – M85,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,23,Droguet ; de laine,Espagne,2410,482,Livres,5,
2043,Laura,Fonds Gournay – M85,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,25,Etamine ; de Reims,Espagne,103760,12970,Livres,8,
2068,Laura,Fonds Gournay – M85,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,26,Etoffe ; à peu de soye,Espagne,9610,961,Livres,10,
2242,Laura,Fonds Gournay – M85,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,33,Jaretieres ; de laine,Espagne,80,10,Livres,8,
2605,Laura,Fonds Gournay – M85,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,48,Raz ; de Maroc,Espagne,52210,5221,Livres,10,
2863,Laura,Fonds Gournay – M85,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,59,Toiles ; de lin ; de Beauvais,Espagne,6462,1077,Livres,6,
2981,Laura,BNF N. Acq. 20538,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,2,Anchois,Flandres,170,170,Livres,1,
3016,Laura,BNF N. Acq. 20538,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,4,Bas ; de soye,Flandres,255,6.38,Livres,40,
3133,Laura,BNF N. Acq. 20538,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,9,Chandelle,Flandres,132,330,Livres,.4,
3148,Laura,BNF N. Acq. 20538,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,10,Chapeaux ; de castor,Flandres,224,14,Pièces,16,
3157,Laura,BNF N. Acq. 20538,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,10,Chapeaux ; vigognes,Flandres,230,23,Pièces,10,
3210,Laura,BNF N. Acq. 20538,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,12,Confitues,Flandres,51.25,41,Livres,1.25,
3242,Laura,BNF N. Acq. 20538,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,13,Couvertures ; en laine,Flandres,42.5,17,Livres,2.5,
3249,Laura,BNF N. Acq. 20538,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,13,Crespes ; de Reims,Flandres,360,9,Pièces,40,
3271,Laura,BNF N. Acq. 20538,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,14,Daufine,Flandres,66550,13310,Livres,5,
3293,Laura,BNF N. Acq. 20538,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,15,Drap ; d'Elbeuf,Flandres,4404,367,Livres,12,
3305,Laura,BNF N. Acq. 20538,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,16,Drap ; de Louvier,Flandres,1050,70,Livres,15,
3310,Laura,BNF N. Acq. 20538,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,16,Drap ; de silesie,Flandres,300,60,Livres,5,
3313,Laura,BNF N. Acq. 20538,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,16,Draperie ; petite,Flandres,300,60,Livres,5,
3352,Laura,BNF N. Acq. 20538,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,18,Etamine ; buraille,Flandres,2598,433,Livres,6,
3356,Laura,BNF N. Acq. 20538,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,18,Etamine ; de Reims,Flandres,14056,1757,Livres,8,
3362,Laura,BNF N. Acq. 20538,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,18,Etoffe ; or et argent,Flandres,380,4.75,Livres,80,
3365,Laura,BNF N. Acq. 20538,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,18,Etoffe ; de soye,Flandres,1175,29.38,Livres,40,
3377,Laura,BNF N. Acq. 20538,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,19,Etoffe ; à peu de soye,Flandres,4520,452,Livres,10,
3380,Laura,BNF N. Acq. 20538,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,19,Etoffe ; au quart de soye,Flandres,90,6,Livres,15,
3447,Laura,BNF N. Acq. 20538,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,21,Fromage ; de guyere,Flandres,1414.2,2357,Livres,.6,
3454,Laura,BNF N. Acq. 20538,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,21,Fruit ; sec,Flandres,12.5,50,Livres,.25,
3464,Laura,BNF N. Acq. 20538,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,22,Galon ; d'or ; faux,Flandres,92.5,4.63,Livres,20,
3465,Laura,BNF N. Acq. 20538,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,22,Galon ; d'or ; fin,Flandres,936.1,7.31,Livres,128,arrondi
3469,Laura,BNF N. Acq. 20538,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,22,Gans ; communs,Flandres,123,10.25,Livres,12,
3514,Laura,BNF N. Acq. 20538,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,24,Habits ; de soye,Flandres,100,1,Valeur,100,
3528,Laura,BNF N. Acq. 20538,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,25,Huile ; d'olive,Flandres,2619,5826,Livres,.55,Erreur de calcul
3603,Laura,BNF N. Acq. 20538,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,28,Marchandises ; meslées,Flandres,1272,1,Valeur,1272,
3610,Laura,BNF N. Acq. 20538,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,28,Marons,Flandres,20.55,137,Livres,.15,
3618,Laura,BNF N. Acq. 20538,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,29,Matelas ; de laine,Flandres,55,55,Livres,1,
3620,Laura,BNF N. Acq. 20538,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,29,Mercerie,Flandres,1830,610,Livres,3,
3674,Laura,BNF N. Acq. 20538,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,31,Olives,Flandres,33,66,Livres,.5,
3695,Laura,BNF N. Acq. 20538,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,32,Pain ; d'epice,Flandres,9,12,Livres,.75,
3699,Laura,BNF N. Acq. 20538,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,32,Panne,Flandres,217,27.13,Livres,8,
3718,Laura,BNF N. Acq. 20538,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,33,Pendulles,Flandres,280,1,Valeur,280,
3745,Laura,BNF N. Acq. 20538,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,34,Plume ; d'autruche ; aprestée,Flandres,20,4,Onces,5,4 onces à 80£ la livre
3770,Laura,BNF N. Acq. 20538,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,35,Pomade,Flandres,10,5,Livres,2,
3801,Laura,BNF N. Acq. 20538,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,36,Raz ; de Maroc,Flandres,67530,6753,Livres,10,
3822,Laura,BNF N. Acq. 20538,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,37,Ruban ; de soye,Flandres,400,8,Livres,50,
3862,Laura,BNF N. Acq. 20538,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,39,Serge ; drapée,Flandres,852,142,Livres,6,
3866,Laura,BNF N. Acq. 20538,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,39,Siamoise,Flandres,495,110,Livres,4.5,
4034,Laura,Fonds Gournay – M85,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,8,Etamine ; de Reims,Portugal,23016,2877,Livres,8,
4045,Laura,Fonds Gournay – M85,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,8,Etoffe ; à peu de soye,Portugal,15090,1509,Livres,10,
4148,Laura,Fonds Gournay – M85,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,14,Raz ; de Maroc,Portugal,420510,42051,Livres,10,
4231,Laura,Fonds Gournay – M85,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,18,Vin ; de champagne,Portugal,2154,1077,Bouteilles,2,
4232,Laura,Fonds Gournay – M85,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,18,Vin ; de champagne,Portugal,210,120,Bouteilles,1.75,
4740,Laura,BNF N. Acq. 20541,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,10,Daufine,Suisse,13025,2605,Livres,5,
4786,Laura,BNF N. Acq. 20541,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,12,Etamine ; d'Amiens,Suisse,870,145,Livres,6,
4789,Laura,BNF N. Acq. 20541,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,12,Etamine ; de Reims,Suisse,5160,645,Livres,8,
4806,Laura,BNF N. Acq. 20541,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,13,Etoffe ; à peu de soye,Suisse,950,95,Livres,10,
5001,Laura,BNF N. Acq. 20541,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,22,Panne,Suisse,480,60,Livres,8,
5067,Laura,BNF N. Acq. 20541,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,24,Porcelaine,Suisse,175,35,Livres,5,
5105,Laura,BNF N. Acq. 20541,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,26,Raz ; de Maroc,Suisse,19150,1915,Livres,10,
5224,Laura,BNF N. Acq. 20541,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,31,Vin ; de champagne,Suisse,300,3,Pièces,100,
5225,Laura,BNF N. Acq. 20541,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,31,Vin ; de champagne,Suisse,120,60,Bouteilles,2,
5226,Laura,BNF N. Acq. 20541,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,31,Vin ; de champagne,Suisse,3718.75,2125,Livres,1.75,
5227,Laura,BNF N. Acq. 20541,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Exports,Chaalons,31,Vin ; de champagne,Suisse,210,140,Livres,1.5,
2,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Imports,Chaalons,2,Acier,Allemagne,6034.05,13409,Livres,.45,
6,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Imports,Chaalons,2,Agneaux,Allemagne,126,42,Pièces,3,
9,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Imports,Chaalons,2,Airain ; ouvré,Allemagne,1149,766,Livres,1.5,
11,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Imports,Chaalons,2,Alun,Allemagne,4944.25,19777,Livres,.25,
15,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Imports,Chaalons,2,Amidon,Allemagne,40,200,Livres,.2,
25,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Imports,Chaalons,3,Asnes,Allemagne,150,5,Pièces,30,
38,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Imports,Chaalons,4,Batons ; de coliers,Allemagne,54,5.5,Grosses,12,Erreur de calcul
39,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Imports,Chaalons,4,Bazannes ; tannées,Allemagne,38.25,51,Pièces,.75,
59,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Imports,Chaalons,5,Beufs,Allemagne,12300,82,Pièces,150,
62,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Imports,Chaalons,5,Beurre,Allemagne,3.5,10,Livres,.35,
64,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Imports,Chaalons,5,Bierre,Allemagne,3,12,Bouteilles,.25,
65,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Imports,Chaalons,5,Bijouterie,Allemagne,300,1,Valeur,300,
67,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Imports,Chaalons,5,Boëtes ; de bois,Allemagne,384.75,1539,Livres,.25,
83,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Imports,Chaalons,6,Bois ; à baril,Allemagne,736,9200,Pièces,.08,%
84,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Imports,Chaalons,6,Bois ; à bâtir,Allemagne,70080,1752,Chars,40,
85,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Imports,Chaalons,6,Blanc ; en chevron,Allemagne,40,2,Chartées,20,
86,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Imports,Chaalons,6,Bois ; à brûler,Allemagne,5720,286,Chars,20,
87,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Imports,Chaalons,6,Bois ; à brûler,Allemagne,14130,942,Chartées,15,
91,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Imports,Chaalons,6,Bois ; de chesne,Allemagne,1400,50,Pièces,28,
93,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Imports,Chaalons,6,Bois ; fustel,Allemagne,5,25,Livres,.2,
94,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Imports,Chaalons,6,Bois ; gros,Allemagne,448,64,Toises,7,
95,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Imports,Chaalons,6,Bois ; merrain,Allemagne,840,14,Treilles,60,
96,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Imports,Chaalons,6,Bois ; merrain,Allemagne,8586,107325,Pièces,.08,%
98,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Imports,Chaalons,6,Bois ; ouvré,Allemagne,2998.2,1,Valeur,2998.2,
101,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Imports,Chaalons,6,Bois ; petit ; de roüage,Allemagne,19.25,5.5,Toises,3.5,
102,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Imports,Chaalons,6,Bois ; petit ; de roüage,Allemagne,375,750,Pièces,.5,
103,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Imports,Chaalons,6,Bois ; scié en planches,Allemagne,70637,70637,Livres,1,
106,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Imports,Chaalons,6,Bois ; de sommier,Allemagne,42325,1693,Pièces,25,
107,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Imports,Chaalons,6,Bois ; de sommier,Allemagne,180,30,Toises,6,
120,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Imports,Chaalons,7,Bourre,Allemagne,8,40,Livres,.2,
122,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Imports,Chaalons,7,Bouteilles ; de verre,Allemagne,318,1590,Pièces,.2,
123,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Imports,Chaalons,7,Bouteilles ; de verre,Allemagne,899.4,8994,Livres,.1,
140,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Imports,Chaalons,8,Boutons ; de crin,Allemagne,3048,762,Livres,4,
143,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Imports,Chaalons,8,Boutons ; d'etain,Allemagne,2712,1356,Livres,2,
144,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Imports,Chaalons,8,Boutons ; de verre,Allemagne,9,6,Livres,1.5,
145,Laura,Fonds Gournay - M87,National par direction/BNF&StBrieuc/1749 (-).csv,National par direction,1749,Imports,Chaalons,8,Briques,Allemagne,54,1800,Nombre,0,%% ; Erreur de conversion
