numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,value,quantit,quantity_unit,prix_unitaire,remarks
661,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,22,Fil ; d'or ; faux,Flandre autrichienne,12,1.5,livres,8,
664,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,22,Fil ; de fer,Flandre autrichienne,40,50,livres,.8,
665,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,22,Fil ; de léton,Flandre autrichienne,25,20,livres,1.25,
678,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,23,Fromage ; commun,Flandre autrichienne,25654,85514,livres,.3,
680,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,23,Fromage ; de Gruïere,Flandre autrichienne,300,500,livres,.6,
682,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,23,Fromage ; de Marolles,Flandre autrichienne,30030,75075,livres,.4,
689,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,24,Galles,Flandre autrichienne,656,875,livres,.75,
691,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,24,Gallons ; d'or ; faux,Flandre autrichienne,40,2,livres,20,
698,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,24,Gans ; communs,Flandre autrichienne,39,114,paires,.35,
703,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,24,Gans ; de laine,Flandre autrichienne,24,24,paires,1,
714,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,25,Geroffle,Flandre autrichienne,,2,onces,.3,
715,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,25,Gibier,Flandre autrichienne,15,,valeur,0,
716,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,25,Gingembre,Flandre autrichienne,96,320,livres,.3,
717,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,25,Glaces ; de carosses,Flandre autrichienne,70,2,livres,35,
718,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,25,Glands ; d'or,Flandre autrichienne,640,5,livres,128,
721,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,25,Graine ; de canarie,Flandre autrichienne,397,3975,livres,.1,
723,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,25,Graine ; de jardin,Flandre autrichienne,112,90,livres,1.25,
725,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,25,Graine ; de moutarde,Flandre autrichienne,234,1170,livres,.2,
726,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,25,Graine ; de treffe,Flandre autrichienne,40,4,sacs,10,
727,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,26,Graisse,Flandre autrichienne,368,1475,livres,.25,
729,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,26,Habits,Flandre autrichienne,1440,18,livres,80,
730,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,26,Habits,Flandre autrichienne,3540,88.5,livres,40,
732,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,26,Harangs ; blancs,Flandre autrichienne,1180,29.5,livres,40,
733,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,26,Harangs ; sors,Flandre autrichienne,610,30.5,livres,20,
734,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,26,Harnois ; de carosse,Flandre autrichienne,140,1,pièce,140,
736,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,26,Herbes ; à teindre,Flandre autrichienne,1152,3840,livres,.3,
737,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,26,Horlogerie ; horloge,Flandre autrichienne,650,1,pièce,650,
739,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,26,Horlogerie ; pendulles,Flandre autrichienne,70,1,pièce,70,
742,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,27,Huile ; à bruler,Flandre autrichienne,1560,30,tonnes,52,
749,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,27,Huile ; d'olive,Flandre autrichienne,3100,15.5,aunes,200,
750,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,27,Huile ; d'olive,Flandre autrichienne,1920,960,pots,2,
755,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,27,Huitres,Flandre autrichienne,4,200,livres,.02,
757,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,28,Jambons,Flandre autrichienne,22,45,livres,.5,
762,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,28,Jaspe,Flandre autrichienne,32,,valeur,0,
763,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,28,Images ; de papier,Flandre autrichienne,10,2,livres,5,
764,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,28,Indigo,Flandre autrichienne,6849,1522,livres,4.5,
768,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,28,Lampareille,Flandre autrichienne,39920,998,pieces,40,
772,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,29,Lattes,Flandre autrichienne,16,8,douzaines,2,
775,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,29,Liege ; en planches,Flandre autrichienne,36,180,livres,.2,
778,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,29,Liqueurs,Flandre autrichienne,4,,valeur,0,
782,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,29,Livres ; en blanc,Flandre autrichienne,9975,9975,livres,1,
784,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,30,Manchettes ; brodées,Flandre autrichienne,280,,valeur,0,
788,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,30,Mañe,Flandre autrichienne,980,140,livres,7,
791,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,30,Marchandises ; meslées,Flandre autrichienne,20031,,valeur,0,
798,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,31,Mercerie,Flandre autrichienne,45418,15139.5,livres,3,
802,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,31,Meubles,Flandre autrichienne,18968,,valeur,0,
807,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,31,Miel,Flandre autrichienne,1774,5915,livres,.3,
808,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,31,Miel,Flandre autrichienne,1220,6100,livres,.2,
812,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,31,Millet,Flandre autrichienne,48,325,livres,.15,
813,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,31,Mine ; de plomb,Flandre autrichienne,6,25,livres,.25,
818,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,32,Morilles,Flandre autrichienne,44,,valeur,0,
819,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,32,Morüe ; verte,Flandre autrichienne,30,.5,tonnes,60,
827,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,32,Moutarde,Flandre autrichienne,12,,valeur,0,
828,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,33,Muscade,Flandre autrichienne,9,12,onces,.75,
831,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,33,Nippes,Flandre autrichienne,455,,valeur,0,
833,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,33,Noir ; de fumée,Flandre autrichienne,564,282,livres,2,
835,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,33,Ocre,Flandre autrichienne,67,450,livres,.15,
836,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,33,Oignons ; de fleurs,Flandre autrichienne,12,,valeur,0,
840,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,34,Olives,Flandre autrichienne,60,110,livres,.55,
847,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,34,Oranges,Flandre autrichienne,463,4630,livres,.1,
849,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,34,Orge ; mondée,Flandre autrichienne,33,220,livres,.15,
851,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,34,Oüate,Flandre autrichienne,676,,valeur,0,
852,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,35,Ozier,Flandre autrichienne,99,99,boettes,1,
854,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,35,Pains ; d'épice,Flandre autrichienne,912,1140,livres,.8,
855,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,35,Pains ; de navette,Flandre autrichienne,54990,549900,livres,.1,
856,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,35,Pains ; de navette,Flandre autrichienne,558,,valeur,0,
858,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,35,Panne,Flandre autrichienne,400,50,livres,8,
860,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,35,Pannes ; a couvrir,Flandre autrichienne,30,1000,livres,.03,
861,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,35,Papier ; à écrire,Flandre autrichienne,2373,339,rames,7,
867,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,35,Papier ; gris,Flandre autrichienne,102,410,livres,.25,
870,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,36,Parchemin,Flandre autrichienne,255,5,grosses,51,
871,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,36,Parchemin,Flandre autrichienne,432,288,feuilles,1.5,
872,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,36,Parchemin,Flandre autrichienne,76,510,livres,.15,
879,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,36,Peaux ; de chien ; de mer,Flandre autrichienne,60,20,livres,3,
887,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,37,Peignes ; de corne,Flandre autrichienne,120,30,livres,4,
888,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,37,Pelleterie ; crue,Flandre autrichienne,810,648,livres,1.25,
890,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,37,Peluche,Flandre autrichienne,336,10.5,pieces,32,
891,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,37,Perruques,Flandre autrichienne,48,2,livres,24,
893,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,37,Philipichines,Flandre autrichienne,960,32,pieces,30,
894,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,37,Pierres ; à batir,Flandre autrichienne,6718,10.75,batteaux,625,
895,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,37,Pierres ; à batir,Flandre autrichienne,20,1,voiture,20,
896,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,37,Pierres ; a chaux,Flandre autrichienne,3006,4.63,batteaux,650,
898,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,37,Pierres ; a paver,Flandre autrichienne,65835,66.5,batteaux,990,
899,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,37,Pierres ; a paver,Flandre autrichienne,24700,247,milliers,100,
900,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,37,Pierres ; de vin,Flandre autrichienne,360,450,livres,.8,
901,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,37,Pigeons,Flandre autrichienne,36,6,douzaines,6,
902,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,37,Pinchina,Flandre autrichienne,2100,10.5,pieces,200,
904,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,38,Planches ; de sapin,Flandre autrichienne,100,1000,livres,.1,
906,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,38,Plocq,Flandre autrichienne,520,10400,livres,.05,
911,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,38,Plumes ; a lit,Flandre autrichienne,4480,4480,livres,1,
915,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,39,Poivre,Flandre autrichienne,225,161,livres,1.4,
916,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,39,Poix ; noire,Flandre autrichienne,16,.5,tonnes,32,
917,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,39,Poix ; raisine,Flandre autrichienne,360,12,barils,30,
918,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,39,Poix ; raisine,Flandre autrichienne,6,45,livres,.15,
920,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,39,Polimy,Flandre autrichienne,58365,1297,pieces,45,
921,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,39,Pommade,Flandre autrichienne,5,3.5,livres,1.5,
927,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,39,Poudres ; à poudrer,Flandre autrichienne,216,720,livres,.3,
928,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,39,Poulets,Flandre autrichienne,1402,1402,livres,1,
930,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,40,Pruneaux,Flandre autrichienne,10,10,livres,1,
935,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,40,Quincaille ; de cuivre,Flandre autrichienne,290,145,livres,2,
937,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,40,Quincaille ; de fer,Flandre autrichienne,266,355,livres,.75,
944,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,41,Reglisse,Flandre autrichienne,2152,,valeur,0,
946,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,41,Rocou,Flandre autrichienne,241,,valeur,0,
948,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,41,Ruban ; de fil,Flandre autrichienne,1460,730,livres,2,
950,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,41,Ruban ; or et argent,Flandre autrichienne,25440,212,livres,120,
952,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,41,Ruban ; de soye,Flandre autrichienne,3000,50,livres,60,
956,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,41,Saffran,Flandre autrichienne,209,8.380000000000001,livres,25,arrondi
960,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,42,Saumons ; salé,Flandre autrichienne,434,7,tonnes,62,
961,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,42,Savon ; blanc,Flandre autrichienne,631,1805,livres,.35,
964,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,42,Savon ; noir,Flandre autrichienne,1564,37.25,tonnes,42,
965,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,42,Sels armoniac,Flandre autrichienne,74,,valeur,0,
967,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,42,Serges ; de lille,Flandre autrichienne,93240,3108,pieces,30,
968,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,42,Serges ; de lille,Flandre autrichienne,3663,,valeur,0,
970,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,42,Sirop ; melasse,Flandre autrichienne,55490,792725,livres,.07,
972,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,42,Souliers,Flandre autrichienne,4011,1146,paires,3.5,
978,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,43,Soye ; à coudre,Flandre autrichienne,46,1.56,livres,30,Arrondi. 1 livre et 13 onces.
983,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,43,Soye ; de porc,Flandre autrichienne,37,,valeur,0,
984,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,43,Stocfiche,Flandre autrichienne,2,8,livres,.25,
988,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,43,Sucre ; candy,Flandre autrichienne,101,101,livres,1,
989,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,43,Sucre ; en pain,Flandre autrichienne,207,,valeur,0,
992,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,43,Suif,Flandre autrichienne,543,,valeur,0,
993,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,43,Tabac ; en carottes,Flandre autrichienne,910,910,livres,1,
994,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,43,Tabac ; en feüilles,Flandre autrichienne,807,4035,livres,.2,
995,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,43,Tabac ; en poudre,Flandre autrichienne,4237,2825,livres,1.5,
1000,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,44,Terre ; de rocou,Flandre autrichienne,60,,valeur,0,
1004,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,44,Toile ; batiste,Flandre autrichienne,59220,987,pieces,60,
1005,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,44,Toile ; de Cambray,Flandre autrichienne,7252,129.5,pieces,56,
1007,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,44,Toile ; cirée,Flandre autrichienne,1087,725,livres,1.5,
1009,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,45,Toile ; commune,Flandre autrichienne,150,2.5,livres,60,
1010,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,45,Toile ; commune,Flandre autrichienne,4332,5777,livres,.75,
1014,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,45,Toile ; crin,Flandre autrichienne,42,3.5,livres,12,
1016,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,45,Toile ; fine,Flandre autrichienne,4760,595,livres,8,
1017,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,45,Toile ; grosse,Flandre autrichienne,350,7,livres,50,
1018,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,45,Toile ; grosse,Flandre autrichienne,206,275,livres,.75,
1019,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,45,Toile ; lustrée,Flandre autrichienne,12,5,livres,2.4,
1021,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,45,Toile ; a serviettes,Flandre autrichienne,350,5,livres,70,
1022,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,45,Trippe ; de velours,Flandre autrichienne,3746,166.5,livres,22.5,
1025,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,45,Truffes,Flandre autrichienne,595,595,livres,1,
1027,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,46,Vans ; à vanner,Flandre autrichienne,1836,51,douzaines,36,
1028,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,46,Velours,Flandre autrichienne,500,2,pieces,250,
1030,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,46,Verdet,Flandre autrichienne,1638,1365,livres,1.2,
1034,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,46,Verres ; communs,Flandre autrichienne,4189,33515,livres,.125,
1036,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,46,Verres ; vitres,Flandre autrichienne,80,2,paniers,40,
1041,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,46,Vieux oing,Flandre autrichienne,420,1400,livres,.3,
1074,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Exports,Flandre,48,Yvoire ; ouvré,Flandre autrichienne,40,,valeur,0,
1,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Imports,Flandre,2,Acacia ; germanica,Flandre autrichienne,25,12.5,livres,2,
2,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Imports,Flandre,2,Agaric,Flandre autrichienne,156,52,livres,3,
3,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Imports,Flandre,2,Aiguilles ; à coudre,Flandre autrichienne,17585,3517,livres,5,
4,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Imports,Flandre,2,Aloës,Flandre autrichienne,269,77,livres,3.5,
5,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Imports,Flandre,2,Alun,Flandre autrichienne,100,500,livres,.2,
6,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Imports,Flandre,2,Ambre,Flandre autrichienne,3,1,livres,3,
7,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Imports,Flandre,3,Anchois,Flandre autrichienne,126,7,barils,18,
8,demba,Fonds Gournay – MS86,National par direction/Saint-Brieuc/1751 (-).csv,National par direction,1751,Imports,Flandre,3,Anchois,Flandre autrichienne,1,1,pot,1,
