numrodeligne,dataentryby,source,sourcepath,sourcetype,exportsimports,sheet,year,direction,bureaux,origine,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,Largeur en lignes (pour tissu),remarks
105,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,11,1789,Narbonne,Montlouis,Languedoc,Parchemin,Espagne,120,Douzaines,6,198,-522,,Erreur de calcul?
106,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,11,1789,Narbonne,Montlouis,Dauphiné,Peaux de veaux bronzées,Espagne,9,Douzaines,36,324,0,236,
107,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,11,1789,Narbonne,Montlouis,Lyon,Pierres fausses,Espagne,56,,,650,,,Pas d'unité de mesure ni de prix unitaire
108,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,11,1789,Narbonne,Montlouis,Etranger,Quincaillerie de fer,Espagne,,,,221,0,,En valeur
109,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,11,1789,Narbonne,Montlouis,Lyon,Ruban de soye,Espagne,177,,,7636,,,Pas d'unité de mesure ni de prix unitaire
110,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,11,1789,Narbonne,Montlouis,Marseille,Savon,Espagne,1150,Livres,"0,45",517,"-0,5",,
111,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,11,1789,Narbonne,Montlouis,Normandie,Toile de coton,Espagne,881,Aunes,"3,75",3305,"1,25",,
112,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,11,1789,Narbonne,Montlouis,Languedoc,Toile de coton bazin,Espagne,487,Aunes,3,1461,0,287,
113,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,11,1789,Narbonne,Montlouis,Commerce français,Toile de coton mousseline,Espagne,1154,Livres,25,28850,0,,
114,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,11,1789,Narbonne,Montlouis,Flandre,Toile de chanvre,Espagne,207,Aunes,2,414,0,200,
115,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,11,1789,Narbonne,Montlouis,Lyon,Toile de fil,Espagne,596,Aunes,"1,5",894,0,140,
116,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,11,1789,Narbonne,Montlouis,Dauphiné,Toile de lin,Espagne,2866,Aunes,3,8598,0,954,
117,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,11,1789,Narbonne,Montlouis,Lyon,Toile de lin de limon,Espagne,400,Aunes,6,2400,0,30,
118,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,11,1789,Narbonne,Montlouis,Amiens,Toile de lin de limon,Espagne,1655,Aunes,6,9930,0,292,
119,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,11,1789,Narbonne,Montlouis,Commerce français,Toile peinte,Espagne,321,Aunes,"3,75",1242,"38,25",177,Erreur de calcul
120,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,11,1789,Narbonne,Montlouis,Roussillon,Vin,Espagne,,,,704,,,13+(1/3) muids et 15 pintes
121,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,,Bestiaux divers,Espagne,,,,1050,0,,En valeur
122,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,Roussillon,Bestiaux cochons,Espagne,59,Nombre,30,1770,0,,
123,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,Roussillon,Bestiaux chevres,Espagne,889,Nombre,10,8890,0,,
124,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,Roussillon,Bestiaux moutons,Espagne,1662,Nombre,15,24930,0,,
125,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,Languedoc,Beurre,Espagne,800,Livres,"0,5",400,0,,
126,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,Languedoc,Bijouterie en or,Espagne,1,Marc,,600,,,Pas de prix unitaire
127,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,Languedoc,Bonnetterie de coton bas,Espagne,163,Douzaines,18,2934,0,565,
128,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,Roussillon,Bonnetterie de coton bas,Espagne,100,Livres,3,300,0,,
129,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,Languedoc,Bonnetterie de fil bas,Espagne,26,Douzaines,30,780,0,90,
130,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,Anjou,Bonnetterie de fil bas,Espagne,39,Douzaines,15,585,0,144,
131,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,Amiens,Bonnetterie de laine bas,Espagne,1144,Douzaines,15,17160,0,545,
132,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,Roussillon,Bonnetterie de laine bonets,Espagne,75,Douzaines,10,750,0,240,
133,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,Lyon,Bonnetterie de soye bas,Espagne,40,Pièces,9,360,0,6,
134,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,Marseille,Bois de santal,Espagne,500,Livres,"0,45",225,0,,
135,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,Marseille,Cacao,Espagne,450,Livres,1,450,0,,
136,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,Languedoc,Cendres soudes,Marseille,6150,Livres,"0,05",307,"-0,5",,
137,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,Languedoc,Cire en bougie,Espagne,102,Livres,"2,25",230,"0,5",,
138,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,Marseille,Cire de bougie blanche,Espagne,131,Livres,2,262,0,,
139,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,Roussillon,Cire de bougie jaune,Espagne,2388,Livres,"1,5",3582,0,,
140,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,Lyon,Chapeaux poil laine,Espagne,12,Douzaines,72,864,0,200,
141,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,Roussillon,Coton filé,Espagne,4486,Livres,2,8972,0,,
142,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,Languedoc,Coton filé,Espagne,14738,Livres,"4,5",66321,0,,
143,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,Sedan,Draperie de laine drap,Espagne,711,Aunes,20,14220,0,1439,
144,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,Louvier,Draperie de laine drap,Espagne,130,Aunes,15,1950,0,258,
145,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,Languedoc,Draperie petite,Espagne,154,Aunes,3,462,0,50,
146,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,Languedoc,Draperie petite ratine,Espagne,200,Aunes,5,1000,0,190,
147,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,,Drogues médicinales diverses,Espagne,,,,451,0,,En valeur
148,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,Marseille,Epicerie poivre,Espagne,580,Livres,"1,5",870,0,,
149,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,Guyenne,Etoffes de coton velours,Espagne,128,Aunes,10,1280,0,54,
150,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,,Etoffes de laine diverses,Espagne,,,,2851,0,,En valeur
151,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,Amiens,Etoffes de laine baracan,Espagne,1100,Aunes,4,4400,0,792,
152,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,Champagne,Etoffes de laine burat,Espagne,270,Aunes,3,810,0,105,
153,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,Flandre,Etoffes de laine calemande,Espagne,166,Aunes,4,664,0,80,
154,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,Amiens,Etoffes de laine camelot burail,Espagne,548,,,1370,,240,Pas d'unité de mesure ni de prix unitaire
155,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,Flandre,Etoffes de laine camelot ,Espagne,458,,,1145,,220,Pas d'unité de mesure ni de prix unitaire
156,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,Amiens,Etoffes de laine camelot ,Espagne,3665,Aunes,"2,5",9162,"-0,5",1488,
157,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,Flandre,Etoffes de laine camelot large,Espagne,281,Aunes,3,843,0,130,
158,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,Flandre,Etoffes de laine escot,Espagne,266,Aunes,,798,,100,Pas de prix unitaire
159,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,Languedoc,Etoffes de laine escot,Espagne,2998,Aunes,3,8994,0,1236,
160,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,Champagne,Etoffes de laine etamine,Espagne,666,Aunes,"2,5",1665,0,260,
161,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,Anjou,Etoffes de laine etamine,Espagne,150,Aunes,3,450,0,100,
162,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,Amiens,Etoffes de laine etamine,Espagne,1157,Aunes,4,4628,0,,
163,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,Amiens,Etoffes de laine panne,Espagne,1825,Aunes,4,7300,0,1250,
164,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,Amiens,Etoffes de laine satin,Espagne,198,Aunes,5,990,0,84,
165,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,Amiens,Etoffes de laine serge,Espagne,1250,Aunes,3,3750,0,710,
166,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,Languedoc,Etoffes de laine serge,Espagne,5925,Aunes,2,11850,0,2040,
167,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,Languedoc,Etoffes de filoselle papeline,Espagne,350,Aunes,3,1050,0,60,
168,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,Amiens,Etoffes de poil camelot,Espagne,105,Aunes,10,1050,0,45,Erreur de calcul
169,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,Amiens,Etoffes de poil panne,Espagne,1351,Aunes,8,10808,0,1026,
170,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,Lyon,Etoffes de soye,Espagne,4637,Aunes,6,27822,0,459,
171,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,Languedoc,Etoffes de soye,Espagne,427,Aunes,6,2562,0,41,
172,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,Lyon,Etoffes taffetas,Espagne,92,Aunes,8,936,200,10,Erreur de calcul
173,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,Languedoc,Mélangées,Espagne,557,Aunes,,2673,,107,Pas de prix unitaire
174,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,Lyon,Mélangées fil et soye,Espagne,148,Aunes,4,592,0,62,
175,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,Lyon,Mélangées dorure et soye,Espagne,120,Aunes,25,3000,0,38,
176,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,Languedoc,Mélangées laine et filoselle,Espagne,352,Aunes,3,1056,0,100,
177,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,Lyon,Evantails communs,Espagne,456,,,800,,,Pas d'unité de mesure ni de prix unitaire
178,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,Provence,Fer battu,Marseille,25000,Livres,"0,13",3250,0,,
179,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,Lyon,Fil blanc,Espagne,62,,,150,,,Pas d'unité de mesure ni de prix unitaire
180,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,Lyon,Fleurs artificielles,Espagne,"5,5",,,137,,,Pas d'unité de mesure ni de prix unitaire
181,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,Roussillon,Fourage paille,Espagne,283500,Livres,"0,005",1417,"-0,5",,
182,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,Lyon,Gaze de soye,Espagne,388,Livres,80,31040,0,,
183,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,Lyon,Gaze de soye fichus,Espagne,"77,5",Livres,80,6200,0,,
184,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,Isles de France,Gaze de soye fichus,Espagne,18,Livres,80,1440,0,,
185,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,Isles de France,Gaze au 6e de soye,Espagne,60,Livres,40,2400,0,,
186,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,Roussillon,Graine de chanvre,Espagne,15162,Livres,"0,15",2274,"-0,3",,
187,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,Roussillon,Graine de lapin,Espagne,2150,Livres,"0,12",258,0,,
188,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,Languedoc,Habillements,Espagne,,,,350,0,,En valeur
189,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,Languedoc,Huile de vitriol,Espagne,3545,Livres,"0,5",1773,"0,5",,
190,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,Roussillon,Huile de vitriol,Espagne,720,Livres,"0,5",360,0,,
191,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,Roussillon,Liège en planches,Espagne,8655,Livres,"0,08",690,"-2,4",,
192,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,Languedoc,Liqueurs,Espagne,967,,,1104,,,Pas d'unité de mesure ni de prix unitaire
193,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,,Marchandises diverses,Espagne,,,,1000,0,,En valeur
194,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,Languedoc,Mercerie,Espagne,68,,,140,,,Pas d'unité de mesure ni de prix unitaire
195,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,Lyon,Mercerie,Espagne,9708,,,17347,,,Pas d'unité de mesure ni de prix unitaire
196,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,Anjou,Mouchoirs de coton,Espagne,"7,5",Douzaines,24,180,0,150,
197,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,Languedoc,Mouchoirs de fil peint,Espagne,21,Douzaines,30,630,0,20,
198,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,Isles de France,Orpheverie en or et argent,Espagne,8,Livres,,940,,,Pas de prix unitaire
199,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,13,1789,Narbonne,Perpignan,Etranger,Orpheverie en or et argent,Espagne,5,,,500,,,Pas d'unité de mesure ni de prix unitaire
200,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,14,1789,Narbonne,Perpignan,Lyon,Papier peint,Espagne,200,Livres,"0,5",100,0,,
201,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,14,1789,Narbonne,Perpignan,Languedoc,Peaux de chevres,Espagne,1913,,,1331,,,Pas d'unité de mesure ni de prix unitaire
202,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,14,1789,Narbonne,Perpignan,Languedoc,Peaux de moutons tannées,Espagne,"120,5",Douzaines,12,1446,0,1354,
203,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,14,1789,Narbonne,Perpignan,Languedoc,Peaux d'ours apprêtées,Espagne,12,Nombre,12,144,0,65,
204,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,14,1789,Narbonne,Perpignan,Languedoc,Peaux de veaux bronzées,Espagne,"567,5",Douzaines,60,34110,60,8187,
205,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,14,1789,Narbonne,Perpignan,Languedoc,Plumes d'oye,Espagne,110,Livres,,100,,,Pas de prix unitaire
206,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,14,1789,Narbonne,Perpignan,Lyon,Pierres fausses,Espagne,14,,,175,,,Pas d'unité de mesure ni de prix unitaire
207,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,14,1789,Narbonne,Perpignan,Etranger,Quincaillerie de fer,Espagne,203,,,220,,,Pas d'unité de mesure ni de prix unitaire
208,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 – Exports – Narbonne.csv,National toutes directions tous partenaires,Exports,14,1789,Narbonne,Perpignan,Roussillon,Quincaillerie de fer,Espagne,,,,117,0,,En valeur
