numrodeligne,dataentryby,source,sourcepath,sourcetype,exportsimports,sheet,year,direction,bureaux,origine,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,Largeur en lignes (pour tissu),remarks
177,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,7,1789,Besancon,Morez,Franche comté,Drogues ocre,"Suisse, les alliés et Genève",15000,Livres,"0,08",1200,0,,
178,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,7,1789,Besancon,Morez,Bourgogne,Encre,"Suisse, les alliés et Genève",6427,Livres,"0,5",3213,"-0,5",,
179,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,7,1789,Besancon,Morez,Paris,Encre,"Suisse, les alliés et Genève",380,Livres,"0,5",190,0,,
180,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,7,1789,Besancon,Morez,Inde colonie française,Epicerie canelle,"Suisse, les alliés et Genève",710,Livres,8,5680,0,,
181,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,7,1789,Besancon,Morez,Etranger,Epicerie poivre,"Suisse, les alliés et Genève",4704,Livres,2,9408,0,,
182,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,7,1789,Besancon,Morez,Bourgogne,Estampes,"Suisse, les alliés et Genève",140,Livres,6,840,0,,
183,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,7,1789,Besancon,Morez,Paris,Estampes,"Suisse, les alliés et Genève",40,Livres,6,240,0,,
184,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,7,1789,Besancon,Morez,Amiens,Etoffes de laine baracan,"Suisse, les alliés et Genève",981,Livres,6,5886,0,,
185,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,7,1789,Besancon,Morez,Flandre,Etoffes calemande,Etat du roi de Sardaigne,36,Livres,8,288,0,,
186,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,7,1789,Besancon,Morez,Franche comté,Etoffes calemande,"Suisse, les alliés et Genève",7151,Livres,8,57208,0,,
187,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,7,1789,Besancon,Morez,Amiens,Etoffes calemande,"Suisse, les alliés et Genève",20,Livres,8,160,0,,
188,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,7,1789,Besancon,Morez,Flandre,Etoffes camelot,Etat du roi de Sardaigne,42,Livres,8,336,0,,
189,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,7,1789,Besancon,Morez,Flandre,Etoffes camelot,"Suisse, les alliés et Genève",630,Livres,8,5040,0,,
190,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,7,1789,Besancon,Morez,Amiens,Etoffes camelot,"Suisse, les alliés et Genève",15,Livres,8,120,0,,
191,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,7,1789,Besancon,Morez,Champagne,Etoffes calmouck,"Suisse, les alliés et Genève",160,Livres,6,960,0,,
192,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,7,1789,Besancon,Morez,Champagne,Etoffes croisée,"Suisse, les alliés et Genève",35,Livres,6,210,0,,
193,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,7,1789,Besancon,Morez,Maine,Etoffes etamine,"Suisse, les alliés et Genève",781,Livres,5,3905,0,,
194,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,7,1789,Besancon,Morez,Normandie,Etoffes etamine,"Suisse, les alliés et Genève",445,Livres,5,2225,0,,
195,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,7,1789,Besancon,Morez,Amiens,Etoffes etamine,"Suisse, les alliés et Genève",360,Livres,5,1800,0,,
196,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,7,1789,Besancon,Morez,Champagne,Etoffes etamine,"Suisse, les alliés et Genève",772,Livres,8,6176,0,,
197,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,7,1789,Besancon,Morez,Normandie,Etoffes espagnolette,"Suisse, les alliés et Genève",1838,Livres,7,12866,0,,
198,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,7,1789,Besancon,Morez,Champagne,Etoffes futaine,"Suisse, les alliés et Genève",30,Livres,5,150,0,,
199,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,7,1789,Besancon,Morez,Normandie,Etoffes maroc,"Suisse, les alliés et Genève",1427,Livres,10,14270,0,,
200,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,7,1789,Besancon,Morez,Normandie,Etoffes royale,"Suisse, les alliés et Genève",98,Livres,6,588,0,,
201,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,7,1789,Besancon,Morez,Amiens,Etoffes sagate,"Suisse, les alliés et Genève",20,Livres,6,120,0,,
202,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,7,1789,Besancon,Morez,Flandre,Etoffes satin turc,"Suisse, les alliés et Genève",359,Livres,,2828,,,Estimées
203,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,7,1789,Besancon,Morez,Normandie,Etoffes satin turc,"Suisse, les alliés et Genève",15,Livres,,111,,,Estimées
204,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,7,1789,Besancon,Morez,Flandre,Etoffes satinette,"Suisse, les alliés et Genève",580,Livres,6,3480,0,,
205,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,7,1789,Besancon,Morez,Normandie,Etoffes satinette,"Suisse, les alliés et Genève",72,Livres,6,432,0,,
206,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,7,1789,Besancon,Morez,Amiens,Etoffes tirtaine,"Suisse, les alliés et Genève",711,Aunes,4,2844,0,,
207,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,7,1789,Besancon,Morez,Flandre,Etoffes fil et laine,"Suisse, les alliés et Genève",44,Livres,5,220,0,,
208,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,7,1789,Besancon,Morez,Amiens,Etoffes fil et moquette,"Suisse, les alliés et Genève",80,Livres,5,400,0,,
209,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,8,1789,Besancon,Morez,,Etoffes de coton diverses,"Suisse, les alliés et Genève",25,Livres,10,250,0,,
210,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,8,1789,Besancon,Morez,Paris,Etoffes de drap uni,"Suisse, les alliés et Genève",36,Livres,10,360,0,,
211,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,8,1789,Besancon,Morez,Normandie,Etoffes de drap imprimé,"Suisse, les alliés et Genève",55,Livres,10,550,0,,
212,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,8,1789,Besancon,Morez,Amiens,Etoffes de coton et soye eternelle,"Suisse, les alliés et Genève",19,Livres,20,380,0,,
213,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,8,1789,Besancon,Morez,Normandie,Etoffes de coton en siamoise au 1/4 de soye,"Suisse, les alliés et Genève",75,Livres,15,1125,0,,
214,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,8,1789,Besancon,Morez,Normandie,Etoffes de coton en siamoise au 6e de soye,"Suisse, les alliés et Genève",3439,Livres,12,41268,0,,
215,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,8,1789,Besancon,Morez,Amiens,Etoffes poil et laine panne,"Suisse, les alliés et Genève",365,Livres,"7,5",2017,"-720,5",,
216,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,8,1789,Besancon,Morez,Amiens,Etoffes poil et laine panne long poil,"Suisse, les alliés et Genève",90,Livres,9,810,0,,
217,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,8,1789,Besancon,Morez,Paris,Etoffes de soye,"Suisse, les alliés et Genève",10,Livres,55,550,0,,
218,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,8,1789,Besancon,Morez,Flandre,Etoffes de soye et laine josephine,"Suisse, les alliés et Genève",12,Livres,,115,,,12£ estimées à 115£
219,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,8,1789,Besancon,Morez,Flandre,Etoffes de soye et laine prunelle,"Suisse, les alliés et Genève",150,Livres,,1486,,,150£ estimées à 1486£
220,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,8,1789,Besancon,Morez,Flandre,Etoffes de soye et laine serge,"Suisse, les alliés et Genève",30,Livres,,190,,,Pas de prix unitaire
221,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,8,1789,Besancon,Morez,Paris,Eventails,"Suisse, les alliés et Genève",155,Livres,5,775,0,,
222,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,8,1789,Besancon,Morez,Bourgogne,Fayence,"Suisse, les alliés et Genève",1800,Livres,"0,3",540,0,,
223,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,8,1789,Besancon,Morez,Etranger,Fayence,"Suisse, les alliés et Genève",2390,Livres,"0,3",717,0,,
224,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,8,1789,Besancon,Morez,Franche comté,Fers blanc,Etat du roi de Sardaigne,3150,Livres,"0,6",1890,0,,
225,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,8,1789,Besancon,Morez,Franche comté,Fers blanc,"Suisse, les alliés et Genève",29975,Livres,"0,6",17985,0,,
226,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,8,1789,Besancon,Morez,Angleterre,Fers en barres,Gex,2745,Livres,"0,6",1647,0,,
227,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,8,1789,Besancon,Morez,Franche comté,Fer en cercle,"Suisse, les alliés et Genève",42316,Livres,"0,25",10579,0,,
228,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,8,1789,Besancon,Morez,Franche comté,Fer coulé en fonte,"Suisse, les alliés et Genève",20000,Livres,"0,2",4000,0,,
229,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,8,1789,Besancon,Morez,Franche comté,Fer coulé en marmite,"Suisse, les alliés et Genève",172000,Livres,"0,2",34400,0,,
230,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,8,1789,Besancon,Morez,Franche comté,Fer martinet,"Suisse, les alliés et Genève",17645,Livres,"0,2",3529,0,,
231,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,8,1789,Besancon,Morez,Franche comté,Fer en fichu,"Suisse, les alliés et Genève",955,Livres,"0,31",296,"-0,05",,
232,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,8,1789,Besancon,Morez,Franche comté,Fer en tole simple,"Suisse, les alliés et Genève",908,Livres,"0,25",227,0,,
233,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,8,1789,Besancon,Morez,Franche comté,Fer en tole double,"Suisse, les alliés et Genève",13470,Livres,"0,4",5388,0,,
234,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,8,1789,Besancon,Morez,Franche comté,Fer en plaques battu,"Suisse, les alliés et Genève",1790,Livres,"0,25",447,"-0,5",,
235,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,8,1789,Besancon,Morez,Franche comté,Fer ouvré en tuyaux de fonte,"Suisse, les alliés et Genève",75000,Livres,"0,2",15000,0,,
236,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,8,1789,Besancon,Morez,Franche comté,Fer en verges,"Suisse, les alliés et Genève",68272,Livres,"0,2",13654,"-0,4",,
237,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,8,1789,Besancon,Morez,Flandre,Fil blanc retord,"Suisse, les alliés et Genève",1460,Livres,4,5840,0,,
238,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,8,1789,Besancon,Morez,Franche comté,Fromage,"Suisse, les alliés et Genève",122060,Livres,"0,45",54927,0,,
239,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,8,1789,Besancon,Morez,Bourgogne,Fruits cruds en citrons,"Suisse, les alliés et Genève",1963,Livres,"0,2",393,"0,4",,
240,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,8,1789,Besancon,Morez,Bourgogne,Fruits secs en pruneaux,"Suisse, les alliés et Genève",570,Livres,"0,5",285,0,,
241,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,8,1789,Besancon,Morez,Lyon,Fruits secs raisins,"Suisse, les alliés et Genève",250,Livres,"0,5",125,0,,
242,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,8,1789,Besancon,Morez,Picardie,Gaze de fil,"Suisse, les alliés et Genève",60,Livres,,1850,,,Estimées
243,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,8,1789,Besancon,Morez,Paris,Gaze de soye,"Suisse, les alliés et Genève",19,Livres,80,1520,0,,
244,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,8,1789,Besancon,Morez,Bourgogne,Gaze de soye,"Suisse, les alliés et Genève",10,Livres,80,800,0,,
245,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,8,1789,Besancon,Morez,Paris,Glaces faux teint,"Suisse, les alliés et Genève",5515,Livres,6,33090,0,,
246,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,8,1789,Besancon,Morez,Franche comté,Grains comestibles froment,Gex,231525,Livres,"0,15",34729,"0,25",,
247,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,8,1789,Besancon,Morez,Franche comté,Graines d'anis,"Suisse, les alliés et Genève",220,Livres,"0,5",110,0,,
248,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,8,1789,Besancon,Morez,Franche comté,Graines de chanvre,"Suisse, les alliés et Genève",39340,Livres,"0,15",5901,0,,
249,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,8,1789,Besancon,Morez,Paris,Habillements divers,Etat du roi de Sardaigne,,,,551,0,,En valeur
250,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,8,1789,Besancon,Morez,Paris,Horlogerie diverse,Etat du roi de Sardaigne,,,,920,0,,En valeur
251,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,8,1789,Besancon,Morez,Paris,Horlogerie diverse,"Suisse, les alliés et Genève",,,,400,0,,En valeur
252,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,8,1789,Besancon,Morez,Franche comté,Horlogerie diverse,Etat du roi de Sardaigne,,,,63000,0,,En valeur
253,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,8,1789,Besancon,Morez,Franche comté,Huile de graine,"Suisse, les alliés et Genève",3352,Livres,"0,4",1340,"-0,8",,
254,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,8,1789,Besancon,Morez,Lyon,Huile d'olive,"Suisse, les alliés et Genève",4780,Livres,1,4780,0,,
255,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,8,1789,Besancon,Morez,Normandie,Huile de poisson,"Suisse, les alliés et Genève",7619,Livres,"0,5",3809,"-0,5",,
256,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,8,1789,Besancon,Morez,Amiens,Huile de poisson,"Suisse, les alliés et Genève",4470,Livres,"0,5",2235,0,,
257,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,8,1789,Besancon,Morez,Paris,Instruments de musique,"Suisse, les alliés et Genève",,,,120,0,,En valeur
258,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,8,1789,Besancon,Morez,Paris,Laine filée,"Suisse, les alliés et Genève",20,Livres,6,120,0,,
259,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,8,1789,Besancon,Morez,Bourgogne,Laine filée,"Suisse, les alliés et Genève",390,Livres,4,1560,0,,
260,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,8,1789,Besancon,Morez,Paris,Laine non filée,"Suisse, les alliés et Genève",93,Livres,2,186,0,,
261,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,8,1789,Besancon,Morez,Bourgogne,Librairie,"Suisse, les alliés et Genève",305,Livres,2,610,0,,
262,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,8,1789,Besancon,Morez,Paris,Librairie,"Suisse, les alliés et Genève",8762,Livres,2,17524,0,,
263,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,8,1789,Besancon,Morez,Paris,Marchandises diverses à la valeur,"Suisse, les alliés et Genève",,,,334,0,,En valeur
264,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,8,1789,Besancon,Morez,Franche comté,Marchandises diverses à la valeur,"Suisse, les alliés et Genève",,,,94,0,,En valeur
265,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,8,1789,Besancon,Morez,Etranger,Marchandises diverses à la valeur,Gex,,,,73,0,,En valeur
266,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,8,1789,Besancon,Morez,Normandie,Mercerie fine en epingle,"Suisse, les alliés et Genève",5355,Livres,"1,5",8032,"-0,5",,
267,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,8,1789,Besancon,Morez,Paris,Mercerie melée,"Suisse, les alliés et Genève",1245,Livres,2,2490,0,,
268,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,8,1789,Besancon,Morez,Bourgogne,Mercerie melée,"Suisse, les alliés et Genève",975,Livres,2,1950,0,,
269,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,8,1789,Besancon,Morez,Paris,Meubles,"Suisse, les alliés et Genève",,,,235,0,,En valeur
270,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,8,1789,Besancon,Morez,Franche comté,Meubles,"Suisse, les alliés et Genève",,,,5396,0,,En valeur
271,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,8,1789,Besancon,Morez,Bourgogne,Meubles,"Suisse, les alliés et Genève",,,,1590,0,,En valeur
272,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,8,1789,Besancon,Morez,Etranger,Morphil,"Suisse, les alliés et Genève",82,Livres,6,492,0,,
273,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,8,1789,Besancon,Morez,Normandie,Mouchoirs de fil et coton,"Suisse, les alliés et Genève","37,5",Livres,8,300,0,,
274,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,8,1789,Besancon,Morez,Paris,Or en feuilles,"Suisse, les alliés et Genève",4000,Feuilles,,600,,,Estimées
275,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,8,1789,Besancon,Morez,Paris,Orfeverie,"Suisse, les alliés et Genève",36,Marcs,60,2160,0,,
276,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,8,1789,Besancon,Morez,Franche comté,Ouvrages de bois de st claude,"Suisse, les alliés et Genève",45740,Livres,2,91480,0,,
277,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,8,1789,Besancon,Morez,Paris,Ouvrages de carton en tabatière,"Suisse, les alliés et Genève",200,Livres,2,400,0,,
278,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,8,1789,Besancon,Morez,Bourgogne,Ouvrages de cordonniers en passetatons,"Suisse, les alliés et Genève",460,Douzaines,,210,,,Estimées
279,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National toutes directions tous partenaires,Exports,8,1789,Besancon,Morez,Franche comté,Ouvrages de cordonniers en souliers,Gex,1139,Paires,5,5695,0,,
