numrodeligne,dataentryby,source,SourceType,year,exportsimports,direction,bureaux,sheet,marchandises,pays,value,remarks,quantit,quantit_marchandises,total_quantit,origine,total,quantity_unit,leurvaleursubtotal_1,leurvaleursubtotal_2,leurvaleursubtotal_3,prix_unitaire,unitdecompte,prixunitaire_unitdecomptelt,prixunitaire_unitdecomptesous,prixunitaire_unitdecomptedeniers,v19,probleme
575,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,43,Drap ; draperie ; espagnolette,Allemagne,18950,,2798,,,,19283482,livres,146544,10679382,,,,,,,,
576,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,43,Drap ; draperie ; espagnolette,Espagne,6783,,969,,,,19283482,livres,146544,10679382,,,,,,,,
577,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,43,Drap ; draperie ; espagnolette,Flandre,3024,,432,,,,19283482,livres,146544,10679382,,,,,,,,
578,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,43,Drap ; draperie ; espagnolette,geneve,12919,,2077,,,,19283482,livres,146544,10679382,,,,,,,,
579,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,43,Drap ; draperie ; espagnolette,Italie,58898,,8414,,,,19283482,livres,146544,10679382,,,,,,,,
580,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,43,Drap ; draperie ; espagnolette,Savoye,32389,,4627,,,,19283482,livres,146544,10679382,,,,,,,,
581,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,43,Drap ; draperie ; espagnolette,Suisse,13581,,2223,,,,19283482,livres,146544,10679382,,,,,,,,
582,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,43,Drap ; draperie ; flanelle,Allemagne,7207,,2883,,,,19283482,livres,45425,10679382,,,,,,,,
583,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,43,Drap ; draperie ; flanelle,Espagne,2080,,57,,,,19283482,pièces,45425,10679382,,,,,,,,
584,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,43,Drap ; draperie ; flanelle,Flandre,1788,,447,,,,19283482,livres,45425,10679382,,,,,,,,
585,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,43,Drap ; draperie ; flanelle,Hollande,1480,,370,,,,19283482,livres,45425,10679382,,,,,,,,
586,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,43,Drap ; draperie ; flanelle,Italie,6158,,1712,,,,19283482,livres,45425,10679382,,,,,,,,
587,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,43,Drap ; draperie ; flanelle,Savoye,4912,,1228,,,,19283482,livres,45425,10679382,,,,,,,,
588,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,43,Drap ; draperie ; flanelle,Etats-Unis,21800,,218,,,,19283482,pièces,45425,10679382,,,,,,,,
589,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,43,Drap ; draperie ; molton,Espagne,4384,,558,,,,19283482,livres,8847,10679382,,,,,,,,
590,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,43,Drap ; draperie ; molton,Flandre,3363,,841,,,,19283482,livres,8847,10679382,,,,,,,,
591,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,43,Drap ; draperie ; molton,Hollande,1100,,275,,,,19283482,livres,8847,10679382,,,,,,,,
592,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,43,Drap ; draperie ; ordinaire,Allemagne,477272,,68286,,,,19283482,livres,8451024,10679382,,,,,,,,
593,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,43,Drap ; draperie ; ordinaire,Espagne,2814242,,467163,,,,19283482,livres,8451024,10679382,,,,,,,,
594,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,43,Drap ; draperie ; ordinaire,Flandre,33390,,4770,,,,19283482,livres,8451024,10679382,,,,,,,,
595,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,43,Drap ; draperie ; ordinaire,Geneve,390794,,57003,,,,19283482,livres,8451024,10679382,,,,,,,,
596,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,43,Drap ; draperie ; ordinaire,Hollande,1400,,200,,,,19283482,livres,8451024,10679382,,,,,,,,
597,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,43,Drap ; draperie ; ordinaire,Italie,1910270,,303112,,,,19283482,livres,8451024,10679382,,,,,,,,
598,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,43,Drap ; draperie ; ordinaire,naples,49900,,9980,,,,19283482,livres,8451024,10679382,,,,,,,,
599,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,43,Drap ; draperie ; ordinaire,genes,56155,,11231,,,,19283482,livres,8451024,10679382,,,,,,,,
600,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,43,Drap ; draperie ; ordinaire,Portugal,33630,,6610,,,,19283482,livres,8451024,10679382,,,,,,,,
601,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,43,Drap ; draperie ; ordinaire,Savoye,1630247,,252941,,,,19283482,livres,8451024,10679382,,,,,,,,
602,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,45,Drap ; draperie ; ordinaire,Suisse,380376,,54420,,,,19283482,livres,8451024,10679382,,,,,,,,
603,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,45,Drap ; draperie ; ordinaire,Isles,625692,,108619,,,,19283482,livres,8451024,10679382,,,,,,,,
604,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,45,Drap ; draperie ; ordinaire,Indes,47656,,7908,,,,19283482,livres,8451024,10679382,,,,,,,,
605,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,45,Drap ; draperie ; petite,Allemagne,102441,,34147,,,,19283482,livres,774536,10679382,,,,,,,,
606,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,45,Drap ; draperie ; petite,Espagne,475224,,158408,,,,19283482,livres,774536,10679382,,,,,,,,
607,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,45,Drap ; draperie ; petite,Flandre,97214,,32238,,,,19283482,livres,774536,10679382,,,,,,,,
608,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,45,Drap ; draperie ; petite,Geneve,2994,,998,,,,19283482,livres,774536,10679382,,,,,,,,
609,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,45,Drap ; draperie ; petite,Italie,45150,,15050,,,,19283482,livres,774536,10679382,,,,,,,,
610,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,45,Drap ; draperie ; petite,Portugal,6165,,2055,,,,19283482,livres,774536,10679382,,,,,,,,
611,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,45,Drap ; draperie ; petite,Savoye,8955,,2985,,,,19283482,livres,774536,10679382,,,,,,,,
612,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,45,Drap ; draperie ; petite,Suisse,36393,,10265,,,,19283482,livres,774536,10679382,,,,,,,,
613,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,45,Drap ; draperie ; pinchina,Flandre,7250,,29,,,,19283482,pièces,10679382,,,,,,,,,
614,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,45,Drap ; draperie ; ratine,Allemagne,2597,,371,,,,19283482,livres,5677,10679382,,,,,,,,
615,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,45,Drap ; draperie ; ratine,Geneve,3080,,440,,,,19283482,livres,5677,10679382,,,,,,,,
616,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,45,Drap ; draperie ; raz de maroc,Allemagne,147990,,24665,,,,19283482,livres,989007,10679382,,,,,,,,
617,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,45,Drap ; draperie ; raz de maroc,Espagne,41880,,6980,,,,19283482,livres,989007,10679382,,,,,,,,
618,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,45,Drap ; draperie ; raz de maroc,Flandre,12440,,1965,,,,19283482,livres,989007,10679382,,,,,,,,
619,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,45,Drap ; draperie ; raz de maroc,Hollande,5460,,910,,,,19283482,livres,989007,10679382,,,,,,,,
620,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,45,Drap ; draperie ; raz de maroc,Italie,141450,,23575,,,,19283482,livres,989007,10679382,,,,,,,,
621,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,45,Drap ; draperie ; raz de maroc,Genes,11580,,1930,,,,19283482,livres,989007,10679382,,,,,,,,
622,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,45,Drap ; draperie ; raz de maroc,Portugal,524080,,93250,,,,19283482,livres,989007,10679382,,,,,,,,
623,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,45,Drap ; draperie ; raz de maroc,Suisse,90657,,15136,,,,19283482,livres,989007,10679382,,,,,,,,
624,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,45,Drap ; draperie ; raz de maroc,Etats-Unis,1200,,240,,,,19283482,aunes,989007,10679382,,,,,,,,
625,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,45,Drap ; draperie ; raz de maroc,Isles,12270,,2045,,,,19283482,livres,989007,10679382,,,,,,,,
626,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,45,Drap ; draperie ; serge de laine,Allemagne,54508,,13432,,,,19283482,livres,199095,10679382,,,,,,,,
627,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,45,Drap ; draperie ; serge de laine,Espagne,14318,,2897.5,,,,19283482,livres,199095,10679382,,,,,,,,
628,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,45,Drap ; draperie ; serge de laine,Flandre,69397,,15151,,,,19283482,livres,199095,10679382,,,,,,,,
629,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,45,Drap ; draperie ; serge de laine,Hollande,35420,,8855,,,,19283482,livres,199095,10679382,,,,,,,,
630,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,45,Drap ; draperie ; serge de laine,Italie,18604,,4651,,,,19283482,livres,199095,10679382,,,,,,,,
631,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,45,Drap ; draperie ; serge de laine,Savoye,1784,,446,,,,19283482,livres,199095,10679382,,,,,,,,
632,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,45,Drap ; draperie ; serge de laine,Suisse,5064,,966,,,,19283482,livres,199095,10679382,,,,,,,,
633,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,45,Drap ; draperie ; tricots,Nord,1050,,35,,,,19283482,pièces,10679382,,,,,,,,,
634,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,45,Drogueries,Allemagne,38236,,,,,,360894,,,,,,,,,,,
635,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,45,Drogueries,Danemark,1540,,770,,,,360894,livres,,,,,,,,,,
636,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,45,Drogueries,Espagne,27302,,13651,,,,360894,livres,,,,,,,,,,
637,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,45,Drogueries,Geneve,2140,,,,,,360894,,,,,,,,,,,
638,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,45,Drogueries,Hollande,15400,,7700,,,,360894,livres,,,,,,,,,,
639,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,45,Drogueries,Italie,16716,,8358,,,,360894,livres,,,,,,,,,,
640,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,45,Drogueries,Genes,5820,,2910,,,,360894,livres,,,,,,,,,,
641,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,47,Drogueries,Levant,28630,,14315,,,,360894,livres,,,,,,,,,,
642,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,47,Drogueries,Nord,2784,,1392,,,,360894,livres,,,,,,,,,,
643,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,47,Drogueries,Portugal,7034,,3517,,,,360894,livres,,,,,,,,,,
644,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,47,Drogueries,Savoye,31226,,15613,,,,360894,livres,,,,,,,,,,
645,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,47,Drogueries,Suède,3680,,1840,,,,360894,livres,,,,,,,,,,
646,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,47,Drogueries,Suisse,31693,,15846,,,,360894,livres,,,,,,,,,,
647,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,47,Drogueries,Etats-Unis,8200,,3970,,,,360894,livres,,,,,,,,,,
648,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,47,Drogueries,Isles,139293,,69646,,,,360894,livres,,,,,,,,,,
649,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,47,Drogueries,Indes,1200,,600,,,,360894,livres,,,,,,,,,,
650,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,47,Eau ; forte,Allemagne,1685,,,,,,365783,,3895,,,,,,,,,
651,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,47,Eau ; forte,Savoye,2210,,2210,,,,365783,livres,3895,,,,,,,,,
652,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,47,Eau ; de genievre,Angleterre,306040,,1912,,,,365783,muids,309640,,,,,,,,,
653,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,47,Eau ; de genievre,Nord,3600,,12,,,,365783,pièces,309640,,,,,,,,,
654,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,47,Eau ; de lavande,Levant,4706,,6275,,,,365783,livres,,,,,,,,,,
655,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,47,Eau ; de raze,Genes,1650,,3300,,,,365783,livres,,,,,,,,,,
656,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,47,Eau ; de senteur,Allemagne,5527,,5527,,,,365783,livres,45892,,,,,,,,,
657,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,47,Eau ; de senteur,Danemark,3560,,1780,,,,365783,livres,45892,,,,,,,,,
658,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,47,Eau ; de senteur,Flandre,1070,,,,,,365783,,45892,,,,,,,,,
659,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,47,Eau ; de senteur,Italie,2175,,2900,,,,365783,livres,45892,,,,,,,,,
660,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,47,Eau ; de senteur,Genes,2362,,3150,,,,365783,livres,45892,,,,,,,,,
661,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,47,Eau ; de senteur,Nord,2148,,1074,,,,365783,livres,45892,,,,,,,,,
662,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,47,Eau ; de senteur,Russie,20220,,10110,,,,365783,livres,45892,,,,,,,,,
663,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,47,Eau ; de senteur,Savoye,2844,,2844,,,,365783,livres,45892,,,,,,,,,
664,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,47,Eau ; de senteur,Suisse,4300,,,,,,365783,,45892,,,,,,,,,
665,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,47,Eau ; de senteur,Isles,1686,,281,,,,365783,livres,45892,,,,,,,,,
666,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,47,Eau de vie,Allemagne,710594,,2100708,,,,8359085,livres,,,,,,,,,,
667,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,47,Eau de vie,Angleterre,243562,,1070.5,,,,8359085,muids,,,,,,,,,,
668,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,47,Eau de vie,Danemark,854169,,213542,,,,8359085,veltes,,,,,,,,,,
669,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,47,Eau de vie,Espagne,430540,,2152.75,,,,8359085,muids,,,,,,,,,,
670,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,47,Eau de vie,Flandre,886580,,221648,,,,8359085,veltes,,,,,,,,,,
671,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,47,Eau de vie,Geneve,1137,,3250,,,,8359085,livres,,,,,,,,,,
672,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,47,Eau de vie,Hollande,2181917,,21819,,,,8359085,barriques,,,,,,,,,,
673,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,47,Eau de vie,Italie,699690,,233230,,,,8359085,veltes,,,,,,,,,,
674,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,47,Eau de vie,Genes,130800,,436000,,,,8359085,livres,,,,,,,,,,
675,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,47,Eau de vie,Nord,951081,,10231,,,,8359085,barriques,,,,,,,,,,
676,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,47,Eau de vie,Russie,21875,,175,,,,8359085,barriques,,,,,,,,,,
677,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,47,Eau de vie,Savoye,62920,,188028,,,,8359085,livres,,,,,,,,,,
678,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,47,Eau de vie,Suède,608559,,172076,,,,8359085,barriques,,,,,,,,,,
679,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,47,Eau de vie,Suisse,43065,,123515,,,,8359085,livres,,,,,,,,,,
680,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,47,Eau de vie,Etats-Unis,94368,,23592,,,,8359085,veltes,,,,,,,,,,
681,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,47,Eau de vie,Isles,251460,,2161,,,,8359085,barriques,,,,,,,,,,
682,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,47,Eau de vie,Guinée,9162,,2293,,,,8359085,veltes,,,,,,,,,,
683,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,47,Eau de vie,Indes,177606,,44401,,,,8359085,veltes,,,,,,,,,,
684,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,49,Ecbalats,Allemagne,2310,,77,,,,,chars,,,,,,,,,,
685,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,49,Encens,Italie,1365,,2730,,,,,livres,,,,,,,,,,
686,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,49,Epicerie,Allemagne,1052,,262,,,,2532,livres,,,,,,,,,,
687,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,49,Epicerie,Isles,1480,,592,,,,2532,livres,,,,,,,,,,
688,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,49,Epingles,Allemagne,4140,,2070,,,,110805,livres,,,,,,,,,,
689,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,49,Epingles,Espagne,76000,,,,,,110805,,,,,,,,,,,
690,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,49,Epingles,Flandre,19660,,3932,,,,110805,livres,,,,,,,,,,
691,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,49,Epingles,Hollande,1740,,616,,,,110805,livres,,,,,,,,,,
692,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,49,Epingles,Italie,1425,,950,,,,110805,livres,,,,,,,,,,
693,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,49,Epingles,Portugal,6790,,,,,,110805,,,,,,,,,,,
694,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,49,Epingles,Isles,1050,,525,,,,110805,livres,,,,,,,,,,
695,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,49,Eponges,Espagne,1800,,2400,,,,,livres,,,,,,,,,,
696,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,49,Essence ; de citron,Espagne,1525,,1525,,,,6786,livres,5371,,,,,,,,,
697,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,49,Essence ; de citron,Hollande,1526,,1526,,,,6786,livres,5371,,,,,,,,,
698,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,49,Essence ; de citron,Savoye,2320,,232,,,,6786,livres,5371,,,,,,,,,
699,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,49,Essence ; de térébenthine,Allemagne,1415,,,,,,6786,,,,,,,,,,,
700,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,49,Estampes,Allemagne,16020,,1602,,,,125450,livres,,,,,,,,,,
701,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,49,Estampes,Flandre,96000,,4800,,,,125450,livres,,,,,,,,,,
702,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,49,Estampes,Nord,1400,,140,,,,125450,livres,,,,,,,,,,
703,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,49,Estampes,Suisse,12030,,2005,,,,125450,livres,,,,,,,,,,
704,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,51,Etaim ; en blocs,Levant,14058,,17573,,,,32454,livres,,,,,,,,,,
705,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,51,Etaim ; ouvré,Allemagne,10006,,8005,,,,32454,livres,18396,,,,,,,,,
706,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,51,Etaim ; ouvré,Espagne,2637,,2110,,,,32454,livres,18396,,,,,,,,,
707,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,51,Etaim ; ouvré,Flandre,2548,,1927,,,,32454,livres,18396,,,,,,,,,
708,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,51,Etaim ; ouvré,Isles,3205,,2137,,,,32454,livres,18396,,,,,,,,,
709,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,51,Etamines ; buraille,Allemagne,93672,,7806,,,,1922176,livres,764244,,,,,,,,,
710,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,51,Etamines ; buraille,Espagne,236364,,19697,,,,1922176,livres,764244,,,,,,,,,
711,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,51,Etamines ; buraille,Flandre,51324,,4277,,,,1922176,livres,764244,,,,,,,,,
712,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,51,Etamines ; buraille,Italie,316320,,26360,,,,1922176,livres,764244,,,,,,,,,
713,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,51,Etamines ; buraille,Savoye,9600,,800,,,,1922176,livres,764244,,,,,,,,,
714,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,51,Etamines ; buraille,Suisse,56964,,4747,,,,1922176,livres,764244,,,,,,,,,
715,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,51,Etamines ; de laine,Allemagne,19901,,4359,,,,1922176,livres,473938,,,,,,,,,
716,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,51,Etamines ; de laine,Espagne,27593,,5007,,,,1922176,livres,473938,,,,,,,,,
717,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,51,Etamines ; de laine,Flandre,108064,,18278,,,,1922176,livres,473938,,,,,,,,,
718,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,51,Etamines ; de laine,Hollande,12600,,252,,,,1922176,pièces,473938,,,,,,,,,
719,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,51,Etamines ; de laine,Italie,71480,,11900,,,,1922176,livres,473938,,,,,,,,,
720,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,51,Etamines ; de laine,naples,5520,,920,,,,1922176,livres,473938,,,,,,,,,
721,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,51,Etamines ; de laine,Levant,3528,,588,,,,1922176,livres,473938,,,,,,,,,
722,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,51,Etamines ; de laine,Portugal,121827,,17595,,,,1922176,livres,473938,,,,,,,,,
723,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,51,Etamines ; de laine,Savoye,9720,,1620,,,,1922176,livres,473938,,,,,,,,,
724,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,51,Etamines ; de laine,Suisse,2082,,595,,,,1922176,livres,473938,,,,,,,,,
725,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,51,Etamines ; de laine,Etats-Unis,28263,,,,,,1922176,,473938,,,,,,,,,
726,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,51,Etamines ; de laine,Isles,60360,,7545,,,,1922176,livres,473938,,,,,,,,,
727,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,51,Etamines ; de laine,Guinée,3000,,1000,,,,1922176,aunes,473938,,,,,,,,,
728,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,51,Etamines ; à pavillon,Flandre,3250,,65,,,,1922176,pièces,,,,,,,,,,
729,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,51,Etamines ; de Reims,Allemagne,179480,,22435,,,,1922176,livres,680744,,,,,,,,,
730,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,51,Etamines ; de Reims,Espagne,123680,,15460,,,,1922176,livres,680744,,,,,,,,,
731,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,51,Etamines ; de Reims,Flandre,49224,,6153,,,,1922176,livres,680744,,,,,,,,,
732,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,51,Etamines ; de Reims,Hollande,26560,,3320,,,,1922176,livres,680744,,,,,,,,,
733,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,51,Etamines ; de Reims,Italie,167200,,20900,,,,1922176,livres,680744,,,,,,,,,
734,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,51,Etamines ; de Reims,Gennes,10200,,1275,,,,1922176,livres,680744,,,,,,,,,
735,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,51,Etamines ; de Reims,Portugal,114040,,14255,,,,1922176,livres,680744,,,,,,,,,
736,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,51,Etamines ; de Reims,Suisse,10360,,1295,,,,1922176,livres,680744,,,,,,,,,
737,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,51,Etoffe ; dorure ; d'or,Angleterre,2000,,20,,,,38067716,livres,3611285,,,,,,,,,
738,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,51,Etoffe ; dorure ; or et argent,Allemagne,2504925,,27832.5,,,,38067716,livres,3609285,3611285,,,,,,,,
739,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,51,Etoffe ; dorure ; or et argent,Espagne,483015,,5621.5,,,,38067716,livres,3609285,3611285,,,,,,,,
740,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,51,Etoffe ; dorure ; or et argent,Flandre,40815,,453.5,,,,38067716,livres,3609285,3611285,,,,,,,,
741,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,51,Etoffe ; dorure ; or et argent,Geneve,3870,,43,,,,38067716,livres,3609285,3611285,,,,,,,,
742,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,51,Etoffe ; dorure ; or et argent,Hollande,27855,,309.5,,,,38067716,livres,3609285,3611285,,,,,,,,
743,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,53,Etoffe ; dorure ; or et argent,Italie,455535,,5061.5,,,,38067716,livres,3609285,3611285,,,,,,,,
744,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,53,Etoffe ; dorure ; or et argent,Portugal,13950,,155,,,,38067716,livres,3609285,3611285,,,,,,,,
745,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,53,Etoffe ; dorure ; or et argent,Savoye,14310,,159.5,,,,38067716,livres,3609285,3611285,,,,,,,,
746,Fatima Zahra,AN F12 248,Objet Général,1780,Exports,,,53,Etoffe ; dorure ; or et argent,Suisse,62010,,689,,,,38067716,livres,3609285,3611285,,,,,,,,
