numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks,unverified
298,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Mars 1714,Imports,Rennes,11,Citrons,Portugal,"5,00",Caisses,,,,,1
299,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Mars 1714,Imports,Rennes,11,Confiture,Portugal,"105,00",Livres,,,,,1
300,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Mars 1714,Imports,Rennes,11,Figues,Portugal,"75,00",Livres,,,,,1
301,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Mars 1714,Imports,Rennes,11,Marmelade,Portugal,"2,00",Douzaines de boëtes,,,,,1
302,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Mars 1714,Imports,Rennes,11,Oranges,Portugal,"20,00",Caisses,,,,,1
303,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Mars 1714,Imports,Rennes,11,Olives,Portugal,"11,00",Jarres,,,,,1
304,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Mars 1714,Imports,Rennes,11,Sucre moscouäde,Portugal,"225,00",Livres,,,,,1
305,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Mars 1714,Imports,Rennes,11,Sucre cassonade,Portugal,"1257,00",Livres,,,,,1
306,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Mars 1714,Imports,Rennes,11,Sel,Portugal,"50,00",Tonneaux,,,,,1
307,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Mars 1714,Imports,Rennes,11,Anchois,Italie,"2,00",Barils,,,,,1
308,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Mars 1714,Imports,Rennes,11,Arbres orangers,Italie,"60,00",Nombres,,,,,1
309,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Mars 1714,Imports,Rennes,11,Arbres fruitiers,Italie,"1,00",Caisses,,,,,1
310,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Mars 1714,Imports,Rennes,11,Esence,Italie,"3,00",Livres,,,,,1
311,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Mars 1714,Imports,Rennes,11,Fromage de parmesan,Italie,"300,00",Livres,,,,,1
312,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Mars 1714,Imports,Rennes,11,Huile d'olives,Italie,"3,00",Bottes,,,,,1
313,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Mars 1714,Imports,Rennes,11,"Marbre ouvré, tables",Italie,"3,00",Nombres,,,,,1
314,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Mars 1714,Imports,Rennes,11,"Marbre ouvré, cuvettes",Italie,"2,00",Nombres,,,,,1
315,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Mars 1714,Imports,Rennes,11,"Marbre ouvré, benitier",Italie,"1,00",Nombres,,,,,1
316,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Mars 1714,Imports,Rennes,11,Savonettes,Italie,"2,00",Douzaines,,,,,1
317,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Avril 1714,Imports,Rennes,11,Beuf salé,Angleterre,"162,00",Barils,,,,,1
318,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Avril 1714,Imports,Rennes,11,Beure,Angleterre,"2546,00",Livres,,,,,1
319,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Avril 1714,Imports,Rennes,11,Brai gras,Angleterre,"10,00",Barils,,,,,1
320,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Avril 1714,Imports,Rennes,11,Chandelles de suif,Angleterre,"500,00",Livres,,,,,1
321,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Avril 1714,Imports,Rennes,11,Canons de fer de 4 livres de bale,Angleterre,"9,00",Nombres,,,,,1
322,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Avril 1714,Imports,Rennes,11,Cuir vert salé,Angleterre,"530,00",Nombres,,,,Nombres ou livres?,1
323,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Avril 1714,Imports,Rennes,11,Charbon de terre,Angleterre,"139000,00",Livres,,,,,1
324,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Avril 1714,Imports,Rennes,11,Fer en barres,Angleterre,"563,00",Livres,,,,,1
325,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Avril 1714,Imports,Rennes,11,Graine de trefle,Angleterre,"80,00",Livres,,,,,1
326,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Avril 1714,Imports,Rennes,11,Orge,Angleterre,"12,00",Tonneaux,,,,,1
327,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Avril 1714,Imports,Rennes,11,Orge germée,Angleterre,"115,00",Setiers,,,,,1
328,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Avril 1714,Imports,Rennes,11,Paumelle,Angleterre,"100,00",Boisseaux,,,,,1
329,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Avril 1714,Imports,Rennes,11,Plomb en saumon,Angleterre,"1500,00",Livres,,,,,1
330,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Avril 1714,Imports,Rennes,11,Planche de sapin,Angleterre,"400,00",Nombres,"0,900","180,00","180,00",,1
331,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Avril 1714,Imports,Rennes,11,Sel,Angleterre,"54,00",Muids,,,,,1
332,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Avril 1714,Imports,Rennes,11,Sardines,Angleterre,"194,00",Bariques,,,,,1
333,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Avril 1714,Imports,Rennes,12,Biere,Hollande,"1,00",Tonneaux,,,,,1
334,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Avril 1714,Imports,Rennes,12,Couteaux,Hollande,"2194,00",Livres,,,,,1
335,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Avril 1714,Imports,Rennes,12,Cables,Hollande,"2,00",Nombres,,,,,1
336,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Avril 1714,Imports,Rennes,12,Fer blanc,Hollande,"6,00",Barils,,,,,1
337,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Avril 1714,Imports,Rennes,12,Fer en poëlerie,Hollande,"1498,00",Livres,,,,,1
338,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Avril 1714,Imports,Rennes,12,Fer de Suede en barres,Hollande,"30750,00",Livres,,,,,1
339,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Avril 1714,Imports,Rennes,12,Graine de lin,Hollande,"633,00",Barils,"55,000","34 815,00","0,00",,1
340,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Avril 1714,Imports,Rennes,12,Gaine a couteaux,Hollande,"250,00",Livres,,,,,1
341,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Avril 1714,Imports,Rennes,12,Grelin,Hollande,"1,00",Nombres,,,,,1
342,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Avril 1714,Imports,Rennes,12,Huile de poisson,Hollande,"1560,00",Livres,,,,,1
343,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Avril 1714,Imports,Rennes,12,Jambon,Hollande,"287,00",Livres,,,,,1
344,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Avril 1714,Imports,Rennes,12,Or a dorer,Hollande,"10000,00",Feuilles,,,,,1
345,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Avril 1714,Imports,Rennes,12,Tambour d'acier,Hollande,"87,00",Nombres,,,,,1
346,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Avril 1714,Imports,Rennes,12,Blé seigle,Nord,"42,00",Tonneaux,,,,,1
347,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Avril 1714,Imports,Rennes,12,Fer en barres,Nord,"53235,00",Livres,,,,,1
348,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Avril 1714,Imports,Rennes,12,Graine de lin,Nord,"1291,00",Barils,"50,000","64 550,00","0,00",,1
349,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Avril 1714,Imports,Rennes,12,Gaudron,Nord,"960,00",Livres,,,,,1
350,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Avril 1714,Imports,Rennes,12,Fer en barres,Espagne,"292,00",Milliers,"120,000","35 040,00","0,00",,1
351,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Avril 1714,Imports,Rennes,12,Peaux de mouton en laine,Espagne,"1815,00",Livres,,,,,1
352,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Avril 1714,Imports,Rennes,12,Raisine,Espagne,"20,00",Livres,,,,,1
353,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Avril 1714,Imports,Rennes,12,Huile d'olives,Italie,"2476,00",Livres,,,,,1
354,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Avril 1714,Imports,Rennes,12,Liége,Italie,"5300,00",Livres,,,,,1
355,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Avril 1714,Imports,Rennes,12,Vin muscat,Italie,"2,00",Bariques,,,,,1
356,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,Avril 1714,Imports,Rennes,12,Graine de lin,Flandre autrichienne,"360,00",Barils,"55,000","19 800,00","0,00",,1
357,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,12,Amidon,Angleterre,"100,00",Livres,,,,,1
358,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,12,Blé seigle,Angleterre,"75,00",Quartiers,,,,,1
359,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,13,Beuf salé,Angleterre,"62590,00",Livres,,,,,1
360,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,13,Beure,Angleterre,"179,00",Livres,,,,,1
361,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,13,Cire jaune,Angleterre,"116,00",Livres,,,,,1
362,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,13,Chandelles de suif,Angleterre,"300,00",Livres,,,,,1
363,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,13,Cuir vert salé,Angleterre,"67,00",Nombres,,,,,1
364,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,13,Corne de beuf,Angleterre,"105,00",Livres,,,,,1
365,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,13,Charbon de terre,Angleterre,"63500,00",Livres,,,,,1
366,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,13,Fromage,Angleterre,"6169,00",Livres,,,,,1
367,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,13,Fer en barres,Angleterre,"6100,00",Livres,,,,,1
368,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,13,Lard,Angleterre,"900,00",Livres,,,,,1
369,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,13,Langue de beuf,Angleterre,"15,00",Livres,,,,,1
370,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,13,Laine peignée,Angleterre,"1864,00",Livres,,,,,1
371,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,13,Merain abarique,Angleterre,"1200,00",Douelles,,,,,1
372,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,13,Plomb en saumon,Angleterre,"2459,00",Livres,,,,,1
373,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,13,Planche de sapin,Angleterre,"900,00",Livres,,,,,1
374,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,13,Piere a paver,Angleterre,"8,00",Tonneaux,,,,,1
375,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,13,Sel,Angleterre,"6,00",Tonneaux,,,,,1
376,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,13,Savon,Angleterre,"1859,00",Livres,,,,,1
377,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,13,Suif,Angleterre,"500,00",Livres,,,,,1
378,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,13,Tabac en feuilles ,Angleterre,"134603,00",Livres,,,,,1
379,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,13,Avoine,Hollande,"100,00",Boisseaux,,,,,1
380,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,13,Amidon,Hollande,"900,00",Livres,,,,,1
381,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,13,Azur,Hollande,"115,00",Livres,,,,,1
382,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,13,Acier,Hollande,"8700,00",Livres,"0,300","2 610,00","0,00",,1
383,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,13,Ancre de fer,Hollande,"13656,00",Livres,,,,,1
384,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,13,Blanc de ceruse,Hollande,"1100,00",Livres,,,,,1
385,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,13,Braj,Hollande,"82,00",Barils,,,,,1
386,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,13,Brosses,Hollande,"50,00",Livres,,,,,1
387,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,13,Boulets de canon,Hollande,"2300,00",Nombres,,,,,1
388,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,13,Bais de bois de chêne,Hollande,"1,00",Nombres,,,,,1
389,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,13,Canelle,Hollande,"685,00",Livres,,,,,1
390,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,13,Cuivre ouvré,Hollande,"112,00",Livres,,,,,1
391,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,13,Cuivre en mitraille,Hollande,"46,00",Livres,,,,,1
392,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,13,Couteaux communs,Hollande,"1169,00",Livres,,,,,1
393,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,13,Chanvre,Hollande,"15000,00",Livres,,,,,1
394,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,13,Cordage,Hollande,"24944,00",Livres,,,,,1
395,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,13,Cuivre doré,Hollande,"12,00",Livres,,,,,1
396,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,13,Canons de fer de 4 livres de bale,Hollande,"8,00",Nombres,,,,,1
397,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,13,Crayons de bois,Hollande,"44,00",Douzaines,,,,,1
398,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,13,Colle,Hollande,"70,00",Livres,,,,,1
399,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,13,Cuivre rouge en feuilles,Hollande,"1002,00",Livres,"1,000","1 002,00","0,00",,1
400,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,13,Chenille de bois,Hollande,"9000,00",Livres,,,,,1
401,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,14,Epicerie,Hollande,"143,00",Livres,,,,,1
402,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,13,Echelle de bois,Hollande,"1,00",Nombres,,,,,1
403,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,13,Fil blanc,Hollande,"660,00",Livres,,,,,1
404,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,13,Fil a voile,Hollande,"500,00",Livres,,,,,1
405,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,13,Fil de caret,Hollande,"80000,00",Livres,"0,300","24 000,00","0,00",,1
406,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,13,Fil de laiton,Hollande,"26,00",Livres,,,,,1
407,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,13,Filain a faire cordage,Hollande,"21000,00",Livres,,,,,1
408,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,13,Faux a faucher,Hollande,"1499,00",Livres,,,,,1
409,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,13,Faucilles,Hollande,"1043,00",Livres,,,,,1
410,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,13,Fer ouvré,Hollande,"4400,00",Livres,,,,,1
411,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,13,Fer en barres,Hollande,"49223,00",Livres,,,,,1
412,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,13,Fer en verges,Hollande,"43977,00",Livres,,,,,1
413,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,13,Fer blanc,Hollande,"61,00",Barils,"150,000","9 150,00","0,00",1 baril = 450 feuilles,1
414,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,14,Fer noir,Hollande,"3,00",Barils,"120,000","360,00","0,00",,1
415,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,14,Fayence,Hollande,"277,00",Livres,,,,,1
416,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,14,Fromage,Hollande,"3200,00",Livres,,,,,1
417,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,14,Gerofle,Hollande,"250,00",Livres,,,,,1
418,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,14,Graine de choux,Hollande,"134,00",Livres,,,,,1
419,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,14,Gaine a couteaux,Hollande,"50,00",Livres,,,,,1
420,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,14,Gaudron,Hollande,"319,00",Barils,"15,000","4 785,00","0,00",,1
421,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,14,Graine de lin,Hollande,"688,00",Boisseaux,,,,,1
422,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,14,Huile de lin,Hollande,"8480,00",Livres,,,,,1
423,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,14,Huile de poisson,Hollande,"3380,00",Livres,"0,250","845,00","0,00",,1
424,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,14,Jambon,Hollande,"236,00",Livres,,,,,1
425,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,14,Mâts,Hollande,"100,00",Nombres,,,,,1
426,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,14,Mâts,Hollande,"10,00",Nombres,,,,,1
427,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,14,Mâts,Hollande,"36,00",Nombres,,"2 000,00",,,1
428,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,14,Mâts,Hollande,"28,00",Nombres,,,,,1
429,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,14,Mâts,Hollande,"3,00",Nombres,,,,,1
430,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,14,Mature de vaisseaux complette…,Hollande,"2,00",Nombres,,,,,1
431,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,14,Merain pipaille,Hollande,"8000,00",Douëlles,,,,,1
432,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,14,Mine de plomb,Hollande,"800,00",Livres,,,,,1
433,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,14,Noir de fumée,Hollande,"1300,00",Barils,,,,,1
434,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,14,Poivre,Hollande,"930,00",Livres,,,,,1
435,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,14,Peinture,Hollande,"1540,00",Livres,,,,,1
436,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,14,Peinceaux a peindre,Hollande,"22,00",Livres,,,,,1
437,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,14,Pinceaux a gaudronner,Hollande,"2,00",Douzaines,,,,,1
438,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,14,Plumes a écrire,Hollande,"40,00",Livres,,,,,1
439,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,14,Poëles a frire,Hollande,"500,00",Livres,,,,,1
440,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,14,Plomb en saumon,Hollande,"5842,00",Livres,"0,100","584,20","0,00",,1
441,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,14,Pipes a fumer,Hollande,"183,00",Grosses,"2,000","366,00","0,00",,1
442,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,14,Planche de chêne,Hollande,"184,00",Nombres,,,,,1
443,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,14,Planche de chêne,Hollande,"177,00",Nombres,,,,,1
444,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,14,Planche de sapin,Hollande,"200,00",Livres,,,,,1
445,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,14,Planche de sapin,Hollande,"1169,00",Nombres,,,,,1
446,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,14,Planche de sapin,Hollande,"25,00",Nombres,,,,,1
447,Anthony Rebours,AD44 C706,Local/Rennes/Rennes - Entrées - 1714.csv,Local,May 1714,Imports,Rennes,15,Planche de sapin,Hollande,"217,00",Nombres,,,,,1
