numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,value,quantit,quantity_unit,prix_unitaire,remarks
647,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,5,Fer ; en gratte,Hollande,0,1000,livres,.15,0
648,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,5,Fer ; ouvré,Hollande,0,2000,livres,.2,0
649,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,5,Fer ; en plaques,Hollande,0,800,livres,.15,0
650,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,5,Fer ; vieux,Hollande,0,6,barils,.1,0 2 sous la livre
651,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,5,Fer ; vieux,Hollande,0,38,livres,.1,0
652,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,5,Feves,Hollande,0,21,leths,120,0
653,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,5,Figures ; de terre,Hollande,0,4,coffrets,0,0 il est indiqué prix ignorés
654,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,5,Figures ; de terre,Hollande,0,4,caisses,0,0
655,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,5,Fil ; de fer,Hollande,0,1,barils,800,0 il est indiqué 200 ou 800 livres
656,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,5,Fil ; de fer,Hollande,0,12,livres,.75,0
657,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,5,Fil ; a voile,Hollande,0,15,livres,1.5,0
658,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,5,Filain,Hollande,0,652,livres,.25,0
659,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,5,Fotas,Hollande,0,75,pièces,11,0
660,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,6,Fromages,Hollande,0,300,pains,.3,0
661,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,6,Fromages,Hollande,0,109888,livres,.3,0
662,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,6,Goudron,Hollande,0,5551,barils,20,0
663,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,6,Gaules ; de sapin,Hollande,0,46,pièces,.5,0
664,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,6,Giroffle,Hollande,0,52,livres,15,0
665,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,6,Graine ; de choux,Hollande,0,3,livres,1,0
666,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,6,Graine ; de lin,Hollande,0,586,balles,3,0 3 livres le boisseau
667,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,6,Graine ; de lin,Hollande,0,3616,fais,12,0
668,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,6,Graine ; de lin,Hollande,0,5,bariques,.15,0 3 sous la livre
669,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,6,Gruau,Hollande,0,1446,fais,.1,0 2 sous la livre
670,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,6,Guinée ; bleue,Hollande,0,600,pièces,28,0
671,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,6,Huile ; de baleine,Hollande,0,177,bariques,200,0
672,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,6,Huile ; de graine,Hollande,0,1659,livres,.3,0
673,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,6,Huile ; de lin,Hollande,0,70,bariques,130,0
674,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,6,Huile ; de lin,Hollande,0,25,barils,30,0
675,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,6,Huile ; de lin,Hollande,0,1852,livres,.4,0
676,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,6,Huile ; d'olive,Hollande,0,18,futailles,.8,0
677,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,6,Huile ; d'olive,Hollande,0,1,bariques,.8,0
678,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,6,Jambon,Hollande,0,30,pièces,.4,0 8 sous la livre
679,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,6,Jambon,Hollande,0,1116,livres,.4,0
680,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,6,Indienne,Hollande,0,420,pièces,25,0
681,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,6,Lard,Hollande,0,1000,livres,.3,0 il est indiqué 5 sous 6 sous
682,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,6,Limeneas,Hollande,0,200,pièces,20,0
683,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,6,Lin ; cru,Hollande,0,440,livres,.45,0
684,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,6,Lin ; peigné,Hollande,0,5600,livres,.6,0
685,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,6,Mats,Hollande,0,420,pièces,150,0 il est indiqué 100 et 150 livres
686,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,6,Mercerie,Hollande,0,26,livres,2,0
687,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,6,Mercerie,Hollande,0,1,valeur,900,0
688,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,6,Merrains ; a bariques,Hollande,0,50476,pièces,.2,0
689,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,6,merrains ; a pipes,Hollande,0,26644,pièces,.4,0
690,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,7,Mine ; de plomb,Hollande,0,2,livres,.5,0
691,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,7,Moulins ; a caffé,Hollande,0,52,pièces,3,0
692,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,7,Muscades,Hollande,0,53,livres,9,0
693,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,7,Neganepaux,Hollande,0,30,pièces,24,0
694,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,7,Noir ; de fumée,Hollande,0,542,livres,3.3,0
695,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,7,Ocre,Hollande,0,600,livres,.075,0
696,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,7,Papier ; blanc,Hollande,0,145,rames,20,0
697,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,7,Peaux ; diverses,Hollande,0,1,paquets,100,0
698,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,7,Pinceaux,Hollande,0,150,douzaines,1.8,0
699,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,7,Pipes ; a fumer,Hollande,0,4,coffres,30,0
700,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,7,Pipes ; a fumer,Hollande,0,280,grosses,2,0
701,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,7,Planches ; de chesne,Hollande,0,2201,,4,0
702,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,7,Planches ; de sapin,Hollande,0,18520,,1,0
703,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,7,Poivre,Hollande,0,12560,livres,1.2,0
704,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,7,Poudre ; a canon,Hollande,0,9600,livres,1,0
705,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,7,Plomb ; en grenaille,Hollande,0,8900,livres,.25,0
706,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,7,Plumes ; a ecrire,Hollande,0,1,caisses,18,0
707,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,7,Quincaillerie,Hollande,0,124,livres,1,0
708,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,7,Raisine,Hollande,0,4,bariques,.2,0 4 sous la livre
709,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,7,Rassade,Hollande,0,201,livres,.8,0
710,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,7,Salemporis,Hollande,0,50,pièces,25,0
711,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,7,Saumon ; salé,Hollande,0,1,barils,.3,0 6 sous la livre
712,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,7,Serge ; de laine,Hollande,0,970,livres,2.5,0
713,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,7,Souffre,Hollande,0,126,futailles,.3,0
714,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,7,Suif,Hollande,0,2500,livres,.35,0
715,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,7,Tabac,Hollande,0,233,paniers,60,0
716,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,7,Tapsel,Hollande,0,101,pièces,18,0
717,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,7,Toile ; d'emballage,Hollande,0,12,ballles,.5,0 10 sous l'aune
718,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,7,Toile ; platille,Hollande,0,300,pièces,5,0
719,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,8,Vermillon,Hollande,0,1,barils,150,0
720,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,8,Verroterie,Hollande,0,1,caisses,15,0
721,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,8,Vilbreguin,Hollande,0,2,douzaines,12,0
722,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,8,Vin ; de Canaries,Hollande,0,120,bottes,400,0
723,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,8,Bordages ; de chesne,Nord,0,2464,pièces,12,0
724,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,8,Chanvre ; cru,Nord,0,32500,livres,.2,0
725,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,8,Esparts,Nord,0,270,pièces,2.5,0
726,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,8,Lin ; en masse,Nord,0,380000,livres,.2,0
727,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,8,Mats ; de chaloupes,Nord,0,90,pièces,50,0
728,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,8,Mats ; matreaux,Nord,0,140,pièces,20,0
729,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,8,Mats ; ordinaires,Nord,0,210,pièces,80,0
730,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,8,Mercerie,Nord,0,600,livres,2,0
731,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,8,Merrains ; a bariques,Nord,0,24678,,.2,0
732,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,8,Merrains ; a bottes,Nord,0,300,,.4,0
733,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,8,Merrains ; a pipes,Nord,0,26300,,.4,0
734,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,8,Planches  ; de chesne,Nord,0,90,pièces,2.5,0
735,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,8,Planches ; de prusse,Nord,0,4228,pièces,4,0
736,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,8,Planches ; de sapin,Nord,0,17182,pièces,1,0
737,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,8,Precintes,Nord,0,178,pièces,1,0 doute nom du produit
738,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,8,Vin ; de liqueurs,Nord,0,12,bouteilles,3,0
739,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,8,Citrons ; confits,Portugal,0,243,caisses,1,0 20 sous la livre
740,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,8,Figues,Portugal,0,1016,cabas,2,0
741,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,8,Huile ; d'olive,Portugal,0,1260,livres,.7,0
742,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,9,Liege,Portugal,0,900,livres,.25,0
743,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,9,Oranges,Portugal,0,237,caisses,20,0
744,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,9,Oranges,Portugal,0,1000,pièces,.02,0
745,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,9,Raisins ; secs,Portugal,0,2,cabas,.2,0 4 sous la livre
746,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,9,Ris,Portugal,0,6,bariques,.25,0 5 sous la livre
747,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,9,Chanvre ; cru,Russie,0,1394,balles,300,0
748,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,9,Chanvre ; cru,Russie,0,1791735,livres,.25,0
749,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,9,Esparts,Russie,0,1371,pièces,2.5,0
750,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,9,Fer ; en barres,Russie,0,3460,barres,3.9,0
751,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,9,Fer ; en barres,Russie,0,62053,livres,.15,0
752,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,9,Lin ; peigné,Russie,0,7850,livres,.6,0
753,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,9,Manches ; de gaffes,Russie,0,100,pièces,.75,0 il est indiqué à 6 et 15 sous
754,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,9,Mats ; de chaloupes,Russie,0,164,pièces,10,0
755,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,9,Mats ; matreaux,Russie,0,279,pièces,30,0 il est indiqué 24 à 30 livres
756,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,9,Mats ; ordinaires,Russie,0,1017,pièces,100,0 il est indiqué 25 jusqu'à 100
757,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,9,Merrains ; a bariques,Russie,0,180,,.2,0
758,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,9,Planches ; de prusse,Russie,0,2568,pièces,4,0
759,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,9,Planches ; de sapin,Russie,0,11755,pièces,1,0
760,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,9,Plançon,Russie,0,43,pièces,.5,0 6 à 10 sous
761,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,9,Acier,Suede,0,241,bariques,25,0
762,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,9,Ancres ; de fer,Suede,0,182,pièces,.25,0 erreur de prix ?
763,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,9,Anspects,Suede,0,450,pièces,3,0
764,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,9,Avirons,Suede,0,500,pièces,.75,0
765,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,10,Bray ; gras,Suede,0,4501,barils,22,0
766,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,10,Canons ; de 18 de balles,Suede,0,11,livres,.24,0
767,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,10,Canons ; de divers calibres,Suede,0,380,livres,.24,0
768,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,10,Cuivre ; en monnayes,Suede,0,100,caisses,1.9,0 38 la livre
769,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,10,Cuivre ; en planches,Suede,0,1288,livres,1.9,0
770,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,10,Fer ;  en barres,Suede,0,1320455,livres,.15,0
771,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,10,Goudron,Suede,0,8346,barils,20,0
772,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,10,Mats,Suede,0,98,pièces,80,0
773,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,10,Planches ; de sapin,Suede,0,21351,,1,0
774,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,10,Planches ; de sapin; demies,Suede,0,1836,,.5,0
775,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,10,Sel,Suede,0,63.5,tonneaux,0,0 prix rayé
776,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,10,Toile ; a voile,Suede,0,50,pièces,1.5,0 30 sous l'aune
777,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,10,Charbon de terre,Isles françoises de l'amerique,0,4,bariques,12,0
778,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,10,Draches,Isles françoises de l'amerique,0,18,bariques,24,0
779,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,10,Huile ; de poisson,Isles françoises de l'amerique,0,431,bariques,200,0
780,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,10,Morue ; seche,Isles françoises de l'amerique,0,1539100,livres,.25,0
781,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,10,Morue ; verte,Isles françoises de l'amerique,0,20850,pièces,1,0
782,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,10,Morue ; verte,Isles françoises de l'amerique,0,25500,livres,.2,0
783,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,10,Pelleterie,Isles françoises de l'amerique,0,1,valeur,8850,0
784,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1755,Import,Rennes,10,Saumon ; salé,Isles françoises de l'amerique,0,16,bariques,.3,0 6 sous la livre
785,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1760,Import,Rennes,1,Arsenic,Angleterre,0,416,livres,.2,0
786,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1760,Import,Rennes,1,Argent ; vif,Angleterre,0,158,livres,4.5,0
787,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1760,Import,Rennes,1,Biere,Angleterre,0,95,bariques,22,0
788,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1760,Import,Rennes,1,Blanc ; d'Espagne,Angleterre,0,13680,livres,.025,0
789,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1760,Import,Rennes,1,Bois ; de violette,Angleterre,0,369,livres,.2,0
790,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1760,Import,Rennes,1,Caffé,Angleterre,0,6253,livres,.6,0
791,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1760,Import,Rennes,1,Ceruse,Angleterre,0,3034,livres,.15,0
792,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1760,Import,Rennes,1,Chair ; salée,Angleterre,0,1,valeur,200,0
793,Pascal Fontaine,AD 44 C716,Local/Rennes/Rennes - Entrées - 1747-1780 (-).csv,Local,1760,Import,Rennes,1,Charbon de terre,Angleterre,0,220,tonneaux,30,0
