numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,marchandises,pays,value,doubleaccounts
671,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Chapellerie,Royaume de Hollande,219354,0
672,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Dentelles,Royaume de Hollande,2301648,0
673,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Draperies,Royaume de Hollande,910,0
674,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Etoffes diverses,Royaume de Hollande,4235145,0
675,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Etoffes de laine,Royaume de Hollande,56270,0
676,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Etoffes de soie,Royaume de Hollande,95800,0
677,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Etoffes mélangées de ces matières,Royaume de Hollande,5700,0
678,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,"Gazes, crêpes et mouchoirs de soie",Royaume de Hollande,58400,0
679,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Rubannerie de soie,Royaume de Hollande,20280,0
680,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Rubannerie ordinaire,Royaume de Hollande,10064,0
681,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Toiles de lin et de chanvre,Royaume de Hollande,9277126,0
682,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Toiles de coton,Royaume de Hollande,9036,0
683,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Merceries,Royaume de Hollande,242458,0
684,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Gants de peau,Royaume de Hollande,3116,0
685,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Habillemens et lingerie,Royaume de Hollande,193124,0
686,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Faïence et poterie,Royaume de Hollande,36484,0
687,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Horlogerie,Royaume de Hollande,149566,0
688,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Esprit de vin,Royaume de Hollande,2000,0
689,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Meubles et glaces,Royaume de Hollande,112909,0
690,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Tableaux et estampes,Royaume de Hollande,69040,0
691,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Quincaillerie,Royaume de Hollande,1457582,0
692,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Parfumerie,Royaume de Hollande,66093,0
693,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Savons,Royaume de Hollande,35636,0
694,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Verrerie,Royaume de Hollande,230102,0
695,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Porcelaine,Royaume de Hollande,220761,0
696,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Bijouterie,Royaume de Hollande,86250,0
697,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Librairie,Royaume de Hollande,194543,0
698,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Ouvrages de cuir en cordonnerie et sellerie,Royaume de Hollande,77550,0
699,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Ouvrages divers en bois,Royaume de Hollande,126835,0
700,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Ouvrages de cuivre doré et argenté,Royaume de Hollande,13437,0
701,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Ouvrages de modes en fleurs artificielles,Royaume de Hollande,402067,0
702,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Passementerie,Royaume de Hollande,32200,0
703,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Peaux et pelleteries,Royaume de Hollande,139691,0
704,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Papiers à écrire,Royaume de Hollande,44373,0
705,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Papiers pour tenture,Royaume de Hollande,62707,0
706,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Articles d'industrie réunis,Royaume de Hollande,804123,0
707,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Cuivre,Royaume de Prusse,1444,0
708,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Autres métaux,Royaume de Prusse,2184,0
709,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Bonneteries diverses,Royaume de Prusse,3516,0
710,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Bonneteries de soie,Royaume de Prusse,360,0
711,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Chapellerie,Royaume de Prusse,2571,0
712,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Dentelles,Royaume de Prusse,390424,0
713,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Draperies,Royaume de Prusse,27960,0
714,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Etoffes diverses,Royaume de Prusse,22770,0
715,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Etoffes de laine,Royaume de Prusse,46260,0
716,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Etoffes de soie,Royaume de Prusse,30020,0
717,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Etoffes mélangées de ces matières,Royaume de Prusse,5250,0
718,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,"Gazes, crêpes et mouchoirs de soie",Royaume de Prusse,44800,0
719,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Rubannerie de soie,Royaume de Prusse,293280,0
720,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Toiles de lin et de chanvre,Royaume de Prusse,103350,0
721,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Merceries,Royaume de Prusse,29460,0
722,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Gants de peau,Royaume de Prusse,63840,0
723,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Habillemens et lingerie,Royaume de Prusse,41857,0
724,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Faïence et poterie,Royaume de Prusse,20773,0
725,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Horlogerie,Royaume de Prusse,7672,0
726,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Meubles et glaces,Royaume de Prusse,97866,0
727,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Tableaux et estampes,Royaume de Prusse,12259,0
728,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Quincaillerie,Royaume de Prusse,22083,0
729,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Parfumerie,Royaume de Prusse,27808,0
730,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Savons,Royaume de Prusse,4930,0
731,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Verrerie,Royaume de Prusse,38865,0
732,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Porcelaine,Royaume de Prusse,19735,0
733,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Bijouterie,Royaume de Prusse,17748,0
734,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Librairie,Royaume de Prusse,68915,0
735,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Ouvrages de cuir en cordonnerie et sellerie,Royaume de Prusse,16517,0
736,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Ouvrages de cuivre doré et argenté,Royaume de Prusse,11570,0
737,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Ouvrages de modes en fleurs artificielles,Royaume de Prusse,41325,0
738,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Peaux et pelleteries,Royaume de Prusse,27144,0
739,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Papiers à écrire,Royaume de Prusse,115517,0
740,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Papiers pour tenture,Royaume de Prusse,984,0
741,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Articles d'industrie réunis,Royaume de Prusse,132713,0
742,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Cuivre,Etats de l'Allemagne,446675,0
743,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Fers,Etats de l'Allemagne,1433899,0
744,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Autres métaux,Etats de l'Allemagne,175126,0
745,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Bonneteries diverses,Etats de l'Allemagne,1279585,0
746,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Bonneteries de soie,Etats de l'Allemagne,40050,0
747,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Chapellerie,Etats de l'Allemagne,136846,0
748,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Dentelles,Etats de l'Allemagne,1186887,0
749,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Draperies,Etats de l'Allemagne,1297862,0
750,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Etoffes diverses,Etats de l'Allemagne,2237280,0
751,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Etoffes de coton,Etats de l'Allemagne,1008,0
752,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Etoffes de laine,Etats de l'Allemagne,4476530,0
753,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Etoffes de soie,Etats de l'Allemagne,33088475,0
754,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Etoffes mélangées de ces matières,Etats de l'Allemagne,209440,0
755,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,"Gazes, crêpes et mouchoirs de soie",Etats de l'Allemagne,903120,0
756,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Rubannerie de soie,Etats de l'Allemagne,6778022,0
757,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Rubannerie ordinaire,Etats de l'Allemagne,6335,0
758,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Toiles de lin et de chanvre,Etats de l'Allemagne,1087772,0
759,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Toiles de coton,Etats de l'Allemagne,8712,0
760,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Toiles de lin et coton,Etats de l'Allemagne,3825,0
761,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Mousselines,Etats de l'Allemagne,3760,0
762,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Objets manufacturés réunis,Etats de l'Allemagne,21556,0
763,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Merceries,Etats de l'Allemagne,853882,0
764,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Gants de peau,Etats de l'Allemagne,155904,0
765,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Habillemens et lingerie,Etats de l'Allemagne,469473,0
766,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Faïence et poterie,Etats de l'Allemagne,149649,0
767,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Horlogerie,Etats de l'Allemagne,1798620,0
768,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Meubles et glaces,Etats de l'Allemagne,727848,0
769,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Tableaux et estampes,Etats de l'Allemagne,263257,0
770,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Quincaillerie,Etats de l'Allemagne,1213123,0
771,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Parfumerie,Etats de l'Allemagne,240123,0
772,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Savons,Etats de l'Allemagne,82000,0
773,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Verrerie,Etats de l'Allemagne,246512,0
774,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Porcelaine,Etats de l'Allemagne,522008,0
775,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Bijouterie,Etats de l'Allemagne,875360,0
776,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Dorures fines,Etats de l'Allemagne,24362,0
777,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Librairie,Etats de l'Allemagne,640780,0
778,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Ouvrages de cuir en cordonnerie et sellerie,Etats de l'Allemagne,56213,0
779,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Ouvrages divers en bois,Etats de l'Allemagne,4905,0
780,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Ouvrages de cuivre doré et argenté,Etats de l'Allemagne,96411,0
781,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Ouvrages de modes en fleurs artificielles,Etats de l'Allemagne,702505,0
782,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Passementerie,Etats de l'Allemagne,113730,0
783,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Peaux et pelleteries,Etats de l'Allemagne,187152,0
784,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Papiers à écrire,Etats de l'Allemagne,242703,0
785,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Papiers pour tenture,Etats de l'Allemagne,205729,0
786,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Articles d'industrie réunis,Etats de l'Allemagne,1413706,0
787,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Mules et mulets,République de Suisse,13280,0
788,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Cuivre,République de Suisse,8630,0
789,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Fers,République de Suisse,1239872,0
790,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Autres métaux,République de Suisse,8160,0
791,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Bonneteries diverses,République de Suisse,79132,0
792,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Bonneteries de soie,République de Suisse,270,0
793,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Chapellerie,République de Suisse,109024,0
794,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Dentelles,République de Suisse,97295,0
795,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Draperies,République de Suisse,1018539,0
796,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Etoffes diverses,République de Suisse,199620,0
797,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Etoffes de coton,République de Suisse,25686,0
798,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Etoffes de laine,République de Suisse,89340,0
799,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Etoffes de soie,République de Suisse,910290,0
800,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Etoffes mélangées de ces matières,République de Suisse,23584,0
801,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,"Gazes, crêpes et mouchoirs de soie",République de Suisse,111770,0
802,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Rubannerie de soie,République de Suisse,65936,0
803,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Rubannerie ordinaire,République de Suisse,7804,0
804,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Toiles de lin et de chanvre,République de Suisse,494562,0
805,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Toiles de coton,République de Suisse,23364,0
806,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Toiles de lin et coton,République de Suisse,6608,0
807,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Mousselines,République de Suisse,10080,0
808,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Objets manufacturés réunis,République de Suisse,34603,0
809,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Merceries,République de Suisse,249196,0
810,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Gants de peau,République de Suisse,2772,0
811,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Habillemens et lingerie,République de Suisse,46024,0
812,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Faïence et poterie,République de Suisse,44229,0
813,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Horlogerie,République de Suisse,993704,0
814,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Meubles et glaces,République de Suisse,75898,0
815,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Tableaux et estampes,République de Suisse,55299,0
816,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Quincaillerie,République de Suisse,28537,0
817,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Parfumerie,République de Suisse,64228,0
818,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Savons,République de Suisse,354018,0
819,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Verrerie,République de Suisse,153011,0
820,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Porcelaine,République de Suisse,8491,0
821,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Bijouterie,République de Suisse,109036,0
822,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Dorures fines,République de Suisse,91988,0
823,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Librairie,République de Suisse,86514,0
824,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Ouvrages de cuir en cordonnerie et sellerie,République de Suisse,12214,0
825,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Ouvrages divers en bois,République de Suisse,1160,0
826,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Ouvrages de cuivre doré et argenté,République de Suisse,2900,0
827,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Ouvrages de modes en fleurs artificielles,République de Suisse,49866,0
828,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Passementerie,République de Suisse,7513,0
829,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Peaux et pelleteries,République de Suisse,339922,0
830,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Papiers à écrire,République de Suisse,30526,0
831,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Papiers pour tenture,République de Suisse,33044,0
832,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Articles d'industrie réunis,République de Suisse,374636,0
833,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Cuivre,Etats-Unis d'Amérique,17415,0
834,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Fers,Etats-Unis d'Amérique,74778,0
835,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Autres métaux,Etats-Unis d'Amérique,32826,0
836,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Bonneteries diverses,Etats-Unis d'Amérique,48938,0
837,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Bonneteries de soie,Etats-Unis d'Amérique,1635255,0
838,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Chapellerie,Etats-Unis d'Amérique,56683,0
839,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Dentelles,Etats-Unis d'Amérique,1058419,0
840,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Draperies,Etats-Unis d'Amérique,237283,0
841,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Etoffes de coton,Etats-Unis d'Amérique,6750,0
842,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Etoffes de laine,Etats-Unis d'Amérique,360,0
843,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Etoffes de soie,Etats-Unis d'Amérique,4394500,0
844,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Etoffes mélangées de ces matières,Etats-Unis d'Amérique,50400,0
845,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,"Gazes, crêpes et mouchoirs de soie",Etats-Unis d'Amérique,283260,0
846,Vergne Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An12.csv,Résumé,An 12,Exports,Mouchoirs divers en fil et coton,Etats-Unis d'Amérique,76300,0
