numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,marchandises,pays,value,DoubleAccounts
566,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Chapellerie,Royaume de Prusse,1500,0
567,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Dentelles,Royaume de Prusse,4000,0
568,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Draperies,Royaume de Prusse,700,0
569,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Etoffes de coton,Royaume de Prusse,2200,0
570,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Etoffes de laine,Royaume de Prusse,2200,0
571,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Etoffes de soie,Royaume de Prusse,48700,0
572,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Etoffes mélangées de ces matières,Royaume de Prusse,600,0
573,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Rubannerie de soie,Royaume de Prusse,23900,0
574,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Toiles de lin et de chanvre,Royaume de Prusse,51900,0
575,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Merceries,Royaume de Prusse,17900,0
576,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Gants de peau,Royaume de Prusse,12300,0
577,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Habillements et lingerie,Royaume de Prusse,10000,0
578,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Horlogerie,Royaume de Prusse,6500,0
579,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Meubles et glaces,Royaume de Prusse,7200,0
580,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Tableaux et estampes,Royaume de Prusse,4500,0
581,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Parfumerie et eaux spiritueuses,Royaume de Prusse,19800,0
582,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Verrerie,Royaume de Prusse,800,0
583,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Porcelaine,Royaume de Prusse,25600,0
584,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Bijouterie,Royaume de Prusse,4200,0
585,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Dorures fines,Royaume de Prusse,1300,0
586,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Librairie,Royaume de Prusse,16700,0
587,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Ouvrages de cuir en cordonnerie et sellerie,Royaume de Prusse,3900,0
588,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Ouvrages de cuivre doré et argenté,Royaume de Prusse,13200,0
589,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Ouvrages de modes et fleurs artificielles,Royaume de Prusse,56400,0
590,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Passementerie,Royaume de Prusse,2000,0
591,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Peaux et pelleteries,Royaume de Prusse,8500,0
592,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Papiers à écrire,Royaume de Prusse,700,0
593,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Papiers pour tenture,Royaume de Prusse,600,0
594,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Chandelles,Royaume de Prusse,15000,0
595,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Articles d'industrie réunis,Royaume de Prusse,16500,0
596,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Cuivre,Etats de l'Allemagne,270000,0
597,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Fers,Etats de l'Allemagne,792300,0
598,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Autres métaux,Etats de l'Allemagne,48400,0
599,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Bonneteries diverses,Etats de l'Allemagne,807800,0
600,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Bonneteries de soie,Etats de l'Allemagne,40500,0
601,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Chapellerie,Etats de l'Allemagne,497700,0
602,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Dentelles,Etats de l'Allemagne,557200,0
603,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Draperies,Etats de l'Allemagne,5647000,0
604,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Etoffes diverses,Etats de l'Allemagne,2066800,0
605,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Etoffes de coton,Etats de l'Allemagne,1175400,0
606,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Etoffes de laine,Etats de l'Allemagne,2995400,0
607,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Etoffes de soie,Etats de l'Allemagne,33538900,0
608,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Etoffes mélangées de ces matières,Etats de l'Allemagne,237600,0
609,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,"Gazes, crêpes et mouchoirs de soie",Etats de l'Allemagne,6000,0
610,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Rubannerie de soie,Etats de l'Allemagne,343800,0
611,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Rubannerie ordinaire,Etats de l'Allemagne,992800,0
612,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Toiles de lin et de chanvre,Etats de l'Allemagne,1009000,0
613,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Toiles de coton,Etats de l'Allemagne,7900,0
614,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Objets manufacturés réunis,Etats de l'Allemagne,19000,0
615,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Merceries,Etats de l'Allemagne,763600,0
616,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Gants de peau,Etats de l'Allemagne,375300,0
617,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Habillements et lingerie,Etats de l'Allemagne,454300,0
618,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Faïence et poterie,Etats de l'Allemagne,168200,0
619,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Horlogerie,Etats de l'Allemagne,828200,0
620,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Esprit de vin,Etats de l'Allemagne,202000,0
621,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Meubles et glaces,Etats de l'Allemagne,383600,0
622,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Tableaux et estampes,Etats de l'Allemagne,134200,0
623,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Quincaillerie,Etats de l'Allemagne,132700,0
624,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Parfumerie et eaux spiritueuses,Etats de l'Allemagne,393800,0
625,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Savons,Etats de l'Allemagne,269100,0
626,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Verrerie,Etats de l'Allemagne,311700,0
627,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Porcelaine,Etats de l'Allemagne,404500,0
628,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Bijouterie,Etats de l'Allemagne,582700,0
629,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Dorures fines,Etats de l'Allemagne,44400,0
630,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Librairie,Etats de l'Allemagne,312900,0
631,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Ouvrages de cuir en cordonnerie et sellerie,Etats de l'Allemagne,261200,0
632,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Ouvrages divers,Etats de l'Allemagne,15600,0
633,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Ouvrages de cuivre doré et argenté,Etats de l'Allemagne,224900,0
634,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Ouvrages de modes et fleurs artificielles,Etats de l'Allemagne,900900,0
635,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Passementerie,Etats de l'Allemagne,227900,0
636,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Peaux et pelleteries,Etats de l'Allemagne,467000,0
637,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Papiers à écrire,Etats de l'Allemagne,437000,0
638,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Papiers pour tenture,Etats de l'Allemagne,151400,0
639,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Chandelles,Etats de l'Allemagne,146800,0
640,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Articles d'industrie réunis,Etats de l'Allemagne,1238000,0
641,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Mules et mulets,République de Suisse,2000,0
642,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Cuivre,République de Suisse,71600,0
643,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Fers,République de Suisse,984700,0
644,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Autres métaux,République de Suisse,2300,0
645,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Bonneteries diverses,République de Suisse,23100,0
646,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Chapellerie,République de Suisse,190300,0
647,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Dentelles,République de Suisse,88900,0
648,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Draperies,République de Suisse,2712800,0
649,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Etoffes diverses,République de Suisse,337300,0
650,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Etoffes de coton,République de Suisse,147200,0
651,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Etoffes de laine,République de Suisse,15600,0
652,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Etoffes de soie,République de Suisse,1204000,0
653,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Etoffes mélangées de ces matières,République de Suisse,73700,0
654,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Rubannerie de soie,République de Suisse,173000,0
655,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Rubannerie ordinaire,République de Suisse,44600,0
656,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Toiles de lin et de chanvre,République de Suisse,300600,0
657,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Toiles de coton,République de Suisse,73900,0
658,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Objets manufacturés réunis,République de Suisse,26600,0
659,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Merceries,République de Suisse,242600,0
660,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Gants de peau,République de Suisse,7600,0
661,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Habillements et lingerie,République de Suisse,97600,0
662,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Faïence et poterie,République de Suisse,41100,0
663,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Horlogerie,République de Suisse,513300,0
664,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Meubles et glaces,République de Suisse,77800,0
665,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Tableaux et estampes,République de Suisse,20200,0
666,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Quincaillerie,République de Suisse,22300,0
667,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Parfumerie et eaux spiritueuses,République de Suisse,21500,0
668,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Savons,République de Suisse,193800,0
669,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Verrerie,République de Suisse,104500,0
670,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Porcelaine,République de Suisse,19600,0
671,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Bijouterie,République de Suisse,165600,0
672,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Dorures fines,République de Suisse,38400,0
673,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Librairie,République de Suisse,47100,0
674,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Ouvrages de cuir en cordonnerie et sellerie,République de Suisse,20300,0
675,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Ouvrages divers,République de Suisse,34400,0
676,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Ouvrages de cuivre doré et argenté,République de Suisse,19900,0
677,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Ouvrages de modes et fleurs artificielles,République de Suisse,82600,0
678,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Passementerie,République de Suisse,22300,0
679,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Peaux et pelleteries,République de Suisse,384500,0
680,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Papiers à écrire,République de Suisse,20200,0
681,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Papiers pour tenture,République de Suisse,44000,0
682,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Chandelles,République de Suisse,206200,0
683,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Articles d'industrie réunis,République de Suisse,141100,0
684,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Cuivre,Etats-Unis d'Amérique,8700,0
685,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Fers,Etats-Unis d'Amérique,6800,0
686,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Autres métaux,Etats-Unis d'Amérique,200,0
687,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Bonneteries diverses,Etats-Unis d'Amérique,500,0
688,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Bonneteries de soie,Etats-Unis d'Amérique,38800,0
689,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Chapellerie,Etats-Unis d'Amérique,5900,0
690,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Draperies,Etats-Unis d'Amérique,7200,0
691,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Etoffes de laine,Etats-Unis d'Amérique,1200,0
692,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Etoffes de soie,Etats-Unis d'Amérique,197400,0
693,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Rubannerie de soie,Etats-Unis d'Amérique,17800,0
694,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Toiles de lin et de chanvre,Etats-Unis d'Amérique,3000,0
695,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Merceries,Etats-Unis d'Amérique,27000,0
696,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Gants de peau,Etats-Unis d'Amérique,11400,0
697,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Habillements et lingerie,Etats-Unis d'Amérique,9100,0
698,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Faïence et poterie,Etats-Unis d'Amérique,300,0
699,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Horlogerie,Etats-Unis d'Amérique,17500,0
700,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Meubles et glaces,Etats-Unis d'Amérique,40900,0
701,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Tableaux et estampes,Etats-Unis d'Amérique,32100,0
702,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Parfumerie et eaux spiritueuses,Etats-Unis d'Amérique,1800,0
703,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Verrerie,Etats-Unis d'Amérique,4100,0
704,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Porcelaine,Etats-Unis d'Amérique,200,0
705,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Bijouterie,Etats-Unis d'Amérique,12000,0
706,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Dorures fines,Etats-Unis d'Amérique,600,0
707,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Librairie,Etats-Unis d'Amérique,35600,0
708,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Ouvrages de cuir en cordonnerie et sellerie,Etats-Unis d'Amérique,8100,0
709,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Ouvrages de cuivre doré et argenté,Etats-Unis d'Amérique,5200,0
710,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Ouvrages de modes et fleurs artificielles,Etats-Unis d'Amérique,10200,0
711,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Peaux et pelleteries,Etats-Unis d'Amérique,7600,0
712,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Papiers à écrire,Etats-Unis d'Amérique,10300,0
713,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Papiers pour tenture,Etats-Unis d'Amérique,200,0
714,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Articles d'industrie réunis,Etats-Unis d'Amérique,26000,0
715,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Cuivre,Villes Anséatiques,18700,0
716,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Fers,Villes Anséatiques,2200,0
717,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Bonneteries diverses,Villes Anséatiques,5500,0
718,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Bonneteries de soie,Villes Anséatiques,22100,0
719,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Chapellerie,Villes Anséatiques,28300,0
720,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Dentelles,Villes Anséatiques,35600,0
721,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Draperies,Villes Anséatiques,1400,0
722,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Etoffes de coton,Villes Anséatiques,23700,0
723,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Etoffes de laine,Villes Anséatiques,600,0
724,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Etoffes de soie,Villes Anséatiques,161200,0
725,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Etoffes mélangées de ces matières,Villes Anséatiques,13000,0
726,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Rubannerie de soie,Villes Anséatiques,26200,0
727,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Toiles de lin et de chanvre,Villes Anséatiques,65000,0
728,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Toiles de coton,Villes Anséatiques,40000,0
729,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Merceries,Villes Anséatiques,38500,0
730,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Gants de peau,Villes Anséatiques,23000,0
731,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Habillements et lingerie,Villes Anséatiques,36400,0
732,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Faïence et poterie,Villes Anséatiques,600,0
733,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Horlogerie,Villes Anséatiques,12300,0
734,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Meubles et glaces,Villes Anséatiques,13400,0
735,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Tableaux et estampes,Villes Anséatiques,85400,0
736,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Parfumerie et eaux spiritueuses,Villes Anséatiques,74700,0
737,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Verrerie,Villes Anséatiques,8100,0
738,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Porcelaine,Villes Anséatiques,46000,0
739,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Bijouterie,Villes Anséatiques,4700,0
740,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Librairie,Villes Anséatiques,51300,0
741,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1809.csv,Résumé,1809,Exports,Ouvrages de cuir en cordonnerie et sellerie,Villes Anséatiques,27300,0
