numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,marchandises,pays,value,DoubleAccounts
643,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Tableaux et estampes,Royaume de Hollande,167691,0
644,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Quincaillerie,Royaume de Hollande,1747990,0
645,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Parfumerie,Royaume de Hollande,74957,0
646,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Savons,Royaume de Hollande,1048,0
647,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Verrerie,Royaume de Hollande,265571,0
648,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Porcelaine,Royaume de Hollande,208924,0
649,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Bijouterie,Royaume de Hollande,413376,0
650,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Librairie,Royaume de Hollande,265118,0
651,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Ouvrages de cuir en cordonnerie et sellerie,Royaume de Hollande,112649,0
652,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Ouvrages divers en bois,Royaume de Hollande,168729,0
653,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Ouvrages de cuivre doré et argenté,Royaume de Hollande,11858,0
654,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Ouvrages de modes et fleurs artificielles,Royaume de Hollande,361766,0
655,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Passementerie,Royaume de Hollande,23760,0
656,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Peaux et pelleteries,Royaume de Hollande,245314,0
657,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Papiers à écrire,Royaume de Hollande,12861,0
658,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Papiers pour tenture,Royaume de Hollande,104901,0
659,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Articles d'industrie réunis,Royaume de Hollande,1215156,0
660,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Cuivre,Royaume de Prusse,2305,0
661,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Fers,Royaume de Prusse,18999,0
662,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Autres métaux,Royaume de Prusse,7116,0
663,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Bonneteries diverses,Royaume de Prusse,1140,0
664,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Chapellerie,Royaume de Prusse,5126,0
665,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Dentelles,Royaume de Prusse,83560,0
666,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Draperies,Royaume de Prusse,47500,0
667,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Etoffes diverses,Royaume de Prusse,254130,0
668,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Etoffes de soie,Royaume de Prusse,169000,0
669,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Etoffes mélangées de ces matières,Royaume de Prusse,1650,0
670,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Rubannerie de soie,Royaume de Prusse,508564,0
671,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Toiles de lin et de chanvre,Royaume de Prusse,119912,0
672,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Toiles de coton,Royaume de Prusse,2500,0
673,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Objets manufacturés réunis,Royaume de Prusse,2000,0
674,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Merceries,Royaume de Prusse,9798,0
675,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Gants de peau,Royaume de Prusse,20748,0
676,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Habillemens et lingerie,Royaume de Prusse,23252,0
677,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Faïence et poterie,Royaume de Prusse,14408,0
678,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Horlogerie,Royaume de Prusse,12048,0
679,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Meubles et glaces,Royaume de Prusse,24581,0
680,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Tableaux et estampes,Royaume de Prusse,10469,0
681,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Quincaillerie,Royaume de Prusse,9986,0
682,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Parfumerie,Royaume de Prusse,33586,0
683,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Savons,Royaume de Prusse,10300,0
684,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Verrerie,Royaume de Prusse,19880,0
685,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Porcelaine,Royaume de Prusse,31536,0
686,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Bijouterie,Royaume de Prusse,8218,0
687,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Librairie,Royaume de Prusse,31764,0
688,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Ouvrages de cuir en cordonnerie et sellerie,Royaume de Prusse,14357,0
689,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Ouvrages divers en bois,Royaume de Prusse,2140,0
690,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Ouvrages de cuivre doré et argenté,Royaume de Prusse,20068,0
691,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Ouvrages de modes et fleurs artificielles,Royaume de Prusse,42207,0
692,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Passementerie,Royaume de Prusse,31150,0
693,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Peaux et pelleteries,Royaume de Prusse,18066,0
694,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Papiers à écrire,Royaume de Prusse,63004,0
695,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Papiers pour tenture,Royaume de Prusse,2250,0
696,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Articles d'industrie réunis,Royaume de Prusse,229616,0
697,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Cuivre,Etats de l'Allemagne,320120,0
698,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Fers,Etats de l'Allemagne,2010491,0
699,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Autres métaux,Etats de l'Allemagne,176897,0
700,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Bonneteries diverses,Etats de l'Allemagne,270556,0
701,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Bonneteries de soie,Etats de l'Allemagne,35900,0
702,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Chapellerie,Etats de l'Allemagne,230704,0
703,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Dentelles,Etats de l'Allemagne,853738,0
704,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Draperies,Etats de l'Allemagne,355040,0
705,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Etoffes diverses,Etats de l'Allemagne,1842420,0
706,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Etoffes de coton,Etats de l'Allemagne,936,0
707,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Etoffes de laine,Etats de l'Allemagne,6000593,0
708,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Etoffes de soie,Etats de l'Allemagne,30075200,0
709,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Etoffes mélangées de ces matières,Etats de l'Allemagne,268884,0
710,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,"Gazes, crêpes et mouchoirs de soie",Etats de l'Allemagne,593992,0
711,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Rubannerie de soie,Etats de l'Allemagne,3986868,0
712,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Rubannerie ordinaire,Etats de l'Allemagne,10320,0
713,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Toiles de lin et de chanvre,Etats de l'Allemagne,1056592,0
714,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Toiles de coton,Etats de l'Allemagne,3805,0
715,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Toiles de fil et de coton,Etats de l'Allemagne,3290,0
716,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Mousselines,Etats de l'Allemagne,7160,0
717,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Objets manufacturés réunis,Etats de l'Allemagne,7750,0
718,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Merceries,Etats de l'Allemagne,1472806,0
719,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Gants de peau,Etats de l'Allemagne,135114,0
720,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Habillemens et lingerie,Etats de l'Allemagne,510145,0
721,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Faïence et poterie,Etats de l'Allemagne,175548,0
722,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Horlogerie,Etats de l'Allemagne,1885154,0
723,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Esprit de vin,Etats de l'Allemagne,750,0
724,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Meubles et glaces,Etats de l'Allemagne,569578,0
725,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Tableaux et estampes,Etats de l'Allemagne,304911,0
726,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Quincaillerie,Etats de l'Allemagne,986462,0
727,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Parfumerie,Etats de l'Allemagne,324264,0
728,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Savons,Etats de l'Allemagne,55437,0
729,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Verrerie,Etats de l'Allemagne,333950,0
730,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Porcelaine,Etats de l'Allemagne,732994,0
731,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Bijouterie,Etats de l'Allemagne,813888,0
732,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Dorures fines,Etats de l'Allemagne,82760,0
733,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Librairie,Etats de l'Allemagne,696130,0
734,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Ouvrages de cuir en cordonnerie et sellerie,Etats de l'Allemagne,109014,0
735,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Ouvrages divers en bois,Etats de l'Allemagne,85274,0
736,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Ouvrages de cuivre doré et argenté,Etats de l'Allemagne,178358,0
737,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Ouvrages de modes et fleurs artificielles,Etats de l'Allemagne,963893,0
738,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Passementerie,Etats de l'Allemagne,54800,0
739,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Peaux et pelleteries,Etats de l'Allemagne,247240,0
740,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Papiers à écrire,Etats de l'Allemagne,235059,0
741,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Papiers pour tenture,Etats de l'Allemagne,282278,0
742,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Articles d'industrie réunis,Etats de l'Allemagne,1584652,0
743,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Mules et mulets,République de Suisse,2700,0
744,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Anes,République de Suisse,550,0
745,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Cuivre,République de Suisse,16822,0
746,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Fers,République de Suisse,1276178,0
747,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Autres métaux,République de Suisse,4792,0
748,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Bonneteries diverses,République de Suisse,128505,0
749,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Bonneteries de soie,République de Suisse,2200,0
750,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Chapellerie,République de Suisse,132544,0
751,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Dentelles,République de Suisse,116760,0
752,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Draperies,République de Suisse,756940,0
753,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Etoffes diverses,République de Suisse,385275,0
754,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Etoffes de coton,République de Suisse,9651,0
755,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Etoffes de laine,République de Suisse,55891,0
756,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Etoffes de soie,République de Suisse,750100,0
757,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Etoffes mélangées de ces matières,République de Suisse,1440,0
758,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,"Gazes, crêpes et mouchoirs de soie",République de Suisse,53740,0
759,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Rubannerie ordinaire,République de Suisse,2670,0
760,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Toiles de lin et de chanvre,République de Suisse,357756,0
761,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Toiles de coton,République de Suisse,53512,0
762,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Toiles de fil et de coton,République de Suisse,2940,0
763,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Mousselines,République de Suisse,13120,0
764,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Objets manufacturés réunis,République de Suisse,27601,0
765,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Merceries,République de Suisse,242990,0
766,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Gants de peau,République de Suisse,6342,0
767,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Habillemens et lingerie,République de Suisse,108476,0
768,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Faïence et poterie,République de Suisse,41218,0
769,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Horlogerie,République de Suisse,1137187,0
770,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Meubles et glaces,République de Suisse,75805,0
771,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Tableaux et estampes,République de Suisse,183200,0
772,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Quincaillerie,République de Suisse,13548,0
773,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Parfumerie,République de Suisse,27952,0
774,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Savons,République de Suisse,197173,0
775,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Verrerie,République de Suisse,133680,0
776,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Porcelaine,République de Suisse,6009,0
777,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Bijouterie,République de Suisse,117472,0
778,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Dorures fines,République de Suisse,73988,0
779,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Librairie,République de Suisse,77944,0
780,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Ouvrages de cuir en cordonnerie et sellerie,République de Suisse,11696,0
781,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Ouvrages divers en bois,République de Suisse,49499,0
782,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Ouvrages de cuivre doré et argenté,République de Suisse,900,0
783,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Ouvrages de modes et fleurs artificielles,République de Suisse,42736,0
784,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Passementerie,République de Suisse,2928,0
785,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Peaux et pelleteries,République de Suisse,376885,0
786,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Papiers à écrire,République de Suisse,23289,0
787,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Papiers pour tenture,République de Suisse,51936,0
788,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Articles d'industrie réunis,République de Suisse,419580,0
789,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Cuivre,Etats-Unis d'Amérique,12435,0
790,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Fers,Etats-Unis d'Amérique,123168,0
791,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Autres métaux,Etats-Unis d'Amérique,38712,0
792,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Bonneteries diverses,Etats-Unis d'Amérique,15114,0
793,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Bonneteries de soie,Etats-Unis d'Amérique,1056950,0
794,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Chapellerie,Etats-Unis d'Amérique,103396,0
795,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Dentelles,Etats-Unis d'Amérique,496628,0
796,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Draperies,Etats-Unis d'Amérique,353860,0
797,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Etoffes de coton,Etats-Unis d'Amérique,17970,0
798,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Etoffes de laine,Etats-Unis d'Amérique,18562,0
799,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Etoffes de soie,Etats-Unis d'Amérique,5336600,0
800,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Etoffes mélangées de ces matières,Etats-Unis d'Amérique,46400,0
801,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,"Gazes, crêpes et mouchoirs de soie",Etats-Unis d'Amérique,859000,0
802,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Mouchoirs divers en fil et coton,Etats-Unis d'Amérique,215420,0
803,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Rubannerie de soie,Etats-Unis d'Amérique,742768,0
804,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Rubannerie ordinaire,Etats-Unis d'Amérique,3040,0
805,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Toiles de lin et de chanvre,Etats-Unis d'Amérique,4104159,0
806,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Toiles de coton,Etats-Unis d'Amérique,65637,0
807,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Mousselines,Etats-Unis d'Amérique,50400,0
808,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Objets manufacturés réunis,Etats-Unis d'Amérique,3600,0
809,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Merceries,Etats-Unis d'Amérique,473240,0
810,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Gants de peau,Etats-Unis d'Amérique,568302,0
811,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Habillemens et lingerie,Etats-Unis d'Amérique,170032,0
812,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Faïence et poterie,Etats-Unis d'Amérique,14170,0
813,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Horlogerie,Etats-Unis d'Amérique,192632,0
814,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An13.csv,Résumé,An 13,Exportations,Meubles et glaces,Etats-Unis d'Amérique,29730,0
