numrodeligne,dataentryby,source,SourcePath,SourceType,year,exportsimports,marchandises,pays,value,remarks,DoubleAccounts
812,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Bouchons,Etats-Unis de l'Amérique,8700,,0
813,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Chandelles,Etats-Unis de l'Amérique,200,,0
814,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Cordages,Etats-Unis de l'Amérique,13100,,0
815,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Dorure fine,Etats-Unis de l'Amérique,9000,,0
816,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Gants de peau,Etats-Unis de l'Amérique,145400,,0
817,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Habillement,Etats-Unis de l'Amérique,59600,,0
818,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Horlogerie,Etats-Unis de l'Amérique,27000,,0
819,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Librairie,Etats-Unis de l'Amérique,56400,,0
820,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Merceries,Etats-Unis de l'Amérique,4800,,0
821,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Meubles,Etats-Unis de l'Amérique,1900,,0
822,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Ouvrages de cuir,Etats-Unis de l'Amérique,2900,,0
823,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Ouvrages de cuivre,Etats-Unis de l'Amérique,8400,,0
824,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Ouvrages de modes,Etats-Unis de l'Amérique,73800,,0
825,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Ouvrages de passementerie,Etats-Unis de l'Amérique,40300,,0
826,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Ouvrages de peaux,Etats-Unis de l'Amérique,200,,0
827,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Parasols,Etats-Unis de l'Amérique,3400,,0
828,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Parfumerie,Etats-Unis de l'Amérique,2600,,0
829,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Porcelaine,Etats-Unis de l'Amérique,16400,,0
830,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Quincaillerie,Etats-Unis de l'Amérique,300,,0
831,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Tableaux et estampes,Etats-Unis de l'Amérique,23300,,0
832,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Verrerie,Etats-Unis de l'Amérique,11800,,0
833,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Articles réunis,Etats-Unis de l'Amérique,47500,,0
834,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Cochenille,Villes Anséatiques,29400,,0
835,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Articles réunis,Villes Anséatiques,600,,0
836,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Cuivre,Villes Anséatiques,32600,,0
837,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Bonneterie diverse,Villes Anséatiques,25700,,0
838,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Chapellerie,Villes Anséatiques,32100,,0
839,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Dentelles,Villes Anséatiques,15200,,0
840,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Draperies,Villes Anséatiques,2500,,0
841,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Etoffes de coton,Villes Anséatiques,1000,,0
842,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Etoffes de laine,Villes Anséatiques,41700,,0
843,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Etoffes de soie,Villes Anséatiques,352400,,0
844,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Etoffes mélangées de soie,Villes Anséatiques,51100,,0
845,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Rubans de soie,Villes Anséatiques,196000,,0
846,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,"Toiles, batiste et linon",Villes Anséatiques,32900,,0
847,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Toiles de fil et coton,Villes Anséatiques,300,,0
848,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Toiles peintes et indiennes,Villes Anséatiques,23500,,0
849,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Amidon,Villes Anséatiques,700,,0
850,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Bijouterie,Villes Anséatiques,16500,,0
851,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Corail,Villes Anséatiques,2100,,0
852,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Faïence et poterie,Villes Anséatiques,2400,,0
853,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Gants de peau,Villes Anséatiques,21700,,0
854,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Habillement,Villes Anséatiques,39200,,0
855,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Horlogerie,Villes Anséatiques,23600,,0
856,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Librairie,Villes Anséatiques,71500,,0
857,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Merceries,Villes Anséatiques,55900,,0
858,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Meubles,Villes Anséatiques,17200,,0
859,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Ouvrages de cuir,Villes Anséatiques,21400,,0
860,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Ouvrages de cuivre,Villes Anséatiques,60900,,0
861,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Ouvrages de modes,Villes Anséatiques,170700,,0
862,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Ouvrages de passementerie,Villes Anséatiques,40600,,0
863,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Papeterie,Villes Anséatiques,19200,,0
864,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Parfumerie,Villes Anséatiques,80000,,0
865,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Peaux et pelleteries,Villes Anséatiques,25000,,0
866,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Porcelaine,Villes Anséatiques,55300,,0
867,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Tableaux et estampes,Villes Anséatiques,14000,,0
868,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Verrerie,Villes Anséatiques,3700,,0
869,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Articles réunis,Villes Anséatiques,10500,,0
870,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Articles réunis,Royaume de Danemarck,200,,0
871,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Cuivre,Royaume de Danemarck,500,,0
872,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Bonneterie diverse,Royaume de Danemarck,13100,,0
873,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Chapellerie,Royaume de Danemarck,600,,0
874,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Etoffes diverses,Royaume de Danemarck,22000,,0
875,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Etoffes de coton,Royaume de Danemarck,7800,,0
876,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Etoffes de laine,Royaume de Danemarck,600,,0
877,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Rubans divers,Royaume de Danemarck,4800,,0
878,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,"Toiles, batiste et linon",Royaume de Danemarck,1000,,0
879,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Cordages,Royaume de Danemarck,15400,,0
880,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Habillement,Royaume de Danemarck,1200,,0
881,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Merceries,Royaume de Danemarck,3100,,0
882,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Meubles,Royaume de Danemarck,1800,,0
883,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Ouvrages de cuir,Royaume de Danemarck,1100,,0
884,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Ouvrages de cuivre,Royaume de Danemarck,9900,,0
885,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Ouvrages de peaux,Royaume de Danemarck,3700,,0
886,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Quincaillerie,Royaume de Danemarck,9800,,0
887,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Verrerie,Royaume de Danemarck,300,,0
888,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Articles réunis,Royaume de Danemarck,33500,,0
889,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Bonneterie de soie,Royaume de Suède,3100,,0
890,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Draperies,Royaume de Suède,1600,,0
891,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Rubans de soie,Royaume de Suède,32400,,0
892,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Habillement,Royaume de Suède,18000,,0
893,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Horlogerie,Royaume de Suède,9400,,0
894,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Librairie,Royaume de Suède,15300,,0
895,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Meubles,Royaume de Suède,2700,,0
896,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Ouvrages de cuir,Royaume de Suède,200,,0
897,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Ouvrages de cuivre,Royaume de Suède,6800,,0
898,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Ouvrages de modes,Royaume de Suède,11100,,0
899,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Parfumerie,Royaume de Suède,10600,,0
900,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Porcelaine,Royaume de Suède,5900,,0
901,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Tableaux et estampes,Royaume de Suède,13700,,0
902,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Verrerie,Royaume de Suède,2800,,0
903,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Alun,Entrepôt et port franc de Livourne,50000,,0
904,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Céruse,Entrepôt et port franc de Livourne,10900,,0
905,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Garance,Entrepôt et port franc de Livourne,11200,,0
906,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Indigo,Entrepôt et port franc de Livourne,7500,,0
907,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Rocou,Entrepôt et port franc de Livourne,2500,,0
908,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Tartre,Entrepôt et port franc de Livourne,229700,,0
909,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Verdet,Entrepôt et port franc de Livourne,7100,,0
910,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Articles réunis,Entrepôt et port franc de Livourne,16300,,0
911,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Métaux réunis,Entrepôt et port franc de Livourne,900,,0
912,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Cuivre,Entrepôt et port franc de Livourne,10600,,0
913,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Fer et acier,Entrepôt et port franc de Livourne,237000,,0
914,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Bonneterie diverse,Entrepôt et port franc de Livourne,91900,,0
915,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Bonneterie de laine,Entrepôt et port franc de Livourne,56600,,0
916,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Bonneterie de soie,Entrepôt et port franc de Livourne,1000,,0
917,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Chapellerie,Entrepôt et port franc de Livourne,264300,,0
918,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Draperies,Entrepôt et port franc de Livourne,16600,,0
919,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Etoffes diverses,Entrepôt et port franc de Livourne,500,,0
920,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Etoffes de coton,Entrepôt et port franc de Livourne,5200,,0
921,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Etoffes de laine,Entrepôt et port franc de Livourne,166100,,0
922,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Etoffes de soie,Entrepôt et port franc de Livourne,644800,,0
923,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Rubans divers,Entrepôt et port franc de Livourne,800,,0
924,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Toiles de coton,Entrepôt et port franc de Livourne,24500,,0
925,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Toiles de fil et coton,Entrepôt et port franc de Livourne,7000,,0
926,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Toiles de lin ordinaire,Entrepôt et port franc de Livourne,201200,,0
927,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Toiles mousselines,Entrepôt et port franc de Livourne,4800,,0
928,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Toiles peintes et indiennes,Entrepôt et port franc de Livourne,3200,,0
929,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Toiles mêlées,Entrepôt et port franc de Livourne,261700,,0
930,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Bijouterie,Entrepôt et port franc de Livourne,4000,,0
931,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Chandelles,Entrepôt et port franc de Livourne,34000,,0
932,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Corail,Entrepôt et port franc de Livourne,189800,,0
933,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Cordages,Entrepôt et port franc de Livourne,9600,,0
934,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Dorure fine,Entrepôt et port franc de Livourne,36700,,0
935,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Faïence et poterie,Entrepôt et port franc de Livourne,6500,,0
936,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Habillement,Entrepôt et port franc de Livourne,195500,,0
937,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Horlogerie,Entrepôt et port franc de Livourne,1900,,0
938,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Librairie,Entrepôt et port franc de Livourne,18700,,0
939,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Merceries,Entrepôt et port franc de Livourne,52300,,0
940,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Meubles,Entrepôt et port franc de Livourne,12100,,0
941,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Ouvrages en bois,Entrepôt et port franc de Livourne,8200,,0
942,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Ouvrages de cuir,Entrepôt et port franc de Livourne,23900,,0
943,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Ouvrages de modes,Entrepôt et port franc de Livourne,26400,,0
944,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Ouvrages de passementerie,Entrepôt et port franc de Livourne,3600,,0
945,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Papeterie,Entrepôt et port franc de Livourne,274100,,0
946,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Parasols,Entrepôt et port franc de Livourne,3600,,0
947,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Parfumerie,Entrepôt et port franc de Livourne,400,,0
948,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Peaux et pelleteries,Entrepôt et port franc de Livourne,600,,0
949,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Pierres diverses,Entrepôt et port franc de Livourne,6700,,0
950,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Porcelaine,Entrepôt et port franc de Livourne,500,,0
951,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Quincaillerie,Entrepôt et port franc de Livourne,17200,,0
952,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Quincaillerie en ouvrages de menu fer,Entrepôt et port franc de Livourne,3400,,0
953,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Savon,Entrepôt et port franc de Livourne,47400,,0
954,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Tableaux et estampes,Entrepôt et port franc de Livourne,1900,,0
955,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Terres diverses,Entrepôt et port franc de Livourne,2800,,0
956,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Verrerie,Entrepôt et port franc de Livourne,23200,,0
957,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Articles réunis,Entrepôt et port franc de Livourne,96900,,0
958,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Alun,Royaume d'Italie,154700,,0
959,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Céruse,Royaume d'Italie,74100,,0
960,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Cochenille,Royaume d'Italie,88800,,0
961,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Garance,Royaume d'Italie,2300,,0
962,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Indigo,Royaume d'Italie,386600,,0
963,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Rocou,Royaume d'Italie,5000,,0
964,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Tartre,Royaume d'Italie,1100,,0
965,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Verdet,Royaume d'Italie,30800,,0
966,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Articles réunis,Royaume d'Italie,116900,,0
967,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Métaux réunis,Royaume d'Italie,8900,,0
968,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Cuivre,Royaume d'Italie,135100,,0
969,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Fer et acier,Royaume d'Italie,20300,,0
970,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Bonneterie diverse,Royaume d'Italie,876700,,0
971,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Bonneterie de laine,Royaume d'Italie,470100,,0
972,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Bonneterie de soie,Royaume d'Italie,101900,,0
973,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Chapellerie,Royaume d'Italie,758800,,0
974,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Dentelles,Royaume d'Italie,189000,,0
975,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Draperies,Royaume d'Italie,2057800,,0
976,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Etoffes diverses,Royaume d'Italie,695200,,0
977,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Etoffes de coton,Royaume d'Italie,6488600,,0
978,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Etoffes de fil et coton,Royaume d'Italie,26700,,0
979,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Etoffes de laine,Royaume d'Italie,4622200,,0
980,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Etoffes de soie,Royaume d'Italie,4727400,,0
981,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Etoffes mélangées de soie,Royaume d'Italie,1652300,,0
982,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Gazes et mouchoirs de soie,Royaume d'Italie,42600,,0
983,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Mouchoirs divers,Royaume d'Italie,40800,,0
984,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1810.csv,Résumé,1810,Exports,Rubans divers,Royaume d'Italie,41800,,0
