numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,marchandises,pays,value,prix_unitaire,quantity_unit,remarks,doubleaccounts
427,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Plumes d'autruche et de vautour,Italie,164200,,,Impossible de calculer un prix unitaire car quantité par animal,0
650,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Plumes d'autruche et de vautour,Angleterre et ses colonies de l'Inde,371800,,,Impossible de calculer un prix unitaire car quantité par animal,0
822,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Plumes d'autruche et de vautour,Royaume des Pays-Bas et ses colonies,56500,,,Impossible de calculer un prix unitaire car quantité par animal,0
972,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Plumes d'autruche et de vautour,Etats de l'Allemagne,21600,,,Impossible de calculer un prix unitaire car quantité par animal,0
1093,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Plumes d'autruche et de vautour,Suisse,485300,,,Impossible de calculer un prix unitaire car quantité par animal,0
1200,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Plumes d'autruche et de vautour,Royaume de Prusse,53100,,,Impossible de calculer un prix unitaire car quantité par animal,0
1465,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Plumes d'autruche et de vautour,Etats-Unis d'Amérique,400,,,Impossible de calculer un prix unitaire car quantité par animal,0
1546,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Plumes d'autruche et de vautour,Empire Ottoman,956200,,,Impossible de calculer un prix unitaire car quantité par animal,0
714,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,"Poils de chèvre, lièvre et lapin",Royaume des Pays-Bas et ses colonies,9200,"392,4675324675",quintaux,,0
884,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,"Poils de chèvre, lièvre et lapin",Etats de l'Allemagne,40500,"392,4675324675",quintaux,,0
1020,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,"Poils de chèvre, lièvre et lapin",Suisse,1000,"392,4675324675",quintaux,,0
1130,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,"Poils de chèvre, lièvre et lapin",Royaume de Prusse,12600,"392,4675324675",quintaux,,0
1504,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,"Poils de chèvre, lièvre et lapin",Empire Ottoman,87800,"392,4675324675",quintaux,,0
12,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Poissons,Royaume d'Espagne et ses colonies,46500,"56,4244884434",quintaux,,0
203,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Poissons,Royaume de Sardaigne,15000,"56,4244884434",quintaux,,0
342,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Poissons,Italie,31300,"56,4244884434",quintaux,,0
461,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Poissons,Naples et Sicile,300,"56,4244884434",quintaux,,0
542,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Poissons,Angleterre et ses colonies de l'Inde,45500,"56,4244884434",quintaux,,0
693,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Poissons,Royaume des Pays-Bas et ses colonies,57500,"56,4244884434",quintaux,,0
867,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Poissons,Etats de l'Allemagne,32000,"56,4244884434",quintaux,,0
1006,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Poissons,Suisse,8600,"56,4244884434",quintaux,,0
1119,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Poissons,Royaume de Prusse,400,"56,4244884434",quintaux,,0
1323,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Poissons,Royaume de Suède,1900,"56,4244884434",quintaux,,0
1404,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Poissons,Etats-Unis d'Amérique,154700,"56,4244884434",quintaux,,0
1582,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Poissons,Colonies françaises,968500,"56,4244884434",quintaux,,0
24,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Poivre et piment,Royaume d'Espagne et ses colonies,3300,"40,1578057486",quintaux,Nombre d'unités très peu lisible,0
138,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Poivre et piment,Royaume de Portugal et ses colonies,300,"40,1578057486",quintaux,Nombre d'unités très peu lisible,0
214,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Poivre et piment,Royaume de Sardaigne,47500,"40,1578057486",quintaux,Nombre d'unités très peu lisible,0
352,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Poivre et piment,Italie,93700,"40,1578057486",quintaux,Nombre d'unités très peu lisible,0
555,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Poivre et piment,Angleterre et ses colonies de l'Inde,7600,"40,1578057486",quintaux,Nombre d'unités très peu lisible,0
706,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Poivre et piment,Royaume des Pays-Bas et ses colonies,853800,"40,1578057486",quintaux,Nombre d'unités très peu lisible,0
876,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Poivre et piment,Etats de l'Allemagne,300,"40,1578057486",quintaux,Nombre d'unités très peu lisible,0
1416,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Poivre et piment,Etats-Unis d'Amérique,679400,"40,1578057486",quintaux,Nombre d'unités très peu lisible,0
1565,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Poivre et piment,Saint Domingue,1800,"40,1578057486",quintaux,Nombre d'unités très peu lisible,0
1595,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Poivre et piment,Colonies françaises,449900,"40,1578057486",quintaux,Nombre d'unités très peu lisible,0
103,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Poterie,Royaume d'Espagne et ses colonies,1500,"42,5078489202",quintaux,,0
307,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Poterie,Royaume de Sardaigne,229300,"42,5078489202",quintaux,,0
428,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Poterie,Italie,3500,"42,5078489202",quintaux,,0
529,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Poterie,Etats de Rome,400,"42,5078489202",quintaux,,0
652,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Poterie,Angleterre et ses colonies de l'Inde,1800,"42,5078489202",quintaux,,0
824,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Poterie,Royaume des Pays-Bas et ses colonies,53900,"42,5078489202",quintaux,,0
974,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Poterie,Etats de l'Allemagne,39200,"42,5078489202",quintaux,,0
1095,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Poterie,Suisse,18100,"42,5078489202",quintaux,à voir,0
1202,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Poterie,Royaume de Prusse,97300,"42,5078489202",quintaux,,0
1269,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Poterie,Villes anséatiques,600,"42,5078489202",quintaux,,0
1466,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Poterie,Etats-Unis d'Amérique,600,"42,5078489202",quintaux,,0
1547,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Poterie,Empire Ottoman,600,"42,5078489202",quintaux,,0
13,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Provisions diverses,Royaume d'Espagne et ses colonies,39500,,,,0
127,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Provisions diverses,Royaume de Portugal et ses colonies,4400,,,,0
204,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Provisions diverses,Royaume de Sardaigne,50800,,,,0
343,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Provisions diverses,Italie,13900,,,,0
462,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Provisions diverses,Naples et Sicile,6000,,,,0
543,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Provisions diverses,Angleterre et ses colonies de l'Inde,10500,,,,0
694,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Provisions diverses,Royaume des Pays-Bas et ses colonies,17000,,,,0
868,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Provisions diverses,Etats de l'Allemagne,53100,,,,0
1007,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Provisions diverses,Suisse,2900,,,,0
1120,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Provisions diverses,Royaume de Prusse,27200,,,,0
1241,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Provisions diverses,Villes anséatiques,700,,,,0
1281,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Provisions diverses,Royaume de Danemark,2500,,,,0
1356,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Provisions diverses,Empire de Russie,400,,,,0
1405,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Provisions diverses,Etats-Unis d'Amérique,6800,,,,0
1493,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Provisions diverses,Empire Ottoman,4200,,,,0
1561,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Provisions diverses,Saint Domingue,1200,,,,0
1583,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Provisions diverses,Colonies françaises,69600,,,,0
104,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Quincaillerie diverse,Royaume d'Espagne et ses colonies,1000,"256,7266495287",quintaux,,0
308,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Quincaillerie diverse,Royaume de Sardaigne,3200,"256,7266495287",quintaux,,0
653,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Quincaillerie diverse,Angleterre et ses colonies de l'Inde,26900,"256,7266495287",quintaux,,0
825,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Quincaillerie diverse,Royaume des Pays-Bas et ses colonies,246400,"256,7266495287",quintaux,,0
975,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Quincaillerie diverse,Etats de l'Allemagne,71900,"256,7266495287",quintaux,,0
1096,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Quincaillerie diverse,Suisse,15100,"256,7266495287",quintaux,à voir,0
1203,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Quincaillerie diverse,Royaume de Prusse,234800,"256,7266495287",quintaux,,0
309,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Quincaillerie faulx et faucilles,Royaume de Sardaigne,16600,"214,3280366281",quintaux,,0
826,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Quincaillerie faulx et faucilles,Royaume des Pays-Bas et ses colonies,349300,"214,3280366281",quintaux,,0
976,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Quincaillerie faulx et faucilles,Etats de l'Allemagne,56800,"214,3280366281",quintaux,,0
1097,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Quincaillerie faulx et faucilles,Suisse,269000,"214,3280366281",quintaux,à voir,0
1204,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Quincaillerie faulx et faucilles,Royaume de Prusse,50600,"214,3280366281",quintaux,,0
1234,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Quincaillerie faulx et faucilles,Empire d'Autriche,52200,"214,3280366281",quintaux,,0
1270,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Quincaillerie faulx et faucilles,Villes anséatiques,1300,"214,3280366281",quintaux,,0
654,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Quincaillerie laiton filé noir et jaune pour épingle,Angleterre et ses colonies de l'Inde,30900,"368,4758155231",quintaux,,0
827,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Quincaillerie laiton filé noir et jaune pour épingle,Royaume des Pays-Bas et ses colonies,876800,"368,4758155231",quintaux,,0
977,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Quincaillerie laiton filé noir et jaune pour épingle,Etats de l'Allemagne,16600,"368,4758155231",quintaux,,0
1205,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Quincaillerie laiton filé noir et jaune pour épingle,Royaume de Prusse,86600,"368,4758155231",quintaux,,0
1349,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Quincaillerie laiton filé noir et jaune pour épingle,Royaume de Suède,297100,"368,4758155231",quintaux,,0
1394,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Quincaillerie laiton filé noir et jaune pour épingle,Empire de Russie,600,"368,4758155231",quintaux,,0
1467,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Quincaillerie laiton filé noir et jaune pour épingle,Etats-Unis d'Amérique,1700,"368,4758155231",quintaux,,0
655,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Quincaillerie limes,Angleterre et ses colonies de l'Inde,44400,"234,6184107002",quintaux,,0
828,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Quincaillerie limes,Royaume des Pays-Bas et ses colonies,246100,"234,6184107002",quintaux,,0
978,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Quincaillerie limes,Etats de l'Allemagne,48900,"234,6184107002",quintaux,,0
1098,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Quincaillerie limes,Suisse,14500,"234,6184107002",quintaux,à voir,0
1206,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Quincaillerie limes,Royaume de Prusse,242500,"234,6184107002",quintaux,,0
110,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Quinquina,Royaume d'Espagne et ses colonies,134800,"1824,6376811594",quintaux,,0
180,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Quinquina,Royaume de Portugal et ses colonies,50500,"1824,6376811594",quintaux,,0
316,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Quinquina,Royaume de Sardaigne,1900,"1824,6376811594",quintaux,,0
663,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Quinquina,Angleterre et ses colonies de l'Inde,54300,"1824,6376811594",quintaux,,0
837,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Quinquina,Royaume des Pays-Bas et ses colonies,2900,"1824,6376811594",quintaux,,0
1472,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Quinquina,Etats-Unis d'Amérique,7400,"1824,6376811594",quintaux,,0
310,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Rassades et autres vitrifications,Royaume de Sardaigne,4600,"613,4831460674",quintaux,,0
429,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Rassades et autres vitrifications,Italie,66200,"613,4831460674",quintaux,,0
979,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Rassades et autres vitrifications,Etats de l'Allemagne,130300,"613,4831460674",quintaux,,0
1099,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Rassades et autres vitrifications,Suisse,3200,"613,4831460674",quintaux,à voir,0
1235,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Rassades et autres vitrifications,Empire d'Autriche,1400,"613,4831460674",quintaux,,0
111,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Réglisse en bois,Royaume d'Espagne et ses colonies,104100,"93,1967213115",quintaux,,0
436,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Réglisse en bois,Italie,9600,"93,1967213115",quintaux,,0
181,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Rhubarbe,Royaume de Portugal et ses colonies,700,"1702,0408163265",quintaux,,0
437,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Rhubarbe,Italie,11300,"1702,0408163265",quintaux,,0
664,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Rhubarbe,Angleterre et ses colonies de l'Inde,45600,"1702,0408163265",quintaux,,0
838,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Rhubarbe,Royaume des Pays-Bas et ses colonies,8100,"1702,0408163265",quintaux,,0
985,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Rhubarbe,Etats de l'Allemagne,700,"1702,0408163265",quintaux,,0
1473,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Rhubarbe,Etats-Unis d'Amérique,17000,"1702,0408163265",quintaux,,0
14,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Riz,Royaume d'Espagne et ses colonies,19100,"78,856903431",quintaux,,0
128,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Riz,Royaume de Portugal et ses colonies,78000,"78,856903431",quintaux,,0
205,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Riz,Royaume de Sardaigne,4419800,"78,856903431",quintaux,,0
344,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Riz,Italie,410000,"78,856903431",quintaux,,0
544,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Riz,Angleterre et ses colonies de l'Inde,685100,"78,856903431",quintaux,,0
695,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Riz,Royaume des Pays-Bas et ses colonies,328200,"78,856903431",quintaux,,0
869,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Riz,Etats de l'Allemagne,288900,"78,856903431",quintaux,,0
1008,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Riz,Suisse,237000,"78,856903431",quintaux,,0
1121,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Riz,Royaume de Prusse,1500,"78,856903431",quintaux,,0
1406,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Riz,Etats-Unis d'Amérique,1700500,"78,856903431",quintaux,,0
1494,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Riz,Empire Ottoman,23000,"78,856903431",quintaux,,0
1584,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Riz,Colonies françaises,89900,"78,856903431",quintaux,,0
159,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Rocou,Royaume de Portugal et ses colonies,2000,"173,3681462141",quintaux,,0
610,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Rocou,Angleterre et ses colonies de l'Inde,4600,"173,3681462141",quintaux,,0
775,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Rocou,Royaume des Pays-Bas et ses colonies,3200,"173,3681462141",quintaux,,0
1445,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Rocou,Etats-Unis d'Amérique,3800,"173,3681462141",quintaux,,0
1530,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Rocou,Empire Ottoman,600,"173,3681462141",quintaux,,0
1610,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Rocou,Colonies françaises,118600,"173,3681462141",quintaux,,0
57,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Rogues de poisson,Royaume d'Espagne et ses colonies,5200,"29,8139578808",quintaux,Chiffres illisibles : retranscription potentiellement fausse,0
590,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Rogues de poisson,Angleterre et ses colonies de l'Inde,2400,"29,8139578808",quintaux,Chiffres illisibles : retranscription potentiellement fausse,0
750,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Rogues de poisson,Royaume des Pays-Bas et ses colonies,3700,"29,8139578808",quintaux,Chiffres illisibles : retranscription potentiellement fausse,0
1338,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Rogues de poisson,Royaume de Suède,265700,"29,8139578808",quintaux,Chiffres illisibles : retranscription potentiellement fausse,0
1434,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Rogues de poisson,Etats-Unis d'Amérique,28500,"29,8139578808",quintaux,Chiffres illisibles : retranscription potentiellement fausse,0
1605,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Rogues de poisson,Colonies françaises,26200,"29,8139578808",quintaux,Chiffres illisibles : retranscription potentiellement fausse,0
83,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,"Rubannerie, passementerie diverse (celle de soie exceptée)",Royaume d'Espagne et ses colonies,6600,"6,5681119836",kilogrammes,,0
281,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,"Rubannerie, passementerie diverse (celle de soie exceptée)",Royaume de Sardaigne,1300,"6,5681119836",kilogrammes,,0
790,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,"Rubannerie, passementerie diverse (celle de soie exceptée)",Royaume des Pays-Bas et ses colonies,66400,"6,5681119836",kilogrammes,,0
940,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,"Rubannerie, passementerie diverse (celle de soie exceptée)",Etats de l'Allemagne,386000,"6,5681119836",kilogrammes,,0
1069,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,"Rubannerie, passementerie diverse (celle de soie exceptée)",Suisse,9300,"6,5681119836",kilogrammes,,0
1176,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,"Rubannerie, passementerie diverse (celle de soie exceptée)",Royaume de Prusse,1453100,"6,5681119836",kilogrammes,,0
1262,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,"Rubannerie, passementerie diverse (celle de soie exceptée)",Villes anséatiques,1100,"6,5681119836",kilogrammes,,0
133,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Rum et tafia,Royaume de Portugal et ses colonies,11300,"150,0040966817",hectolitres,,0
1590,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Rum et tafia,Colonies françaises,1819500,"150,0040966817",hectolitres,,0
73,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Safranum,Royaume d'Espagne et ses colonies,190100,"251,9402985075",quintaux,,0
269,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Safranum,Royaume de Sardaigne,20600,"251,9402985075",quintaux,,0
397,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Safranum,Italie,113000,"251,9402985075",quintaux,,0
488,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Safranum,Naples et Sicile,15000,"251,9402985075",quintaux,,0
611,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Safranum,Angleterre et ses colonies de l'Inde,235500,"251,9402985075",quintaux,,0
776,David Cassagnes,AN F12 251,National/Résumé/AN/F_12_251/1818.csv,Résumé,1818,Imports,Safranum,Royaume des Pays-Bas et ses colonies,24100,"251,9402985075",quintaux,,0
