numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,marchandises,pays,value,remarks,DoubleAccounts
344,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Ouvrages de modes et fleurs artificielles,Royaume d'Espagne,59380,,0
345,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Passementerie,Royaume d'Espagne,171130,,0
346,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Peaux et pelleteries,Royaume d'Espagne,62954,,0
347,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Papiers à écrire,Royaume d'Espagne,69715,,0
348,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Papiers pour tenture,Royaume d'Espagne,10861,,0
349,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Articles d'industrie réunis,Royaume d'Espagne,179952,,0
350,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Chandelle,Royaume d'Espagne,16938,,0
351,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Cuivre,Royaume de Hollande,498436,,0
352,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Fers,Royaume de Hollande,6944,,0
353,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Bonneteries diverses,Royaume de Hollande,1601311,,0
354,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Bonneteries de soie,Royaume de Hollande,11628,,0
355,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Chapellerie,Royaume de Hollande,411036,,0
356,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Dentelles,Royaume de Hollande,1641683,,0
357,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Draperies,Royaume de Hollande,5590,,0
358,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Etoffes diverses,Royaume de Hollande,5649165,,0
359,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Etoffes de coton,Royaume de Hollande,37950,,0
360,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Etoffes de laine,Royaume de Hollande,23208,,0
361,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Etoffes de soie,Royaume de Hollande,1414700,,0
362,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Etoffes mélangées de ces matières,Royaume de Hollande,90900,,0
363,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Rubannerie de soie,Royaume de Hollande,2720,,0
364,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Rubannerie ordinaire,Royaume de Hollande,10348,,0
365,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Toiles de lin et de chanvre,Royaume de Hollande,9906708,,0
366,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Merceries,Royaume de Hollande,113274,,0
367,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Gants de peau,Royaume de Hollande,210630,,0
368,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Habillement et lingerie,Royaume de Hollande,429636,,0
369,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Faïence et poterie,Royaume de Hollande,406298,,0
370,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Horlogerie,Royaume de Hollande,202437,,0
371,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Esprit de vin,Royaume de Hollande,2248428,,0
372,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Meubles et glaces,Royaume de Hollande,226581,,0
373,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Tableaux et estampes,Royaume de Hollande,106703,,0
374,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Quincaillerie,Royaume de Hollande,1592570,,0
375,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Parfumerie,Royaume de Hollande,49694,,0
376,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Savons,Royaume de Hollande,403504,,0
377,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Verrerie,Royaume de Hollande,163540,,0
378,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Porcelaine,Royaume de Hollande,442743,,0
379,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Bijouterie,Royaume de Hollande,75865,,0
380,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Librairie,Royaume de Hollande,293990,,0
381,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Ouvrages de cuir en cordonnerie et sellerie,Royaume de Hollande,141084,,0
382,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Ouvrages divers en bois,Royaume de Hollande,119836,,0
383,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Ouvrages de cuivre doré et argenté,Royaume de Hollande,100320,,0
384,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Ouvrages de modes et fleurs artificielles,Royaume de Hollande,590931,,0
385,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Passementerie,Royaume de Hollande,153360,,0
386,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Peaux et pelleteries,Royaume de Hollande,202938,,0
387,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Papiers à écrire,Royaume de Hollande,206195,,0
388,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Papiers pour tenture,Royaume de Hollande,63351,,0
389,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Articles d'industrie réunis,Royaume de Hollande,993115,,0
390,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Chandelle,Royaume de Hollande,195192,,0
391,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Cuivre,Royaume de Prusse,10005,,0
392,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Bonneteries diverses,Royaume de Prusse,1290,,0
393,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Chapellerie,Royaume de Prusse,5220,,0
394,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Dentelles,Royaume de Prusse,46807,,0
395,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Draperies,Royaume de Prusse,12450,,0
396,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Etoffes diverses,Royaume de Prusse,3180,,0
397,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Etoffes de coton,Royaume de Prusse,8370,,0
398,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Etoffes de laine,Royaume de Prusse,1224,,0
399,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Etoffes de soie,Royaume de Prusse,131200,,0
400,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Etoffes mélangées de ces matières,Royaume de Prusse,76200,,0
401,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Rubannerie de soie,Royaume de Prusse,8424,,0
402,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Toiles de coton,Royaume de Prusse,7035,,0
403,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Merceries,Royaume de Prusse,78822,,0
404,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Gants de peau,Royaume de Prusse,47964,,0
405,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Habillement et lingerie,Royaume de Prusse,116644,,0
406,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Horlogerie,Royaume de Prusse,15123,,0
407,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Meubles et glaces,Royaume de Prusse,4174,,0
408,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Tableaux et estampes,Royaume de Prusse,3223,,0
409,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Parfumerie,Royaume de Prusse,59134,,0
410,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Verrerie,Royaume de Prusse,4978,,0
411,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Porcelaine,Royaume de Prusse,53833,,0
412,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Bijouterie,Royaume de Prusse,14363,,0
413,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Librairie,Royaume de Prusse,52300,,0
414,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Ouvrages de cuir en cordonnerie et sellerie,Royaume de Prusse,22775,,0
415,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Ouvrages de cuivre doré et argenté,Royaume de Prusse,43437,,0
416,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Ouvrages de modes et fleurs artificielles,Royaume de Prusse,131178,,0
417,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Passementerie,Royaume de Prusse,4440,,0
418,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Peaux et pelleteries,Royaume de Prusse,44548,,0
419,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Papiers à écrire,Royaume de Prusse,1010,,0
420,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Papiers pour tenture,Royaume de Prusse,2000,,0
421,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Articles d'industrie réunis,Royaume de Prusse,20162,,0
422,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Cuivre,Etats de l'Allemagne,390974,,0
423,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Fers,Etats de l'Allemagne,1230490,,0
424,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Bonneteries diverses,Etats de l'Allemagne,1706120,,0
425,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Bonneteries de soie,Etats de l'Allemagne,34400,,0
426,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Chapellerie,Etats de l'Allemagne,503812,,0
427,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Dentelles,Etats de l'Allemagne,768147,,0
428,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Draperies,Etats de l'Allemagne,3658350,,0
429,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Etoffes diverses,Etats de l'Allemagne,11319834,,0
430,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Etoffes de coton,Etats de l'Allemagne,1142580,,0
431,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Etoffes de laine,Etats de l'Allemagne,3710670,,0
432,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Etoffes de soie,Etats de l'Allemagne,32117250,,0
433,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Etoffes mélangées de ces matières,Etats de l'Allemagne,201366,,0
434,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Rubannerie de soie,Etats de l'Allemagne,891570,,0
435,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Rubannerie ordinaire,Etats de l'Allemagne,456540,,0
436,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Toiles de lin et de chanvre,Etats de l'Allemagne,765927,,0
437,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Toiles de coton,Etats de l'Allemagne,20220,,0
438,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Objets manufacturés réunis,Etats de l'Allemagne,8500,,0
439,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Merceries,Etats de l'Allemagne,990438,,0
440,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Gants de peau,Etats de l'Allemagne,491316,,0
441,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Habillement et lingerie,Etats de l'Allemagne,926224,,0
442,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Faïence et poterie,Etats de l'Allemagne,176536,,0
443,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Horlogerie,Etats de l'Allemagne,1300591,,0
444,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Esprit de vin,Etats de l'Allemagne,50580,,0
445,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Meubles et glaces,Etats de l'Allemagne,610806,,0
446,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Tableaux et estampes,Etats de l'Allemagne,222065,,0
447,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Quincaillerie,Etats de l'Allemagne,262531,,0
448,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Parfumerie,Etats de l'Allemagne,532584,,0
449,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Savons,Etats de l'Allemagne,235636,,0
450,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Verrerie,Etats de l'Allemagne,342087,,0
451,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Porcelaine,Etats de l'Allemagne,463403,,0
452,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Bijouterie,Etats de l'Allemagne,877553,,0
453,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Dorures fines,Etats de l'Allemagne,44136,,0
454,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Librairie,Etats de l'Allemagne,456040,,0
455,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Ouvrages de cuir en cordonnerie et sellerie,Etats de l'Allemagne,351572,,0
456,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Ouvrages divers en bois,Etats de l'Allemagne,17842,,0
457,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Ouvrages de cuivre doré et argenté,Etats de l'Allemagne,194342,,0
458,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Ouvrages de modes et fleurs artificielles,Etats de l'Allemagne,1287518,,0
459,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Passementerie,Etats de l'Allemagne,544400,,0
460,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Peaux et pelleteries,Etats de l'Allemagne,323291,,0
461,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Papiers à écrire,Etats de l'Allemagne,346654,,0
462,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Papiers pour tenture,Etats de l'Allemagne,159371,,0
463,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Articles d'industrie réunis,Etats de l'Allemagne,1444150,,0
464,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Chandelle,Etats de l'Allemagne,146952,,0
465,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Mules et mulets,République de Suisse,6960,,0
466,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Cuivre,République de Suisse,29610,,0
467,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Fers,République de Suisse,1165313,,0
468,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Bonneteries diverses,République de Suisse,40050,,0
469,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Bonneteries de soie,République de Suisse,7300,,0
470,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Chapellerie,République de Suisse,153931,,0
471,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Dentelles,République de Suisse,69033,,0
472,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Draperies,République de Suisse,2912700,,0
473,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Etoffes diverses,République de Suisse,452000,,0
474,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Etoffes de coton,République de Suisse,204630,,0
475,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Etoffes de laine,République de Suisse,35520,,0
476,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Etoffes de soie,République de Suisse,969600,,0
477,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Etoffes mélangées de ces matières,République de Suisse,4950,,0
478,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Rubannerie de soie,République de Suisse,132728,,0
479,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Rubannerie ordinaire,République de Suisse,45380,,0
480,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Toiles de lin et de chanvre,République de Suisse,317538,,0
481,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Toiles de coton,République de Suisse,62670,,0
482,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Mousselines,République de Suisse,14700,,0
483,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Objets manufacturés réunis,République de Suisse,19028,,0
484,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Merceries,République de Suisse,185113,,0
485,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Gants de peau,République de Suisse,6342,,0
486,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Habillement et lingerie,République de Suisse,66712,,0
487,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Faïence et poterie,République de Suisse,40005,,0
488,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Horlogerie,République de Suisse,817448,,0
489,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Esprit de vin,République de Suisse,6900,,0
490,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Meubles et glaces,République de Suisse,65761,,0
491,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Tableaux et estampes,République de Suisse,14833,,0
492,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Quincaillerie,République de Suisse,54162,,0
493,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Parfumerie,République de Suisse,29786,,0
494,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Savons,République de Suisse,321910,,0
495,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Verrerie,République de Suisse,93908,,0
496,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Porcelaine,République de Suisse,33636,,0
497,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Bijouterie,République de Suisse,132780,,0
498,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Dorures fines,République de Suisse,49790,,0
499,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Librairie,République de Suisse,39840,,0
500,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Ouvrages de cuir en cordonnerie et sellerie,République de Suisse,16188,,0
501,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Ouvrages divers en bois,République de Suisse,3140,,0
502,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Ouvrages de cuivre doré et argenté,République de Suisse,17267,,0
503,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Ouvrages de modes et fleurs artificielles,République de Suisse,61328,,0
504,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Passementerie,République de Suisse,29360,,0
505,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Peaux et pelleteries,République de Suisse,462185,,0
506,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Papiers à écrire,République de Suisse,20620,,0
507,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Papiers pour tenture,République de Suisse,49093,,0
508,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Articles d'industrie réunis,République de Suisse,242519,,0
509,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Chandelle,République de Suisse,198400,,0
510,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Cuivre,Etats-Unis d'Amérique,3800,,0
511,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Bonneteries diverses,Etats-Unis d'Amérique,5600,,0
512,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Chapellerie,Etats-Unis d'Amérique,36240,,0
513,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Dentelles,Etats-Unis d'Amérique,46248,,0
514,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Etoffes de soie,Etats-Unis d'Amérique,95200,,0
515,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,"Gazes, crêpes et mouchoirs de soie",Etats-Unis d'Amérique,5100,,0
516,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Mouchoirs divers en fil et coton,Etats-Unis d'Amérique,1200,,0
517,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Toiles de lin et de chanvre,Etats-Unis d'Amérique,9190,,0
518,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Exports,Objets manufacturés réunis,Etats-Unis d'Amérique,1155,,0
