,Data entry by,Source,Year,Sheet,Marchandises concaténées,Pays,Leur valeur,Leur Valeur (sub-total 1),Total,Par section,Par classe,Remarks,
185,Fatima zahra,AN/F12/251,1788,9,1///Matières premières///Fil,Villes anséatique,206 100,,3 576 800,84 382 100,171 924 600,,
186,Fatima zahra,AN/F12/251,1788,9,1///Matières premières///Fil,Royaume de Danemarck,16 500,,3 576 800,84 382 100,171 924 600,,
187,Fatima zahra,AN/F12/251,1788,9,1///Matières premières///Fil,Royaume de suede,33 200,,3 576 800,84 382 100,171 924 600,,
188,Fatima zahra,AN/F12/251,1788,9,1///Matières premières///Fil,République de Genes,32 800,,3 576 800,84 382 100,171 924 600,,
189,Fatima zahra,AN/F12/251,1788,10,1///Matières premières///Fil,Royaume de Sardaigne,22 200,,3 576 800,84 382 100,171 924 600,,
190,Fatima zahra,AN/F12/251,1788,10,1///Matières premières///Fil,Empire d'Autriche,2 610 300,,3 576 800,84 382 100,171 924 600,,
191,Fatima zahra,AN/F12/251,1788,9,1///Matières premières///Laine,Royaume d'Espagne,1 452 500,,13 544 400,84 382 100,171 924 600,,
192,Fatima zahra,AN/F12/251,1788,9,1///Matières premières///Laine,Hollande,1 111 100,,13 544 400,84 382 100,171 924 600,,
193,Fatima zahra,AN/F12/251,1788,9,1///Matières premières///Laine,Etats d'Allemagne,535 000,,13 544 400,84 382 100,171 924 600,,
194,Fatima zahra,AN/F12/251,1788,9,1///Matières premières///Laine,République de suisse,48 600,,13 544 400,84 382 100,171 924 600,,
195,Fatima zahra,AN/F12/251,1788,9,1///Matières premières///Laine,Villes anséatique,969 200,,13 544 400,84 382 100,171 924 600,,
196,Fatima zahra,AN/F12/251,1788,9,1///Matières premières///Laine,Milane et toscane,127 000,,13 544 400,84 382 100,171 924 600,,
197,Fatima zahra,AN/F12/251,1788,9,1///Matières premières///Laine,République de Genes,21 300,,13 544 400,84 382 100,171 924 600,,
198,Fatima zahra,AN/F12/251,1788,9,1///Matières premières///Laine,Empire ottoman et barbarie,7 474 800,,13 544 400,84 382 100,171 924 600,,
199,Fatima zahra,AN/F12/251,1788,10,1///Matières premières///Laine,Royaume de naples,533 200,,13 544 400,84 382 100,171 924 600,,
200,Fatima zahra,AN/F12/251,1788,10,1///Matières premières///Laine,Royaume de Sardaigne,129 100,,13 544 400,84 382 100,171 924 600,,
201,Fatima zahra,AN/F12/251,1788,10,1///Matières premières///Laine,Empire d'Autriche,565 700,,13 544 400,84 382 100,171 924 600,,
202,Fatima zahra,AN/F12/251,1788,10,1///Matières premières///Laine,Royaume de Portugal,146 100,,13 544 400,84 382 100,171 924 600,,
203,Fatima zahra,AN/F12/251,1788,10,1///Matières premières///Laine,Etats de Rome,199 200,,13 544 400,84 382 100,171 924 600,,
204,Fatima zahra,AN/F12/251,1788,10,1///Matières premières///Laine,Angleterre,213 500,,13 544 400,84 382 100,171 924 600,,
205,Fatima zahra,AN/F12/251,1788,10,1///Matières premières///Laine,République de Venise,18 100,,13 544 400,84 382 100,171 924 600,,
206,Fatima zahra,AN/F12/251,1788,9,1///Matières premières///Lin,Royaume d'Espagne,86 400,,1 928 400,84 382 100,171 924 600,,
207,Fatima zahra,AN/F12/251,1788,9,1///Matières premières///Lin,Hollande,523 500,,1 928 400,84 382 100,171 924 600,,
208,Fatima zahra,AN/F12/251,1788,9,1///Matières premières///Lin,Royaume de Prusse,274 100,,1 928 400,84 382 100,171 924 600,,
209,Fatima zahra,AN/F12/251,1788,9,1///Matières premières///Lin,Villes anséatique,248 100,,1 928 400,84 382 100,171 924 600,,
210,Fatima zahra,AN/F12/251,1788,10,1///Matières premières///Lin,Empire d'Autriche,418 600,,1 928 400,84 382 100,171 924 600,,
211,Fatima zahra,AN/F12/251,1788,10,1///Matières premières///Lin,Empire de Russie,362 700,,1 928 400,84 382 100,171 924 600,,
212,Fatima zahra,AN/F12/251,1788,10,1///Matières premières///Lin,Angleterre,15 000,,1 928 400,84 382 100,171 924 600,,
213,Fatima zahra,AN/F12/251,1788,9,"1///Matières premières///Poil de chèvre, lièvre et lapin",Empire ottoman et barbarie,1 294 400,,1 305 900,84 382 100,171 924 600,,
214,Fatima zahra,AN/F12/251,1788,10,"1///Matières premières///Poil de chèvre, lièvre et lapin",Royaume de naples,11 500,,1 305 900,84 382 100,171 924 600,,
215,Fatima zahra,AN/F12/251,1788,9,1///Matières premières///Soie et filoselle,Royaume d'Espagne,257 100,,20 141 800,84 382 100,171 924 600,,
216,Fatima zahra,AN/F12/251,1788,9,1///Matières premières///Soie et filoselle,République de suisse,585 500,,20 141 800,84 382 100,171 924 600,,
217,Fatima zahra,AN/F12/251,1788,9,1///Matières premières///Soie et filoselle,Royaume de suede,28 300,,20 141 800,84 382 100,171 924 600,,
218,Fatima zahra,AN/F12/251,1788,9,1///Matières premières///Soie et filoselle,Milane et toscane,310 300,,20 141 800,84 382 100,171 924 600,,
219,Fatima zahra,AN/F12/251,1788,9,1///Matières premières///Soie et filoselle,République de Genes,53 100,,20 141 800,84 382 100,171 924 600,,
220,Fatima zahra,AN/F12/251,1788,9,1///Matières premières///Soie et filoselle,Empire ottoman et barbarie,3 108 500,,20 141 800,84 382 100,171 924 600,,
221,Fatima zahra,AN/F12/251,1788,10,1///Matières premières///Soie et filoselle,Royaume de naples,79 900,,20 141 800,84 382 100,171 924 600,,
222,Fatima zahra,AN/F12/251,1788,10,1///Matières premières///Soie et filoselle,Royaume de Sardaigne,14 978 300,,20 141 800,84 382 100,171 924 600,,
223,Fatima zahra,AN/F12/251,1788,10,1///Matières premières///Soie et filoselle,Empire d'Autriche,76 600,,20 141 800,84 382 100,171 924 600,,
224,Fatima zahra,AN/F12/251,1788,10,1///Matières premières///Soie et filoselle,Angleterre,588 800,,20 141 800,84 382 100,171 924 600,,
225,Fatima zahra,AN/F12/251,1788,10,1///Matières premières///Soie et filoselle,"Colonies francaises en Asie,Afrique en Amérique",75 400,,20 141 800,84 382 100,171 924 600,,
226,Fatima zahra,AN/F12/251,1788,9,2///Matières premières///Bois divers,Royaume d'Espagne,23 300,,7 755 200,65 015 600,171 924 600,,
227,Fatima zahra,AN/F12/251,1788,9,2///Matières premières///Bois divers,Hollande,479 800,,7 755 200,65 015 600,171 924 600,,
228,Fatima zahra,AN/F12/251,1788,9,2///Matières premières///Bois divers,Royaume de Prusse,1 042 600,,7 755 200,65 015 600,171 924 600,,
229,Fatima zahra,AN/F12/251,1788,9,2///Matières premières///Bois divers,Etats d'Allemagne,10 700,,7 755 200,65 015 600,171 924 600,,
230,Fatima zahra,AN/F12/251,1788,9,2///Matières premières///Bois divers,Etats-Unis d'amérique,408 600,,7 755 200,65 015 600,171 924 600,,
231,Fatima zahra,AN/F12/251,1788,9,2///Matières premières///Bois divers,Villes anséatique,1 049 200,,7 755 200,65 015 600,171 924 600,,
232,Fatima zahra,AN/F12/251,1788,9,2///Matières premières///Bois divers,Royaume de Danemarck,2 404 100,,7 755 200,65 015 600,171 924 600,,
233,Fatima zahra,AN/F12/251,1788,9,2///Matières premières///Bois divers,Royaume de suede,627 100,,7 755 200,65 015 600,171 924 600,,
234,Fatima zahra,AN/F12/251,1788,9,2///Matières premières///Bois divers,Milane et toscane,63 300,,7 755 200,65 015 600,171 924 600,,
235,Fatima zahra,AN/F12/251,1788,9,2///Matières premières///Bois divers,République de Genes,185 700,,7 755 200,65 015 600,171 924 600,,
236,Fatima zahra,AN/F12/251,1788,10,2///Matières premières///Bois divers,Royaume de naples,247 500,,7 755 200,65 015 600,171 924 600,,
237,Fatima zahra,AN/F12/251,1788,10,2///Matières premières///Bois divers,Royaume de Sardaigne,46 100,,7 755 200,65 015 600,171 924 600,,
238,Fatima zahra,AN/F12/251,1788,10,2///Matières premières///Bois divers,Empire d'Autriche,150 300,,7 755 200,65 015 600,171 924 600,,
239,Fatima zahra,AN/F12/251,1788,10,2///Matières premières///Bois divers,Empire de Russie,779 100,,7 755 200,65 015 600,171 924 600,,
240,Fatima zahra,AN/F12/251,1788,10,2///Matières premières///Bois divers,Etats de Rome,168 700,,7 755 200,65 015 600,171 924 600,,
241,Fatima zahra,AN/F12/251,1788,10,2///Matières premières///Bois divers,Angleterre,38 000,,7 755 200,65 015 600,171 924 600,,
242,Fatima zahra,AN/F12/251,1788,10,2///Matières premières///Bois divers,"Colonies francaises en Asie,Afrique en Amérique",31 100,,7 755 200,65 015 600,171 924 600,,
243,Fatima zahra,AN/F12/251,1788,9,2///Matières premières///Bois des iles,Royaume d'Espagne,946 700,,3 303 300,65 015 600,171 924 600,,
244,Fatima zahra,AN/F12/251,1788,9,2///Matières premières///Bois des iles,Hollande,995 200,,3 303 300,65 015 600,171 924 600,,
245,Fatima zahra,AN/F12/251,1788,9,2///Matières premières///Bois des iles,Etats-Unis d'amérique,42 000,,3 303 300,65 015 600,171 924 600,,
246,Fatima zahra,AN/F12/251,1788,10,2///Matières premières///Bois des iles,Royaume de Portugal,515 700,,3 303 300,65 015 600,171 924 600,,
247,Fatima zahra,AN/F12/251,1788,10,2///Matières premières///Bois des iles,Angleterre,146 100,,3 303 300,65 015 600,171 924 600,,
248,Fatima zahra,AN/F12/251,1788,10,2///Matières premières///Bois des iles,"Colonies francaises en Asie,Afrique en Amérique",657 600,,3 303 300,65 015 600,171 924 600,,
249,Fatima zahra,AN/F12/251,1788,9,2///Matières premières///Cendres diverses,Royaume d'Espagne,794 900,,2 412 300,65 015 600,171 924 600,,
250,Fatima zahra,AN/F12/251,1788,9,2///Matières premières///Cendres diverses,Hollande,401 200,,2 412 300,65 015 600,171 924 600,,
251,Fatima zahra,AN/F12/251,1788,9,2///Matières premières///Cendres diverses,Etats-Unis d'amérique,93 300,,2 412 300,65 015 600,171 924 600,,
252,Fatima zahra,AN/F12/251,1788,9,2///Matières premières///Cendres diverses,Royaume de Danemarck,11 500,,2 412 300,65 015 600,171 924 600,,
253,Fatima zahra,AN/F12/251,1788,9,2///Matières premières///Cendres diverses,Milane et toscane,74 500,,2 412 300,65 015 600,171 924 600,,
254,Fatima zahra,AN/F12/251,1788,9,2///Matières premières///Cendres diverses,Empire ottoman et barbarie,220 400,,2 412 300,65 015 600,171 924 600,,
255,Fatima zahra,AN/F12/251,1788,10,2///Matières premières///Cendres diverses,Royaume de naples,730 700,,2 412 300,65 015 600,171 924 600,,
256,Fatima zahra,AN/F12/251,1788,10,2///Matières premières///Cendres diverses,Royaume de Sardaigne,13 500,,2 412 300,65 015 600,171 924 600,,
257,Fatima zahra,AN/F12/251,1788,10,2///Matières premières///Cendres diverses,Empire d'Autriche,58 600,,2 412 300,65 015 600,171 924 600,,
258,Fatima zahra,AN/F12/251,1788,10,2///Matières premières///Cendres diverses,Angleterre,13 700,,2 412 300,65 015 600,171 924 600,,
259,Fatima zahra,AN/F12/251,1788,9,"2///Matières premières///Potasse, vedasse et gravelées",Royaume d'Espagne,13 500,,1 213 700,65 015 600,171 924 600,,
260,Fatima zahra,AN/F12/251,1788,9,"2///Matières premières///Potasse, vedasse et gravelées",Royaume de Prusse,624 400,,1 213 700,65 015 600,171 924 600,,
261,Fatima zahra,AN/F12/251,1788,9,"2///Matières premières///Potasse, vedasse et gravelées",Etats d'Allemagne,161 500,,1 213 700,65 015 600,171 924 600,,
262,Fatima zahra,AN/F12/251,1788,9,"2///Matières premières///Potasse, vedasse et gravelées",Villes anséatique,155 100,,1 213 700,65 015 600,171 924 600,,
263,Fatima zahra,AN/F12/251,1788,9,"2///Matières premières///Potasse, vedasse et gravelées",Royaume de suede,21 900,,1 213 700,65 015 600,171 924 600,,
264,Fatima zahra,AN/F12/251,1788,10,"2///Matières premières///Potasse, vedasse et gravelées",Empire d'Autriche,185 800,,1 213 700,65 015 600,171 924 600,,
265,Fatima zahra,AN/F12/251,1788,10,"2///Matières premières///Potasse, vedasse et gravelées",Empire de Russie,14 900,,1 213 700,65 015 600,171 924 600,,
266,Fatima zahra,AN/F12/251,1788,10,"2///Matières premières///Potasse, vedasse et gravelées",Angleterre,36 600,,1 213 700,65 015 600,171 924 600,,
267,Fatima zahra,AN/F12/251,1788,9,2///Matières premières///Soude,Royaume d'Espagne,730 400,,1 830 800,65 015 600,171 924 600,,
268,Fatima zahra,AN/F12/251,1788,9,2///Matières premières///Soude,Hollande,12 600,,1 830 800,65 015 600,171 924 600,,
269,Fatima zahra,AN/F12/251,1788,9,2///Matières premières///Soude,Royaume de Prusse,3 300,,1 830 800,65 015 600,171 924 600,,
270,Fatima zahra,AN/F12/251,1788,9,2///Matières premières///Soude,Milane et toscane,46 100,,1 830 800,65 015 600,171 924 600,,
271,Fatima zahra,AN/F12/251,1788,9,2///Matières premières///Soude,Empire ottoman et barbarie,53 400,,1 830 800,65 015 600,171 924 600,,
272,Fatima zahra,AN/F12/251,1788,10,2///Matières premières///Soude,Royaume de naples,851 900,,1 830 800,65 015 600,171 924 600,,
273,Fatima zahra,AN/F12/251,1788,10,2///Matières premières///Soude,Royaume de Sardaigne,10 700,,1 830 800,65 015 600,171 924 600,,
274,Fatima zahra,AN/F12/251,1788,10,2///Matières premières///Soude,Angleterre,122 400,,1 830 800,65 015 600,171 924 600,,
275,Fatima zahra,AN/F12/251,1788,9,2///Matières premières///Charbons,Milane et toscane,57 300,,6 845 300,65 015 600,171 924 600,,
276,Fatima zahra,AN/F12/251,1788,10,2///Matières premières///Charbons,Royaume de naples,31 400,,6 845 300,65 015 600,171 924 600,,
277,Fatima zahra,AN/F12/251,1788,10,2///Matières premières///Charbons,Empire d'Autriche,908 500,,6 845 300,65 015 600,171 924 600,,
278,Fatima zahra,AN/F12/251,1788,10,2///Matières premières///Charbons,Angleterre,5 848 100,,6 845 300,65 015 600,171 924 600,,
279,Fatima zahra,AN/F12/251,1788,9,2///Matières premières///Circes blanche et jaune,Hollande,186 900,,1 482 800,65 015 600,171 924 600,,
280,Fatima zahra,AN/F12/251,1788,9,2///Matières premières///Circes blanche et jaune,Etats-Unis d'amérique,25 000,,1 482 800,65 015 600,171 924 600,,
281,Fatima zahra,AN/F12/251,1788,9,2///Matières premières///Circes blanche et jaune,Villes anséatique,606 000,,1 482 800,65 015 600,171 924 600,,
282,Fatima zahra,AN/F12/251,1788,9,2///Matières premières///Circes blanche et jaune,Empire ottoman et barbarie,641 200,,1 482 800,65 015 600,171 924 600,,
283,Fatima zahra,AN/F12/251,1788,10,2///Matières premières///Circes blanche et jaune,Empire d'Autriche,13 700,,1 482 800,65 015 600,171 924 600,,
284,Fatima zahra,AN/F12/251,1788,10,2///Matières premières///Circes blanche et jaune,"Colonies francaises en Asie,Afrique en Amérique",10 000,,1 482 800,65 015 600,171 924 600,,
285,Fatima zahra,AN/F12/251,1788,9,2///Matières premières///Cuirs en poil,Royaume d'Espagne,236 600,,3 589 600,65 015 600,171 924 600,,
286,Fatima zahra,AN/F12/251,1788,9,2///Matières premières///Cuirs en poil,Hollande,107 900,,3 589 600,65 015 600,171 924 600,,
287,Fatima zahra,AN/F12/251,1788,9,2///Matières premières///Cuirs en poil,Etats d'Allemagne,110 000,,3 589 600,65 015 600,171 924 600,,
288,Fatima zahra,AN/F12/251,1788,9,2///Matières premières///Cuirs en poil,Villes anséatique,13 700,,3 589 600,65 015 600,171 924 600,,
289,Fatima zahra,AN/F12/251,1788,9,2///Matières premières///Cuirs en poil,République de Genes,162 500,,3 589 600,65 015 600,171 924 600,,
290,Fatima zahra,AN/F12/251,1788,9,2///Matières premières///Cuirs en poil,Empire ottoman et barbarie,993 400,,3 589 600,65 015 600,171 924 600,,
291,Fatima zahra,AN/F12/251,1788,10,2///Matières premières///Cuirs en poil,Royaume de naples,26 800,,3 589 600,65 015 600,171 924 600,,
292,Fatima zahra,AN/F12/251,1788,10,2///Matières premières///Cuirs en poil,Royaume de Sardaigne,57 700,,3 589 600,65 015 600,171 924 600,,
293,Fatima zahra,AN/F12/251,1788,10,2///Matières premières///Cuirs en poil,Empire d'Autriche,55 400,,3 589 600,65 015 600,171 924 600,,
294,Fatima zahra,AN/F12/251,1788,10,2///Matières premières///Cuirs en poil,Royaume de Portugal,1 319 100,,3 589 600,65 015 600,171 924 600,,
295,Fatima zahra,AN/F12/251,1788,10,2///Matières premières///Cuirs en poil,Angleterre,23 500,,3 589 600,65 015 600,171 924 600,,
296,Fatima zahra,AN/F12/251,1788,10,2///Matières premières///Cuirs en poil,"Colonies francaises en Asie,Afrique en Amérique",483 000,,3 589 600,65 015 600,171 924 600,,
297,Fatima zahra,AN/F12/251,1788,9,2///Matières premières///Huile d'olive pour fabriques,Hollande,489 500,,21 566 300,65 015 600,171 924 600,,
298,Fatima zahra,AN/F12/251,1788,9,2///Matières premières///Huile d'olive pour fabriques,République de Genes,3 752 200,,21 566 300,65 015 600,171 924 600,,
299,Fatima zahra,AN/F12/251,1788,9,2///Matières premières///Huile d'olive pour fabriques,Empire ottoman et barbarie,9 028 600,,21 566 300,65 015 600,171 924 600,,
300,Fatima zahra,AN/F12/251,1788,10,2///Matières premières///Huile d'olive pour fabriques,Royaume de naples,7 476 400,,21 566 300,65 015 600,171 924 600,,
301,Fatima zahra,AN/F12/251,1788,10,2///Matières premières///Huile d'olive pour fabriques,Royaume de Sardaigne,819 600,,21 566 300,65 015 600,171 924 600,,
302,Fatima zahra,AN/F12/251,1788,9,2///Matières premières///Huile de poisson,Royaume d'Espagne,10 400,,1 241 300,65 015 600,171 924 600,,
303,Fatima zahra,AN/F12/251,1788,9,2///Matières premières///Huile de poisson,Hollande,53 300,,1 241 300,65 015 600,171 924 600,,
304,Fatima zahra,AN/F12/251,1788,9,2///Matières premières///Huile de poisson,Etats-Unis d'amérique,351 700,,1 241 300,65 015 600,171 924 600,,
305,Fatima zahra,AN/F12/251,1788,9,2///Matières premières///Huile de poisson,Royaume de suede,97 300,,1 241 300,65 015 600,171 924 600,,
306,Fatima zahra,AN/F12/251,1788,10,2///Matières premières///Huile de poisson,Empire d'Autriche,10 000,,1 241 300,65 015 600,171 924 600,,
307,Fatima zahra,AN/F12/251,1788,10,2///Matières premières///Huile de poisson,Royaume de Portugal,147 700,,1 241 300,65 015 600,171 924 600,,
308,Fatima zahra,AN/F12/251,1788,10,2///Matières premières///Huile de poisson,Angleterre,570 900,,1 241 300,65 015 600,171 924 600,,
309,Fatima zahra,AN/F12/251,1788,9,2///Matières premières///Souffre et salpetre,Royaume d'Espagne,15 100,,613 900,65 015 600,171 924 600,,
310,Fatima zahra,AN/F12/251,1788,9,2///Matières premières///Souffre et salpetre,Royaume de Danemarck,30 800,,613 900,65 015 600,171 924 600,,
311,Fatima zahra,AN/F12/251,1788,9,2///Matières premières///Souffre et salpetre,Empire ottoman et barbarie,32 500,,613 900,65 015 600,171 924 600,,
312,Fatima zahra,AN/F12/251,1788,10,2///Matières premières///Souffre et salpetre,Royaume de naples,491 500,,613 900,65 015 600,171 924 600,,
313,Fatima zahra,AN/F12/251,1788,10,2///Matières premières///Souffre et salpetre,"Colonies francaises en Asie,Afrique en Amérique",44 000,,613 900,65 015 600,171 924 600,,
314,Fatima zahra,AN/F12/251,1788,9,2///Matières premières///Suif,Royaume d'Espagne,99 300,,4 650 400,65 015 600,171 924 600,,
315,Fatima zahra,AN/F12/251,1788,9,2///Matières premières///Suif,Hollande,77 700,,4 650 400,65 015 600,171 924 600,,
316,Fatima zahra,AN/F12/251,1788,9,2///Matières premières///Suif,Royaume de Prusse,12 300,,4 650 400,65 015 600,171 924 600,,
317,Fatima zahra,AN/F12/251,1788,9,2///Matières premières///Suif,Villes anséatique,144 300,,4 650 400,65 015 600,171 924 600,,
318,Fatima zahra,AN/F12/251,1788,9,2///Matières premières///Suif,Royaume de Danemarck,173 900,,4 650 400,65 015 600,171 924 600,,
319,Fatima zahra,AN/F12/251,1788,9,2///Matières premières///Suif,Milane et toscane,534 000,,4 650 400,65 015 600,171 924 600,,
320,Fatima zahra,AN/F12/251,1788,9,2///Matières premières///Suif,République de Genes,25 400,,4 650 400,65 015 600,171 924 600,,
321,Fatima zahra,AN/F12/251,1788,9,2///Matières premières///Suif,Empire ottoman et barbarie,15 800,,4 650 400,65 015 600,171 924 600,,
322,Fatima zahra,AN/F12/251,1788,10,2///Matières premières///Suif,Royaume de Sardaigne,27 700,,4 650 400,65 015 600,171 924 600,,
323,Fatima zahra,AN/F12/251,1788,10,2///Matières premières///Suif,Empire d'Autriche,11 600,,4 650 400,65 015 600,171 924 600,,
324,Fatima zahra,AN/F12/251,1788,10,2///Matières premières///Suif,Empire de Russie,1 313 900,,4 650 400,65 015 600,171 924 600,,
325,Fatima zahra,AN/F12/251,1788,10,2///Matières premières///Suif,Royaume de Portugal,20 300,,4 650 400,65 015 600,171 924 600,,
326,Fatima zahra,AN/F12/251,1788,10,2///Matières premières///Suif,Etats de Rome,102 100,,4 650 400,65 015 600,171 924 600,,
327,Fatima zahra,AN/F12/251,1788,10,2///Matières premières///Suif,Angleterre,2 073 500,,4 650 400,65 015 600,171 924 600,,
328,Fatima zahra,AN/F12/251,1788,10,2///Matières premières///Suif,République de Venise,18 600,,4 650 400,65 015 600,171 924 600,,
329,Fatima zahra,AN/F12/251,1788,10,2///Matières premières///Houblon,Empire d'Autriche,696 300,,696 300,65 015 600,171 924 600,,
330,Fatima zahra,AN/F12/251,1788,9,2///Matières premières///Tabacs,Hollande,1 017 200,,4 179 100,65 015 600,171 924 600,,
331,Fatima zahra,AN/F12/251,1788,9,2///Matières premières///Tabacs,Etats-Unis d'amérique,1 399 400,,4 179 100,65 015 600,171 924 600,,
332,Fatima zahra,AN/F12/251,1788,10,2///Matières premières///Tabacs,Empire d'Autriche,60 500,,4 179 100,65 015 600,171 924 600,,
333,Fatima zahra,AN/F12/251,1788,10,2///Matières premières///Tabacs,Royaume de Portugal,731 100,,4 179 100,65 015 600,171 924 600,,
334,Fatima zahra,AN/F12/251,1788,10,2///Matières premières///Tabacs,Angleterre,843 100,,4 179 100,65 015 600,171 924 600,,
335,Fatima zahra,AN/F12/251,1788,10,2///Matières premières///Tabacs,"Colonies francaises en Asie,Afrique en Amérique",127 800,,4 179 100,65 015 600,171 924 600,,
336,Fatima zahra,AN/F12/251,1788,9,"2///Matières premières///Goudron ,poix et résine",Hollande,70 500,,601 400,65 015 600,171 924 600,,
337,Fatima zahra,AN/F12/251,1788,9,"2///Matières premières///Goudron ,poix et résine",Etats-Unis d'amérique,22 800,,601 400,65 015 600,171 924 600,,
338,Fatima zahra,AN/F12/251,1788,9,"2///Matières premières///Goudron ,poix et résine",Villes anséatique,63 000,,601 400,65 015 600,171 924 600,,
339,Fatima zahra,AN/F12/251,1788,9,"2///Matières premières///Goudron ,poix et résine",Royaume de Danemarck,77 400,,601 400,65 015 600,171 924 600,,
340,Fatima zahra,AN/F12/251,1788,9,"2///Matières premières///Goudron ,poix et résine",Royaume de suede,207 400,,601 400,65 015 600,171 924 600,,
341,Fatima zahra,AN/F12/251,1788,10,"2///Matières premières///Goudron ,poix et résine",Empire de Russie,160 300,,601 400,65 015 600,171 924 600,,
342,Fatima zahra,AN/F12/251,1788,9,2///Matières premières///Graines diverses et de lin,Royaume d'Espagne,18 100,,1 094 700,65 015 600,171 924 600,,
343,Fatima zahra,AN/F12/251,1788,9,2///Matières premières///Graines diverses et de lin,Hollande,548 100,,1 094 700,65 015 600,171 924 600,,
344,Fatima zahra,AN/F12/251,1788,9,2///Matières premières///Graines diverses et de lin,Royaume de Prusse,57 800,,1 094 700,65 015 600,171 924 600,,
345,Fatima zahra,AN/F12/251,1788,9,2///Matières premières///Graines diverses et de lin,Etats-Unis d'amérique,66 400,,1 094 700,65 015 600,171 924 600,,
346,Fatima zahra,AN/F12/251,1788,9,2///Matières premières///Graines diverses et de lin,Villes anséatique,25 400,,1 094 700,65 015 600,171 924 600,,
347,Fatima zahra,AN/F12/251,1788,9,2///Matières premières///Graines diverses et de lin,Empire ottoman et barbarie,20 500,,1 094 700,65 015 600,171 924 600,,
348,Fatima zahra,AN/F12/251,1788,10,2///Matières premières///Graines diverses et de lin,Royaume de naples,52 900,,1 094 700,65 015 600,171 924 600,,
349,Fatima zahra,AN/F12/251,1788,10,2///Matières premières///Graines diverses et de lin,Royaume de Sardaigne,25 100,,1 094 700,65 015 600,171 924 600,,
350,Fatima zahra,AN/F12/251,1788,10,2///Matières premières///Graines diverses et de lin,Empire de Russie,240 000,,1 094 700,65 015 600,171 924 600,,
351,Fatima zahra,AN/F12/251,1788,10,2///Matières premières///Graines diverses et de lin,Angleterre,40 400,,1 094 700,65 015 600,171 924 600,,
352,Fatima zahra,AN/F12/251,1788,9,2///Matières premières///Articles réunis,Royaume d'Espagne,195 800,,1 939 200,65 015 600,171 924 600,,
353,Fatima zahra,AN/F12/251,1788,9,2///Matières premières///Articles réunis,Hollande,305 200,,1 939 200,65 015 600,171 924 600,,
354,Fatima zahra,AN/F12/251,1788,9,2///Matières premières///Articles réunis,Etats-Unis d'amérique,141 300,,1 939 200,65 015 600,171 924 600,,
355,Fatima zahra,AN/F12/251,1788,9,2///Matières premières///Articles réunis,Villes anséatique,47 100,,1 939 200,65 015 600,171 924 600,,
356,Fatima zahra,AN/F12/251,1788,9,2///Matières premières///Articles réunis,République de Genes,50 600,,1 939 200,65 015 600,171 924 600,,
357,Fatima zahra,AN/F12/251,1788,10,2///Matières premières///Articles réunis,Royaume de naples,15 200,,1 939 200,65 015 600,171 924 600,,
358,Fatima zahra,AN/F12/251,1788,10,2///Matières premières///Articles réunis,Empire d'Autriche,579 400,,1 939 200,65 015 600,171 924 600,,
359,Fatima zahra,AN/F12/251,1788,10,2///Matières premières///Articles réunis,Empire de Russie,121 700,,1 939 200,65 015 600,171 924 600,,
360,Fatima zahra,AN/F12/251,1788,10,2///Matières premières///Articles réunis,Royaume de Portugal,176 900,,1 939 200,65 015 600,171 924 600,,
361,Fatima zahra,AN/F12/251,1788,10,2///Matières premières///Articles réunis,Etats de Rome,84 400,,1 939 200,65 015 600,171 924 600,,
362,Fatima zahra,AN/F12/251,1788,10,2///Suite des matières premières///Articles réunis,"Colonies francaises en Asie,Afrique en Amérique",221 600,,1 939 200,65 015 600,171 924 600,,
363,Fatima zahra,AN/F12/251,1788,11,3///Suite des matières premières///Indigo,Royaume d'Espagne,3 740 900,,15 074 800,22 526 900,171 924 600,,
364,Fatima zahra,AN/F12/251,1788,11,3///Suite des matières premières///Indigo,Hollande,80 000,,15 074 800,22 526 900,171 924 600,,
365,Fatima zahra,AN/F12/251,1788,12,3///Suite des matières premières///Indigo,Empire d'Autriche,98 500,,15 074 800,22 526 900,171 924 600,,
366,Fatima zahra,AN/F12/251,1788,12,3///Suite des matières premières///Indigo,Royaume de Portugal,339 500,,15 074 800,22 526 900,171 924 600,,
367,Fatima zahra,AN/F12/251,1788,12,3///Suite des matières premières///Indigo,Angleterre,363 800,,15 074 800,22 526 900,171 924 600,,
368,Fatima zahra,AN/F12/251,1788,12,3///Suite des matières premières///Indigo,"Colonies francaises en Asie,Afrique en Amérique",10 452 100,,15 074 800,22 526 900,171 924 600,,
369,Fatima zahra,AN/F12/251,1788,12,3///Suite des matières premières///Rocou,"Colonies francaises en Asie,Afrique en Amérique",226 300,,226 300,22 526 900,171 924 600,,
370,Fatima zahra,AN/F12/251,1788,11,3///Suite des matières premières///Cochenille,Royaume d'Espagne,1 935 500,,2 124 600,22 526 900,171 924 600,,
371,Fatima zahra,AN/F12/251,1788,11,3///Suite des matières premières///Cochenille,République de Genes,73 400,,2 124 600,22 526 900,171 924 600,,
372,Fatima zahra,AN/F12/251,1788,12,3///Suite des matières premières///Cochenille,Empire d'Autriche,11 400,,2 124 600,22 526 900,171 924 600,,
373,Fatima zahra,AN/F12/251,1788,12,3///Suite des matières premières///Cochenille,Angleterre,104 300,,2 124 600,22 526 900,171 924 600,,
