numrodeligne,dataentryby,source,SourceType,year,exportsimports,direction,bureaux,sheet,marchandises,pays,value,remarks,quantit,quantit_marchandises,total_quantit,origine,total,quantity_unit,leurvaleursubtotal_1,leurvaleursubtotal_2,leurvaleursubtotal_3,prix_unitaire,unitdecompte,prixunitaire_unitdecomptelt,prixunitaire_unitdecomptesous,prixunitaire_unitdecomptedeniers,v19,probleme
972,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,51,Eau ; de fleur d'orange,Hollande,400,,,,,,34485.9,,23705,,,,,,,,,
973,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,34,Cochenille,Italie,99468,,,,,,1088940.5,,,,,,,,,,,
973,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,51,Eau ; de fleur d'orange,Italie,5548,,,,,,34485.9,,23705,,,,,,,,,
974,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,34,Cochenille,Levant,988370,,,,,,1088940.5,,,,,,,,,,,
974,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,51,Eau ; de fleur d'orange,Levant,14455,,,,,,34485.9,,23705,,,,,,,,,
975,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,34,Cochons ; de lait,Allemagne,6108,,,,,,44107,,6298,,,,,,,,,
975,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,51,Eau ; de fleur d'orange,Portugal,225,,,,,,34485.9,,23705,,,,,,,,,
976,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,34,Cochons ; de lait,Espagne,190,,,,,,44107,,6298,,,,,,,,,
976,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,51,Eau ; de fleur d'orange,Savoye,631.5,,,,,,34485.9,,23705,,,,,,,,,
977,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,34,Cochons ; salé,Isles,37789,,,,,,44107,,37809,,,,,,,,,
977,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,51,Eau ; forte,Hollande,3309.4,,,,,,34485.9,,,,,,,,,,,
978,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,34,Cochons ; salé,Portugal,20,,,,,,44107,,37809,,,,,,,,,
978,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,51,Eau ; medicinalle,Hollande,42,,,,,,34485.9,,60,,,,,,,,,
979,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,34,Coclearia,Guinée,160,,,,,,0,,,,,,,,,,,
979,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,51,Eau ; medecinalle,Savoye,18,,,,,,34485.9,,60,,,,,,,,,
980,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,34,Coeurs de beuf,Guinée,14325,,,,,,0,,,,,,,,,,,
980,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,51,Eau ; minerale,Hollande,7.5,,,,,,34485.9,,,,,,,,,,,
981,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,34,Coffres ; de bois,Hollande,100,,,,,,84600,,,,,,,,,,,
981,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,51,Eau ; de la reine d'hongrie,Italie,5925,,,,,,34485.9,,,,,,,,,,,
982,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,34,Coffres ; de chirurgie,Isles,84500,,,,,,84600,,,,,,,,,,,
982,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,52,Eau ; de rose,Italie,10,,,,,,34485.9,,,,,,,,,,,
983,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,35,Colle ; forte,Allemagne,584.4000244140625,,,,,,9320,,9270,,,,,,,,,
983,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,52,Eau ; de senteur,Flandre,379,,,,,,34485.9,,470.5,,,,,,,,,
984,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,35,Colle ; forte,Espagne,5567,,,,,,9320,,9270,,,,,,,,,
984,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,52,Eau ; de senteur,Hollande,91.5,,,,,,34485.9,,470.5,,,,,,,,,
985,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,35,Colle ; forte,Italie,3118.60009765625,,,,,,9320,,9270,,,,,,,,,
985,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,52,Eau ; de spa,Flandre,184,,,,,,34485.9,,,,,,,,,,,
986,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,35,Colle ; de poisson,Flandre,50,,,,,,9320,,,,,,,,,,,
986,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,52,Eau ; vulneraires,Allemagne,26.3,,,,,,34485.9,,61.5,,,,,,,,,
987,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,35,Colombine,Italie,13930.5,,,,,,14654.25,,,,,,,,,,,
987,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,52,Eau ; vulneraires,Suisse,35.3,,,,,,34485.9,,61.5,,,,,,,,,
988,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,35,Colombine,Savoye,723.75,,,,,,14654.25,,,,,,,,,,,
988,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,52,Eau de Vie,Espagne,104669.2,,,,,,105095.3,,,,,,,,,,,
989,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,35,Commodes,Espagne,45,,,,,,115,,,,,,,,,,,
989,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,52,Eau de Vie,Hollande,102.5,,,,,,105095.3,,,,,,,,,,,
990,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,35,Commodes,Nord,70,,,,,,115,,,,,,,,,,,
990,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,52,Eau de Vie,Savoye,136,,,,,,105095.3,,,,,,,,,,,
991,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,35,Confection,Savoye,4,,,,,,184,,,,,,,,,,,
991,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,52,Eau de Vie,Suisse,187.6,,,,,,105095.3,,,,,,,,,,,
992,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,35,Confection,Suisse,180,,,,,,184,,,,,,,,,,,
992,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,52,Ecaille ; de cahouanne,Hollande,70,,,,,,180863.5,,10438,,,,,,,,,
993,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,35,Confitures,Allemagne,2952.5,,,,,,166364.203125,,,,,,,,,,,
993,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,52,Ecaille ; de cahouanne,Isles,10368,,,,,,180863.5,,10438,,,,,,,,,
994,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,35,Confitures,Angleterre,857.2000122070313,,,,,,166364.203125,,,,,,,,,,,
994,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,52,Ecaille ; de tortüe,Espagne,4060,,,,,,180863.5,,170425.5,,,,,,,,,
995,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,35,Confitures,Danemark,1486.400024414063,,,,,,166364.203125,,,,,,,,,,,
995,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,52,Ecaille ; de tortüe,Hollande,129136,,,,,,180863.5,,170425.5,,,,,,,,,
996,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,35,Confitures,Espagne,58970.1015625,,,,,,166364.203125,,,,,,,,,,,
996,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,52,Ecaille ; de tortüe,Isles,35129.5,,,,,,180863.5,,170425.5,,,,,,,,,
997,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,35,Confitures,Flandre,4183,,,,,,166364.203125,,,,,,,,,,,
997,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,52,Ecaille ; de tortüe,Nord,2100,,,,,,180863.5,,170425.5,,,,,,,,,
998,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,35,Confitures,Guinée,261.7999877929688,,,,,,166364.203125,,,,,,,,,,,
998,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,52,Echalats,Allemagne,840,,,,,,0,,,,,,,,,,,
999,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,35,Confitures,Hollande,16888.19921875,,,,,,166364.203125,,,,,,,,,,,
999,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,53,Ecopes,Danemark,9.6,,,,,,209.6,,,,,,,,,,,
1000,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,35,Confitures,Isles,45793,,,,,,166364.203125,,,,,,,,,,,
1000,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,53,Ecopes,Russie,200,,,,,,209.6,,,,,,,,,,,
1001,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,35,Confitures,Italie,1707,,,,,,166364.203125,,,,,,,,,,,
1001,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,53,Ecorces ; d'arbre,Isles,86,,,,,,7377.8,,,,,,,,,,,
1002,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,35,Confitures,Levant,9935,,,,,,166364.203125,,,,,,,,,,,
1002,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,53,Ecorces ; de chesne,Allemagne,906,,,,,,7377.8,,6388,,,,,,,,,
1003,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,35,Confitures,Nord,16858.5,,,,,,166364.203125,,,,,,,,,,,
1003,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,53,Ecorces ; de chesne,Flandre,5476,,,,,,7377.8,,6388,,,,,,,,,
1004,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,35,Confitures,Portugal,2346.5,,,,,,166364.203125,,,,,,,,,,,
1004,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,53,Ecorces ; de chesne,Hollande,6,,,,,,7377.8,,6388,,,,,,,,,
1005,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,35,Confitures,Russie,1846,,,,,,166364.203125,,,,,,,,,,,
1005,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,53,Ecorces ; de citrons,Flandre,20,,,,,,7377.8,,808.7999877929688,,,,,,,,,
1006,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,35,Confitures,Savoye,460,,,,,,166364.203125,,,,,,,,,,,
1006,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,53,Ecorces ; de citrons,Hollande,612.5,,,,,,7377.8,,808.7999877929688,,,,,,,,,
1007,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,35,Confitures,Suede,1623,,,,,,166364.203125,,,,,,,,,,,
1007,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,53,Ecorces ; de citrons,Portugal,156.3,,,,,,7377.8,,808.7999877929688,,,,,,,,,
1008,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,35,Confitures,Suisse,196,,,,,,166364.203125,,,,,,,,,,,
1008,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,53,Ecorces ; de citrons,Savoye,20,,,,,,7377.8,,808.7999877929688,,,,,,,,,
1009,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,35,Congres,Espagne,3778,,,,,,0,,,,,,,,,,,
1009,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,53,Ecorce ; d'orange,Savoye,60,,,,,,7377.8,,,,,,,,,,,
1010,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,36,Coquilles ; de nacre,Hollande,24378,,,,,,24378,,,,,,,,,,,
1010,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,53,Ecorce ; de tilleul,Savoye,35,,,,,,7377.8,,,,,,,,,,,
1011,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,36,Corail ; de Jardin,Savoye,3156,,,,,,1865384,,3684,,,,,,,,,
1011,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,53,Elexir,Hollande,36,,,,,,0,,,,,,,,,,,
1012,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,36,Corail ; de Jardin,Suisse,528,,,,,,1865384,,3684,,,,,,,,,
1012,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,53,Email,Italie,170,,,,,,1780,,,,,,,,,,,
1013,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,36,Corail ; ouvré,Angleterre,16000,,,,,,1865384,,1861700,,,,,,,,,
1013,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,53,Email,Savoye,1550,,,,,,1780,,,,,,,,,,,
1014,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,36,Corail ; ouvré,Espagne,108800,,,,,,1865384,,1861700,,,,,,,,,
1014,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,53,Email,Suisse,60,,,,,,1780,,,,,,,,,,,
1015,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,36,Corail ; ouvré,Guinée,400740,,,,,,1865384,,1861700,,,,,,,,,
1015,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,53,Empeigne de soulliers,Flandre,480.5,,,,,,0,,,,,,,,,,,
1016,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,36,Corail ; ouvré,Hollande,20000,,,,,,1865384,,1861700,,,,,,,,,
1016,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,53,Encens,Levant,31550,,,,,,0,,,,,,,,,,,
1017,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,36,Corail ; ouvré,Italie,1056640,,,,,,1865384,,1861700,,,,,,,,,
1017,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,53,Encre,Hollande,994.6,,,,,,0,,,,,,,,,,,
1018,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,36,Corail ; ouvré,Levant,156320,,,,,,1865384,,1861700,,,,,,,,,
1018,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,54,Epicerie,Hollande,142476.5,,,,,,182163,,,,,,,,,,,
1019,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,36,Corail ; ouvré,Nord,103200,,,,,,1865384,,1861700,,,,,,,,,
1019,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,54,Epicerie,Italie,1687,,,,,,182163,,,,,,,,,,,
1020,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,36,Corbeilles d'ozier,Allemagne,1693.25,,,,,,0,,,,,,,,,,,
1020,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,54,Epicerie,Nord,37999.5,,,,,,182163,,,,,,,,,,,
1021,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,36,Cordages ; de chanvre,Allemagne,53,,,,,,604413.4375,,597121.4375,,,,,,,,,
1021,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,54,Epingles,Allemagne,30,,,,,,0,,,,,,,,,,,
1022,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,36,Cordages ; de chanvre,Angleterre,277,,,,,,604413.4375,,597121.4375,,,,,,,,,
1022,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,54,Eponges,Hollande,305,,,,,,42053,,,,,,,,,,,
1023,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,36,Cordages ; de chanvre,Danemark,10,,,,,,604413.4375,,597121.4375,,,,,,,,,
1023,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,54,Eponges,Italie,3645,,,,,,42053,,,,,,,,,,,
1024,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,36,Cordages ; de chanvre,Espagne,13795.349609375,,,,,,604413.4375,,597121.4375,,,,,,,,,
1024,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,54,Eponges,Levant,32370,,,,,,42053,,,,,,,,,,,
1025,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,36,Cordages ; de chanvre,Flandre,179.3999938964844,,,,,,604413.4375,,597121.4375,,,,,,,,,
1025,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,54,Eponges,Savoye,293,,,,,,42053,,,,,,,,,,,
1026,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,36,Cordages ; de chanvre,Guinée,33466,,,,,,604413.4375,,597121.4375,,,,,,,,,
1026,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,54,Eponges,Suisse,5440,,,,,,42053,,,,,,,,,,,
1027,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,36,Cordages ; de chanvre,Isles,533439.5,,,,,,604413.4375,,597121.4375,,,,,,,,,
1027,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,54,Ergots de beuf,Hollande,3425,,,,,,6450,,,,,,,,,,,
1028,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,36,Cordages ; de chanvre,Italie,618,,,,,,604413.4375,,597121.4375,,,,,,,,,
1028,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,54,Ergots de beuf,Nord,3025,,,,,,6450,,,,,,,,,,,
1029,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,36,Cordages ; de chanvre,Levant,14985.2998046875,,,,,,604413.4375,,597121.4375,,,,,,,,,
1029,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,54,Escamille,Levant,28464,,,,,,0,,,,,,,,,,,
1030,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,36,Cordages ; de chanvre,Savoye,207.8999938964844,,,,,,604413.4375,,597121.4375,,,,,,,,,
1030,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,54,Espayolles,Espagne,935,le total devrait être 27 745-11,,,,,27746.6,,,,,,,,,,,
1031,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,36,Cordages ; de chanvre,Suisse,90,,,,,,604413.4375,,597121.4375,,,,,,,,,
1031,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,54,Espayolles,Italie,2125,,,,,,27746.6,,,,,,,,,,,
1032,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,36,Cordages ; d'espars,Italie,6223,,,,,,604413.4375,,6843,,,,,,,,,
1032,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,54,Espayolles,Levant,24685.6,,,,,,27746.6,,,,,,,,,,,
1033,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,36,Cordages ; d'espars,Levant,620,,,,,,604413.4375,,6843,,,,,,,,,
1033,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,54,Espars,Espagne,137527.5,,,,,,0,,,,,,,,,,,
1034,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,36,Cordages ; de jongs,Savoye,30,,,,,,604413.4375,,,,,,,,,,,
1034,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,55,Essence ; de bergamotte,Italie,12690,,,,,,21867.1,,,,,,,,,,,
1035,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,36,Cordages ; d'ethit,Flandre,269,,,,,,604413.4375,,,,,,,,,,,
1035,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,55,Essence ; de canelle,Hollande,80,,,,,,21867.1,,,,,,,,,,,
1036,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,36,Cordages ; vieux,Savoye,150,,,,,,604413.4375,,,,,,,,,,,
1036,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,55,Essence ; de citron,Hollande,33,,,,,,21867.1,,1838.800048828125,,,,,,,,,
1037,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,36,Cordes à violons,Allemagne,520,,,,,,12370,,,,,,,,,,,
1037,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,55,Essence ; de citron,Italie,911.3,,,,,,21867.1,,1838.800048828125,,,,,,,,,
1038,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,36,Cordes à violons,Angleterre,7400,,,,,,12370,,,,,,,,,,,
1038,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,55,Essence ; de citron,Savoye,894.5,,,,,,21867.1,,1838.800048828125,,,,,,,,,
1039,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,36,Cordes à violons,Flandre,50,,,,,,12370,,,,,,,,,,,
1039,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,55,Essence ; diverses,Italie,400,,,,,,21867.1,,,,,,,,,,,
1040,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,36,Cordes à violons,Hollande,2400,,,,,,12370,,,,,,,,,,,
1040,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,55,Essence ; de geroffle,Hollande,180,,,,,,21867.1,,,,,,,,,,,
1041,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,36,Cordes à violons,Suisse,2000,,,,,,12370,,,,,,,,,,,
1041,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,55,Essence ; de muscades,Hollande,753.8,,,,,,21867.1,,,,,,,,,,,
1042,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,37,Cordeillards,Espagne,31747.5,,,,,,96937.5,,,,,,,,,,,
1042,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,55,Essence ; de vitriol,Hollande,5924.6,,,,,,21867.1,,,,,,,,,,,
1043,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,37,Cordeillards,Savoye,65190,,,,,,96937.5,,,,,,,,,,,
1043,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,55,Estrasse de soye,Italie,682.5,,,,,,0,,,,,,,,,,,
1044,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,37,Cordillaterie,Isles,7296,,,,,,0,,,,,,,,,,,
1044,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,55,Etaim ; battu,Hollande,208.3,,,,,,638208.8,,,,,,,,,,,
1045,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,37,Cordons ; or d'argent,Espagne,8400,,,,,,10967.5,,,,,,,,,,,
1045,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,55,Etaim ; en bloc,Allemagne,142,,,,,,638208.8,,608145.5,,,,,,,,,
1046,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,37,Cordons ; de soye,Espagne,2520,,,,,,10967.5,,2567.5,,,,,,,,,
1046,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,55,Etaim ; en bloc,Angleterre,404652.8,,,,,,638208.8,,608145.5,,,,,,,,,
1047,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,37,Cordons ; de soye,Flandre,47.5,,,,,,10967.5,,2567.5,,,,,,,,,
1047,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,55,Etaim ; en bloc,Flandre,129.6,,,,,,638208.8,,608145.5,,,,,,,,,
1048,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,37,Cornes ; de beuf,Allemagne,125.5,,,,,,3576.699951171875,,3033,,,,,,,,,
1048,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,55,Etaim ; en bloc,Hollande,16296.2,,,,,,638208.8,,608145.5,,,,,,,,,
1049,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,37,Cornes ; de beuf,Espagne,60,,,,,,3576.699951171875,,3033,,,,,,,,,
1049,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,55,Etaim ; en bloc,Italie,136507,,,,,,638208.8,,608145.5,,,,,,,,,
1050,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,37,Cornes ; de beuf,Flandre,2337.5,,,,,,3576.699951171875,,3033,,,,,,,,,
1050,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,55,Etaim ; en bloc,Levant,50400,,,,,,638208.8,,608145.5,,,,,,,,,
1051,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,37,Cornes ; de beuf,Hollande,510,,,,,,3576.699951171875,,3033,,,,,,,,,
1051,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,55,Etaim ; en bloc,Suisse,18,,,,,,638208.8,,608145.5,,,,,,,,,
1052,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,37,Cornes ; de cerf,Flandre,393.7000122070313,,,,,,3576.699951171875,,543.7000122070313,,,,,,,,,
1052,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,55,Etaim ; de glace,Hollande,137.5,,,,,,638208.8,,1362.5,,,,,,,,,
1053,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,37,Cornes ; de cerf,Italie,150,,,,,,3576.699951171875,,543.7000122070313,,,,,,,,,
1053,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,55,Etaim ; de glace,Nord,1225,,,,,,638208.8,,1362.5,,,,,,,,,
1054,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,37,Cornichons,Isles,350,,,,,,0,,,,,,,,,,,
1054,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,55,Etaim ; demelae,Hollande,17850,,,,,,638208.8,,,,,,,,,,,
1055,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,37,Coros,Guinée,48387,,,,,,0,,,,,,,,,,,
1055,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,55,Etaim ; ouvré,Allemagne,9507.1,,,,,,638208.8,,10497.7001953125,,,,,,,,,
1056,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,37,Coton ; cardé,Allemagne,1128,,,,,,1827796.125,,,,,,,,,,,
1056,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,55,Etaim ; ouvré,Hollande,803.3,,,,,,638208.8,,10497.7001953125,,,,,,,,,
1057,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,37,Coton ; filé,Allemagne,82390.5,,,,,,1827796.125,,401872.5625,,,,,,,,,
1057,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,55,Etaim ; ouvré,Nord,96,,,,,,638208.8,,10497.7001953125,,,,,,,,,
1058,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,37,Coton ; filé,Angleterre,2106.5,,,,,,1827796.125,,401872.5625,,,,,,,,,
1058,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,55,Etaim ; ouvré,Suisse,91.3,,,,,,638208.8,,10497.7001953125,,,,,,,,,
1059,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,37,Coton ; filé,Danemark,492,,,,,,1827796.125,,401872.5625,,,,,,,,,
1059,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,55,Etaim ; vieux,Allemagne,49,,,,,,638208.8,,144.8999938964844,,,,,,,,,
1060,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,37,Coton ; filé,Espagne,164592.703125,,,,,,1827796.125,,401872.5625,,,,,,,,,
1060,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,55,Etaim ; vieux,Flandre,23.4,,,,,,638208.8,,144.8999938964844,,,,,,,,,
1061,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,37,Coton ; filé,Flandre,33763,,,,,,1827796.125,,401872.5625,,,,,,,,,
1061,Saadia Mai,Montbret 155-1,Objet Général,1754,Imports,,,55,Etaim ; vieux,Isles,72.5,,,,,,638208.8,,144.8999938964844,,,,,,,,,
1062,Saadia Mai,Montbret 155-1,Objet Général,1754,Exports,,,37,Coton ; filé,Hollande,36205.3984375,,,,,,1827796.125,,401872.5625,,,,,,,,,
